1059171415	20220811	202208	2022	2022.6055	EGY	EGYPT	EGY								ISR	ISRAELI	ISR								1	173	173	17	4	-5.0	8	1	8	-3.27868852459016	1	Egypt	EG	EG		27	30	EG	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220818153000	https://www.middleeastmonitor.com/20220818-2-israel-men-arrested-for-selling-information-to-foreign-agent-in-egypt/
1059171416	20220811	202208	2022	2022.6055	EGY	EGYPT	EGY								ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	2	1	2	-3.27868852459016	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220818153000	https://www.middleeastmonitor.com/20220818-2-israel-men-arrested-for-selling-information-to-foreign-agent-in-egypt/
1059171417	20220811	202208	2022	2022.6055	ISR	ISRAELI	ISR								EGY	EGYPT	EGY								1	010	010	01	1	0.0	4	1	4	-3.27868852459016	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Egypt	EG	EG		27	30	EG	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220818153000	https://www.middleeastmonitor.com/20220818-2-israel-men-arrested-for-selling-information-to-foreign-agent-in-egypt/
1059171418	20220811	202208	2022	2022.6055	ISR	ISRAELI	ISR								EGY	EGYPT	EGY								1	010	010	01	1	0.0	4	1	4	-3.27868852459016	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220818153000	https://www.middleeastmonitor.com/20220818-2-israel-men-arrested-for-selling-information-to-foreign-agent-in-egypt/
1059171419	20220811	202208	2022	2022.6055	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	010	010	01	1	0.0	2	1	2	-3.27868852459016	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220818153000	https://www.middleeastmonitor.com/20220818-2-israel-men-arrested-for-selling-information-to-foreign-agent-in-egypt/
1059171420	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	4	1	4	0.86393088552916	3	University Of Mississippi, Mississippi, United States	US	USMS	MS071	34.3668	-89.5354	711542	0								3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	20220818153000	https://yallpolitics.com/2022/08/18/ihl-board-meets-today-will-ummc-blue-cross-dispute-be-on-the-agenda/
1059171421	20220811	202208	2022	2022.6055	USAEDU	MISSISSIPPI	USA					EDU			USA	MISSISSIPPI	USA								1	070	070	07	2	7.0	4	1	4	0.86393088552916	3	University Of Mississippi, Mississippi, United States	US	USMS	MS071	34.3668	-89.5354	711542	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	20220818153000	https://yallpolitics.com/2022/08/18/ihl-board-meets-today-will-ummc-blue-cross-dispute-be-on-the-agenda/
1059171422	20220811	202208	2022	2022.6055	USAEDU	MISSISSIPPI	USA					EDU			USA	UNITED STATES	USA								1	070	070	07	2	7.0	2	1	2	0.86393088552916	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	University Of Mississippi, Mississippi, United States	US	USMS		34.3668	-89.5354	711542	20220818153000	https://yallpolitics.com/2022/08/18/ihl-board-meets-today-will-ummc-blue-cross-dispute-be-on-the-agenda/
1059171423	20220817	202208	2022	2022.6219											MNCUSAHLH	PFIZER	USA					MNC	HLH		0	043	043	04	1	2.8	8	1	8	-2.53443526170799	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818153000	https://www.dailymail.co.uk/health/article-11123537/GPs-resisting-NHS-request-update-patient-lists.html
1059171424	20220817	202208	2022	2022.6219	MNCUSAHLH	PFIZER	USA					MNC	HLH												0	042	042	04	1	1.9	8	1	8	-2.53443526170799	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818153000	https://www.dailymail.co.uk/health/article-11123537/GPs-resisting-NHS-request-update-patient-lists.html
1059171425	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	043	043	04	1	2.8	10	1	10	-4.91803278688524	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818153000	https://www.shelbynews.com/opinion/one-year-after-messy-withdrawal-america-shuns-afghanistan-and-its-women/article_e9d8a957-1efd-54ba-b61f-1a027d405943.html
1059171426	20220818	202208	2022	2022.6247											ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	2	1	2	2.80373831775701	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818153000	https://www.freshplaza.com/article/9451035/35-000-tons-of-apples-for-40-countries/
1059171427	20220818	202208	2022	2022.6247											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	7.27969348659004	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818153000	https://whatson.ae/2022/08/art-abu-dhabi-to-return-to-manarat-al-saadiyat-for-2022-edition/
1059171428	20220818	202208	2022	2022.6247											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	5.34591194968554	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Reunion	RE	RE		-21.1	55.6	RE	20220818153000	https://whatson.ae/2022/08/tribute-band-abba-dubai-in-october-2022/
1059171429	20220818	202208	2022	2022.6247											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	7.27969348659004	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818153000	https://whatson.ae/2022/08/art-abu-dhabi-to-return-to-manarat-al-saadiyat-for-2022-edition/
1059171430	20220818	202208	2022	2022.6247											ARE	DUBAI	ARE								1	043	043	04	1	2.8	10	1	10	5.34591194968554	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Port Rashid, Dubayy, United Arab Emirates	AE	AE03	28575	25.2677	55.2825	-784013	20220818153000	https://whatson.ae/2022/08/tribute-band-abba-dubai-in-october-2022/
1059171431	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								0	114	114	11	3	-2.0	4	1	4	-5.25351252290776	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818153000	https://www.theepochtimes.com/new-and-recurrent-cancers-after-mrna-vaccines-studies-suggest-immune-changes_4669064.html
1059171432	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								0	1243	124	12	3	-4.0	6	1	6	-9.14454277286131	0								4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	4	Campbelltown, New South Wales, Australia	AS	AS02	5112	-34.0667	150.817	-1563870	20220818153000	https://www.miragenews.com/police-charge-three-over-supply-of-ice-at-839274/
1059171433	20220818	202208	2022	2022.6247											BEL	BELGIUM	BEL								1	051	051	05	1	3.4	2	1	2	5.94059405940594	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220818153000	https://www.hitc.com/en-gb/2022/08/18/leeds-united-charles-de-ketelaere-ac-milan-claudio-ranieri/
1059171434	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	0.77720207253886	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220818153000	https://www.insidermonkey.com/blog/arch-resources-arch-is-strongly-committed-to-deliver-shareholder-value-1058606/
1059171435	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	5	1	5	0.29154518950437	0								3	Mahogany Ridge, Oregon, United States	US	USOR		45.4188	-117.635	1123687	3	Mahogany Ridge, Oregon, United States	US	USOR		45.4188	-117.635	1123687	20220818153000	https://www.bluemountaineagle.com/opinion/letters_to_editor/letter-city-housing-plan-doesnt-add-up/article_b3f57e08-190e-11ed-b46a-07294f87fa0c.html
1059171436	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	6.08695652173913	0								4	Swindon, Swindon, United Kingdom	UK	UKN9	40139	51.5167	-1.78333	-2609263	4	Swindon, Swindon, United Kingdom	UK	UKN9	40139	51.5167	-1.78333	-2609263	20220818153000	https://www.inavateonthenet.net/news/article/led-studio-opens-emea-hq-in-cyprus
1059171437	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	057	057	05	1	8.0	8	1	4	2.55591054313099	0								4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220818153000	http://tradearabia.com/news/CONS_399747.html
1059171438	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	060	060	06	2	6.0	2	1	2	2.8042328042328	0								4	Binh Duong, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.85	108.383	-3731053	4	Binh Duong, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.85	108.383	-3731053	20220818153000	https://vir.com.vn/phat-dats-strategy-to-successfully-acquire-new-real-estate-projects-95695.html
1059171439	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	072	072	07	2	8.3	5	1	5	5.1355206847361	0								3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20220818153000	https://www.prnewswire.com:443/news-releases/blastwave-accelerates-its-go-to-market-strategy-expands-its-management-team-301608153.html
1059171440	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			0	073	073	07	2	7.4	2	1	2	-2.90220820189275	0								3	San Marcos, California, United States	US	USCA		33.1434	-117.166	1661388	3	San Marcos, California, United States	US	USCA		33.1434	-117.166	1661388	20220818153000	https://www.bnnbloomberg.ca/a-5-4-billion-deal-finally-brings-long-ignored-disease-into-focus-1.1807377
1059171441	20220818	202208	2022	2022.6247											BUS	BOSS						BUS			1	105	105	10	3	-5.0	5	1	5	-2.10526315789473	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818153000	https://www.foxbusiness.com/lifestyle/rick-ross-family-owned-wingstop-stores-fined-labor-law-violations
1059171442	20220818	202208	2022	2022.6247											BUS	BOSS						BUS			1	112	112	11	3	-2.0	3	1	3	-8.94308943089435	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818153000	https://www.zerohedge.com/political/trump-cfo-allen-weisselberg-pleads-guilty-tax-scheme-will-testify-against-trump-org
1059171443	20220818	202208	2022	2022.6247											CAN	SASKATCHEWAN	CAN								0	042	042	04	1	1.9	7	1	7	-0.81447963800905	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220818153000	https://www.economist.com/the-americas/2022/08/18/a-remote-canadian-province-luxuriates-in-the-global-supply-crunch
1059171444	20220818	202208	2022	2022.6247											COD	DR CONGO	COD								1	141	141	14	3	-6.5	10	1	10	-4.6147507210548	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220818153000	https://www.thenewhumanitarian.org/news-feature/2022/08/18/DRC-MONUSCO-protests-peacekeeping
1059171445	20220818	202208	2022	2022.6247											COG	CONGO	COG								0	036	036	03	1	4.0	20	1	10	-4.6147507210548	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220818153000	https://www.thenewhumanitarian.org/news-feature/2022/08/18/DRC-MONUSCO-protests-peacekeeping
1059171446	20220818	202208	2022	2022.6247											COP	SECURITY FORCE						COP			0	020	020	02	1	3.0	2	1	2	-4.6147507210548	0								4	Zawadi, Rift Valley, Kenya	KE	KE08	18585	0.15	36.85	-2264932	4	Zawadi, Rift Valley, Kenya	KE	KE08	18585	0.15	36.85	-2264932	20220818153000	https://www.thenewhumanitarian.org/news-feature/2022/08/18/DRC-MONUSCO-protests-peacekeeping
1059171447	20220818	202208	2022	2022.6247											COP	SECURITY FORCE						COP			0	020	020	02	1	3.0	8	1	8	-4.6147507210548	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220818153000	https://www.thenewhumanitarian.org/news-feature/2022/08/18/DRC-MONUSCO-protests-peacekeeping
1059171448	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	080	080	08	2	5.0	5	1	5	-9.85915492957748	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818153000	https://www.saultthisweek.com:443/news/niagara-police-make-arrest-in-relation-to-armed-robbery-in-north-bay
1059171449	20220818	202208	2022	2022.6247											CVL	TRAVELER						CVL			1	036	036	03	1	4.0	5	1	5	3.41753343239227	0								4	Atlas Mountains, Morocco (general), Morocco	MO	MO00	37868	32	-2	-24970	4	Atlas Mountains, Morocco (general), Morocco	MO	MO00	37868	32	-2	-24970	20220818153000	https://la-story.com/2022/08/pitcher-and-powell-have-an-amazing-trip-to-morocco-for-women-who-want-a-culinary-adventure-and-more/
1059171450	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	046	046	04	1	7.0	6	1	6	0	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818153000	https://www.nbcconnecticut.com/tag/latino-voters/
1059171451	20220818	202208	2022	2022.6247											CVLCVL	COMMUNITY						CVL	CVL		1	020	020	02	1	3.0	6	1	6	0.91047040971168	0								3	River Highlands, Florida, United States	US	USFL		28.0242	-82.4065	2484049	3	River Highlands, Florida, United States	US	USFL		28.0242	-82.4065	2484049	20220818153000	https://www.heraldnews.com/story/news/local/2022/08/18/donate-help-united-way-greater-fall-river-community-baby-shower/10343185002/
1059171452	20220818	202208	2022	2022.6247											CVLCVL	COMMUNITY						CVL	CVL		1	020	020	02	1	3.0	4	1	4	0.91047040971168	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818153000	https://www.heraldnews.com/story/news/local/2022/08/18/donate-help-united-way-greater-fall-river-community-baby-shower/10343185002/
1059171453	20220818	202208	2022	2022.6247											DEU	HANOVER	DEU								1	042	042	04	1	1.9	3	1	3	-5.75916230366492	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818153000	https://bringmethenews.com/minnesota-news/st-michael-home-that-was-scene-of-june-standoff-engulfed-in-fire
1059171454	20220818	202208	2022	2022.6247											DEU	HANOVER	DEU								1	190	190	19	4	-10.0	5	1	5	-5.75916230366492	0								3	Albertville, Minnesota, United States	US	USMN	MN171	45.2377	-93.6544	639253	3	Albertville, Minnesota, United States	US	USMN	MN171	45.2377	-93.6544	639253	20220818153000	https://bringmethenews.com/minnesota-news/st-michael-home-that-was-scene-of-june-standoff-engulfed-in-fire
1059171455	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			0	036	036	03	1	4.0	6	1	6	1.38951142985209	0								4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	20220818153000	https://www.dailymail.co.uk/news/article-11124035/East-End-Eton-Brampton-Manor-Academy-sees-nearly-90-level-students-getting-A.html
1059171456	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	-4.23728813559322	0								3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	20220818153000	https://www.inforum.com/news/morning-headlines-fargo-police-investigate-gas-station-stabbing-off-of-13th-ave-south
1059171457	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	8	1	8	4.91702519975415	0								4	Kenilworth, Warwickshire, United Kingdom	UK	UKP3	40136	52.35	-1.58333	-2599804	4	Kenilworth, Warwickshire, United Kingdom	UK	UKP3	40136	52.35	-1.58333	-2599804	20220818153000	https://www.warwickshireworld.com/news/people/the-results-are-in-heres-how-well-students-at-schools-and-colleges-in-and-around-leamington-warwick-and-kenilworth-did-in-their-a-levels-3811070
1059171458	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	14	1	10	4.91702519975415	0								4	Leamington, Warwickshire, United Kingdom	UK	UKP3	40135	52.3	-1.53333	-2600892	4	Leamington, Warwickshire, United Kingdom	UK	UKP3	40135	52.3	-1.53333	-2600892	20220818153000	https://www.warwickshireworld.com/news/people/the-results-are-in-heres-how-well-students-at-schools-and-colleges-in-and-around-leamington-warwick-and-kenilworth-did-in-their-a-levels-3811070
1059171459	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	10	1	10	-0.36337209302326	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20220818153000	https://www.newstatesman.com/democracy/2022/08/us-attorney-general-merrick-garland-donald-trump-investigation
1059171460	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	10	1	10	4.91702519975415	0								4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20220818153000	https://www.warwickshireworld.com/news/people/the-results-are-in-heres-how-well-students-at-schools-and-colleges-in-and-around-leamington-warwick-and-kenilworth-did-in-their-a-levels-3811070
1059171461	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	3	1	3	1.38951142985209	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220818153000	https://www.dailymail.co.uk/news/article-11124035/East-End-Eton-Brampton-Manor-Academy-sees-nearly-90-level-students-getting-A.html
1059171462	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	061	061	06	2	6.4	10	1	10	-2.41935483870967	0								0								0								20220818153000	https://economictimes.indiatimes.com/news/india/punjab-government-plans-classrooms-in-jails/articleshow/93644713.cms
