1059118760	20220719	202207	2022	2022.5452	ISR	ISRAEL	ISR								USA	WASHINGTON	USA								0	042	042	04	1	1.9	1	1	1	-3.71549893842888	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818090000	https://www.aljazeera.com/news/2022/8/18/100-days-since-the-killing-of-shireen-abu-akleh
1059118761	20220719	202207	2022	2022.5452	LEG	REPRESENTATIVES						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-3.71549893842888	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818090000	https://www.aljazeera.com/news/2022/8/18/100-days-since-the-killing-of-shireen-abu-akleh
1059118762	20220719	202207	2022	2022.5452	MIL	ARMY CHIEF						MIL			MMRGOV	ZAW MIN	MMR					GOV			1	040	040	04	1	1.0	6	1	6	-1.72910662824207	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818090000	https://www.aljazeera.com/economy/2022/8/18/myanmar-to-import-russian-oil-amid-supply-concerns-military-says
1059118763	20220719	202207	2022	2022.5452	MIL	ARMY CHIEF						MIL			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-1.72910662824207	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818090000	https://www.aljazeera.com/economy/2022/8/18/myanmar-to-import-russian-oil-amid-supply-concerns-military-says
1059118764	20220719	202207	2022	2022.5452	MMRGOV	ZAW MIN	MMR					GOV			MIL	ARMY CHIEF						MIL			1	040	040	04	1	1.0	6	1	6	-1.72910662824207	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818090000	https://www.aljazeera.com/economy/2022/8/18/myanmar-to-import-russian-oil-amid-supply-concerns-military-says
1059118765	20220719	202207	2022	2022.5452	RUS	RUSSIA	RUS								MIL	ARMY CHIEF						MIL			1	040	040	04	1	1.0	2	1	2	-1.72910662824207	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818090000	https://www.aljazeera.com/economy/2022/8/18/myanmar-to-import-russian-oil-amid-supply-concerns-military-says
1059118766	20220719	202207	2022	2022.5452	USA	WASHINGTON	USA								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	1	1	1	-3.71549893842888	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818090000	https://www.aljazeera.com/news/2022/8/18/100-days-since-the-killing-of-shireen-abu-akleh
1059118767	20220719	202207	2022	2022.5452	USA	WASHINGTON	USA								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	1	1	1	-3.71549893842888	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818090000	https://www.aljazeera.com/news/2022/8/18/100-days-since-the-killing-of-shireen-abu-akleh
1059118768	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	-3.71549893842888	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818090000	https://www.aljazeera.com/news/2022/8/18/100-days-since-the-killing-of-shireen-abu-akleh
1059118769	20220811	202208	2022	2022.6055											BHS	NASSAU	BHS								1	057	057	05	1	8.0	2	1	2	5.82524271844661	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118770	20220811	202208	2022	2022.6055											IND	CHANDIGARH	IND								1	042	042	04	1	1.9	7	1	7	0.53908355795148	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818090000	https://www.dnaindia.com/india/report-indian-railways-third-vande-bharat-express-reaches-chandigarh-for-high-speed-trial-2977568
1059118771	20220811	202208	2022	2022.6055											USA	UNITED STATES	USA								1	057	057	05	1	8.0	5	1	5	5.82524271844661	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118772	20220811	202208	2022	2022.6055	BHS	NASSAU	BHS																		1	057	057	05	1	8.0	2	1	2	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118773	20220811	202208	2022	2022.6055	BHS	NASSAU	BHS								USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118774	20220811	202208	2022	2022.6055	BHS	NASSAU	BHS								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118775	20220811	202208	2022	2022.6055	BHS	NASSAU	BHS								USAGOV	UNITED STATES	USA					GOV			1	030	030	03	1	4.0	1	1	1	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118776	20220811	202208	2022	2022.6055	BHS	NASSAU	BHS								USAGOV	UNITED STATES	USA					GOV			1	057	057	05	1	8.0	1	1	1	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118777	20220811	202208	2022	2022.6055	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	10	1	10	2.26904376012966	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220818090000	https://observer-reporter.com/news/localnews/vision-center-ribbon-cutting-helps-mark-national-health-center-week/article_fdb65d36-1d65-11ed-8b48-6f6637b41c22.html
1059118778	20220811	202208	2022	2022.6055	GOV	ADMINISTRATION						GOV			COP	POLICE						COP			0	192	192	19	4	-9.5	3	1	3	-7.7720207253886	4	Ghazipur, Uttar Pradesh, India	IN	IN36	17912	25.5833	83.5667	-2096229	4	Ghazipur, Uttar Pradesh, India	IN	IN36	17912	25.5833	83.5667	-2096229	4	Ghazipur, Uttar Pradesh, India	IN	IN36	17912	25.5833	83.5667	-2096229	20220818090000	https://www.thehindu.com/news/national/ed-raid-up-delhi-money-laundering-case-mafia-politician-mukhtar-ansari-india/article65782582.ece
1059118779	20220811	202208	2022	2022.6055	IND	CHANDIGARH	IND																		1	043	043	04	1	2.8	7	1	7	0.53908355795148	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818090000	https://www.dnaindia.com/india/report-indian-railways-third-vande-bharat-express-reaches-chandigarh-for-high-speed-trial-2977568
1059118780	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	057	057	05	1	8.0	1	1	1	5.82524271844661	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818090000	https://www.israelnationalnews.com/news/358366
1059118781	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	057	057	05	1	8.0	4	1	4	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118782	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								BHS	NASSAU	BHS								1	030	030	03	1	4.0	2	1	2	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118783	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								BHS	NASSAU	BHS								1	057	057	05	1	8.0	1	1	1	5.82524271844661	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818090000	https://www.israelnationalnews.com/news/358366
1059118784	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								BHS	NASSAU	BHS								1	057	057	05	1	8.0	1	1	1	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118785	20220811	202208	2022	2022.6055	USAGOV	UNITED STATES	USA					GOV			BHS	NASSAU	BHS								1	030	030	03	1	4.0	1	1	1	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118786	20220811	202208	2022	2022.6055	USAGOV	UNITED STATES	USA					GOV			BHS	NASSAU	BHS								1	057	057	05	1	8.0	1	1	1	5.82524271844661	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118787	20220817	202208	2022	2022.6219	COP	POLICE CHIEF						COP													0	190	190	19	4	-10.0	6	1	6	-6.94864048338368	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220818090000	https://www.irishmirror.ie/news/irish-news/man-44-arrested-suspicion-murder-27769373
1059118788	20220817	202208	2022	2022.6219	COP	POLICE CHIEF						COP			GBR	UNITED KINGDOM	GBR								0	1123	112	11	3	-2.0	4	1	4	-6.94864048338368	1	Ukraine	UP	UP		49	32	UP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ukraine	UP	UP		49	32	UP	20220818090000	https://www.irishmirror.ie/news/irish-news/man-44-arrested-suspicion-murder-27769373
1059118789	20220817	202208	2022	2022.6219	COP	POLICE CHIEF						COP			GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	1	4	-6.94864048338368	1	Ukraine	UP	UP		49	32	UP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818090000	https://www.irishmirror.ie/news/irish-news/man-44-arrested-suspicion-murder-27769373
1059118790	20220817	202208	2022	2022.6219	FRA	FRANCE	FRA								JUD	COUNSELLOR						JUD			1	111	111	11	3	-2.0	10	1	10	-9.27318295739346	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818090000	https://www.econotimes.com/Myanmar-coup-France-condemns-sentencing-for-Aung-San-Suu-Kyi-1639619
1059118791	20220817	202208	2022	2022.6219	MED	TELEVISION						MED			MNCUSA	NETFLIX	USA					MNC			1	172	172	17	4	-5.0	5	1	5	-3.09597523219814	4	Celal, Kars, Turkey	TU	TU84	27974	40.3333	43.3667	-742803	4	Celal, Kars, Turkey	TU	TU84	27974	40.3333	43.3667	-742803	4	Celal, Kars, Turkey	TU	TU84	27974	40.3333	43.3667	-742803	20220818090000	https://bianet.org/english/media/265993-rtuk-fines-netflix-spotify-over-tv-series-podcasts
1059118792	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	010	010	01	1	0.0	2	1	2	-5.67951318458418	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118793	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	010	010	01	1	0.0	2	1	2	-5.67951318458418	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118794	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	-5.67951318458418	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118795	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	042	042	04	1	1.9	4	1	4	-5.67951318458418	0								4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118796	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	-5.67951318458418	0								4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118797	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	057	057	05	1	8.0	10	1	10	-3.79310344827586	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818090000	https://thewire.in/environment/environment-ministry-denies-reports-of-african-cheetahs-being-stuck-in-transit
1059118798	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	2	1	2	-5.67951318458418	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118799	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	2	1	2	-5.67951318458418	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118800	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	10	1	10	0.46349942062573	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220818090000	https://businesstech.co.za/news/business/617935/proposal-for-tougher-bee-laws-in-south-africa-as-compliance-dwindles/
1059118801	20220818	202208	2022	2022.6247											ARM	ARMENIAN	ARM								1	046	046	04	1	7.0	8	1	8	-14.6067415730337	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220818090000	https://www.armenpress.am/eng/news/1090563.html
1059118802	20220818	202208	2022	2022.6247											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	2	1	2	-2.40524781341108	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Germany	GM	GM		51.5	10.5	GM	20220818090000	https://www.theamericanconservative.com/zoophilia-the-last-taboo-will-fall/
1059118803	20220818	202208	2022	2022.6247											BHS	NASSAU	BHS								1	057	057	05	1	8.0	2	1	2	5.82524271844661	0								3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20220818090000	https://www.israelnationalnews.com/news/358366
1059118804	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	5	1	5	-0.37735849056604	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220818090000	https://floridapolitics.com/archives/548426-hospitality-unionization-trend-partially-due-to-new-political-culture-experts-say/
1059118805	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	030	030	03	1	4.0	5	1	5	-2.19298245614035	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818090000	https://seekingalpha.com/news/3874401-astellas-fezolinetant-to-treat-menopause-symptoms-gets-fda-review
1059118806	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	0.3921568627451	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818090000	https://zeenews.india.com/personal-finance/pnb-customer-alert-do-this-by-august-31-or-else-face-account-operation-difficulty-2498589.html
1059118807	20220818	202208	2022	2022.6247											BUSEDU	BUSINESS						BUS	EDU		1	040	040	04	1	1.0	10	1	10	3.125	0								0								0								20220818090000	https://www.dailymaverick.co.za/article/2022-08-17-meet-with-sas-top-business-schools/
1059118808	20220818	202208	2022	2022.6247											CHN	SHANGHAI	CHN								1	042	042	04	1	1.9	16	1	8	-5.95533498759305	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220818090000	http://www.rightspeak.net/2022/08/ikea-shoppers-in-china-panic-after.html
1059118809	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	051	051	05	1	3.4	4	1	4	5.0125313283208	0								4	Chaoyang, Liaoning, China	CH	CH19	13180	42.1929	125.234	10483801	4	Chaoyang, Liaoning, China	CH	CH19	13180	42.1929	125.234	10483801	20220818090000	https://www.thebeijinger.com/blog/2022/08/09/three-must-see-art-exhibitions-beijing
1059118810	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	042	042	04	1	1.9	7	1	7	-7.27272727272727	0								4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	20220818090000	https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-denied-sex-man-kills-wife-files-missing-complaint/articleshow/93625793.cms
1059118811	20220818	202208	2022	2022.6247											COP	LAW ENFORCEMENT AGENCIES						COP			0	100	100	10	3	-5.0	4	1	4	-5.67951318458418	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118812	20220818	202208	2022	2022.6247											COP	LAW ENFORCEMENT AGENCIES						COP			0	100	100	10	3	-5.0	6	1	6	-5.67951318458418	0								4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	20220818090000	https://www.iol.co.za/news/crime-and-courts/police-await-npa-decision-on-whether-finance-minister-enoch-godongwana-will-be-prosecuted-for-sexual-assault-9355f79b-e846-439c-993a-c02ea60d78ac
1059118813	20220818	202208	2022	2022.6247											COPGOV	POLICE						COP	GOV		0	0841	084	08	2	7.0	2	1	2	-4.26997245179063	0								4	Howrah, West Bengal, India	IN	IN28	70294	22.5892	88.3103	-2097144	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220818090000	https://thewire.in/law/cash-seizure-calcutta-hc-grants-interim-bail-to-three-jharkhand-mlas
1059118814	20220818	202208	2022	2022.6247											COPGOV	POLICE						COP	GOV		0	0841	084	08	2	7.0	8	1	8	-4.26997245179063	0								4	Howrah, West Bengal, India	IN	IN28	70294	22.5892	88.3103	-2097144	4	Howrah, West Bengal, India	IN	IN28	70294	22.5892	88.3103	-2097144	20220818090000	https://thewire.in/law/cash-seizure-calcutta-hc-grants-interim-bail-to-three-jharkhand-mlas
1059118815	20220818	202208	2022	2022.6247											CRM	GANG						CRM			1	013	013	01	1	0.4	10	1	10	-5.16129032258065	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20220818090000	https://www.freepressjournal.in/bhopal/bhopal-arjun-kapoors-statement-over-boycott-trend-irks-mps-home-minister
