1059110596	20220811	202208	2022	2022.6055	MEDGOV	WEBSITE						MED	GOV		LVAGOV	LATVIAN	LVA					GOV			0	112	112	11	3	-2.0	4	1	4	-6.77966101694915	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818074500	https://bnn-news.com/estonia-faces-its-most-extensive-cyberattacks-since-2007-after-soviet-monument-removal-237275
1059110597	20220811	202208	2022	2022.6055	RAD	EXTREMIST						RAD			AFGINSTALREL	TALIBAN	AFG	TAL				INS			1	015	015	01	1	0.0	2	1	2	-7.12643678160919	4	Hazara, Balkh, Afghanistan	AF	AF30	100023	36.1718	67.402	-3377249	4	Hazara, Balkh, Afghanistan	AF	AF30	100023	36.1718	67.402	-3377249	4	Hazara, Balkh, Afghanistan	AF	AF30	100023	36.1718	67.402	-3377249	20220818074500	https://www.chron.com/news/article/Police-Death-toll-in-Afghan-capital-mosque-17381235.php
1059110598	20220811	202208	2022	2022.6055	RAD	EXTREMIST						RAD			AFGINSTALREL	TALIBAN	AFG	TAL				INS			1	015	015	01	1	0.0	8	1	8	-7.12643678160919	4	Hazara, Balkh, Afghanistan	AF	AF30	100023	36.1718	67.402	-3377249	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Hazara, Balkh, Afghanistan	AF	AF30	100023	36.1718	67.402	-3377249	20220818074500	https://www.chron.com/news/article/Police-Death-toll-in-Afghan-capital-mosque-17381235.php
1059110599	20220811	202208	2022	2022.6055	RAD	EXTREMIST						RAD			AFGINSTALREL	TALIBAN	AFG	TAL				INS			1	015	015	01	1	0.0	10	1	10	-6.97492163009404	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818074500	http://www.msn.com/en-us/news/world/police-death-toll-in-afghan-capital-mosque-bombing-now-21/ar-AA10MVMa
1059110600	20220811	202208	2022	2022.6055	RAD	EXTREMIST						RAD			AFGINSTALREL	TALIBAN	AFG	TAL				INS			1	190	190	19	4	-10.0	20	2	20	-7.05067920585162	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818074500	https://www.chron.com/news/article/Police-Death-toll-in-Afghan-capital-mosque-17381235.php
1059110601	20220811	202208	2022	2022.6055	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUSGOV	RUSSIAN	RUS					GOV			0	040	040	04	1	1.0	6	1	3	-7.64705882352942	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818074500	https://www.presstv.ir/Detail/2022/08/18/687590/Mali-accuse-France-arming-terrorist-emergency-UN-meeting
1059110602	20220817	202208	2022	2022.6219	MED	WRITER						MED			GOVCOP	INSPECTOR GENERAL						GOV	COP		1	010	010	01	1	0.0	3	1	3	-9.34343434343434	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818074500	https://www.vanguardngr.com/2022/08/suspended-council-chairman-arrested-over-wifes-death/
1059110603	20220817	202208	2022	2022.6219	NGA	NIGERIA	NGA																		1	110	110	11	3	-2.0	2	1	2	-0.879765395894429	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20220818074500	https://www.vanguardngr.com/2022/08/2023-nigerians-must-shun-divisive-tendencies-guru-maharaji/
1059110604	20220817	202208	2022	2022.6219	NGA	NIGERIA	NGA								GOVCOP	INSPECTOR GENERAL						GOV	COP		1	010	010	01	1	0.0	2	1	2	-9.34343434343434	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818074500	https://www.vanguardngr.com/2022/08/suspended-council-chairman-arrested-over-wifes-death/
1059110605	20220817	202208	2022	2022.6219	NGA	NIGERIA	NGA								GOVCOP	INSPECTOR GENERAL						GOV	COP		1	010	010	01	1	0.0	2	1	2	-9.34343434343434	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	20220818074500	https://www.vanguardngr.com/2022/08/suspended-council-chairman-arrested-over-wifes-death/
1059110606	20220817	202208	2022	2022.6219	NGA	LAGOS	NGA								GOVELI	PRESIDENT						GOV	ELI		1	051	051	05	1	3.4	4	1	4	7.16180371352785	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110607	20220817	202208	2022	2022.6219	NGA	LAGOS	NGA								NGAELI	IBRAHIM BABANGIDA	NGA					ELI			1	010	010	01	1	0.0	4	1	4	7.16180371352785	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110608	20220817	202208	2022	2022.6219	NGAELI	LAGOS	NGA					ELI			GOVELI	PRESIDENT						GOV	ELI		1	051	051	05	1	3.4	3	1	3	7.16180371352785	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110609	20220817	202208	2022	2022.6219	NGAELI	NIGERIA	NGA					ELI			NGAELI	IBRAHIM BABANGIDA	NGA					ELI			1	010	010	01	1	0.0	1	1	1	7.16180371352785	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110610	20220817	202208	2022	2022.6219	NGAELI	LAGOS	NGA					ELI			NGAELI	IBRAHIM BABANGIDA	NGA					ELI			1	010	010	01	1	0.0	2	1	2	7.16180371352785	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110611	20220817	202208	2022	2022.6219	NGAELI	LAGOS	NGA					ELI			NGAELI	IBRAHIM BABANGIDA	NGA					ELI			1	010	010	01	1	0.0	3	1	3	7.16180371352785	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220818074500	https://www.vanguardngr.com/2022/08/81st-birthday-ibb-a-visionary-bode-george/
1059110612	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	0874	087	08	2	10.0	2	1	2	1.18030118030118	0								4	Consol, Mpumalanga, South Africa	SF	SF07	77340	-26.25	29.9833	-1218551	4	Consol, Mpumalanga, South Africa	SF	SF07	77340	-26.25	29.9833	-1218551	20220818074500	https://african.business/2022/08/finance-services/barclays-no-retreat-from-africa-but-a-reset-says-amol-prabhu/
1059110613	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	0874	087	08	2	10.0	1	1	1	1.18030118030118	0								1	Egypt	EG	EG		27	30	EG	4	Consol, Mpumalanga, South Africa	SF	SF07	77340	-26.25	29.9833	-1218551	20220818074500	https://african.business/2022/08/finance-services/barclays-no-retreat-from-africa-but-a-reset-says-amol-prabhu/
1059110614	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	0874	087	08	2	10.0	3	1	3	1.18030118030118	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220818074500	https://african.business/2022/08/finance-services/barclays-no-retreat-from-africa-but-a-reset-says-amol-prabhu/
1059110615	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	1	1	1	-3.23232323232323	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Holmesglen, Victoria, Australia	AS	AS07	5401	-37.8667	145.117	-1578562	20220818074500	https://www.9news.com.au/national/annie-moylan-inquest-doctor-delayed-antibiotics-for-dying-melbourne-mum-court-hears/39567b16-b8c1-4f50-9386-cfed0ec5f659
1059110616	20220818	202208	2022	2022.6247											AUS	QUEENSLAND	AUS								0	043	043	04	1	2.8	6	1	6	-1.97889182058048	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220818074500	https://www.dailymail.co.uk/news/article-11122605/Businesswoman-blasts-Annastacia-Palaszczuk-sexist-comments.html
1059110617	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	4	1	4	-3.23232323232323	0								4	Holmesglen, Victoria, Australia	AS	AS07	5401	-37.8667	145.117	-1578562	4	Holmesglen, Victoria, Australia	AS	AS07	5401	-37.8667	145.117	-1578562	20220818074500	https://www.9news.com.au/national/annie-moylan-inquest-doctor-delayed-antibiotics-for-dying-melbourne-mum-court-hears/39567b16-b8c1-4f50-9386-cfed0ec5f659
1059110618	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-2.43407707910751	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Australia	AS	AS		-25	135	AS	20220818074500	https://www.newdelhitimes.com/former-israeli-pm-netanyahu-has-memoir-coming-in-november/
1059110619	20220818	202208	2022	2022.6247											AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		1	040	040	04	1	1.0	2	1	2	2.89256198347107	0								4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	20220818074500	https://www.sbs.com.au/news/article/anthony-albanese-arrives-in-torres-strait-to-begin-consultation-on-the-voice/ovet9hqzi
1059110620	20220818	202208	2022	2022.6247											BEL	BELGIUM	BEL								1	046	046	04	1	7.0	2	1	2	-2.11764705882353	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220818074500	https://www.novinite.com/articles/216338/KFOR+ready+to+Intervene+in+Case+of+Risk+in+Kosovo
1059110621	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	2.75229357798165	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220818074500	https://www.afr.com/chanticleer/why-these-leadership-duos-outperformed-20220818-p5basm
1059110622	20220818	202208	2022	2022.6247											BUS	MANUFACTURER						BUS			0	050	050	05	1	3.5	10	1	10	-1.38539042821159	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818074500	https://www.athensmessenger.com/news/as-new-medicaid-prescription-program-nears-some-ohio-pharmacists-are-worried/article_40c71cd8-18ab-11ed-966f-f7df4cdda449.html
1059110623	20220818	202208	2022	2022.6247											BUS	ENTREPRENEUR						BUS			1	051	051	05	1	3.4	2	1	2	-1.97889182058048	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220818074500	https://www.dailymail.co.uk/news/article-11122605/Businesswoman-blasts-Annastacia-Palaszczuk-sexist-comments.html
1059110624	20220818	202208	2022	2022.6247											BUS	PRODUCER						BUS			1	112	112	11	3	-2.0	2	1	2	-2.43407707910751	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Australia	AS	AS		-25	135	AS	20220818074500	https://www.newdelhitimes.com/former-israeli-pm-netanyahu-has-memoir-coming-in-november/
1059110625	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	170	170	17	4	-7.0	10	1	10	-1.11128420833982	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220818074500	https://news.yahoo.com/asset-managers-alert-whatsapp-crackdown-070446800.html
1059110626	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	-4.83619344773791	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20220818074500	https://canlit.ca/article/faces-of-desperation/
1059110627	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	040	040	04	1	1.0	6	1	6	0.87719298245615	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818074500	https://www.stardem.com/news/local_news/dorchester-council-focuses-on-police-accountability-board-child-welfare/article_6412bf6c-b024-5529-ad53-4979b1d5c5ac.html
1059110628	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-4.18181818181818	0								4	Chhatarpur, Madhya Pradesh, India	IN	IN35	17718	24.9	79.6	-2093181	4	Chhatarpur, Madhya Pradesh, India	IN	IN35	17718	24.9	79.6	-2093181	20220818074500	https://ummid.com/news/2022/august/18.08.2022/bjp-spokesperson-shahnawaz-hussain-faces-fir-in-rape-case.html
1059110629	20220818	202208	2022	2022.6247											COP	POLICEMEN						COP			0	190	190	19	4	-10.0	7	1	7	-1.95822454308094	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220818074500	https://www.premiumtimesng.com/news/top-news/549275-group-honours-four-courageous-nigerian-police-officers.html
1059110630	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	3	1	3	2.75229357798165	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220818074500	https://www.afr.com/chanticleer/why-these-leadership-duos-outperformed-20220818-p5basm
1059110631	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			0	051	051	05	1	3.4	4	1	4	-0.59880239520958	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818074500	https://www.ndtv.com/india-news/jammu-and-kashmir-elections-jammu-and-kashmir-polls-news-non-locals-allowed-to-vote-in-jammu-and-kashmir-parties-protest-3264670
1059110632	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	042	042	04	1	1.9	8	1	8	1.38248847926267	0								4	Dien Bien, Tinh ¿ien Bien, Vietnam, Republic Of	VM	VM92	74010	21.3833	103.017	-3712644	4	Dien Bien, Tinh ¿ien Bien, Vietnam, Republic Of	VM	VM92	74010	21.3833	103.017	-3712644	20220818074500	https://foreignaffairs.co.nz/2022/08/18/mil-osi-asia-pac-opening-ceremony-for-new-school-year-scheduled-for-september-5/
1059110633	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	042	042	04	1	1.9	2	1	2	1.38248847926267	0								4	Dien Bien, Tinh ¿ien Bien, Vietnam, Republic Of	VM	VM92	74010	21.3833	103.017	-3712644	4	Dong Nai, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	32351	18.1	106.333	-3713398	20220818074500	https://foreignaffairs.co.nz/2022/08/18/mil-osi-asia-pac-opening-ceremony-for-new-school-year-scheduled-for-september-5/
1059110634	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	1.38248847926267	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220818074500	https://foreignaffairs.co.nz/2022/08/18/mil-osi-asia-pac-opening-ceremony-for-new-school-year-scheduled-for-september-5/
1059110635	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-3.82409177820268	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220818074500	https://www.jamaicaobserver.com/news/pnp-claims-textbook-rental-scheme-in-trouble/
1059110636	20220818	202208	2022	2022.6247											ELIJUD	ACTOR						ELI	JUD		1	043	043	04	1	2.8	5	1	5	-9.18918918918922	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818074500	https://www.ndtv.com/india-news/jacqueline-fernandezs-lawyer-claims-shes-victim-of-conspiracy-day-after-chargesheet-in-money-laundering-case-3264713
1059110637	20220818	202208	2022	2022.6247											FIN	FINLAND	FIN								1	040	040	04	1	1.0	8	1	8	2.48175182481752	0								4	Katajanokka, Uusimaa Region, Finland	FI	FI35	16230	60.1664	24.9692	-1369554	4	Katajanokka, Uusimaa Region, Finland	FI	FI35	16230	60.1664	24.9692	-1369554	20220818074500	https://yle.fi/news/3-12581539
1059110638	20220818	202208	2022	2022.6247											FIN	FINLAND	FIN								1	040	040	04	1	1.0	2	1	2	2.48175182481752	0								4	Katajanokka, Uusimaa Region, Finland	FI	FI35	16230	60.1664	24.9692	-1369554	1	Germany	GM	GM		51.5	10.5	GM	20220818074500	https://yle.fi/news/3-12581539
1059110639	20220818	202208	2022	2022.6247											FIN	FINN	FIN								0	051	051	05	1	3.4	5	1	5	2.48175182481752	0								4	Katajanokka, Uusimaa Region, Finland	FI	FI35	16230	60.1664	24.9692	-1369554	4	Katajanokka, Uusimaa Region, Finland	FI	FI35	16230	60.1664	24.9692	-1369554	20220818074500	https://yle.fi/news/3-12581539
1059110640	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	4	1	4	0.87719298245615	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818074500	https://www.stardem.com/news/local_news/dorchester-council-focuses-on-police-accountability-board-child-welfare/article_6412bf6c-b024-5529-ad53-4979b1d5c5ac.html
1059110641	20220818	202208	2022	2022.6247											GOV	STATE OFFICIAL						GOV			1	036	036	03	1	4.0	5	1	5	-1.38539042821159	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818074500	https://www.athensmessenger.com/news/as-new-medicaid-prescription-program-nears-some-ohio-pharmacists-are-worried/article_40c71cd8-18ab-11ed-966f-f7df4cdda449.html
1059110642	20220818	202208	2022	2022.6247											GOV	PLANNING COMMISSION						GOV			1	040	040	04	1	1.0	2	1	2	-1.99275362318841	0								3	Cimarron Estates, California, United States	US	USCA		34.8638	-120.403	2090269	3	Cimarron Estates, California, United States	US	USCA		34.8638	-120.403	2090269	20220818074500	http://www.santamariasun.com/news/21433/county-planning-commission-greenlights-dr-greenthumbs-orcutt-cannabis-shop/
1059110643	20220818	202208	2022	2022.6247											GOV	PLANNING COMMISSION						GOV			1	040	040	04	1	1.0	8	1	8	-1.99275362318841	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818074500	http://www.santamariasun.com/news/21433/county-planning-commission-greenlights-dr-greenthumbs-orcutt-cannabis-shop/
1059110644	20220818	202208	2022	2022.6247											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	2	1	2	1.64271047227926	0								4	Ukwa, Akwa Ibom, Nigeria	NI	NI21	191377	5.01091	7.83875	-2019459	4	Ukwa, Akwa Ibom, Nigeria	NI	NI21	191377	5.01091	7.83875	-2019459	20220818074500	https://www.pulse.ng/news/local/gov-ikpeazu-to-release-n30m-for-asa-electricity-project/55qsts9
1059110645	20220818	202208	2022	2022.6247											GOV	CHIEF EXECUTIVE						GOV			0	046	046	04	1	7.0	6	1	6	2.25563909774436	0								4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20220818074500	https://menafn.com/1104714649/UN-Intergovernmental-Panel-On-Climate-Change-Inspires-New-Courses-In-Sustainability-At-Lucy-Cavendish-College
1059110646	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	2	1	2	3.28425821064553	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818074500	https://www.premiumtimesng.com/news/more-news/549299-lagos-rail-mile-2-marina-test-run-to-start-december-sanwo-olu.html
1059110647	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	8	1	8	-5.05050505050505	0								4	Maradun, Zamfara, Nigeria	NI	NI57	23096	12.5657	6.24395	-2018978	4	Maradun, Zamfara, Nigeria	NI	NI57	23096	12.5657	6.24395	-2018978	20220818074500	https://www.vanguardngr.com/2022/08/family-of-7-die-after-poisonous-meal-in-zamfara/
1059110648	20220818	202208	2022	2022.6247											HLH	SURGEON						HLH			0	051	051	05	1	3.4	5	1	5	1.3677811550152	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818074500	https://www.pharmiweb.com/press-release/2022-08-18/widefield-imaging-systems-market-is-projected-to-exhibit-a-cagr-of-86-forecast-period-by-2031
