1059161496	20210818	202108	2021	2021.6247	TZAGOV	TANZANIA	TZA					GOV			TZA	KILIMANJARO	TZA								1	031	031	03	1	5.2	1	1	1	0	1	Tanzania	TZ	TZ		-6	35	TZ	1	Kenya	KE	KE		1	38	KE	1	Tanzania	TZ	TZ		-6	35	TZ	20220818141500	https://www.dailymail.co.uk/news/article-11120559/Tanzania-installs-internet-Mount-Kilimanjaro-Insta-ascents.html
1059161497	20210818	202108	2021	2021.6247	UIS	THE INTERNATIONAL COMMUNITY						UIS			GOV	JUNTA						GOV			0	113	113	11	3	-2.0	10	1	10	-1.75438596491228	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818141500	https://www.newagebd.net/article/178732/indian-foreign-minister-jaishankar-defends-ties-with-myanmar-junta
1059161498	20210818	202108	2021	2021.6247	UIS	THE INTERNATIONAL COMMUNITY						UIS			GOV	JUNTA						GOV			0	120	120	12	3	-4.0	10	1	10	-1.75438596491228	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818141500	https://www.newagebd.net/article/178732/indian-foreign-minister-jaishankar-defends-ties-with-myanmar-junta
1059161499	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	2	1	2	-8.3941605839416	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	0								3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	20220818141500	https://www.wxxv25.com/former-jackson-officer-gets-5-year-sentence-in-beating-death/
1059161500	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	1	1	1	-8.3941605839416	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	20220818141500	https://www.wxxv25.com/former-jackson-officer-gets-5-year-sentence-in-beating-death/
1059161501	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	1	1	1	-8.3941605839416	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	20220818141500	https://www.wxxv25.com/former-jackson-officer-gets-5-year-sentence-in-beating-death/
1059161502	20220811	202208	2022	2022.6055	NGOHLHIRC	RED CROSS		IRC				NGO	HLH		RWA	RWANDA	RWA								0	173	173	17	4	-5.0	1	1	1	-9.90990990990995	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220818141500	http://www.msn.com/en-us/news/world/rwanda-genocide-felicien-kabuga-to-face-crimes-against-humanity-charges/ar-AA10MUrC
1059161503	20220811	202208	2022	2022.6055	NGOHLHIRC	RED CROSS		IRC				NGO	HLH		RWA	RWANDAN	RWA								0	173	173	17	4	-5.0	6	1	5	-9.90990990990995	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818141500	http://www.msn.com/en-us/news/world/rwanda-genocide-felicien-kabuga-to-face-crimes-against-humanity-charges/ar-AA10MUrC
1059161504	20220811	202208	2022	2022.6055	NGOHLHIRC	RED CROSS		IRC				NGO	HLH		RWA	RWANDA	RWA								0	173	173	17	4	-5.0	2	1	2	-9.90990990990995	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220818141500	http://www.msn.com/en-us/news/world/rwanda-genocide-felicien-kabuga-to-face-crimes-against-humanity-charges/ar-AA10MUrC
1059161505	20220811	202208	2022	2022.6055	RWA	RWANDAN	RWA								NGOHLHIRC	RED CROSS		IRC				NGO	HLH		0	173	173	17	4	-5.0	6	1	3	-9.90990990990995	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818141500	http://www.msn.com/en-us/news/world/rwanda-genocide-felicien-kabuga-to-face-crimes-against-humanity-charges/ar-AA10MUrC
1059161506	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	1	4	3.71747211895911	3	Onalaska, Wisconsin, United States	US	USWI	WI063	43.8844	-91.2351	1570818	0								3	Onalaska, Wisconsin, United States	US	USWI	WI063	43.8844	-91.2351	1570818	20220818141500	https://www.channel3000.com/i/wisconsin-gov-candidate-tim-michels-calls-for-gop-unity-after-primary/
1059161507	20220817	202208	2022	2022.6219	EDU	UNIVERSITY						EDU													0	018	018	01	1	3.4	5	1	5	-2.4263431542461	0								0								0								20220818141500	http://www.tribune242.com/news/2022/aug/18/oh-lord-they-killed-my-baby-familys-grief-omar-dav/
1059161508	20220817	202208	2022	2022.6219	NGA	ABUJA	NGA								NGOUSA	BILL AND MELINDA GATES FOUNDATION	USA					NGO			1	051	051	05	1	3.4	10	1	10	6.14754098360656	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818141500	https://allafrica.com/stories/202208180492.html
1059161509	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	071	071	07	2	7.4	4	1	4	-11.5384615384615	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220818141500	https://www.enca.com/news/watch-bookkeeper-slapped-135-year-sentence-fraud
1059161510	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-11.5384615384615	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220818141500	https://www.enca.com/news/watch-bookkeeper-slapped-135-year-sentence-fraud
1059161511	20220818	202208	2022	2022.6247											AGO	ANGOLA	AGO								1	051	051	05	1	3.4	1	1	1	-1.81268882175227	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20220818141500	https://gga.org/angolan-elections-to-be-a-tight-contest/
1059161512	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			1	0841	084	08	2	7.0	5	1	5	-0.23866348448687	0								0								0								20220818141500	https://www.thehindu.com/news/national/karnataka/sharnbasveshwar-samsthan-lauded-for-contribution-to-society/article65780289.ece
1059161513	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	141	141	14	3	-6.5	5	1	5	-0.43383947939263	0								4	Sambra, Karnataka, India	IN	IN19	17769	15.8667	74.6167	-2110072	4	Sambra, Karnataka, India	IN	IN19	17769	15.8667	74.6167	-2110072	20220818141500	https://www.thehindu.com/news/national/karnataka/karjol-announces-plans-to-upgrade-sambra-airport-to-international-standards/article65780126.ece
1059161514	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	031	031	03	1	5.2	10	1	10	-5.12820512820513	0								4	Port Of Buchanan, Grand Bassa, Liberia	LI	LI11	147175	5.855	-10.0603	-2130738	4	Port Of Buchanan, Grand Bassa, Liberia	LI	LI11	147175	5.855	-10.0603	-2130738	20220818141500	https://frontpageafricaonline.com/politics/liberia-weahs-supporters-not-bothered-by-sanctions-against-top-officials-as-they-vow-to-give-him-another-term%EF%BF%BC/
1059161515	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	5	1	5	5.93978844589096	0								4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	4	Ping An, Jilin, China	CH	CH05	13176	43.2894	129.601	10869879	20220818141500	https://www.prnewswire.com:443/news-releases/ping-an-health-posts-revenue-of-rmb2-828-million-in-the-first-half-of-2022--301608575.html
1059161516	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	2	1	2	4.23162583518931	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818141500	https://www.globenewswire.com/news-release/2022/08/18/2500942/0/en/Americas-Market-Intelligence-Launches-Latin-America-E-Commerce-Data-Library.html
1059161517	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	042	042	04	1	1.9	8	1	8	1.28322639780019	0								4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	20220818141500	https://sg.finance.yahoo.com/news/rockridge-resources-commences-drill-program-113000704.html
1059161518	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	1.28322639780019	0								4	Knife Lake, Ontario, Canada	CA	CA08	30029	48.1	-91.2167	-567412	4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	20220818141500	https://sg.finance.yahoo.com/news/rockridge-resources-commences-drill-program-113000704.html
1059161519	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	3.65853658536585	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220818141500	https://www.daily-sun.com/post/638747/Call-for-increase-in-participation-of-womenled-entrepreneurs%E2%80%99-in-UN-supply-chain
1059161520	20220818	202208	2022	2022.6247											BUS	LANDLORD						BUS			1	046	046	04	1	7.0	5	1	5	-1.31386861313869	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220818141500	https://www.dailydot.com/irl/maintenance-man-enters-unannounced/
1059161521	20220818	202208	2022	2022.6247											BUS	ENTREPRENEUR						BUS			1	051	051	05	1	3.4	10	1	10	4.72972972972972	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220818141500	https://www.inverness-courier.co.uk/news/food-and-drink-support-service-set-for-inverness-launch-284933/
1059161522	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	128	128	12	3	-5.0	6	1	6	-5.23809523809523	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818141500	https://www.inverness-courier.co.uk/news/national/building-company-director-in-court-over-wall-collapse-death-55952/
1059161523	20220818	202208	2022	2022.6247											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	16	1	10	1.28322639780019	0								4	Knife Lake, Ontario, Canada	CA	CA08	30029	48.1	-91.2167	-567412	4	Knife Lake, Ontario, Canada	CA	CA08	30029	48.1	-91.2167	-567412	20220818141500	https://sg.finance.yahoo.com/news/rockridge-resources-commences-drill-program-113000704.html
1059161524	20220818	202208	2022	2022.6247											CANEDU	MCGILL	CAN					EDU			0	112	112	11	3	-2.0	4	1	4	-8.54526958290946	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818141500	https://allafrica.com/stories/202208180481.html
1059161525	20220818	202208	2022	2022.6247											CHE	DAVOS	CHE								1	040	040	04	1	1.0	3	1	3	6.72489082969433	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220818141500	https://www.prnewswire.com/news-releases/governors-stitt-hutchinson-partner-to-create-super-region-for-advanced-mobility-in-the-heartland-301608582.html
1059161526	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	080	080	08	2	5.0	6	1	6	-6.71641791044777	0								3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20220818141500	https://dailyvoice.com/connecticut/darien/police-fire/drunk-ct-woman-breaks-into-home-bites-officer-emt-police-say/840686/
1059161527	20220818	202208	2022	2022.6247											COP	PRISON						COP			0	173	173	17	4	-5.0	6	1	6	-6.797583081571	0								4	Muntinlupa, Muntinlupa City, Philippines	RP	RPL4	24229	14.4135	121.026	-2440507	4	Muntinlupa, Muntinlupa City, Philippines	RP	RPL4	24229	14.4135	121.026	-2440507	20220818141500	https://businessmirror.com.ph/2022/08/18/sc-denies-plea-of-2-ex-bi-execs-retired-cop-to-freeze-transfer-to-nbp/
1059161528	20220818	202208	2022	2022.6247											COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-6.797583081571	0								4	Muntinlupa, Muntinlupa City, Philippines	RP	RPL4	24229	14.4135	121.026	-2440507	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20220818141500	https://businessmirror.com.ph/2022/08/18/sc-denies-plea-of-2-ex-bi-execs-retired-cop-to-freeze-transfer-to-nbp/
1059161529	20220818	202208	2022	2022.6247											COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-6.797583081571	0								5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20220818141500	https://businessmirror.com.ph/2022/08/18/sc-denies-plea-of-2-ex-bi-execs-retired-cop-to-freeze-transfer-to-nbp/
1059161530	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	1823	182	18	4	-10.0	8	1	8	-10.4294478527607	0								4	Ambattur, Tamil Nadu, India	IN	IN25	70251	13.0983	80.1622	-2088664	4	Ambattur, Tamil Nadu, India	IN	IN25	70251	13.0983	80.1622	-2088664	20220818141500	https://www.prokerala.com/news/articles/a1336630.html
1059161531	20220818	202208	2022	2022.6247											COPMED	DEPUTY						COP	MED		0	040	040	04	1	1.0	3	1	3	-2.53164556962025	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818141500	https://www.dw.com/en/ukraine-un-chief-guterres-meets-zelenskyy-with-focus-on-grain-nuclear-power-plant/a-62844377
1059161532	20220818	202208	2022	2022.6247											CRM	PERPETRATOR						CRM			0	130	130	13	3	-4.4	6	1	6	-8.54526958290946	0								1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220818141500	https://allafrica.com/stories/202208180481.html
1059161533	20220818	202208	2022	2022.6247											CRM	PERPETRATOR						CRM			0	130	130	13	3	-4.4	2	1	2	-8.54526958290946	0								1	Liberia	LI	LI		6.5	-9.5	LI	1	United States	US	US		39.828175	-98.5795	US	20220818141500	https://allafrica.com/stories/202208180481.html
1059161534	20220818	202208	2022	2022.6247											CRM	PERPETRATOR						CRM			0	130	130	13	3	-4.4	2	1	2	-8.54526958290946	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818141500	https://allafrica.com/stories/202208180481.html
1059161535	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			0	020	020	02	1	3.0	5	1	5	2.13675213675214	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220818141500	https://www.thehindu.com/news/national/telangana/ceo-holds-meet-with-parties-representatives/article65783559.ece
1059161536	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	20	2	20	0.43504824660484	0								3	Celilo Village, Oregon, United States	US	USOR		45.6457	-120.966	1136134	3	Celilo Village, Oregon, United States	US	USOR		45.6457	-120.966	1136134	20220818141500	https://www.newstimes.com/news/article/Columbia-River-s-salmon-are-at-the-core-of-17375982.php
1059161537	20220818	202208	2022	2022.6247											CVL	SCIENTIST						CVL			0	130	130	13	3	-4.4	10	1	10	-2.30088495575222	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818141500	http://www.msn.com/en-us/weather/topstories/where-you-can-see-auroras-during-solar-bursts-on-aug-18/ar-AA10NA7H
1059161538	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			0	173	173	17	4	-5.0	4	1	4	-7.85123966942148	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220818141500	https://www.dailyrecord.co.uk/news/politics/shamed-mp-margaret-ferrier-urged-27774125
1059161539	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	3	1	3	-6.52985074626866	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818141500	https://www.swoknews.com/ap/national/surrounded-by-loved-ones-miami-dade-detective-dies-two-days-after-shooting/article_4496b93d-e04b-5154-9dfd-33e425335a8d.html
1059161540	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	042	042	04	1	1.9	5	1	5	-0.35273368606702	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	1	Antarctica	AY	AY		-85.6221	32.3438	AY	20220818141500	https://www.newsweek.com/fact-check-hoba-namibia-largest-meteorite-earth-1734747
1059161541	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	171	171	17	4	-9.2	2	1	2	-0.35273368606702	0								1	Namibia	WA	WA		-22	17	WA	1	Antarctica	AY	AY		-85.6221	32.3438	AY	20220818141500	https://www.newsweek.com/fact-check-hoba-namibia-largest-meteorite-earth-1734747
1059161542	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	171	171	17	4	-9.2	3	1	3	-0.35273368606702	0								1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20220818141500	https://www.newsweek.com/fact-check-hoba-namibia-largest-meteorite-earth-1734747
1059161543	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	010	010	01	1	0.0	2	1	2	3.86398763523957	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20220818141500	https://www.dailymail.co.uk/femail/article-11123871/The-Queens-granddaughter-Lady-Louise-Windsor-18-study-English-St-Andrews.html
1059161544	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	5	1	5	1.15384615384616	0								4	River Laune, Kerry, Ireland	EI	EI11	18290	52.1333	-9.78333	-1504117	4	River Laune, Kerry, Ireland	EI	EI11	18290	52.1333	-9.78333	-1504117	20220818141500	https://www.irishmirror.ie/news/irish-news/dublin-ice-cream-shop-offers-27772891
1059161545	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-0.91185410334347	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20220818141500	https://www.nbcdfw.com/news/local/enrollment-in-collin-county-nonprofits-esl-program-skyrockets/3051459/
