1059216469	20220811	202208	2022	2022.6055	JUDJUD	MAGISTRATE						JUD	JUD		JUD	MAGISTRATE						JUD			1	112	112	11	3	-2.0	2	1	2	-2.58215962441314	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818211500	https://theconservativetreehouse.com/blog/2022/08/18/corrupt-and-conflicted-judge-who-authorized-general-search-warrant-and-raid-on-trump-home-says-some-background-material-may-be-needed-to-protect-deep-state-from-tar-and-feathers/comment-page-1/
1059216470	20220811	202208	2022	2022.6055	JUDJUD	MAGISTRATE						JUD	JUD		JUD	MAGISTRATE						JUD			1	112	112	11	3	-2.0	6	1	6	-2.58215962441314	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818211500	https://theconservativetreehouse.com/blog/2022/08/18/corrupt-and-conflicted-judge-who-authorized-general-search-warrant-and-raid-on-trump-home-says-some-background-material-may-be-needed-to-protect-deep-state-from-tar-and-feathers/comment-page-1/
1059216471	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	0253	025	02	1	-0.3	1	1	1	-1.1703511053316	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818211500	https://www.sfexaminer.com/ap/national/judge-appears-willing-to-unveil-some-of-mar-a-lago-affidavit/article_d461539f-a76b-5e95-bdfc-0db1b2dbd3ce.html
1059216472	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	-3.11418685121107	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20220818211500	https://slate.com/news-and-politics/2022/08/donald-trump-jerry-nadler-feud-nyc-congress-endorsements.html
1059216473	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								GBR	BRITISH	GBR								1	051	051	05	1	3.4	2	1	2	-3.11418685121107	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20220818211500	https://slate.com/news-and-politics/2022/08/donald-trump-jerry-nadler-feud-nyc-congress-endorsements.html
1059216474	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								PTY	POLITICIAN									1	051	051	05	1	3.4	2	1	2	-3.11418685121107	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818211500	https://slate.com/news-and-politics/2022/08/donald-trump-jerry-nadler-feud-nyc-congress-endorsements.html
1059216475	20220811	202208	2022	2022.6055	USAPTY	NEW YORK CITY	USA								USA	NEW YORK CITY	USA								1	051	051	05	1	3.4	2	1	2	-3.11418685121107	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818211500	https://slate.com/news-and-politics/2022/08/donald-trump-jerry-nadler-feud-nyc-congress-endorsements.html
1059216476	20220817	202208	2022	2022.6219	BHS	BAHAMA	BHS																		1	010	010	01	1	0.0	10	1	10	0.62305295950156	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220818211500	http://www.tribune242.com/news/2022/aug/18/capri-sun-drinks-recalled/
1059216477	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	-9.68379446640317	0								3	Tom Green County, Texas, United States	US	USTX		31.4002	-100.467	1384011	3	Tom Green County, Texas, United States	US	USTX		31.4002	-100.467	1384011	20220818211500	https://sanangelolive.com/news/crime/2022-08-18/rowena-man-arrested-violently-beating-kidnapping-woman-tom-green-county
1059216478	20220818	202208	2022	2022.6247											AZEMIL	AZERBAIJANI	AZE					MIL			1	173	173	17	4	-5.0	3	1	3	-14.9606299212598	0								4	Aghdam, Agdam, Azerbaijan	AJ	AJ03	488	39.991	46.9274	-2704657	4	Aghdam, Agdam, Azerbaijan	AJ	AJ03	488	39.991	46.9274	-2704657	20220818211500	https://menafn.com/1104721558/Suspect-In-Murder-Of-Azerbaijani-Serviceman-Detained
1059216479	20220818	202208	2022	2022.6247											BHS	BAHAMA	BHS								0	046	046	04	1	7.0	1	1	1	-1.71990171990172	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220818211500	http://www.tribune242.com/news/2022/aug/18/international-aid-amid-rise-migration/
1059216480	20220818	202208	2022	2022.6247											BHS	BAHAMA	BHS								0	100	100	10	3	-5.0	2	1	2	2.74914089347079	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20220818211500	http://www.tribune242.com/news/2022/aug/18/new-online-portal-launched-help-job-seekers-find-w/
1059216481	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	014	014	01	1	0.0	10	1	10	-1.15273775216138	0								3	Burlington, New Jersey, United States	US	USNJ	NJ005	40.0712	-74.8649	875038	3	Burlington, New Jersey, United States	US	USNJ	NJ005	40.0712	-74.8649	875038	20220818211500	https://www.bnnbloomberg.ca/keurig-dr-pepper-is-in-talks-to-buy-bang-energy-owner-vpx-1.1807530
1059216482	20220818	202208	2022	2022.6247											BUS	CREDIT UNION						BUS			0	020	020	02	1	3.0	6	1	6	2.33812949640287	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220818211500	https://fun107.com/burglary-southcoast-open-air-market-somerset/
1059216483	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	-0.555555555555556	0								4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20220818211500	https://idomavoice.com/dr-paul-enenche-wife-storm-malawi-for-2022-assemblies-of-god-church-general-assembly/
1059216484	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			0	062	062	06	2	7.4	5	1	5	1.45808019441069	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220818211500	https://www.einnews.com/pr_news/586569511/zoned-properties-expands-advisory-division-to-support-mississippi-cannabis-market
1059216485	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	6	1	6	-0.41899441340782	0								3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	CA099	37.6391	-120.997	277609	20220818211500	https://www.courthousenews.com/kaiser-mental-health-worker-strike-expands-to-hawaii/
1059216486	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	-0.459770114942529	0								4	New Richmond, Quebec, Canada	CA	CA10	12705	48.1667	-65.8333	-570126	4	New Richmond, Quebec, Canada	CA	CA10	12705	48.1667	-65.8333	-570126	20220818211500	https://www.thompsoncitizen.net/national-news/prime-minister-justin-trudeau-tours-quebecs-gaspe-peninsula-5711035
1059216487	20220818	202208	2022	2022.6247											CHE	BALE	CHE								1	043	043	04	1	2.8	10	1	10	7.22610722610723	0								0								0								20220818211500	https://newstalkkit.com/couples-day-yakima/
1059216488	20220818	202208	2022	2022.6247											CHNGOV	CHINA	CHN					GOV			0	046	046	04	1	7.0	8	1	8	0.35612535612535	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
1059216489	20220818	202208	2022	2022.6247											CHNGOV	CHINA	CHN					GOV			0	046	046	04	1	7.0	2	1	2	0.35612535612535	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
1059216490	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-6.85975609756098	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220818211500	https://sanangelolive.com/news/crime/2022-08-18/dunn-wrongful-death-jury-trial-continues-witness-testimony
1059216491	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	112	112	11	3	-2.0	1	1	1	-4.76190476190477	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220818211500	https://www.caller.com/story/news/local/texas/2022/08/18/u-s-coast-guard-rescues-injured-jet-skier-near-matagorda/65409201007/
1059216492	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	190	190	19	4	-10.0	1	1	1	-4.76190476190477	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220818211500	https://www.caller.com/story/news/local/texas/2022/08/18/u-s-coast-guard-rescues-injured-jet-skier-near-matagorda/65409201007/
1059216493	20220818	202208	2022	2022.6247											CRM	DEALER						CRM			0	042	042	04	1	1.9	3	1	3	-1.29659643435981	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20220818211500	https://news.artnet.com/art-world/met-museum-looted-cambodian-art-2161615
1059216494	20220818	202208	2022	2022.6247											CRM	ROBBER						CRM			1	190	190	19	4	-10.0	1	1	1	0.928074245939679	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220818211500	https://www.chron.com/news/article/Hip-Hop-artist-and-owner-of-Georgia-brewery-17382837.php
1059216495	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	5	1	5	-0.13227513227513	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20220818211500	https://www.siskiyoudaily.com/story/news/2022/08/18/yreka-gets-behind-siskiyou-county-homeless-shelter-project/10354702002/
1059216496	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	7	1	7	4.49438202247191	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220818211500	https://www.kenoshanews.com/watch-now-new-mural-going-up-at-grace-lutheran-in-kenosha/article_5f034a3c-1f27-11ed-9e53-bfdca6fd01bc.html
1059216497	20220818	202208	2022	2022.6247											CVL	SETTLEMENT						CVL			1	051	051	05	1	3.4	6	1	6	-2.70935960591133	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220818211500	https://www.nbcnews.com/news/asian-america/protests-uc-san-diego-agrees-not-fire-chinese-postdoc-raised-concerns-rcna43737
1059216498	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	0.29498525073746	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20220818211500	https://www.channel3000.com/raptor-center-helps-birds-of-prey-return-to-wild/
1059216499	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								1	057	057	05	1	8.0	20	1	20	3.92156862745099	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220818211500	https://thepeninsulaqatar.com/article/18/08/2022/widam-food-signs-qr100-million-agreement-with-egypts-frigo
1059216500	20220818	202208	2022	2022.6247											GOV	KING						GOV			1	040	040	04	1	1.0	6	1	6	-9.5	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818211500	https://www.king5.com/article/news/crime/man-suspect-assault-women-seattle-center-competency-evaluation/281-7388b41f-f2e8-41b4-8b86-022241629345
1059216501	20220818	202208	2022	2022.6247											GOV	MINIST						GOV			0	046	046	04	1	7.0	6	1	6	-1.71990171990172	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220818211500	http://www.tribune242.com/news/2022/aug/18/international-aid-amid-rise-migration/
1059216502	20220818	202208	2022	2022.6247											HLH	NURSE						HLH			0	043	043	04	1	2.8	10	1	10	-5.34208059981255	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220818211500	https://www.psychologytoday.com/intl/blog/living-outlier/202208/mental-illness-in-the-emergency-room
1059216503	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	057	057	05	1	8.0	10	1	10	0	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818211500	https://www.theepochtimes.com/midwife-clinic-sues-georgia-after-local-hospitals-block-its-opening_4671939.html
1059216504	20220818	202208	2022	2022.6247											IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			0	057	057	05	1	8.0	5	1	5	0.35612535612535	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
1059216505	20220818	202208	2022	2022.6247											IND	TAMIL NADU	IND								0	057	057	05	1	8.0	4	1	4	0.35612535612535	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
1059216506	20220818	202208	2022	2022.6247											IND	TAMIL NADU	IND								0	057	057	05	1	8.0	2	1	2	0.35612535612535	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
1059216507	20220818	202208	2022	2022.6247											ISR	TEL AVIV	ISR								0	043	043	04	1	2.8	2	1	2	-3.27272727272727	0								4	Hod Hasharon, HaMerkaz, Israel	IS	IS02	18311	32.1508	34.8883	-780155	4	Hod Hasharon, HaMerkaz, Israel	IS	IS02	18311	32.1508	34.8883	-780155	20220818211500	https://www.timesofisrael.com/leaked-lapid-campaign-document-lists-photo-ops-neglected-by-netanyahu/
1059216508	20220818	202208	2022	2022.6247											ISR	ISRAEL	ISR								0	043	043	04	1	2.8	4	1	4	-3.27272727272727	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Hod Hasharon, HaMerkaz, Israel	IS	IS02	18311	32.1508	34.8883	-780155	20220818211500	https://www.timesofisrael.com/leaked-lapid-campaign-document-lists-photo-ops-neglected-by-netanyahu/
1059216509	20220818	202208	2022	2022.6247											ISRELI	ISRAEL	ISR					ELI			0	042	042	04	1	1.9	2	1	2	-3.27272727272727	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220818211500	https://www.timesofisrael.com/leaked-lapid-campaign-document-lists-photo-ops-neglected-by-netanyahu/
1059216510	20220818	202208	2022	2022.6247											ITA	ITALY	ITA								0	061	061	06	2	6.4	8	1	8	0.898652021967046	0								4	Frantoio, Lazio, Italy	IT	IT07	18350	41.7	12.65	-117956	4	Frantoio, Lazio, Italy	IT	IT07	18350	41.7	12.65	-117956	20220818211500	https://www.oliveoiltimes.com/production/agricultural-entrepreneur-brazil-olive-oil-sector/111629
1059216511	20220818	202208	2022	2022.6247											ITA	ITALY	ITA								0	061	061	06	2	6.4	2	1	2	0.898652021967046	0								4	Campanha, Estado do Rio, Brazil	BR	BR21	9979	-22.306	-42.8068	-633792	4	Campanha, Estado do Rio, Brazil	BR	BR21	9979	-22.306	-42.8068	-633792	20220818211500	https://www.oliveoiltimes.com/production/agricultural-entrepreneur-brazil-olive-oil-sector/111629
1059216512	20220818	202208	2022	2022.6247											KOR	SOUTH KOREA	KOR								1	031	031	03	1	5.2	10	1	10	4.6242774566474	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220818211500	https://nawindpower.com/corio-totalenergies-award-feed-contract-for-gray-whale-3-project-to-subsea-7
1059216513	20220818	202208	2022	2022.6247											MED	WEBSITE						MED			1	042	042	04	1	1.9	3	1	3	-0.26720106880428	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818211500	https://www.forbes.com/sites/richardnieva/2022/08/18/tiktok-in-app-browser-research/
1059216514	20220818	202208	2022	2022.6247											MIL	NAVY						MIL			1	190	190	19	4	-10.0	10	1	10	-0.99009900990099	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818211500	https://www.usni.org/magazines/proceedings/the-proceedings-podcast/proceedings-podcast-ep-282-build-firefighting
1059216515	20220818	202208	2022	2022.6247											MNC	CHEVRON						MNC			0	100	100	10	3	-5.0	4	1	4	-0.85574572127139	0								3	Manhattan Beach, California, United States	US	USCA		33.8847	-118.411	1660985	3	Manhattan Beach, California, United States	US	USCA		33.8847	-118.411	1660985	20220818211500	https://easyreadernews.com/development-city-council-mulls-project-verandas-decision/
1059216516	20220818	202208	2022	2022.6247											MNC	CHEVRON						MNC			0	100	100	10	3	-5.0	1	1	1	-0.85574572127139	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818211500	https://easyreadernews.com/development-city-council-mulls-project-verandas-decision/
1059216517	20220818	202208	2022	2022.6247											NGA	ABUJA	NGA								0	112	112	11	3	-2.0	8	1	8	-0.70052539404554	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818211500	https://punchng.com/illegal-detention-agf-police-to-pay-lady-n60m/
1059216518	20220818	202208	2022	2022.6247											NGA	NIGERIA	NGA								0	112	112	11	3	-2.0	2	1	2	-0.70052539404554	0								4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818211500	https://punchng.com/illegal-detention-agf-police-to-pay-lady-n60m/
1059216519	20220818	202208	2022	2022.6247											NGACOP	NIGERIA	NGA					COP			0	112	112	11	3	-2.0	5	1	5	-0.70052539404554	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818211500	https://punchng.com/illegal-detention-agf-police-to-pay-lady-n60m/
1059216520	20220818	202208	2022	2022.6247											PAKMIL	PAKISTAN	PAK					MIL			0	050	050	05	1	3.5	2	1	2	0.35612535612535	0								4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818211500	https://www.heritage.org/asia/report/indias-expanding-role-asia-adapting-rising-power-status
