1059177879	20220719	202207	2022	2022.5452	USA	SAN DIEGO	USA								USAEDU	CALIFORNIA	USA					EDU			0	013	013	01	1	0.4	2	1	2	-5.34670008354219	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818161500	https://www.dailymail.co.uk/health/article-11123965/Death-Nebraska-child-linked-brain-eating-amoeba-kills-97-people-infects.html
1059177880	20220719	202207	2022	2022.5452	USAEDU	CALIFORNIA	USA					EDU			USA	CALIFORNIA	USA								0	010	010	01	1	0.0	1	1	1	-5.34670008354219	3	Lake Jackson, Texas, United States	US	USTX	TX039	29.0339	-95.4344	1360850	3	Lake Jackson, Texas, United States	US	USTX		29.0339	-95.4344	1360850	3	Lake Jackson, Texas, United States	US	USTX		29.0339	-95.4344	1360850	20220818161500	https://www.dailymail.co.uk/health/article-11123965/Death-Nebraska-child-linked-brain-eating-amoeba-kills-97-people-infects.html
1059177881	20220811	202208	2022	2022.6055	BGR	BULGARIAN	BGR								BUS	COMPANY						BUS			1	030	030	03	1	4.0	8	1	8	4.48717948717949	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63890-ct-interactive-debuts-igaming-content-in-italy-through-deal-with-operator-signorbet
1059177882	20220811	202208	2022	2022.6055	BGR	BULGARIAN	BGR								BUS	COMPANY						BUS			1	030	030	03	1	4.0	2	1	2	4.48717948717949	1	Bulgaria	BU	BU		43	25	BU	1	Italy	IT	IT		42.833333	12.833333	IT	1	Bulgaria	BU	BU		43	25	BU	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63890-ct-interactive-debuts-igaming-content-in-italy-through-deal-with-operator-signorbet
1059177883	20220811	202208	2022	2022.6055	BUS	COMPANY						BUS			BGR	BULGARIAN	BGR								1	030	030	03	1	4.0	8	1	8	4.48717948717949	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63890-ct-interactive-debuts-igaming-content-in-italy-through-deal-with-operator-signorbet
1059177884	20220811	202208	2022	2022.6055	BUS	COMPANY						BUS			BGR	BULGARIAN	BGR								1	030	030	03	1	4.0	2	1	2	4.48717948717949	1	Italy	IT	IT		42.833333	12.833333	IT	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63890-ct-interactive-debuts-igaming-content-in-italy-through-deal-with-operator-signorbet
1059177885	20220811	202208	2022	2022.6055	GOV	PREMIER						GOV			JAM	JAMAICA	JAM								1	036	036	03	1	4.0	2	1	2	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177886	20220811	202208	2022	2022.6055	GOV	PREMIER						GOV			JAM	JAMAICA	JAM								1	036	036	03	1	4.0	3	1	3	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177887	20220811	202208	2022	2022.6055	GOV	PREMIER						GOV			JAM	JAMAICAN	JAM								1	042	042	04	1	1.9	1	1	1	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	4	Port Royal, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.75	-1202232	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177888	20220811	202208	2022	2022.6055	GOV	PREMIER						GOV			JAM	JAMAICAN	JAM								1	042	042	04	1	1.9	1	1	1	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177889	20220811	202208	2022	2022.6055	GOV	PREMIER						GOV			JAMGOV	JAMAICAN	JAM					GOV			1	042	042	04	1	1.9	3	1	3	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	4	Port Royal, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.75	-1202232	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177890	20220811	202208	2022	2022.6055	JAM	JAMAICAN	JAM								GOV	PREMIER						GOV			1	043	043	04	1	2.8	1	1	1	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	4	Port Royal, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.75	-1202232	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177891	20220811	202208	2022	2022.6055	JAM	JAMAICAN	JAM								GOV	PREMIER						GOV			1	043	043	04	1	2.8	1	1	1	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177892	20220811	202208	2022	2022.6055	JAMGOV	JAMAICAN	JAM					GOV			GOV	PREMIER						GOV			1	043	043	04	1	2.8	3	1	3	2.85714285714286	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	4	Port Royal, Saint George, Grenada	GJ	GJ03	16732	12.05	-61.75	-1202232	20220818161500	http://radiojamaicanewsonline.com/local/cayman-islands-tourism-minister-revisits-floating-piers-idea-to-support-cruise-recovery
1059177893	20220818	202208	2022	2022.6247											ARG	ARGENTINA	ARG								1	043	043	04	1	2.8	6	1	6	6.34920634920635	0								4	Iguazu, Misiones, Argentina	AR	AR14	4728	-25.6057	-54.5766	-1009196	4	Iguazu, Misiones, Argentina	AR	AR14	4728	-25.6057	-54.5766	-1009196	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63889-pragmatic-play-to-sponsor-a-latam-gaming-industry-summit-in-argentina
1059177894	20220818	202208	2022	2022.6247											BLR	MINSK	BLR								1	036	036	03	1	4.0	20	1	20	-3.41511011987734	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818161500	https://charter97.org/en/news/2022/8/18/511833/comments/
1059177895	20220818	202208	2022	2022.6247											BUS	EMPLOYER						BUS			1	014	014	01	1	0.0	5	1	5	2.56410256410257	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818161500	https://www.business-standard.com/article/management/over-59-employers-keen-on-hiring-freshers-in-july-december-2022-report-122081801129_1.html
1059177896	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	036	036	03	1	4.0	5	1	5	-0.9478672985782	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818161500	https://charter97.org/en/news/2022/8/18/511833/
1059177897	20220818	202208	2022	2022.6247											BUS	CEOS						BUS			0	040	040	04	1	1.0	5	1	5	-2.01550387596899	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220818161500	https://www.news24.com/fin24/economy/municipal-debt-to-eskom-surged-by-r5-billion-in-just-four-months-mabuza-warns-20220818
1059177898	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	10	1	10	-1.87891440501043	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818161500	https://www.fool.ca/2022/08/18/oil-falls-below-us100-per-barrel-sell-or-hold-these-2-energy-stocks/
1059177899	20220818	202208	2022	2022.6247											BUS	EMPLOYER						BUS			1	057	057	05	1	8.0	8	1	8	1.25223613595707	0								3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	20220818161500	https://www.dailyrepublic.com/all-dr-news/solano-news/vallejo/kaiser-mental-health-professionals-strike-outside-vallejo-medical-center/
1059177900	20220818	202208	2022	2022.6247											BUS	EMPLOYER						BUS			1	057	057	05	1	8.0	2	1	2	1.25223613595707	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Rio Vista, California, United States	US	USCA		38.1558	-121.691	277585	20220818161500	https://www.dailyrepublic.com/all-dr-news/solano-news/vallejo/kaiser-mental-health-professionals-strike-outside-vallejo-medical-center/
1059177901	20220818	202208	2022	2022.6247											BUS	TRADER						BUS			1	190	190	19	4	-10.0	10	1	10	-2.54237288135594	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220818161500	https://economictimes.indiatimes.com/markets/stocks/news/meme-stock-bed-bath-beyond-tumbles-as-billionaire-cohen-to-dump-stake/articleshow/93644979.cms
1059177902	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	4	1	4	-6.94444444444444	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818161500	https://news.webindia123.com/news/Articles/India/20220818/3974210.html
1059177903	20220818	202208	2022	2022.6247											BUSGOV	CHAMBER OF COMMERCE						BUS	GOV		1	040	040	04	1	1.0	2	1	2	0	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818161500	https://1350kman.com/2022/08/in-focus-8-18-22-jason-smith/
1059177904	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	036	036	03	1	4.0	6	1	6	1.19760479041916	0								4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	20220818161500	https://www.560cfos.ca/2022/08/18/chatsworth-council-approves-motion-to-request-canada-post-community-mailbox-in-williamsford/
1059177905	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	2.34657039711191	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20220818161500	https://www.lakeshoreadvance.com:443/news/local-news/hundreds-to-flock-to-music-in-the-fields
1059177906	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								0	190	190	19	4	-10.0	2	1	2	-2.68542199488491	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220818161500	https://infotel.ca/newsitem/anti-vaxxers-are-planning-to-serve-the-kamloops-rcmp-this-weekend/it93493
1059177907	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	4.73684210526316	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220818161500	https://insideevs.com/news/605178/tesla-model-y-china-delivery-time-reduction/
1059177908	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	061	061	06	2	6.4	5	1	5	1.47058823529412	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818161500	https://www.digit.in/news/car-tech/five-new-features-of-indias-first-double-decker-ac-bus-switch-eiv-22-64807.html
1059177909	20220818	202208	2022	2022.6247											COP	POLICE CHIEF						COP			1	042	042	04	1	1.9	5	1	5	-2.57611241217799	0								1	United Kingdom	UK	UK		54	-4	UK	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818161500	https://www.timesunion.com/news/article/From-Schenectady-to-Ukraine-with-love-17375990.php
1059177910	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	045	045	04	1	5.0	5	1	5	-9.30232558139538	0								0								0								20220818161500	https://timesofindia.indiatimes.com/city/coimbatore/illegal-oocyte-sale-in-erode-four-detained-under-goondas-act/articleshow/93642431.cms
1059177911	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	193	193	19	4	-10.0	6	1	6	-8.2926829268293	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818161500	https://nbc-2.com/news/state/2022/08/18/miami-dade-police-detective-dies-2-days-after-being-shot/
1059177912	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	1	1	1	-2.49632892804699	0								3	Sheepsprings, New Mexico, United States	US	USNM	NM045	36.1431	-108.71	902352	3	Sheepsprings, New Mexico, United States	US	USNM	NM045	36.1431	-108.71	902352	20220818161500	https://indiancountrytoday.com/the-press-pool/navajo-nation-responds-to-communities-impacted-by-heavy-rainfall-and-flooding
1059177913	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	8	1	8	-0.26595744680851	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220818161500	https://www.independentnews.com/mailbox/mony-is-experienced/article_07d94ce2-1e47-11ed-b19b-a766622706df.html
1059177914	20220818	202208	2022	2022.6247											CVL	NEIGHBORHOOD						CVL			0	043	043	04	1	2.8	10	1	10	-0.52160953800298	0								3	Clairton, Pennsylvania, United States	US	USPA	PA003	40.2923	-79.8817	1171889	3	Clairton, Pennsylvania, United States	US	USPA	PA003	40.2923	-79.8817	1171889	20220818161500	https://paydayreport.com/seniors-for-summer-lee-the-power-of-multi-generational-organizing/
1059177915	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	0841	084	08	2	7.0	10	1	10	0	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220818161500	https://www.dw.com/en/pakistani-sikhs-hail-restoration-of-200-year-old-temple/av-62858434
1059177916	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	10	1	10	4.31100846805234	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20220818161500	https://www.eadt.co.uk/news/education/suffolk-students-pick-up-alevels-9218710
1059177917	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	4	1	4	6.86274509803922	0								3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	20220818161500	https://www.newportplaintalk.com/news/education_news/article_c0166910-1f0b-11ed-94bd-efded492bc4e.html
1059177918	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	6	1	6	6.86274509803922	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220818161500	https://www.newportplaintalk.com/news/education_news/article_c0166910-1f0b-11ed-94bd-efded492bc4e.html
1059177919	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	1.40845070422536	0								4	Hellesdon, Norfolk, United Kingdom	UK	UKI9	40122	52.6333	1.25	-2598452	4	Hellesdon, Norfolk, United Kingdom	UK	UKI9	40122	52.6333	1.25	-2598452	20220818161500	https://www.eveningnews24.co.uk/news/education/norwich-bucks-the-trend-in-a-level-results-9218216
1059177920	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	2	1	2	4.31100846805234	0								4	Felixstowe, Suffolk, United Kingdom	UK	UKN5	40132	51.9667	1.35	-2596036	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818161500	https://www.eadt.co.uk/news/education/suffolk-students-pick-up-alevels-9218710
1059177921	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	8	1	8	4.31100846805234	0								4	Southwold, Suffolk, United Kingdom	UK	UKN5	40132	52.3333	1.68333	-2608375	4	Southwold, Suffolk, United Kingdom	UK	UKN5	40132	52.3333	1.68333	-2608375	20220818161500	https://www.eadt.co.uk/news/education/suffolk-students-pick-up-alevels-9218710
1059177922	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	5	1	5	-1.97775030902348	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220818161500	https://www.jpost.com/business-and-innovation/article-715004
1059177923	20220818	202208	2022	2022.6247											EGY	SINAI	EGY								1	190	190	19	4	-10.0	10	1	10	-7.9155672823219	0								4	El-Arish, Shamal Sina', Egypt	EG	EG27	65932	31.1316	33.7984	-289771	4	El-Arish, Shamal Sina', Egypt	EG	EG27	65932	31.1316	33.7984	-289771	20220818161500	https://www.jpost.com/middle-east/isis-threat/article-715016
1059177924	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								0	057	057	05	1	8.0	10	1	10	-1.06951871657754	0								4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	20220818161500	https://spanishnewstoday.com/summer_heat_returns_this_weekend_spain_weather_outlook_august_18_21_1815460-a.html
1059177925	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								1	080	080	08	2	5.0	10	1	10	-1.06951871657754	0								4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	20220818161500	https://spanishnewstoday.com/summer_heat_returns_this_weekend_spain_weather_outlook_august_18_21_1815460-a.html
1059177926	20220818	202208	2022	2022.6247											FJI	FIJI	FJI								1	042	042	04	1	1.9	2	1	2	-6.95825049701789	0								4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	20220818161500	https://www.crimeonline.com/2022/08/18/tennessee-man-accused-of-killing-his-wife-at-exclusive-resort-honeymoon-reportedly-confessed-before-he-got-a-lawyer/
1059177927	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	5.93607305936073	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818161500	https://www.thenews.com.pk/latest/983358-jennifer-lopez-takes-her-and-ben-afflecks-kids-to-broadway-performance-of-into-the-wild
1059177928	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	8	1	8	3.55029585798817	0								4	Butetown, Cardiff, United Kingdom	UK	UKX5	40185	51.4633	-3.16056	-2591435	4	Butetown, Cardiff, United Kingdom	UK	UKX5	40185	51.4633	-3.16056	-2591435	20220818161500	https://www.walesonline.co.uk/whats-on/everything-need-know-butetown-mile-24793861
1059177929	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	4	1	4	3.55029585798817	0								4	Butetown, Cardiff, United Kingdom	UK	UKX5	40185	51.4633	-3.16056	-2591435	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818161500	https://www.walesonline.co.uk/whats-on/everything-need-know-butetown-mile-24793861
1059177930	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	6	1	6	3.55029585798817	0								4	Butetown, Cardiff, United Kingdom	UK	UKX5	40185	51.4633	-3.16056	-2591435	4	Butetown, Cardiff, United Kingdom	UK	UKX5	40185	51.4633	-3.16056	-2591435	20220818161500	https://www.walesonline.co.uk/whats-on/everything-need-know-butetown-mile-24793861
1059177931	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	5	1	5	-5.07399577167019	0								4	Champhai, Mizoram, India	IN	IN31	70199	23.4667	93.3333	-2092693	4	Champhai, Mizoram, India	IN	IN31	70199	23.4667	93.3333	-2092693	20220818161500	https://economictimes.indiatimes.com/news/international/world-news/bodies-of-myanmar-pdf-commanders-children-found-near-mizoram-border/articleshow/93645167.cms
1059177932	20220818	202208	2022	2022.6247											GOV	MINIST						GOV			1	040	040	04	1	1.0	10	1	10	2.60869565217391	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818161500	https://news.webindia123.com/news/Articles/Entertainment/20220818/3974393.html
1059177933	20220818	202208	2022	2022.6247											GOV	MINISTRY						GOV			0	040	040	04	1	1.0	2	1	2	1.3262599469496	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220818161500	https://easternmirrornagaland.com/india-vietnam-carry-out-nearly-3-week-drills-in-chandimandir/
1059177934	20220818	202208	2022	2022.6247											GOV	PREMIER						GOV			1	040	040	04	1	1.0	6	1	6	0.467289719626164	0								4	Tengiz, Atyrau, Kazakhstan	KZ	KZ06	37260	46.3333	53.4667	342894	4	Tengiz, Atyrau, Kazakhstan	KZ	KZ06	37260	46.3333	53.4667	342894	20220818161500	https://www.inform.kz/en/pm-alikhan-smailov-chevron-ceo-michael-wirth-meet_a3968472
1059177935	20220818	202208	2022	2022.6247											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	6.34920634920635	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818161500	https://www.yogonet.com/international/news/2022/08/18/63889-pragmatic-play-to-sponsor-a-latam-gaming-industry-summit-in-argentina
