1059164817	20220811	202208	2022	2022.6055	EDU	SCHOOL						EDU			EDUMED	SCHOOL						EDU	MED		1	172	172	17	4	-5.0	5	1	5	0	3	Broward County, Florida, United States	US	USFL	FL011	26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220818144500	https://www.huffpost.com/entry/no-new-books-florida-school-hb-1467-desantis_n_62fbb474e4b071ea958a6367
1059164818	20220811	202208	2022	2022.6055	USA	DALLAS	USA								IRL	TARA	IRL								1	020	020	02	1	3.0	5	1	5	4.47761194029851	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220818144500	https://www.prweb.com/releases/2022/8/prweb18847263.htm
1059164819	20220817	202208	2022	2022.6219											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	5	1	5	-1.69491525423729	0								4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	20220818144500	https://www.israelnationalnews.com/news/358378
1059164820	20220817	202208	2022	2022.6219	EGY	EGYPT	EGY								TUN	TUNISIAN	TUN								1	010	010	01	1	0.0	4	1	4	6.25	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20220818144500	https://www.middleeastmonitor.com/20220818-egypt-tunisias-new-constitution-reflects-the-will-of-its-people/
1059164821	20220817	202208	2022	2022.6219	EGY	EGYPT	EGY								TUNGOV	TUNISIAN	TUN					GOV			1	010	010	01	1	0.0	6	1	6	6.25	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20220818144500	https://www.middleeastmonitor.com/20220818-egypt-tunisias-new-constitution-reflects-the-will-of-its-people/
1059164822	20220817	202208	2022	2022.6219	GOV	PRIME MINISTER						GOV													1	040	040	04	1	1.0	5	1	5	-1.69491525423729	4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	0								4	Yifat, Ha?afon, Israel	IS	IS03	18314	32.6775	35.2233	-781756	20220818144500	https://www.israelnationalnews.com/news/358378
1059164823	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	2.52808988764045	0								0								0								20220818144500	https://www.journalinquirer.com/living/food_and_drink/farmers-markets-zucchini-500-drag-race-in-ellington/article_17cfa3d8-1ee4-11ed-a025-036e5c1af4ec.html
1059164824	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	-4.01396160558464	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818144500	https://timesofindia.indiatimes.com/india/farmers-begin-three-day-protest-in-lakhimpur-want-mos-ajay-mishra-sacked/articleshow/93644032.cms
1059164825	20220818	202208	2022	2022.6247											ARE	UNITED ARAB EMIRATES	ARE								0	100	100	10	3	-5.0	4	1	4	-2.85714285714285	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818144500	https://www.usatoday.com/story/entertainment/tv/2022/08/18/real-housewives-dubai-chanel-ayan-female-genital-mutilation/10355963002/
1059164826	20220818	202208	2022	2022.6247											BEL	WATERLOO	BEL								1	060	060	06	2	6.0	10	1	10	-5.26315789473684	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818144500	https://www.thebulletin.be/soldiers-bones-used-make-sugar-after-battle-waterloo-reveal-researchers
1059164827	20220818	202208	2022	2022.6247											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	1	1	1	2.73972602739726	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818144500	https://www.albd.org/articles/news/39576/Bangabandhu:-A-world-statesman
1059164828	20220818	202208	2022	2022.6247											BGD	DHAKA	BGD								0	042	042	04	1	1.9	1	1	1	-2.27670753064798	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220818144500	https://www.albd.org/articles/news/39577/Dhanmondi-32,-Bangabandhu-and-our-history
1059164829	20220818	202208	2022	2022.6247											BGDEDU	DHAKA	BGD					EDU			0	042	042	04	1	1.9	6	1	6	-2.27670753064798	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220818144500	https://www.albd.org/articles/news/39577/Dhanmondi-32,-Bangabandhu-and-our-history
1059164830	20220818	202208	2022	2022.6247											BUS	AIRLINE						BUS			0	020	020	02	1	3.0	5	1	5	1.35135135135135	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818144500	https://runwaygirlnetwork.com/2022/08/falcon-aviation-eve-sightseeing-evtol/
1059164831	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	1.67095115681234	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818144500	https://www.royalgazette.com/tourism/news/article/20220818/for-our-price-point-our-service-levels-are-not-where-they-should-be-says-bta-interim-ceo/
1059164832	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	2	1	2	1.77383592017739	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220818144500	https://www.thehindubusinessline.com/economy/logistics/hal-opens-office-in-malaysia-eyes-south-east-asias-business/article65783893.ece
1059164833	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	040	040	04	1	1.0	5	1	5	-2.96296296296296	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818144500	https://pressgazette.co.uk/scotsman-strike-called-off/
1059164834	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	3.39892665474061	0								3	Loves Park, Illinois, United States	US	USIL		42.32	-89.0582	412695	3	Loves Park, Illinois, United States	US	USIL		42.32	-89.0582	412695	20220818144500	https://www.prweb.com/releases/2022/8/prweb18847827.htm
1059164835	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	1	1	1	3.39892665474061	0								3	South Beloit, Illinois, United States	US	USIL		42.4931	-89.0368	418714	3	Loves Park, Illinois, United States	US	USIL		42.32	-89.0582	412695	20220818144500	https://www.prweb.com/releases/2022/8/prweb18847827.htm
1059164836	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	8	1	8	1.77383592017739	0								1	Russia	RS	RS		60	100	RS	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220818144500	https://www.thehindubusinessline.com/economy/logistics/hal-opens-office-in-malaysia-eyes-south-east-asias-business/article65783893.ece
1059164837	20220818	202208	2022	2022.6247											BUS	CORPORATION						BUS			0	042	042	04	1	1.9	10	1	10	6.56565656565657	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20220818144500	https://apnews.com/press-release/newswire/travel-miami-united-states-8fbc9471ca2e797375f6d194e4d71235
1059164838	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	046	046	04	1	7.0	5	1	5	-2.96296296296296	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818144500	https://pressgazette.co.uk/scotsman-strike-called-off/
1059164839	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	052	052	05	1	3.5	6	1	6	9.55414012738853	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818144500	https://www.prweb.com/releases/american_hartford_gold_named_to_inc_5000_list_for_third_time/prweb18851167.htm
1059164840	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	060	060	06	2	6.0	6	1	6	6.14973262032086	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818144500	https://www.prweb.com/releases/inhome_therapy_grows_its_reach_through_acquisition_of_advanced_healthcare_services/prweb18850573.htm
1059164841	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								0	040	040	04	1	1.0	8	1	8	5.83515681983953	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20220818144500	https://www.newswire.ca/news-releases/canada-and-nova-scotia-commit-to-shared-actions-to-protect-more-nature-and-halt-biodiversity-loss-838161483.html
1059164842	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	5.83515681983953	0								4	Kejimkujik National Park, Nova Scotia, Canada	CA	CA07	12633	44.3833	-65.3333	-567099	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20220818144500	https://www.newswire.ca/news-releases/canada-and-nova-scotia-commit-to-shared-actions-to-protect-more-nature-and-halt-biodiversity-loss-838161483.html
1059164843	20220818	202208	2022	2022.6247											CAN	TORONTO	CAN								1	042	042	04	1	1.9	8	1	8	1.99146514935989	0								4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	20220818144500	https://torontosun.com/news/local-news/paddleboarder-will-make-history-by-crossing-all-five-great-lakes
1059164844	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	046	046	04	1	7.0	6	1	6	2.96803652968037	0								4	Wolseley, Saskatchewan, Canada	CA	CA11	12798	50.4167	-103.267	-576160	4	Wolseley, Saskatchewan, Canada	CA	CA11	12798	50.4167	-103.267	-576160	20220818144500	https://www.newswire.ca/news-releases/wolseley-canada-announces-candace-woods-as-vp-marketing-and-digital-894325729.html
1059164845	20220818	202208	2022	2022.6247											CANCVL	ONTARIO	CAN					CVL			1	036	036	03	1	4.0	10	1	10	0.79575596816976	0								0								0								20220818144500	https://www.cbc.ca/news/canada/sudbury/moose-factory-blue-rodeo-1.6554182
1059164846	20220818	202208	2022	2022.6247											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	5	1	5	-0.60331825037707	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220818144500	https://www.edp24.co.uk/news/housing/solar-panels-norfolk-church-chedgrave-mundesley-norwich-9214390
1059164847	20220818	202208	2022	2022.6247											CHR	CHRISTIAN				CHR					0	042	042	04	1	1.9	6	1	6	-0.0619962802231901	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818144500	https://blog.acton.org/archives/123754-how-americans-lost-their-schools-and-how-to-take-them-back.html
1059164848	20220818	202208	2022	2022.6247											CHRCTH	THE POPE				CHR	CTH				1	051	051	05	1	3.4	5	1	5	-1.06837606837607	0								4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	20220818144500	https://catholicreview.org/path-of-peace-shadow-of-war-looms-over-popes-kazakhstan-visit/
1059164849	20220818	202208	2022	2022.6247											CHRCTH	THE POPE				CHR	CTH				0	051	051	05	1	3.4	3	1	3	-1.06837606837607	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818144500	https://catholicreview.org/path-of-peace-shadow-of-war-looms-over-popes-kazakhstan-visit/
1059164850	20220818	202208	2022	2022.6247											CHRCTH	CATHOLIC				CHR	CTH				0	160	160	16	4	-4.0	1	1	1	-1.06837606837607	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818144500	https://catholicreview.org/path-of-peace-shadow-of-war-looms-over-popes-kazakhstan-visit/
1059164851	20220818	202208	2022	2022.6247											CHRCTH	CATHOLIC				CHR	CTH				0	160	160	16	4	-4.0	1	1	1	-1.06837606837607	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220818144500	https://catholicreview.org/path-of-peace-shadow-of-war-looms-over-popes-kazakhstan-visit/
1059164852	20220818	202208	2022	2022.6247											CRM	KIDNAPPER						CRM			1	043	043	04	1	2.8	5	1	5	-0.75301204819277	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818144500	https://squatchrocks.com/carver-county-school-photos-warning/
1059164853	20220818	202208	2022	2022.6247											CVL	SETTLEMENT						CVL			0	030	030	03	1	4.0	10	1	10	-5.5885850178359	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818144500	https://www.marketwatch.com/articles/opioid-litigation-is-nearing-its-end-the-crisis-itself-is-far-from-over-51660832403
1059164854	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	10	1	10	-3.83877159309022	0								3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	20220818144500	https://www.boisestatepublicradio.org/politics-government/2022-08-18/meridian-residents-support-library
1059164855	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	010	010	01	1	0.0	6	1	6	5.53709856035437	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220818144500	https://www.ksl.com/article/50458803/learn-anywhere-from-kenya-to-utah
1059164856	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	2	1	2	3.42706502636204	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220818144500	https://www.forbes.com/sites/billfrist/2022/08/18/cultivating-a-culture-of-health-how-comprehensive-community-wide-hypertension-data-are-inspiring-heath-equity/
1059164857	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	11	11	11	1.96270853778214	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20220818144500	https://www.gazette-news.co.uk/news/national/20671333.lady-louise-off-st-andrews-study-english-a-level-success/
1059164858	20220818	202208	2022	2022.6247											EDU	PUPIL						EDU			1	040	040	04	1	1.0	10	1	10	3.87596899224807	0								4	Lymm, Borough of Cheshire East, United Kingdom	UK	UKZ7	40111	53.3667	-2.43333	-2602326	4	Lymm, Borough of Cheshire East, United Kingdom	UK	UKZ7	40111	53.3667	-2.43333	-2602326	20220818144500	https://www.warringtonguardian.co.uk/news/20670901.a-level-results-day-2022-lymm-students-dancing-delight/
1059164859	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			0	040	040	04	1	1.0	10	1	10	-4.52310717797444	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818144500	https://www.christianpost.com:443/us/college-faces-lawsuit-for-removing-anti-communism-posters.html
1059164860	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	-0.71174377224199	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220818144500	https://www.thenationalherald.com/greece-sees-covid-19-pandemic-over-no-more-measures-likely/
1059164861	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	2.3449920508744	0								3	Lincolnville, Maine, United States	US	USME	ME027	44.2812	-69.0086	569619	3	Lincolnville, Maine, United States	US	USME	ME027	44.2812	-69.0086	569619	20220818144500	https://www.nytimes.com/2022/08/18/t-magazine/alex-katz.html
1059164862	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	1.22324159021407	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818144500	https://www.wcpo.com/news/local-news/clermont-county/goshen-township/renovated-classrooms-new-emotional-support-dog-ready-in-goshen-after-an-ef2-tornado-hit-the-community
1059164863	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	5.53709856035437	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220818144500	https://www.ksl.com/article/50458803/learn-anywhere-from-kenya-to-utah
1059164864	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	3	1	3	-2.89256198347108	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818144500	https://www.inverness-courier.co.uk/news/national/tributes-paid-to-inspirational-ex-fettes-teacher-who-is-missing-believed-dead-55957/
1059164865	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	-1.43497757847533	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220818144500	https://www.wlrn.org/education/2022-08-18/grand-jury-casts-shadow-over-broward-school-board-elections
1059164866	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			1	046	046	04	1	7.0	10	1	10	0.34602076124567	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20220818144500	https://zeenews.india.com/india/this-state-government-decides-to-set-up-english-medium-college-in-every-district-of-state-in-next-3-years-read-details-2498811.html
1059164867	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	051	051	05	1	3.4	6	1	6	-2.10417385305278	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220818144500	https://talkingpointsmemo.com/news/the-gop-turns-against-the-league-of-women-voters
1059164868	20220818	202208	2022	2022.6247											EGY	EGYPTIAN	EGY								1	040	040	04	1	1.0	8	1	8	1.07913669064748	0								4	Arab Contractors, Al Qahirah, Egypt	EG	EG11	65350	30.0528	31.2915	11177969	4	Arab Contractors, Al Qahirah, Egypt	EG	EG11	65350	30.0528	31.2915	11177969	20220818144500	https://www.railjournal.com/passenger/high-speed/db-and-elsewedy-electric-to-operate-egyptian-high-speed-network/
