1059206014	20220719	202207	2022	2022.5452	MOSSFI	SUFI				MOS	SFI				SDN	SUDAN	SDN								0	014	014	01	1	0.0	10	1	10	-8.07017543859649	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20220818194500	https://guardian.ng/news/thousands-protest-military-rule-in-sudan/
1059206015	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								GOV	CHIEF EXECUTIVE						GOV			1	010	010	01	1	0.0	4	1	4	2.20994475138121	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	City Of Fairfield, Ohio, United States	US	USOH		39.3302	-84.5403	1085670	20220818194500	https://www.cincinnati.com/story/news/local/2022/08/18/kert-radel-leaves-fairfield-chamber-of-commerce-to-go-back-to-radio/65409331007/
1059206016	20220811	202208	2022	2022.6055											CHN	CHINESE	CHN								1	041	041	04	1	1.0	7	1	7	0.26109660574412	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818194500	https://hanfordsentinel.com/lifestyles/food-and-cooking/sometimes-you-have-to-call-home-hanford-gourmet/article_93558592-ac77-52c8-ad04-985cc74c8e40.html
1059206017	20220811	202208	2022	2022.6055	BUS	TRADER						BUS													0	020	020	02	1	3.0	10	1	10	-2.65486725663717	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220818194500	https://www.finanznachrichten.de/nachrichten-2022-08/56847157-treasuries-close-little-changed-after-seeing-early-strength-020.htm
1059206018	20220811	202208	2022	2022.6055	CHN	CHINESE	CHN																		1	041	041	04	1	1.0	7	1	7	0.26109660574412	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818194500	https://hanfordsentinel.com/lifestyles/food-and-cooking/sometimes-you-have-to-call-home-hanford-gourmet/article_93558592-ac77-52c8-ad04-985cc74c8e40.html
1059206019	20220811	202208	2022	2022.6055	CVL	CITIZEN						CVL			USACVL	ATLANTA	USA					CVL			1	070	070	07	2	7.0	2	1	2	2.30179028132993	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220818194500	https://www.mdjonline.com/tribune/georgia/t-i-admits-he-punched-one-of-the-chainsmokers-after-kiss-on-the-cheek-we/article_a0ae0801-0fc9-55bc-aa1f-b61a2fff34ee.html
1059206020	20220811	202208	2022	2022.6055	GOV	ATTORNEY GENERAL						GOV													0	010	010	01	1	0.0	2	1	2	-2.54237288135593	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818194500	https://talkingpointsmemo.com/news/judge-allows-heavily-redacted-release-of-mar-a-lago-affidavit
1059206021	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	070	070	07	2	7.0	4	1	4	2.30179028132993	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220818194500	https://www.mdjonline.com/tribune/georgia/t-i-admits-he-punched-one-of-the-chainsmokers-after-kiss-on-the-cheek-we/article_a0ae0801-0fc9-55bc-aa1f-b61a2fff34ee.html
1059206022	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	070	070	07	2	7.0	2	1	2	2.30179028132993	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818194500	https://www.mdjonline.com/tribune/georgia/t-i-admits-he-punched-one-of-the-chainsmokers-after-kiss-on-the-cheek-we/article_a0ae0801-0fc9-55bc-aa1f-b61a2fff34ee.html
1059206023	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								USACVL	ATLANTA	USA					CVL			1	070	070	07	2	7.0	2	1	2	2.30179028132993	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818194500	https://www.mdjonline.com/tribune/georgia/t-i-admits-he-punched-one-of-the-chainsmokers-after-kiss-on-the-cheek-we/article_a0ae0801-0fc9-55bc-aa1f-b61a2fff34ee.html
1059206024	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	051	051	05	1	3.4	6	1	6	0.52539404553415	4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	0								4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	20220818194500	https://www.standardmedia.co.ke/education/article/2001453546/select-day-schools-near-you-for-junior-secondary-says-magoha
1059206025	20220817	202208	2022	2022.6219	KEN	KENYA	KEN								EDU	SCHOOL						EDU			0	051	051	05	1	3.4	4	1	4	0.52539404553415	4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	20220818194500	https://www.standardmedia.co.ke/education/article/2001453546/select-day-schools-near-you-for-junior-secondary-says-magoha
1059206026	20220818	202208	2022	2022.6247											AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	4	1	4	-0.59306569343066	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818194500	https://www.israelnationalnews.com/news/358389
1059206027	20220818	202208	2022	2022.6247											AFG	AFGHANISTAN	AFG								1	087	087	08	2	9.0	10	1	10	-1.88679245283019	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818194500	https://www.voanews.com/a/the-inside-story-afghanistan-one-year-later-episode-53/6707170.html
1059206028	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	020	020	02	1	3.0	2	1	2	-0.99009900990099	0								4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818194500	https://www.news24.com/citypress/news/zulu-royal-family-feud-zwelithinis-brothers-reject-misuzulu-20220818
1059206029	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	020	020	02	1	3.0	2	1	2	-0.99009900990099	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818194500	https://www.news24.com/citypress/news/zulu-royal-family-feud-zwelithinis-brothers-reject-misuzulu-20220818
1059206030	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	8	-5.37190082644628	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818194500	https://www.sfgate.com/entertainment/article/Review-Beast-with-Idris-Elba-has-B-movie-bite-17382563.php
1059206031	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	031	031	03	1	5.2	4	1	4	-1.20300751879699	0								3	Crestline, Ohio, United States	US	USOH	OH033	40.7876	-82.7366	1061006	3	Crestline, Ohio, United States	US	USOH	OH033	40.7876	-82.7366	1061006	20220818194500	https://www.bucyrustelegraphforum.com/story/news/2022/08/12/demolition-contract-awarded-for-former-westinghouse-building/65397491007/
1059206032	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	031	031	03	1	5.2	2	1	2	-1.20300751879699	0								3	Richland County, Ohio, United States	US	USOH		40.7834	-82.5499	1074082	3	Richland County, Ohio, United States	US	USOH		40.7834	-82.5499	1074082	20220818194500	https://www.bucyrustelegraphforum.com/story/news/2022/08/12/demolition-contract-awarded-for-former-westinghouse-building/65397491007/
1059206033	20220818	202208	2022	2022.6247											BUS	CHAMBER OF COMMERCE						BUS			1	040	040	04	1	1.0	10	1	10	4.29042904290429	0								4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20220818194500	https://www.hometownstation.com/santa-clarita-news/community-news/scv-chamber-to-host-fourth-annual-healthcare-forum-430296
1059206034	20220818	202208	2022	2022.6247											BUS	GENERAL CONTRACTOR						BUS			1	040	040	04	1	1.0	4	1	4	5.22875816993464	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818194500	https://97x.com/biggest-house-iowa-peace-harbor/
1059206035	20220818	202208	2022	2022.6247											BUS	GENERAL CONTRACTOR						BUS			1	040	040	04	1	1.0	6	1	6	5.22875816993464	0								1	Ireland	EI	EI		53	-8	EI	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220818194500	https://97x.com/biggest-house-iowa-peace-harbor/
1059206036	20220818	202208	2022	2022.6247											BUS	BANK						BUS			0	100	100	10	3	-5.0	10	1	10	1.12570356472796	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220818194500	https://www.streetinsider.com/PRNewswire/Atlanta+Community+Food+Bank+Receives+$200,000+Grant+from+Kroger/20485462.html
1059206037	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	042	042	04	1	1.9	16	1	8	2.46913580246914	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220818194500	https://www.castanet.net/news/Kamloops/380768/Kamloops-Street-Rod-Association-to-host-A-W-MS-fundraising-cruise
1059206038	20220818	202208	2022	2022.6247											CHRCTH	CATHOLIC				CHR	CTH				0	042	042	04	1	1.9	5	1	5	2.37529691211402	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818194500	https://www.catholicculture.org/commentary/us-supreme-court-majority-opinion-in-dobbs-v-jackson-womens-health/
1059206039	20220818	202208	2022	2022.6247											COP	DEPUTY						COP			0	1124	112	11	3	-2.0	2	1	2	-1.71232876712329	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818194500	https://www.politico.com/news/2022/08/18/lgbtq-monkeypox-people-of-color-disparities-00052705
1059206040	20220818	202208	2022	2022.6247											CRI	COSTA RICA	CRI								0	173	173	17	4	-5.0	2	1	2	-12.6064735945486	0								1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20220818194500	https://abcnews.go.com/US/kaitlin-armstrongs-attorney-asks-court-suppress-evidence-murder/story?id=88541080
1059206041	20220818	202208	2022	2022.6247											CRI	COSTA RICA	CRI								1	190	190	19	4	-10.0	2	1	2	-12.6064735945486	0								1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20220818194500	https://abcnews.go.com/US/kaitlin-armstrongs-attorney-asks-court-suppress-evidence-murder/story?id=88541080
1059206042	20220818	202208	2022	2022.6247											CRM	GANG						CRM			1	046	046	04	1	7.0	3	1	3	-4.76190476190476	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20220818194500	http://www.msn.com/en-us/news/world/un-representative-in-haiti-half-of-population-of-port-au-prince-affected-by-gang-violence/vi-AA10OoHQ
1059206043	20220818	202208	2022	2022.6247											CUB	CUBA	CUB								1	057	057	05	1	8.0	5	1	5	-3.03030303030303	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220818194500	https://www.plenglish.com/news/2022/08/18/more-than-30-flights-repatriate-cuban-irregular-migrants-from-mexico/
1059206044	20220818	202208	2022	2022.6247											CVL	IMMIGRANT						CVL			0	014	014	01	1	0.0	3	1	3	0.67567567567568	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220818194500	https://muscatinejournal.com/muscatine/west-liberty-works-on-distribution-plan-to-fund-excluded-workers/article_748f8c14-db42-5dd7-859d-037f28d03c99.html
1059206045	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	5	1	5	-1.8918918918919	0								3	Mount Clemens, Michigan, United States	US	USMI		42.5973	-82.878	632785	3	Mount Clemens, Michigan, United States	US	USMI		42.5973	-82.878	632785	20220818194500	https://www.candgnews.com/news/riverside-drive-residents-sound-off-on-sewage-floods-556
1059206046	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-0.0658761528326699	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220818194500	https://www.newhavenindependent.org/article/compass_update
1059206047	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			1	042	042	04	1	1.9	1	1	1	1.4505119453925	0								3	Oak Park, Illinois, United States	US	USIL		41.885	-87.7845	414842	3	Oak Park, Illinois, United States	US	USIL		41.885	-87.7845	414842	20220818194500	https://chicago.suntimes.com/obituaries/2022/8/18/23311351/tom-coffey-obituary-advisor-harold-washington-chicago-first-black-mayor-kirkland-ellis-haymarket
1059206048	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			1	042	042	04	1	1.9	2	1	2	1.4505119453925	0								3	Elmhurst, Illinois, United States	US	USIL	IL043	41.8995	-87.9403	421782	4	Innisfree, Sligo, Ireland	EI	EI25	18304	54.2483	-8.35778	389378	20220818194500	https://chicago.suntimes.com/obituaries/2022/8/18/23311351/tom-coffey-obituary-advisor-harold-washington-chicago-first-black-mayor-kirkland-ellis-haymarket
1059206049	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			1	042	042	04	1	1.9	4	1	4	1.4505119453925	0								3	Elmhurst, Illinois, United States	US	USIL	IL043	41.8995	-87.9403	421782	3	Elmhurst, Illinois, United States	US	USIL	IL043	41.8995	-87.9403	421782	20220818194500	https://chicago.suntimes.com/obituaries/2022/8/18/23311351/tom-coffey-obituary-advisor-harold-washington-chicago-first-black-mayor-kirkland-ellis-haymarket
1059206050	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			1	046	046	04	1	7.0	3	1	3	1.4505119453925	0								3	Depaul University, Illinois, United States	US	USIL		41.9228	-87.6531	407022	3	Depaul University, Illinois, United States	US	USIL		41.9228	-87.6531	407022	20220818194500	https://chicago.suntimes.com/obituaries/2022/8/18/23311351/tom-coffey-obituary-advisor-harold-washington-chicago-first-black-mayor-kirkland-ellis-haymarket
1059206051	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	050	050	05	1	3.5	3	1	3	1.93050193050193	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818194500	https://www.ariananews.af/3000-religious-scholars-elders-and-officials-attend-ieas-kandahar-meeting/
1059206052	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	070	070	07	2	7.0	10	1	10	2.1978021978022	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818194500	https://www.paloaltoonline.com/news/2022/08/18/palo-alto-unveils-interactive-projects-that-emphasize-the-public-angle-of-public-art
1059206053	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	190	190	19	4	-10.0	10	1	10	-1.30208333333334	0								4	Malden, Kingston upon Thames, United Kingdom	UK	UKG7	40133	51.4	-0.25	-2602473	4	Malden, Kingston upon Thames, United Kingdom	UK	UKG7	40133	51.4	-0.25	-2602473	20220818194500	http://chelsearecord.com/2022/08/18/fire-rips-through-cottage-street-triple-decker/
1059206054	20220818	202208	2022	2022.6247											DEU	BERLIN	DEU								1	042	042	04	1	1.9	2	1	2	2.08643815201192	0								4	Gardermoen, Akershus, Norway	NO	NO01	23149	60.2167	11.1	-259312	4	Gardermoen, Akershus, Norway	NO	NO01	23149	60.2167	11.1	-259312	20220818194500	http://www.msn.com/en-us/travel/news/budget-carrier-norse-atlantic-adds-3rd-city-from-berlin-with-new-us-route/ar-AA10Op1l
1059206055	20220818	202208	2022	2022.6247											DEU	BERLIN	DEU								1	042	042	04	1	1.9	1	1	1	2.08643815201192	0								3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	20220818194500	http://www.msn.com/en-us/travel/news/budget-carrier-norse-atlantic-adds-3rd-city-from-berlin-with-new-us-route/ar-AA10Op1l
1059206056	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	3	1	3	0.52539404553415	0								4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	4	Rungiri, Central, Kenya	KE	KE01	18585	-1.23333	36.6833	-2261857	20220818194500	https://www.standardmedia.co.ke/education/article/2001453546/select-day-schools-near-you-for-junior-secondary-says-magoha
1059206057	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	3.89908256880733	0								3	Syosset, New York, United States	US	USNY	NY059	40.8262	-73.5021	970692	3	Syosset, New York, United States	US	USNY	NY059	40.8262	-73.5021	970692	20220818194500	https://www.longisland.com/news/08-18-22/chool-of-rock-syossetoyster-bay-and-roslyn-is-ready-to-rock-n-roll.html
1059206058	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	0.41515308770109	0								3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	3	Cobb County, Georgia, United States	US	USGA		33.9334	-84.5666	1686112	20220818194500	https://www.mdjonline.com/news/education/teacher-advocate-new-cobb-county-association-of-educators-president-looks-to-grow-group/article_16f6dd78-1e80-11ed-ae4d-ffbdb5463968.html
1059206059	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	0.41515308770109	0								3	Kennesaw State University, Georgia, United States	US	USGA		34.0382	-84.5841	333562	3	Kennesaw State University, Georgia, United States	US	USGA		34.0382	-84.5841	333562	20220818194500	https://www.mdjonline.com/news/education/teacher-advocate-new-cobb-county-association-of-educators-president-looks-to-grow-group/article_16f6dd78-1e80-11ed-ae4d-ffbdb5463968.html
1059206060	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	4.05405405405405	0								4	Widnes, Halton, United Kingdom	UK	UKE9	40179	53.35	-2.73333	-2611716	4	Widnes, Halton, United Kingdom	UK	UKE9	40179	53.35	-2.73333	-2611716	20220818194500	https://www.liverpoolecho.co.uk/news/liverpool-news/four-students-same-college-heading-24793302
1059206061	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	051	051	05	1	3.4	1	1	1	4.05405405405405	0								4	Cronton, Knowsley, United Kingdom	UK	UKG9	40121	53.3833	-2.76667	-2593689	4	Cronton, Knowsley, United Kingdom	UK	UKG9	40121	53.3833	-2.76667	-2593689	20220818194500	https://www.liverpoolecho.co.uk/news/liverpool-news/four-students-same-college-heading-24793302
1059206062	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	1	1	1	4.05405405405405	0								4	Cronton, Knowsley, United Kingdom	UK	UKG9	40121	53.3833	-2.76667	-2593689	4	Cronton, Knowsley, United Kingdom	UK	UKG9	40121	53.3833	-2.76667	-2593689	20220818194500	https://www.liverpoolecho.co.uk/news/liverpool-news/four-students-same-college-heading-24793302
1059206063	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	051	051	05	1	3.4	10	1	10	-6.54761904761904	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20220818194500	https://laist.com/news/arts-and-entertainment/coroner-rules-anne-heches-death-an-accident
1059206064	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	2	1	2	2.1978021978022	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818194500	https://www.paloaltoonline.com/news/2022/08/18/palo-alto-unveils-interactive-projects-that-emphasize-the-public-angle-of-public-art
1059206065	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	4.05405405405405	0								4	Widnes, Halton, United Kingdom	UK	UKE9	40179	53.35	-2.73333	-2611716	4	Widnes, Halton, United Kingdom	UK	UKE9	40179	53.35	-2.73333	-2611716	20220818194500	https://www.liverpoolecho.co.uk/news/liverpool-news/four-students-same-college-heading-24793302
1059206066	20220818	202208	2022	2022.6247											GBREDU	CARDIFF	GBR					EDU			1	036	036	03	1	4.0	10	1	10	1.57068062827225	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818194500	https://www.getreading.co.uk/news/reading-berkshire-news/reading-level-students-over-moon-24789213
