1059163489	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	190	190	19	4	-10.0	10	1	10	-1.65208940719145	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220818143000	https://www.theguardian.com/technology/2022/aug/18/google-workers-demand-safety-abortion-care
1059163490	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	192	192	19	4	-9.5	5	1	5	-1.13989637305699	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818143000	https://www.huffingtonpost.co.uk/entry/should-we-nationalise-railway-companies_uk_62fe1651e4b0a85a81992d0b
1059163491	20220818	202208	2022	2022.6247											CAN	TORONTO	CAN								1	036	036	03	1	4.0	1	1	1	2.17391304347826	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220818143000	https://newca.com/doc/3805
1059163492	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	115	115	11	3	-2.0	2	1	2	-5.97269624573379	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220818143000	https://www.nationalobserver.com/2022/08/18/news/three-women-sexual-abuse-claims-quebec-catholic-church
1059163493	20220818	202208	2022	2022.6247											CANCOP	CANADA	CAN					COP			1	043	043	04	1	2.8	10	1	10	0	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220818143000	https://www.nationalobserver.com/2022/08/18/news/linguistic-diversity-rising-canada-census-data-shows
1059163494	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-2.25290697674419	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818143000	https://www.globaltimes.cn/page/202208/1273352.shtml
1059163495	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								0	043	043	04	1	2.8	8	1	8	-2.25290697674419	0								4	Li Tang, Guangdong, China	CH	CH30	13046	23.7	116.82	9204211	4	Li Tang, Guangdong, China	CH	CH30	13046	23.7	116.82	9204211	20220818143000	https://www.globaltimes.cn/page/202208/1273352.shtml
1059163496	20220818	202208	2022	2022.6247											CHRCTH	CATHOLIC				CHR	CTH				1	115	115	11	3	-2.0	6	1	6	-5.97269624573379	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220818143000	https://www.nationalobserver.com/2022/08/18/news/three-women-sexual-abuse-claims-quebec-catholic-church
1059163497	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	014	014	01	1	0.0	5	1	5	-4.90463215258855	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220818143000	https://www.thisislocallondon.co.uk/news/national/20671475.missing-nurse-taking-trains-appearing-dazed-confused-say-police/
1059163498	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	040	040	04	1	1.0	5	1	5	-3.62116991643454	0								4	South Auckland, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.3333	176	-1518259	4	South Auckland, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.3333	176	-1518259	20220818143000	https://www.nbcnews.com/news/world/new-zealand-family-children-bodies-storage-unit-homicide-rcna43671
1059163499	20220818	202208	2022	2022.6247											COP	PRISON						COP			0	042	042	04	1	1.9	10	1	10	-8.83002207505518	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818143000	https://eaworldview.com/2022/08/iran-crackdown-lawyers-labor-activists/
1059163500	20220818	202208	2022	2022.6247											COP	DEPUTIES						COP			1	042	042	04	1	1.9	3	1	3	-5.19480519480519	0								3	Clay County, Iowa, United States	US	USIA		43.0833	-95.1503	465625	3	Clay County, Iowa, United States	US	USIA		43.0833	-95.1503	465625	20220818143000	https://siouxcityjournal.com/news/local/43-year-old-clay-county-woman-dies-from-dog-bites/article_55f3e1e3-6061-5f71-96d7-b0e8bab052cf.html
1059163501	20220818	202208	2022	2022.6247											COPGOV	POLICE						COP	GOV		1	010	010	01	1	0.0	6	1	6	-3.83912248628884	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220818143000	https://www.news24.com/news24/southafrica/news/cape-town-will-fight-tooth-and-nail-to-get-full-power-over-the-police-hill-lewis-20220818
1059163502	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	6	1	6	0.61511423550088	0								3	Cedarhurst, New York, United States	US	USNY	NY059	40.6229	-73.7243	946156	3	Cedarhurst, New York, United States	US	USNY	NY059	40.6229	-73.7243	946156	20220818143000	http://www.5tjt.com/its-our-homeland/
1059163503	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	10	1	10	1.38713745271123	0								3	Oswego, New York, United States	US	USNY	NY075	43.4553	-76.5105	959525	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818143000	https://oswegocountytoday.com/community/cce-oswego-county-cce-harvest-ny-to-host-new-york-state-pawpaw-conference/
1059163504	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	070	070	07	2	7.0	6	1	6	0.61511423550088	0								3	Cedarhurst, New York, United States	US	USNY	NY059	40.6229	-73.7243	946156	3	Cedarhurst, New York, United States	US	USNY	NY059	40.6229	-73.7243	946156	20220818143000	http://www.5tjt.com/its-our-homeland/
1059163505	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	112	112	11	3	-2.0	10	1	10	-13.5198135198135	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818143000	https://www.thehindu.com/news/cities/puducherry/choked-stormwater-drain-troubles-residents-of-boomianpet/article65782402.ece
1059163506	20220818	202208	2022	2022.6247											CVL	SCIENTIST						CVL			1	190	190	19	4	-10.0	10	1	10	-1.8716577540107	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818143000	https://www.nationalobserver.com/2022/08/18/news/global-staggering-changes-forests
1059163507	20220818	202208	2022	2022.6247											EDU	PUPIL						EDU			0	036	036	03	1	4.0	6	1	6	-6.06980273141123	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818143000	https://www.news24.com/news24/southafrica/news/commission-of-inquiry-to-probe-hillcrest-high-school-racism-allegations-20220818
1059163508	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	-6.06980273141123	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20220818143000	https://www.news24.com/news24/southafrica/news/commission-of-inquiry-to-probe-hillcrest-high-school-racism-allegations-20220818
1059163509	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	080	080	08	2	5.0	3	1	3	0.10822510822511	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818143000	https://www.cbsnews.com/minnesota/news/layoff-protections-teachers-of-color-msp-contract/
1059163510	20220818	202208	2022	2022.6247											EDU	PUPIL						EDU			0	130	130	13	3	-4.4	6	1	6	-6.06980273141123	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818143000	https://www.news24.com/news24/southafrica/news/commission-of-inquiry-to-probe-hillcrest-high-school-racism-allegations-20220818
1059163511	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								0	030	030	03	1	4.0	3	1	3	-4.08878504672897	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818143000	https://www.christianitytoday.com/news/2022/august/egypt-church-fire-coptic-christian-building-law-abu-seifein.html
1059163512	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								0	030	030	03	1	4.0	1	1	1	-4.08878504672897	0								4	Minya, Al Minya, Egypt	EG	EG10	65866	28.1099	30.7503	-290636	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220818143000	https://www.christianitytoday.com/news/2022/august/egypt-church-fire-coptic-christian-building-law-abu-seifein.html
1059163513	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								0	030	030	03	1	4.0	2	1	2	-4.08878504672897	0								4	Imbaba, Al Jizah, Egypt	EG	EG08	65350	30.0762	31.2067	-295809	4	Imbaba, Al Jizah, Egypt	EG	EG08	65350	30.0762	31.2067	-295809	20220818143000	https://www.christianitytoday.com/news/2022/august/egypt-church-fire-coptic-christian-building-law-abu-seifein.html
1059163514	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								0	030	030	03	1	4.0	4	1	4	-4.08878504672897	0								4	Virgin Mary Church, Al Qahirah, Egypt	EG	EG11	65350	30.1026	31.2865	11197107	4	Minya, Al Minya, Egypt	EG	EG10	65866	28.1099	30.7503	-290636	20220818143000	https://www.christianitytoday.com/news/2022/august/egypt-church-fire-coptic-christian-building-law-abu-seifein.html
1059163515	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			0	020	020	02	1	3.0	10	1	10	-1.59313725490196	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220818143000	https://www.theguardian.com/film/2022/aug/18/mad-max-director-george-miller-interview-idris-elba
1059163516	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								0	051	051	05	1	3.4	1	1	1	0.36855036855037	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220818143000	https://www.velonews.com/events/vuelta-a-espana/ben-oconnor-finishing-on-vuelta-a-espana-podium-is-the-dream-scenario/
1059163517	20220818	202208	2022	2022.6247											ESP	MADRID	ESP								0	192	192	19	4	-9.5	1	1	1	0.36855036855037	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220818143000	https://www.velonews.com/events/vuelta-a-espana/ben-oconnor-finishing-on-vuelta-a-espana-podium-is-the-dream-scenario/
1059163518	20220818	202208	2022	2022.6247											ESP	MADRID	ESP								0	192	192	19	4	-9.5	1	1	1	0.36855036855037	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220818143000	https://www.velonews.com/events/vuelta-a-espana/ben-oconnor-finishing-on-vuelta-a-espana-podium-is-the-dream-scenario/
1059163519	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								0	190	190	19	4	-10.0	2	1	2	-5.45454545454545	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220818143000	https://news.topwirenews.com/2022/08/18/five-dead-after-storms-in-corsica-police-top-stories-news-report-by-afr/
1059163520	20220818	202208	2022	2022.6247											GBR	BRITISH	GBR								1	010	010	01	1	0.0	2	1	2	3.37837837837838	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	United Kingdom	UK	UK		54	-4	UK	20220818143000	https://www.news24.com/w24/style/bride/weddings/bride-stuns-in-gold-draped-baroque-inspired-gown-by-vivienne-westwood-20220818
1059163521	20220818	202208	2022	2022.6247											GBR	BRITISH	GBR								1	040	040	04	1	1.0	4	1	4	3.37837837837838	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220818143000	https://www.news24.com/w24/style/bride/weddings/bride-stuns-in-gold-draped-baroque-inspired-gown-by-vivienne-westwood-20220818
1059163522	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-4.90463215258855	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220818143000	https://www.thisislocallondon.co.uk/news/national/20671475.missing-nurse-taking-trains-appearing-dazed-confused-say-police/
1059163523	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	3	1	3	-4.90463215258855	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20220818143000	https://www.thisislocallondon.co.uk/news/national/20671475.missing-nurse-taking-trains-appearing-dazed-confused-say-police/
1059163524	20220818	202208	2022	2022.6247											GBR	LONDON	GBR								1	190	190	19	4	-10.0	5	5	5	-10.752688172043	0								4	Walthamstow, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6	-0.033333	-2610831	4	Walthamstow, Waltham Forest, United Kingdom	UK	UKO9	40114	51.6	-0.033333	-2610831	20220818143000	https://www.thetelegraphandargus.co.uk/news/national/20671474.sadiq-khan-blames-spate-violence-school-holidays-long-days-heatwave/
1059163525	20220818	202208	2022	2022.6247											GOV	MAYOR						GOV			1	014	014	01	1	0.0	4	2	4	-4.36756179432408	0								4	Pantelleria, Italy (general), Italy	IT	IT00	18398	36.8333	11.95	-123934	4	Pantelleria, Italy (general), Italy	IT	IT00	18398	36.8333	11.95	-123934	20220818143000	https://news.topwirenews.com/2022/08/18/giorgio-armani-warns-neighbours-of-wildfire-on-italian-isle/
1059163526	20220818	202208	2022	2022.6247											GOV	MINIST						GOV			1	020	020	02	1	3.0	2	1	2	0.82266910420475	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20220818143000	https://www.business-standard.com/article/politics/karnataka-congress-a-united-house-party-will-fight-polls-solo-shivakumar-122081800953_1.html
1059163527	20220818	202208	2022	2022.6247											GOV	MINISTRY						GOV			1	043	043	04	1	2.8	10	1	10	-3.62694300518135	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818143000	https://www.indiatvnews.com/entertainment/celebrities/hera-pheri-producer-mushtaq-nadiadwala-claims-wife-illegally-kept-kids-in-pakistan-details-inside-2022-08-18-801105
1059163528	20220818	202208	2022	2022.6247											GOV	PRESIDENT						GOV			1	084	084	08	2	7.0	8	1	8	1.4388489208633	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818143000	https://www.ibtimes.com/restaurateur-rapper-duo-reopen-former-starbucks-coffee-shops-russia-3603483
