1060100083	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			EDU	STUDENT						EDU			1	013	013	01	1	0.4	6	1	6	-0.4524886877828	3	Tampa Bay, Florida, United States	US	USFL	FL103	27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	3	Tampa Bay, Florida, United States	US	USFL		27.765	-82.5825	294169	20220825071500	https://www.usforacle.com/2022/08/25/brp-donates-5-26-million-to-sarasota-manatees-risk-management-school/
1060100084	20220825	202208	2022	2022.6438	BUS	BANK						BUS			HIN	HINDU				HIN					1	043	043	04	1	2.8	10	1	10	-0.68027210884354	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825071500	https://www.thehindu.com/news/national/other-states/bihar-gaya-vishnupad-temple-muslim-minister-mohd-israil-mansuri-entered-temple-cm-nitish-kumar/article65808858.ece
1060100085	20220825	202208	2022	2022.6438	BUS	BANK						BUS			IND	GUJARAT	IND								1	173	173	17	4	-5.0	5	1	5	-7.69230769230769	0								0								0								20220825071500	https://timesofindia.indiatimes.com/city/hubballi/three-online-cheats-held/articleshow/93765715.cms
1060100086	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS			PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	10	1	10	1.46699266503668	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	5	Taguig City, City of Taguig, Philippines	RP	RPN6	24229	14.5333	121.067	-2455401	20220825071500	https://mb.com.ph/2022/08/25/group-lauds-creatives-industry-law-but-says-blocking-of-piracy-websites-is-crucial/
1060100087	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS			RUSGOV	IGOR SHUVALOV	RUS					GOV			0	040	040	04	1	1.0	1	1	1	-3.71057513914657	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.dailymail.co.uk/news/article-11144493/Putins-limousine-cavalcade-make-late-night-Kremlin-dash-sparking-fears-major-Ukraine.html
1060100088	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS			USA	NEVADA	USA								1	010	010	01	1	0.0	10	1	10	0.70921985815603	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220825071500	https://www.proactiveinvestors.com/companies/news/990973/great-western-mining-expects-to-get-lab-results-from-mineral-county-drilling-in-september-990973.html
1060100089	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								1	032	032	03	1	4.5	5	1	5	0.268096514745309	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825071500	https://allafrica.com/stories/202208250038.html
1060100090	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			USA	ATLANTA	USA								1	051	051	05	1	3.4	5	1	5	2.91828793774319	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220825071500	https://www.inc.com/minda-zetlin/start-business-best-states-california-texas-new-jersey-illinois-georgia.html
1060100091	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			USA	CHICAGO	USA								1	051	051	05	1	3.4	5	1	5	2.91828793774319	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825071500	https://www.inc.com/minda-zetlin/start-business-best-states-california-texas-new-jersey-illinois-georgia.html
1060100092	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			USA	ATLANTA	USA								1	051	051	05	1	3.4	5	1	5	2.91828793774319	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220825071500	https://www.inc.com/minda-zetlin/start-business-best-states-california-texas-new-jersey-illinois-georgia.html
1060100093	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-1.67014613778706	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825071500	https://tass.com/economy/1498025
1060100094	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								DEU	GERMANY	DEU								1	120	120	12	3	-4.0	2	1	2	-1.67014613778706	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Sokhranovka, Rostovskaya Oblast', Russia	RS	RS61	25090	49.5152	40.5035	-3006706	20220825071500	https://tass.com/economy/1498025
1060100095	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	042	042	04	1	1.9	10	1	10	-5.17241379310345	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825071500	https://tuoitrenews.vn/news/society/20220825/vietnamese-provinces-prepare-to-evacuate-135000-people-as-storm-maon-approaches/68759.html
1060100096	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	057	057	05	1	8.0	8	1	8	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100097	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	057	057	05	1	8.0	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100098	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								BGD	BANGLADESH	BGD								0	057	057	05	1	8.0	2	2	2	-2.66990630192842	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825071500	https://www.caledonianrecord.com/news/national/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/article_cf234092-eea6-5586-af56-4279527e3359.html
1060100099	20220825	202208	2022	2022.6438	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100100	20220825	202208	2022	2022.6438	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100101	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								CVL	MINORITIES						CVL			0	141	141	14	3	-6.5	2	1	2	-5.57432432432432	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220825071500	https://news.webindia123.com/news/Articles/World/20220825/3976594.html
1060100102	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN								HUN	HUNGARIAN	HUN								0	057	057	05	1	8.0	8	1	8	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100103	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								HUN	HUNGARIAN	HUN								0	057	057	05	1	8.0	2	1	2	-1.88679245283019	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100104	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	4	1	4	0.88545226912457	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	http://slguardian.org/author/venugopal-menon/
1060100105	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	12	1	12	0.88545226912457	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	http://slguardian.org/author/venugopal-menon/
1060100106	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								LKA	SRI LANKA	LKA								0	046	046	04	1	7.0	4	1	4	0.88545226912457	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825071500	http://slguardian.org/author/venugopal-menon/
1060100107	20220825	202208	2022	2022.6438	CHN	CHONGQING	CHN								MED	MEDIA						MED			0	020	020	02	1	3.0	4	1	4	-6.10236220472441	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220825071500	https://www.rfi.fr/en/international-news/20220825-half-of-china-hit-by-drought-in-worst-heatwave-on-record-1
1060100108	20220825	202208	2022	2022.6438	CHN	CHONGQING	CHN								MED	MEDIA						MED			0	114	114	11	3	-2.0	4	1	4	-6.10236220472441	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	20220825071500	https://www.rfi.fr/en/international-news/20220825-half-of-china-hit-by-drought-in-worst-heatwave-on-record-1
1060100109	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								MMR	MYANMAR	MMR								0	057	057	05	1	8.0	2	2	2	-2.66990630192842	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825071500	https://www.caledonianrecord.com/news/national/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/article_cf234092-eea6-5586-af56-4279527e3359.html
1060100110	20220825	202208	2022	2022.6438	CHN	BEIJING	CHN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100111	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								RUSGOV	RUSSIA	RUS					GOV			0	043	043	04	1	2.8	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100112	20220825	202208	2022	2022.6438	CHN	BEIJING	CHN								RUSGOV	RUSSIAN	RUS					GOV			0	043	043	04	1	2.8	4	1	4	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100113	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	016	016	01	1	-2.0	2	1	2	-0.3690036900369	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.wionews.com/world/amid-escalating-tensions-with-china-taiwan-proposes-double-digit-increase-defence-budget-510010
1060100114	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	016	016	01	1	-2.0	3	1	3	-0.3690036900369	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220825071500	https://www.wionews.com/world/amid-escalating-tensions-with-china-taiwan-proposes-double-digit-increase-defence-budget-510010
1060100115	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								1	020	020	02	1	3.0	5	1	5	-0.3690036900369	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.wionews.com/world/amid-escalating-tensions-with-china-taiwan-proposes-double-digit-increase-defence-budget-510010
1060100116	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	072	072	07	2	8.3	1	1	1	1.71691792294807	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	1	China	CH	CH		35	105	CH	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220825071500	https://www.fmprc.gov.cn/eng/wjb_663304/zwjg_665342/zwbd_665378/202208/t20220823_10749354.html
1060100117	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	072	072	07	2	8.3	4	1	4	1.71691792294807	1	China	CH	CH		35	105	CH	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	1	China	CH	CH		35	105	CH	20220825071500	https://www.fmprc.gov.cn/eng/wjb_663304/zwjg_665342/zwbd_665378/202208/t20220823_10749354.html
1060100118	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	190	190	19	4	-10.0	10	1	10	-1.62337662337662	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220825071500	https://www.aljazeera.com/economy/2022/8/25/taiwan-unveils-record-defence-budget-amid-tensions-with-china
1060100119	20220825	202208	2022	2022.6438	CHNCVL	CHONGQING	CHN					CVL			MED	MEDIA						MED			0	020	020	02	1	3.0	6	1	6	-6.10236220472441	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220825071500	https://www.rfi.fr/en/international-news/20220825-half-of-china-hit-by-drought-in-worst-heatwave-on-record-1
1060100120	20220825	202208	2022	2022.6438	CHNCVL	CHONGQING	CHN					CVL			MED	MEDIA						MED			0	114	114	11	3	-2.0	6	1	6	-6.10236220472441	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	20220825071500	https://www.rfi.fr/en/international-news/20220825-half-of-china-hit-by-drought-in-worst-heatwave-on-record-1
1060100121	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	010	010	01	1	0.0	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100122	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	BEIJING	CHN								0	020	020	02	1	3.0	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100123	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	BEIJING	CHN								0	020	020	02	1	3.0	4	1	4	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100124	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	020	020	02	1	3.0	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100125	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	BEIJING	CHN								0	042	042	04	1	1.9	2	1	2	-1.88679245283019	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100126	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			CHN	BEIJING	CHN								0	042	042	04	1	1.9	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100127	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			UKR	KYIV	UKR								0	020	020	02	1	3.0	5	1	5	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100128	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			UKR	KYIV	UKR								0	020	020	02	1	3.0	1	1	1	-1.88679245283019	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100129	20220825	202208	2022	2022.6438	CHNGOV	CHINA	CHN					GOV			UKR	KYIV	UKR								0	020	020	02	1	3.0	1	1	1	-1.88679245283019	1	Germany	GM	GM		51.5	10.5	GM	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100130	20220825	202208	2022	2022.6438	CHNGOVMIL	CHINA	CHN					GOV	MIL												1	020	020	02	1	3.0	2	1	2	-0.29673590504451	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825071500	http://www.chinadaily.com.cn/a/202208/25/WS6306caa0a310fd2b29e741ca.html
1060100131	20220825	202208	2022	2022.6438	CHNGOVMIL	CHINA	CHN					GOV	MIL		CHN	CHINA	CHN								1	100	100	10	3	-5.0	2	1	2	-0.29673590504451	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825071500	http://www.chinadaily.com.cn/a/202208/25/WS6306caa0a310fd2b29e741ca.html
1060100132	20220825	202208	2022	2022.6438	CHR	CHRISTIAN				CHR															0	013	013	01	1	0.4	6	1	6	1.25786163522013	3	Chena Hot Springs, Alaska, United States	US	USAK	AK090	65.0531	-146.056	1400199	0								3	Chena Hot Springs, Alaska, United States	US	USAK		65.0531	-146.056	1400199	20220825071500	https://www.newsminer.com/news/local_news/the-trip-of-a-lifetime/article_98fa0778-2407-11ed-808a-f7f5fd365df7.html
1060100133	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					NGA	NIGERIA	NGA								1	010	010	01	1	0.0	2	1	2	1.49892933618844	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
1060100134	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					NGA	NIGERIAN	NGA								1	010	010	01	1	0.0	3	1	3	1.49892933618844	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
1060100135	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					NGA	NIGERIAN	NGA								1	020	020	02	1	3.0	2	1	2	1.49892933618844	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
1060100136	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					NGA	NIGERIAN	NGA								1	020	020	02	1	3.0	3	1	3	1.49892933618844	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
1060100137	20220825	202208	2022	2022.6438	CHRCTH	THE POPE				CHR	CTH				EDU	COLLEGE						EDU			1	040	040	04	1	1.0	7	1	7	0.494559841740849	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825071500	https://www.ucanews.com/news/consistory-keeps-expanding-variety-in-college-of-cardinals/98527
1060100138	20220825	202208	2022	2022.6438	CHRCTH	CATHOLIC BISHOP				CHR	CTH				NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	1	1	1	1.49892933618844	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
1060100139	20220825	202208	2022	2022.6438	CHRCTH	CATHOLIC BISHOP				CHR	CTH				NGA	NIGERIA	NGA								1	173	173	17	4	-5.0	1	1	1	1.49892933618844	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825071500	https://www.vanguardngr.com/2022/08/state-of-the-nation-only-prayers-can-rescue-nigeria-ekiti-catholic-bishop/
