1060094181	20220818	202208	2022	2022.6247	NZL	NEW ZEALAND	NZL																		1	014	014	01	1	0.0	2	1	2	-0.979431929480899	4	Nelson Airport, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	173.233	340428	0								4	Nelson Airport, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	173.233	340428	20220825061500	https://www.stuff.co.nz/national/129671326/what-caused-recordbreaking-river-of-rain-over-top-of-south
1060094182	20220818	202208	2022	2022.6247	TCD	CHAD	TCD																		1	190	190	19	4	-10.0	5	1	5	-9.18918918918919	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825061500	https://english.ahram.org.eg/News/473805.aspx
1060094183	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	3	1	3	1.45530145530145	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825061500	https://www.businessghana.com/site/news/general/269323/GETSPA-conference-begins-in-Accra
1060094184	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			0	0211	021	02	1	3.4	10	1	10	-1.9438444924406	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220825061500	https://menafn.com/1104752603/Blind-Investments-Leads-Nowhere-Cyber-Forensics-Explains-About-Pyramid-Schemes
1060094185	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			0	042	042	04	1	1.9	2	1	2	-1.9438444924406	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220825061500	https://menafn.com/1104752603/Blind-Investments-Leads-Nowhere-Cyber-Forensics-Explains-About-Pyramid-Schemes
1060094186	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-5.14285714285714	0								3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	20220825061500	https://rivercountry.newschannelnebraska.com/story/47152637/former-member-of-cleaning-crew-suspected-of-burglary-at-norfolk-business
1060094187	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	060	060	06	2	6.0	2	1	2	-1.9438444924406	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220825061500	https://menafn.com/1104752603/Blind-Investments-Leads-Nowhere-Cyber-Forensics-Explains-About-Pyramid-Schemes
1060094188	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	060	060	06	2	6.0	3	1	3	-1.9438444924406	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825061500	https://menafn.com/1104752603/Blind-Investments-Leads-Nowhere-Cyber-Forensics-Explains-About-Pyramid-Schemes
1060094189	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	5	1	5	-4.58970792767733	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220825061500	https://www.jamaicaobserver.com/news/tandt-pm-urges-families-to-play-meaningful-role-in-crime-fighting/
1060094190	20220825	202208	2022	2022.6438											COP	DETECTIVE						COP			0	014	014	01	1	0.0	5	1	5	-6.82730923694779	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825061500	https://www.havasunews.com/news/first-arizona-ballot-harvesting-case-argued-in-court-of-appeals/article_e563cdda-2437-11ed-aeeb-f32453f87c18.html
1060094191	20220825	202208	2022	2022.6438											COP	DEPUTY						COP			0	046	046	04	1	7.0	3	1	3	-1.69779286926995	0								4	Bouley Bay, Jersey (general), Jersey	JE	JE00	40273	49.2481	-2.07222	-1187061	4	Bouley Bay, Jersey (general), Jersey	JE	JE00	40273	49.2481	-2.07222	-1187061	20220825061500	https://www.itv.com/news/channel/2022-08-24/bouley-bay-hotel-planning-inquiry-decision-unlawful
1060094192	20220825	202208	2022	2022.6438											COP	DETECTIVE						COP			0	046	046	04	1	7.0	6	1	6	-4.47316103379721	0								3	Topeka Police Department, Kansas, United States	US	USKS		39.0549	-95.6703	2504074	3	Topeka Police Department, Kansas, United States	US	USKS		39.0549	-95.6703	2504074	20220825061500	https://www.cjonline.com/story/news/crime/2022/08/24/dana-chandler-topeka-surprise-witness-trial-updates-mike-sisco-karen-harkness/7889185001/
1060094193	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	073	073	07	2	7.4	3	1	3	-4.93991989319092	0								3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	3	Newton County, Mississippi, United States	US	USMS		32.4101	-89.1262	695773	20220825061500	http://www.msn.com/en-us/news/us/a-train-is-derailed-and-roads-washed-away-after-torrential-rain-clobbers-parts-of-mississippi/ar-AA114FyW
1060094194	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	073	073	07	2	7.4	2	1	2	-4.93991989319092	0								3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	20220825061500	http://www.msn.com/en-us/news/us/a-train-is-derailed-and-roads-washed-away-after-torrential-rain-clobbers-parts-of-mississippi/ar-AA114FyW
1060094195	20220825	202208	2022	2022.6438											CRM	GANG						CRM			1	173	173	17	4	-5.0	5	1	5	-2.84697508896797	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20220825061500	https://thenationonlineng.net/a-new-dawn-4/
1060094196	20220825	202208	2022	2022.6438											CVL	ETHNIC MINORITY						CVL			1	110	110	11	3	-2.0	42	5	42	-3.43829756518061	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825061500	https://apnews.com/c379e86c4d0ee38880e50ad435a6eca0
1060094197	20220825	202208	2022	2022.6438											CVL	ETHNIC MINORITY						CVL			1	110	110	11	3	-2.0	2	1	2	-2.58302583025831	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	United States	US	US		39.828175	-98.5795	US	20220825061500	http://www.msn.com/en-us/news/world/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/ar-AA114jGi
1060094198	20220825	202208	2022	2022.6438											CVL	ETHNIC MINORITY						CVL			1	110	110	11	3	-2.0	30	3	30	-3.46320346320347	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825061500	https://www.sfgate.com/news/article/Rohingya-mark-5th-anniversary-of-exodus-to-17396863.php
1060094199	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	130	130	13	3	-4.4	10	1	10	-4.93991989319092	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825061500	http://www.msn.com/en-us/news/us/a-train-is-derailed-and-roads-washed-away-after-torrential-rain-clobbers-parts-of-mississippi/ar-AA114FyW
1060094200	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	012	012	01	1	-0.4	10	1	10	2.59365994236312	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825061500	https://www.startribune.com/minnesota-department-of-education-identifies-hundreds-of-schools-in-need-of-additional-support/600200983/
1060094201	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	042	042	04	1	1.9	4	1	4	1.78217821782178	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825061500	https://www.phnompenhpost.com/national/cambodia-breaks-top-6-robocon-teams-first-time
1060094202	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-2.86852589641434	0								4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	4	Nsukka, Enugu, Nigeria	NI	NI47	22770	6.8561	7.3927	-2021134	20220825061500	https://thenationonlineng.net/asuu-time-to-end-nightmare-of-students-and-parents/
1060094203	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	0	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825061500	https://www.wvgazettemail.com/ap/business/arizona-governor-touts-school-voucher-plan-slams-opponents/article_a746bff2-8918-5519-b608-483cb22516ab.html
1060094204	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	5	1	5	2.10918114143921	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20220825061500	https://www.liberianobserver.com/liberia-pres-weah-wants-better-wassce-results
1060094205	20220825	202208	2022	2022.6438											ELI	RETIRED						ELI			1	042	042	04	1	1.9	6	1	6	0.96153846153847	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825061500	https://www.hcamag.com/us/specialization/diversity-inclusion/no-more-mass-applying-ramped-aims-to-help-hr-leaders-job-seekers/418075
1060094206	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	080	080	08	2	5.0	2	1	2	-3.9671682626539	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825061500	https://www.ndtv.com/india-news/200-cr-money-laundering-case-nora-fatehi-made-witness-whereas-shes-is-an-accused-jacqueline-alleges-ed-probe-differentiating-3284027
1060094207	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	2	1	2	-3.9671682626539	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825061500	https://www.ndtv.com/india-news/200-cr-money-laundering-case-nora-fatehi-made-witness-whereas-shes-is-an-accused-jacqueline-alleges-ed-probe-differentiating-3284027
1060094208	20220825	202208	2022	2022.6438											ESP	SPANISH	ESP								1	020	020	02	1	3.0	10	1	10	0.469483568075114	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825061500	https://www.wtxl.com/community/totally-tallahassee/totally-tallahassee-and-beyond-mission-san-luis-a-living-history-museum
1060094209	20220825	202208	2022	2022.6438											GHA	GHANA	GHA								1	051	051	05	1	3.4	7	1	7	5.55555555555556	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825061500	https://www.businessghana.com/site/news/business/269335/Ghana-Link-picks-5-awards-at-Shippers-Awards
1060094210	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	5	1	5	-2.27014755959137	0								5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	20220825061500	https://www.liberianobserver.com/liberia-senate-interfering-necs-function
1060094211	20220825	202208	2022	2022.6438											GOV	KINGDOM						GOV			1	042	042	04	1	1.9	5	1	5	1.78217821782178	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220825061500	https://www.phnompenhpost.com/national/cambodia-breaks-top-6-robocon-teams-first-time
1060094212	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			1	042	042	04	1	1.9	3	1	3	-4.93991989319092	0								3	Peach Tree Village, Texas, United States	US	USTX		30.9449	-94.6133	1384771	3	Peach Tree Village, Texas, United States	US	USTX		30.9449	-94.6133	1384771	20220825061500	http://www.msn.com/en-us/news/us/a-train-is-derailed-and-roads-washed-away-after-torrential-rain-clobbers-parts-of-mississippi/ar-AA114FyW
1060094213	20220825	202208	2022	2022.6438											GOV	DIRECTOR GENERAL						GOV			1	043	043	04	1	2.8	2	1	2	2.00573065902579	0								4	Argungu, Kebbi, Nigeria	NI	NI40	22558	12.7433	4.52687	-2000364	4	Argungu, Kebbi, Nigeria	NI	NI40	22558	12.7433	4.52687	-2000364	20220825061500	https://thenationonlineng.net/centre-urges-states-to-evolve-policy-on-the-elderly/
1060094214	20220825	202208	2022	2022.6438											GOV	REGIME						GOV			1	100	100	10	3	-5.0	10	1	10	1.91897654584222	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825061500	https://www.fruitnet.com/produce-plus/new-zealand-supermarket-price-shake-up/247025.article
1060094215	20220825	202208	2022	2022.6438											GOVMIL	DEFENCE MINIST						GOV	MIL		1	036	036	03	1	4.0	5	1	5	-1.50943396226415	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825061500	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/prawit-has-series-of-immediate-tasks-as-caretaker-pm
1060094216	20220825	202208	2022	2022.6438											GOVMIL	DEFENCE MINIST						GOV	MIL		1	040	040	04	1	1.0	5	1	5	-1.50943396226415	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825061500	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/prawit-has-series-of-immediate-tasks-as-caretaker-pm
1060094217	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	5	1	5	-1.71919770773639	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825061500	https://www.ynetnews.com/article/h1nsof4jj
1060094218	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								1	043	043	04	1	2.8	3	1	3	3.11958405545928	0								4	Rural Hill, Portland, Jamaica	JM	JM07	18424	18.15	-76.4667	-3753569	4	Rural Hill, Portland, Jamaica	JM	JM07	18424	18.15	-76.4667	-3753569	20220825061500	https://www.jamaicaobserver.com/news/firstrock-foundation-expands-support-to-the-needy/
1060094219	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								0	043	043	04	1	2.8	1	1	1	-0.96899224806201	0								1	Jamaica	JM	JM		18.25	-77.5	JM	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220825061500	https://www.jamaicaobserver.com/news/jcan-woman-shot-dead-in-maryland-husband-charged-with-murder/
1060094220	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								0	051	051	05	1	3.4	10	1	10	4.45344129554656	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825061500	https://www.jamaicaobserver.com/entertainment/pan-di-plaza-delivers-again/
1060094221	20220825	202208	2022	2022.6438											JUD	MAGISTRATE						JUD			0	010	010	01	1	0.0	5	1	5	-2.27014755959137	0								5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	20220825061500	https://www.liberianobserver.com/liberia-senate-interfering-necs-function
1060094222	20220825	202208	2022	2022.6438											JUD	TRIBUNAL						JUD			0	014	014	01	1	0.0	5	1	5	-1.6270337922403	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220825061500	https://tribune.com.pk/story/2373060/imran-gets-greenlight-to-contest-by-polls
1060094223	20220825	202208	2022	2022.6438											JUD	MAGISTRATE						JUD			0	020	020	02	1	3.0	5	1	5	-2.27014755959137	0								5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	5	Grand Kru, Grand Kru, Liberia	LI	LI16	147183	4.91667	-8.25	292621	20220825061500	https://www.liberianobserver.com/liberia-senate-interfering-necs-function
1060094224	20220825	202208	2022	2022.6438											JUD	COUNSEL						JUD			0	030	030	03	1	4.0	3	1	3	-5.46946216955332	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825061500	https://www.sandiegouniontribune.com/news/nation-world/story/2022-08-24/memo-details-barrs-justifications-not-to-prosecute-trump
1060094225	20220825	202208	2022	2022.6438											KAZ	KAZAKHSTAN	KAZ								0	020	020	02	1	3.0	12	3	12	-6.40441346240126	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825061500	https://infotel.ca/newsitem/eu-rel-russia-ukraine-war-vatican/cp1782188563
1060094226	20220825	202208	2022	2022.6438											KGZ	KYRGYZSTAN	KGZ								1	042	042	04	1	1.9	10	1	10	1.76991150442478	0								1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20220825061500	https://www.inform.kz/en/kyrgyzstan-hosts-i-forum-of-cis-and-eaeu-youth_a3970985
1060094227	20220825	202208	2022	2022.6438											KOR	SEOUL	KOR								1	040	040	04	1	1.0	10	1	10	-2.96803652968036	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825061500	https://www.wfmd.com/2022/08/24/frederick-start-up-company-getting-international-attention/
1060094228	20220825	202208	2022	2022.6438											LAB	LABOR UNION						LAB			1	100	100	10	3	-5.0	5	1	5	1.22950819672132	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825061500	https://smart-union.org/smart-sm-local-206-san-diego-calif-raises-over-10000-for-the-wounded-warrior-project/
1060094229	20220825	202208	2022	2022.6438											LEG	CONGRESS						LEG			1	046	046	04	1	7.0	5	1	5	0.88495575221239	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20220825061500	https://zeenews.india.com/india/hajam-nahi-ho-raha-these-congress-leaders-bid-goodbye-to-sonia-and-rahul-gandhi-more-awaiting-2501432.html
1060094230	20220825	202208	2022	2022.6438											LEG	CONGRESS						LEG			1	046	046	04	1	7.0	1	1	1	0.88495575221239	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825061500	https://zeenews.india.com/india/hajam-nahi-ho-raha-these-congress-leaders-bid-goodbye-to-sonia-and-rahul-gandhi-more-awaiting-2501432.html
1060094231	20220825	202208	2022	2022.6438											LKAGOV	SRI LANKA	LKA					GOV			1	040	040	04	1	1.0	10	1	10	1.47058823529412	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825061500	https://menafn.com/1104752566/IMF-will-meet-with-President-of-Sri-Lanka-to-finalize-rescue-plan
1060094232	20220825	202208	2022	2022.6438											LKAGOV	SRI LANKA	LKA					GOV			1	060	060	06	2	6.0	10	1	10	1.47058823529412	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825061500	https://menafn.com/1104752566/IMF-will-meet-with-President-of-Sri-Lanka-to-finalize-rescue-plan
1060094233	20220825	202208	2022	2022.6438											LKAGOV	SRI LANKA	LKA					GOV			1	073	073	07	2	7.4	10	1	10	1.47058823529412	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825061500	https://menafn.com/1104752566/IMF-will-meet-with-President-of-Sri-Lanka-to-finalize-rescue-plan
1060094234	20220825	202208	2022	2022.6438											MED	MEDIA						MED			0	020	020	02	1	3.0	5	1	5	0	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825061500	https://www.klkntv.com/grand-island-school-newspaper-shut-down-after-lgbt-focused-issue/
1060094235	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	043	043	04	1	2.8	5	1	5	4.50819672131147	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825061500	https://www.salisburyjournal.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060094236	20220825	202208	2022	2022.6438											MED	WEBSITE						MED			0	043	043	04	1	2.8	10	1	5	4.50819672131147	0								4	Rhyl, Denbighshire, United Kingdom	UK	UKX9	40182	53.3167	-3.5	-2606233	4	Rhyl, Denbighshire, United Kingdom	UK	UKX9	40182	53.3167	-3.5	-2606233	20220825061500	https://www.rhyljournal.co.uk/news/national/uk-today/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060094237	20220825	202208	2022	2022.6438											MNCCAN	TESCO	CAN					MNC			1	042	042	04	1	1.9	5	1	5	-0.93457943925234	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825061500	https://www.dailypost.co.uk/whats-on/shopping/tesco-urgent-tablets-recall-tells-24846327
1060094238	20220825	202208	2022	2022.6438											MOSSHI	SHIA				MOS	SHI				1	112	112	11	3	-2.0	5	1	5	1.55763239875389	0								0								0								20220825061500	https://www.justjared.com/2022/08/24/olivia-wilde-reveals-the-reasons-she-fired-shia-labeouf-from-dont-worry-darling/
1060094239	20220825	202208	2022	2022.6438											NGA	NIGERIA	NGA								1	040	040	04	1	1.0	2	1	2	-5.81257413997627	0								5	Niger State, Niger, Nigeria	NI	NI31	22950	10	6	-2020892	5	Niger State, Niger, Nigeria	NI	NI31	22950	10	6	-2020892	20220825061500	https://thenationonlineng.net/wasting-assets/
