1060175989	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-4.95626822157434	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825171500	https://www.dailymail.co.uk/news/article-11145957/NYC-officials-claim-migrants-tagged-bar-codes-buses-arrive-Big-Apple.html
1060175990	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-4.95626822157434	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825171500	https://www.dailymail.co.uk/news/article-11145957/NYC-officials-claim-migrants-tagged-bar-codes-buses-arrive-Big-Apple.html
1060175991	20220818	202208	2022	2022.6247											CVL	SETTLEMENT						CVL			1	030	030	03	1	4.0	10	1	10	-2.23325062034739	0								3	Playa Vista, California, United States	US	USCA		33.9728	-118.428	1875783	3	Playa Vista, California, United States	US	USCA		33.9728	-118.428	1875783	20220825171500	https://www.vcstar.com/story/news/2022/08/25/wage-theft-car-wash-workers-2-3-million-case-await-pay-3-years-later/7893987001/
1060175992	20220818	202208	2022	2022.6247											USA	COLUMBUS	USA								0	043	043	04	1	2.8	10	1	10	-0.43196544276458	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220825171500	https://www.theverge.com/2022/8/25/23321723/chips-and-science-act-semiconductor-chip-shortage-joe-biden-white-house
1060175993	20220818	202208	2022	2022.6247	CVL	SETTLEMENT						CVL													1	010	010	01	1	0.0	5	1	5	-2.23325062034739	3	Playa Vista, California, United States	US	USCA	CA037	33.9728	-118.428	1875783	0								3	Playa Vista, California, United States	US	USCA		33.9728	-118.428	1875783	20220825171500	https://www.vcstar.com/story/news/2022/08/25/wage-theft-car-wash-workers-2-3-million-case-await-pay-3-years-later/7893987001/
1060175994	20220818	202208	2022	2022.6247	CVL	SETTLEMENT						CVL													1	030	030	03	1	4.0	3	1	3	-2.23325062034739	3	Playa Vista, California, United States	US	USCA	CA037	33.9728	-118.428	1875783	0								3	Playa Vista, California, United States	US	USCA		33.9728	-118.428	1875783	20220825171500	https://www.vcstar.com/story/news/2022/08/25/wage-theft-car-wash-workers-2-3-million-case-await-pay-3-years-later/7893987001/
1060175995	20220818	202208	2022	2022.6247	CVL	SETTLEMENT						CVL													1	030	030	03	1	4.0	5	1	5	-2.23325062034739	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20220825171500	https://www.vcstar.com/story/news/2022/08/25/wage-theft-car-wash-workers-2-3-million-case-await-pay-3-years-later/7893987001/
1060175996	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								JUD	HIGH COURT						JUD			0	042	042	04	1	1.9	6	1	6	-10.5367793240557	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	20220825171500	https://www.dailyrecord.co.uk/news/local-news/bridge-allan-man-goes-trial-27834353
1060175997	20220818	202208	2022	2022.6247	JUD	HIGH COURT						JUD			GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	6	1	6	-10.5367793240557	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	4	Dunfermline, Fife, United Kingdom	UK	UKV1	40176	56.0833	-3.46667	-2594879	20220825171500	https://www.dailyrecord.co.uk/news/local-news/bridge-allan-man-goes-trial-27834353
1060175998	20220818	202208	2022	2022.6247	LEG	LEGISLATURE						LEG			USA	WISCONSIN	USA								1	120	120	12	3	-4.0	10	1	10	-3.19488817891374	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220825171500	https://www.wrn.com/2022/08/dems-request-jfc-action-on-portion-of-opioid-settlement-funds/
1060175999	20220818	202208	2022	2022.6247	LEG	LEGISLATOR						LEG			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	1	1	1	-6.03015075376887	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	20220825171500	https://www.thezimbabwemail.com/main/we-have-overwhelming-evidence-against-wadyajena-looting-says-zacc/
1060176000	20220818	202208	2022	2022.6247	USA	COLUMBUS	USA																		0	017	017	01	1	0.0	10	1	10	-0.43196544276458	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220825171500	https://www.theverge.com/2022/8/25/23321723/chips-and-science-act-semiconductor-chip-shortage-joe-biden-white-house
1060176001	20220818	202208	2022	2022.6247	USA	COLUMBUS	USA																		0	042	042	04	1	1.9	10	1	10	-0.43196544276458	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220825171500	https://www.theverge.com/2022/8/25/23321723/chips-and-science-act-semiconductor-chip-shortage-joe-biden-white-house
1060176002	20220818	202208	2022	2022.6247	ZWE	HARARE	ZWE								ZWEGOV	ZIMBABWE	ZWE					GOV			1	173	173	17	4	-5.0	2	1	2	-6.03015075376887	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	20220825171500	https://www.thezimbabwemail.com/main/we-have-overwhelming-evidence-against-wadyajena-looting-says-zacc/
1060176003	20220818	202208	2022	2022.6247	ZWEGOV	ZIMBABWE	ZWE					GOV			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	1	1	1	-6.03015075376887	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	20220825171500	https://www.thezimbabwemail.com/main/we-have-overwhelming-evidence-against-wadyajena-looting-says-zacc/
1060176004	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP																		1	016	016	01	1	-2.0	4	1	4	-7.06521739130434	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220825171500	https://www.dailyrecord.co.uk/news/local-news/stirling-fast-food-boss-faces-27834577
1060176005	20220825	202208	2022	2022.6438											ARE	EMIRATI	ARE								1	040	040	04	1	1.0	10	1	10	3.5596572181938	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825171500	https://www.khaleejtimes.com/uae/uae-meet-the-emirati-women-driving-the-louvre-abu-dhabi-narrative
1060176006	20220825	202208	2022	2022.6438											AREGOV	ABU DHABI	ARE					GOV			0	046	046	04	1	7.0	6	1	6	3.5596572181938	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825171500	https://www.khaleejtimes.com/uae/uae-meet-the-emirati-women-driving-the-louvre-abu-dhabi-narrative
1060176007	20220825	202208	2022	2022.6438											AREGOV	ABU DHABI	ARE					GOV			0	060	060	06	2	6.0	6	1	6	3.5596572181938	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825171500	https://www.khaleejtimes.com/uae/uae-meet-the-emirati-women-driving-the-louvre-abu-dhabi-narrative
1060176008	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	4	1	4	9.09090909090909	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825171500	https://www.rrr.org.au/events/mel-taylor--3
1060176009	20220825	202208	2022	2022.6438											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	3	1	3	-2.5	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825171500	https://www.geo.tv/latest/435935-police-arrest-100-year-old-australian-woman-for-a-shocking-reason
1060176010	20220825	202208	2022	2022.6438											BRA	BRAZIL	BRA								1	080	080	08	2	5.0	10	2	10	-3.57694973079589	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220825171500	https://ajot.com/news/itas-only-august-and-britainas-christmas-is-already-under-threat
1060176011	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	021	021	02	1	3.4	5	1	5	-3.50194552529183	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825171500	https://www.nhbr.com/state-attorneys-general-unite-against-robocalls/
1060176012	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	4.18410041841004	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825171500	https://www.adgully.com/stage-set-for-first-ever-datamatixx-2022-awards-know-the-trailblazers-121799.html
1060176013	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	040	040	04	1	1.0	10	1	10	-1.60936356986101	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825171500	https://www.jdsupra.com/legalnews/corporate-transparency-act-the-coming-9752437/
1060176014	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	3.34928229665072	0								4	Finsbury, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5284	-0.11435	-2596216	4	Finsbury, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5284	-0.11435	-2596216	20220825171500	https://www.finanznachrichten.de/nachrichten-2022-08/56900794-finsbury-growth-income-trust-plc-transaction-in-own-shares-008.htm
1060176015	20220825	202208	2022	2022.6438											BUS	CORPORATION						BUS			0	046	046	04	1	7.0	10	1	10	-3.76432078559738	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825171500	https://www.jdsupra.com/legalnews/well-that-escalated-quickly-judge-rules-2346472/
1060176016	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	062	062	06	2	7.4	10	1	10	4.09356725146199	0								0								0								20220825171500	https://www.thegrocer.co.uk/people/groceryaid-partners-with-business-debtline-to-support-retailers-with-free-debt-advice/670828.article
1060176017	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	6	1	6	-7.06521739130434	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825171500	https://www.dailyrecord.co.uk/news/local-news/stirling-fast-food-boss-faces-27834577
1060176018	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	130	130	13	3	-4.4	10	1	10	3.86473429951691	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825171500	https://www.philstar.com/business/2022/08/26/2205092/government-supports-digital-transformation-msmes
1060176019	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	173	173	17	4	-5.0	8	1	8	-6.37755102040817	0								4	Sedalia, Alberta, Canada	CA	CA01	154724	51.6667	-110.667	-573368	4	Sedalia, Alberta, Canada	CA	CA01	154724	51.6667	-110.667	-573368	20220825171500	https://ksisradio.com/sedalia-police-reports-for-august-25-2022/
1060176020	20220825	202208	2022	2022.6438											CHE	GENEVA	CHE								1	040	040	04	1	1.0	10	1	10	-10.0393700787401	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220825171500	https://www.dw.com/en/russia-uses-cluster-bombs-extensively-in-ukraine-report-says/a-62927491
1060176021	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	025	025	02	1	-0.3	5	1	5	-5.51090700344431	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220825171500	https://www.nytimes.com/2022/08/25/world/asia/un-report-xinjiang-delay.html
1060176022	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	010	010	01	1	0.0	6	1	6	-4.75206611570248	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20220825171500	https://www.ndtv.com/india-news/sonali-phogat-case-goas-curlies-restaurant-back-in-limelight-after-14-years-3286926
1060176023	20220825	202208	2022	2022.6438											COPGOVJUD	DEPUTY						COP	GOV	JUD	0	020	020	02	1	3.0	10	1	10	-1.11607142857143	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20220825171500	https://www.ndtv.com/india-news/doctors-suspended-after-jabalpur-fire-asked-to-inspect-9-more-hospitals-3287114
1060176024	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	010	010	01	1	0.0	10	1	10	-2.09580838323354	0								4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20220825171500	https://www.ndtv.com/india-news/bring-down-supertech-twin-towers-after-9-year-fight-a-matter-of-9-seconds-now-3287168
1060176025	20220825	202208	2022	2022.6438											CVL	NEIGHBORHOOD						CVL			1	036	036	03	1	4.0	10	1	10	0.9009009009009	0								4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825171500	https://www.plenglish.com/news/2022/08/25/cuban-president-visits-central-province-of-villa-clara/
1060176026	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	2	1	2	-2.5993883792049	0								3	Hoopa, California, United States	US	USCA	CA023	41.0504	-123.674	1658773	3	Trinity County, California, United States	US	USCA		40.5832	-123.168	277317	20220825171500	https://lostcoastoutpost.com/2022/aug/25/fire-update-fires-top-28000-acres-and-all-eyes-are/
1060176027	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	2	1	2	-2.5993883792049	0								3	Sandy Bar, California, United States	US	USCA		41.0501	-123.868	1665278	3	Sandy Bar, California, United States	US	USCA		41.0501	-123.868	1665278	20220825171500	https://lostcoastoutpost.com/2022/aug/25/fire-update-fires-top-28000-acres-and-all-eyes-are/
1060176028	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			1	043	043	04	1	2.8	5	1	5	0.9009009009009	0								4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	4	Villa Clara, Cienfuegos, Cuba	CU	CU08	14751	22.3	-80.6333	-1648107	20220825171500	https://www.plenglish.com/news/2022/08/25/cuban-president-visits-central-province-of-villa-clara/
1060176029	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			1	071	071	07	2	7.4	10	1	10	-3.19488817891374	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220825171500	https://www.wrn.com/2022/08/dems-request-jfc-action-on-portion-of-opioid-settlement-funds/
1060176030	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	100	100	10	3	-5.0	3	1	3	6.14995787700084	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825171500	https://www.prnewswire.com:443/news-releases/adcolor-announces-nominees-and-honorees-for-16th-annual-adcolor-awards-301612663.html
1060176031	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	100	100	10	3	-5.0	2	1	2	6.14995787700084	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825171500	https://www.prnewswire.com:443/news-releases/adcolor-announces-nominees-and-honorees-for-16th-annual-adcolor-awards-301612663.html
1060176032	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	138	138	13	3	-7.0	1	1	1	-2.5993883792049	0								3	Sandy Bar, California, United States	US	USCA		41.0501	-123.868	1665278	3	Sandy Bar, California, United States	US	USCA		41.0501	-123.868	1665278	20220825171500	https://lostcoastoutpost.com/2022/aug/25/fire-update-fires-top-28000-acres-and-all-eyes-are/
1060176033	20220825	202208	2022	2022.6438											CVL	TOURIST						CVL			0	190	190	19	4	-10.0	2	1	2	-0.41025641025641	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220825171500	https://www.dw.com/en/iconic-artworks-weaponized-by-climate-activists/a-62927968
1060176034	20220825	202208	2022	2022.6438											CVL	TOURIST						CVL			0	190	190	19	4	-10.0	8	1	8	-0.41025641025641	0								4	Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom	UK	UKI7	40134	54.9881	-1.61944	-2603966	4	Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom	UK	UKI7	40134	54.9881	-1.61944	-2603966	20220825171500	https://www.dw.com/en/iconic-artworks-weaponized-by-climate-activists/a-62927968
1060176035	20220825	202208	2022	2022.6438											CVL	MIGRANT						CVL			1	192	192	19	4	-9.5	3	1	3	-4.02542372881356	0								3	Eagle Pass, Texas, United States	US	USTX		28.7091	-100.5	1356538	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825171500	https://www.foxnews.com/media/texas-county-overwhelmed-911-calls-related-migrants-system-stretched-limit
1060176036	20220825	202208	2022	2022.6438											CVLCVL	CITIZEN						CVL	CVL		1	020	020	02	1	3.0	5	1	5	-1.28122998078155	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825171500	https://www.dailymail.co.uk/health/article-11145911/Avoid-hand-dryers-hands-clean-Experiment-suggest-shaking-hands-best-method.html
1060176037	20220825	202208	2022	2022.6438											CVLCVL	CITIZEN						CVL	CVL		1	0841	084	08	2	7.0	2	1	2	-1.28122998078155	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825171500	https://www.dailymail.co.uk/health/article-11145911/Avoid-hand-dryers-hands-clean-Experiment-suggest-shaking-hands-best-method.html
1060176038	20220825	202208	2022	2022.6438											CVLCVL	CITIZEN						CVL	CVL		1	0841	084	08	2	7.0	3	1	3	-1.28122998078155	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825171500	https://www.dailymail.co.uk/health/article-11145911/Avoid-hand-dryers-hands-clean-Experiment-suggest-shaking-hands-best-method.html
1060176039	20220825	202208	2022	2022.6438											DEU	GERMANY	DEU								0	071	071	07	2	7.4	2	1	2	0.60975609756098	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Nigeria	NI	NI		10	8	NI	20220825171500	https://www.dw.com/en/berlin-transfers-ownership-of-looted-benin-bronzes-to-nigeria/a-62930286
1060176040	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	10	1	10	-6.30252100840339	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825171500	https://www.nbcsandiego.com/news/national-international/jury-gives-a-26-million-verdict-for-a-former-pasadena-usd-student-who-was-assaulted/3031741/
1060176041	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	7.53323485967504	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825171500	https://www.bignewsnetwork.com/news/272666564/khaled-bin-mohamed-bin-zayed-visits-adek-to-review-progress-on-strategic-education-initiatives
1060176042	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	4	1	4	-3.09278350515464	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825171500	https://www.indiatvnews.com/news/india/delhi-class-11-girl-shot-in-sangam-vihar-victim-identifies-accused-2022-08-25-803018
1060176043	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								1	019	019	01	1	3.4	4	1	4	-2.48344370860927	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825171500	https://www.rte.ie/news/business/2022/0825/1318812-teacher-penalised-after-protected-disclosure-wrc/
1060176044	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								1	130	130	13	3	-4.4	10	1	10	-3.10391363022942	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825171500	https://studyfinds.org/night-owl-teens-obese/
