1060054925	20210825	202108	2021	2021.6438	MEDBUS	MEDIA						MED	BUS		USA	UNITED STATES	USA								1	192	192	19	4	-9.5	4	1	4	1.46520146520146	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825000000	https://b93radio.com/2022/08/24/blackstone-among-bidders-for-pink-floyds-catalog-sources/
1060054926	20210825	202108	2021	2021.6438	MNCUSA	CONOCOPHILLIPS	USA					MNC			CVL	SETTLEMENT						CVL			0	057	057	05	1	8.0	3	1	3	-4.39790575916231	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20220825000000	https://www.venezuelastar.com/news/272665299/us-judge-upholds-conocophillips-85b-award-venezuela-rejects-unlawful-ruling
1060054927	20210825	202108	2021	2021.6438	MNCUSA	CONOCOPHILLIPS	USA					MNC			CVL	SETTLEMENT						CVL			0	057	057	05	1	8.0	2	1	2	-4.39790575916231	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825000000	https://www.venezuelastar.com/news/272665299/us-judge-upholds-conocophillips-85b-award-venezuela-rejects-unlawful-ruling
1060054928	20210825	202108	2021	2021.6438	TUR	TURKISH	TUR								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	2	1	2	-3.17460317460317	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20220825000000	https://www.arabnews.com/node/2149781/middle-east
1060054929	20210825	202108	2021	2021.6438	TUR	TURKISH	TUR								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	6	1	6	-3.17460317460317	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220825000000	https://www.arabnews.com/node/2149781/middle-east
1060054930	20210825	202108	2021	2021.6438	TUR	TURKISH	TUR								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	2	1	2	-3.17460317460317	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220825000000	https://www.arabnews.com/node/2149781/middle-east
1060054931	20210825	202108	2021	2021.6438	USA	MICHIGAN	USA								DZA	ALGERIA	DZA								1	042	042	04	1	1.9	2	1	2	-7.96019900497512	3	Ogemaw County, Michigan, United States	US	USMI	MI129	44.3334	-84.1333	1623007	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220825000000	https://www.abc12.com/news/ogemaw-county-deputy-facing-two-criminal-charges-accused-of-assaulting-autistic-man/article_54e0be18-23f0-11ed-96af-8f64e982f9ed.html
1060054932	20210825	202108	2021	2021.6438	USA	MICHIGAN	USA								DZA	ALGERIA	DZA								1	042	042	04	1	1.9	2	1	2	-7.96019900497512	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220825000000	https://www.abc12.com/news/ogemaw-county-deputy-facing-two-criminal-charges-accused-of-assaulting-autistic-man/article_54e0be18-23f0-11ed-96af-8f64e982f9ed.html
1060054933	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	010	010	01	1	0.0	4	1	4	-1.03448275862069	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20220825000000	https://www.wtvr.com/news/local-news/sol-growth-richmond-superintendent-schools-august-24-2022
1060054934	20210825	202108	2021	2021.6438	USABUS	CALIFORNIA	USA					BUS			USA	NORTH CAROLINA	USA								1	060	060	06	2	6.0	7	1	7	-1.60642570281124	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220825000000	https://www.govtech.com/public-safety/durham-n-c-shotspotter-rollout-delayed-by-city-council
1060054935	20210825	202108	2021	2021.6438	USAGOV	UNITED STATES	USA					GOV			DZA	ALGERIA	DZA								1	042	042	04	1	1.9	4	1	4	-7.96019900497512	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825000000	https://www.abc12.com/news/ogemaw-county-deputy-facing-two-criminal-charges-accused-of-assaulting-autistic-man/article_54e0be18-23f0-11ed-96af-8f64e982f9ed.html
1060054936	20210825	202108	2021	2021.6438	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	4	1	4	1.46520146520146	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825000000	https://b93radio.com/2022/08/24/blackstone-among-bidders-for-pink-floyds-catalog-sources/
1060054937	20220726	202207	2022	2022.5644											DNKGRL	GREENLAND	DNK								1	043	043	04	1	2.8	10	1	10	-1.8808777429467	0								1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20220825000000	https://infiniteunknown.net/page/3310/
1060054938	20220726	202207	2022	2022.5644											ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	1	1	1	-13.3870967741935	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Beit Rima, West Bank (general), West Bank	WE	WE00	32686	32.0333	35.1036	-793863	20220825000000	https://www.algemeiner.com/2022/08/24/idf-seizes-assault-rifles-14-palestinian-suspects-in-counterterror-raids/
1060054939	20220726	202207	2022	2022.5644											ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	1	1	1	-13.3870967741935	0								1	Iran	IR	IR		32	53	IR	4	Beit Rima, West Bank (general), West Bank	WE	WE00	32686	32.0333	35.1036	-793863	20220825000000	https://www.algemeiner.com/2022/08/24/idf-seizes-assault-rifles-14-palestinian-suspects-in-counterterror-raids/
1060054940	20220726	202207	2022	2022.5644											ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	1	1	1	-13.3870967741935	0								1	Iran	IR	IR		32	53	IR	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825000000	https://www.algemeiner.com/2022/08/24/idf-seizes-assault-rifles-14-palestinian-suspects-in-counterterror-raids/
1060054941	20220726	202207	2022	2022.5644	DNKGRL	GREENLAND	DNK																		1	042	042	04	1	1.9	2	1	2	-1.8808777429467	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								1	Greenland	GL	GL		72	-40	GL	20220825000000	https://infiniteunknown.net/page/3310/
1060054942	20220726	202207	2022	2022.5644	DNKGRL	GREENLAND	DNK																		1	042	042	04	1	1.9	8	1	8	-1.8808777429467	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825000000	https://infiniteunknown.net/page/3310/
1060054943	20220726	202207	2022	2022.5644	LKA	SRI LANKA	LKA								MDV	MALDIVE	MDV								0	080	080	08	2	5.0	2	1	2	-0.37950664136622	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/lankan-president-calls-rajapaksa-to-facilitate-his-return-reports/
1060054944	20220726	202207	2022	2022.5644	REB	UPRISING						REB			GOV	GOVERNMENT						GOV			1	0831	083	08	2	5.0	2	1	2	-0.37950664136622	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/lankan-president-calls-rajapaksa-to-facilitate-his-return-reports/
1060054945	20220726	202207	2022	2022.5644	REB	UPRISING						REB			GOV	GOVERNMENT						GOV			1	0831	083	08	2	5.0	6	1	6	-0.37950664136622	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/lankan-president-calls-rajapaksa-to-facilitate-his-return-reports/
1060054946	20220726	202207	2022	2022.5644	REB	UPRISING						REB			GOV	GOVERNMENT						GOV			1	0831	083	08	2	5.0	2	1	2	-0.37950664136622	1	Maldives	MV	MV		3.2	73	MV	1	Singapore	SN	SN		1.366667	103.8	SN	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/lankan-president-calls-rajapaksa-to-facilitate-his-return-reports/
1060054947	20220726	202207	2022	2022.5644	ZWE	ZIMBABWE	ZWE																		0	010	010	01	1	0.0	4	1	4	1.27723516153268	4	Gwanda, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.9362	29.007	-2312074	0								4	Gwanda, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.9362	29.007	-2312074	20220825000000	https://www.chronicle.co.zw/road-works-breathe-life-into-matabeleland-south-economy/
1060054948	20220818	202208	2022	2022.6247											ALB	ALBANIAN	ALB								1	040	040	04	1	1.0	5	1	5	-2.62582056892779	0								1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054949	20220818	202208	2022	2022.6247											ALBGOV	ALBANIA	ALB					GOV			1	040	040	04	1	1.0	3	1	3	-2.62582056892779	0								1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054950	20220818	202208	2022	2022.6247	ALB	ALBANIAN	ALB																		1	040	040	04	1	1.0	5	1	5	-2.62582056892779	1	Albania	AL	AL		41	20	AL	0								1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054951	20220818	202208	2022	2022.6247	ALB	ALBANIA	ALB								ALBGOV	ALBANIA	ALB					GOV			1	040	040	04	1	1.0	2	1	2	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054952	20220818	202208	2022	2022.6247	ALB	ALBANIAN	ALB								GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	1	1	1	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054953	20220818	202208	2022	2022.6247	ALB	ALBANIAN	ALB								GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	4	1	4	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	1	Albania	AL	AL		41	20	AL	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054954	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV													1	040	040	04	1	1.0	3	1	3	-2.62582056892779	1	Albania	AL	AL		41	20	AL	0								1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054955	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV			ALB	ALBANIA	ALB								1	040	040	04	1	1.0	2	1	2	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054956	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV			GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	1	1	1	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054957	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV			GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	4	1	4	-2.62582056892779	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	1	Albania	AL	AL		41	20	AL	20220825000000	https://www.impartialreporter.com/news/national/20746519.priti-patel-unveils-plan-curb-numbers-albanians-migrant-crossings/
1060054958	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	2	1	2	-5.39811066126855	1	France	FR	FR		46	2	FR	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054959	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	2	1	2	-5.39811066126855	1	France	FR	FR		46	2	FR	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	1	France	FR	FR		46	2	FR	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054960	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	6	1	6	-5.39811066126855	1	Germany	GM	GM		51.5	10.5	GM	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	1	France	FR	FR		46	2	FR	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054961	20220818	202208	2022	2022.6247	FRA	FRANCE	FRA								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	2	1	2	-5.39811066126855	1	France	FR	FR		46	2	FR	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054962	20220818	202208	2022	2022.6247	FRA	FRANCE	FRA								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	8	1	8	-5.39811066126855	1	France	FR	FR		46	2	FR	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	1	France	FR	FR		46	2	FR	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054963	20220818	202208	2022	2022.6247	GBR	BRITAIN	GBR								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	2	1	2	-5.39811066126855	1	France	FR	FR		46	2	FR	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054964	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	2	1	2	-5.39811066126855	1	Germany	GM	GM		51.5	10.5	GM	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	1	France	FR	FR		46	2	FR	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054965	20220818	202208	2022	2022.6247	GBR	BRITAIN	GBR								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	046	046	04	1	7.0	6	1	6	-5.39811066126855	1	United Kingdom	UK	UK		54	-4	UK	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	1	France	FR	FR		46	2	FR	20220825000000	https://www.navhindtimes.in/2022/08/23/worldnews/area-near-ukraines-main-nuclear-plant-hit-again/
1060054966	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	1	1	1	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825000000	https://www.washingtontimes.com/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060054967	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV													1	120	120	12	3	-4.0	1	1	1	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825000000	https://www.washingtontimes.com/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060054968	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV			ETHGOV	ETHIOPIA	ETH					GOV			1	010	010	01	1	0.0	1	1	1	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825000000	https://www.washingtontimes.com/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060054969	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV			ETHGOV	ETHIOPIA	ETH					GOV			1	010	010	01	1	0.0	1	1	1	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825000000	https://www.washingtontimes.com/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060054970	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV			ETHGOV	ETHIOPIA	ETH					GOV			1	120	120	12	3	-4.0	2	1	2	-4.87179487179487	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825000000	https://www.washingtontimes.com/news/2022/aug/24/large-scale-fighting-shatters-lull-in-ethiopias-ti/
1060054971	20220818	202208	2022	2022.6247	GOV	PRIME MINISTER						GOV			IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO			1	040	040	04	1	1.0	10	1	10	-4.14634146341464	1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	20220825000000	https://japantoday.com/category/world/us-eu-envoys-meet-kosovo-pm-in-effort-to-avert-tensions
1060054972	20220818	202208	2022	2022.6247	GOV	KINGDOM						GOV			IGOUNO	THE UN		UNO				IGO			1	043	043	04	1	2.8	5	1	5	4	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220825000000	https://www.arabnews.com/node/2149751/saudi-arabia
1060054973	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV			ZWEGOV	ZIMBABWEAN	ZWE					GOV			1	040	040	04	1	1.0	3	1	3	2.78330019880716	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825000000	https://menafn.com/1104751304/Zimbabwe-Senior-African-Development-Bank-Officials-Highlight-Private-Sector-Development-Renewable-Energy-Opportunities
