1060125980	20220818	202208	2022	2022.6247	CHNGOV	CHINESE	CHN					GOV			CHN	LIAONING	CHN								1	090	090	09	2	-2.0	6	1	6	2.85035629453681	4	Jinzhou, Liaoning, China	CH	CH19	13189	41.1078	121.142	-1912816	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	4	Jinzhou, Liaoning, China	CH	CH19	13189	41.1078	121.142	-1912816	20220825110000	https://www.womenofchina.cn/womenofchina/html1/news/Highlight/2208/4148-1.htm
1060125981	20220818	202208	2022	2022.6247	CHNGOV	CHINA	CHN					GOV			CHN	LIAONING	CHN								1	090	090	09	2	-2.0	2	1	2	2.85035629453681	4	Jinzhou, Liaoning, China	CH	CH19	13189	41.1078	121.142	-1912816	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	5	Liaoning, Liaoning, China	CH	CH19	13186	41	123	-1914920	20220825110000	https://www.womenofchina.cn/womenofchina/html1/news/Highlight/2208/4148-1.htm
1060125982	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			COP	DEPUTY						COP			1	051	051	05	1	3.4	5	1	5	4.95049504950495	0								0								0								20220825110000	https://www.rhyljournal.co.uk/news/20757376.see-denbigh-high-school-pupils-gcses/
1060125983	20220818	202208	2022	2022.6247	OPP	PROTESTER						OPP													0	111	111	11	3	-2.0	4	1	4	-3.22344322344322	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20220825110000	https://www.southbendtribune.com/story/news/local/2022/08/25/south-bend-police-release-body-camera-footage-of-kittrell-shooting/65418433007/
1060125984	20220818	202208	2022	2022.6247	OPP	PROTESTER						OPP			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	4	1	4	-3.22344322344322	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20220825110000	https://www.southbendtribune.com/story/news/local/2022/08/25/south-bend-police-release-body-camera-footage-of-kittrell-shooting/65418433007/
1060125985	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA																		1	081	081	08	2	5.0	1	1	1	-4.48979591836734	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	0								3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	20220825110000	https://www.courierpostonline.com/story/news/coronavirus/2022/08/24/murphy-says-again-covid-postmortem-will-happen-just-not-now/65416414007/
1060125986	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA																		1	081	081	08	2	5.0	1	1	1	-4.48979591836734	3	Passaic, New Jersey, United States	US	USNJ	NJ031	40.8568	-74.1285	879156	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825110000	https://www.courierpostonline.com/story/news/coronavirus/2022/08/24/murphy-says-again-covid-postmortem-will-happen-just-not-now/65416414007/
1060125987	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	0841	084	08	2	7.0	2	1	2	7.45762711864406	0								4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20220825110000	https://www.thesouthafrican.com/lifestyle/fashion-and-beauty/miss-sa-2022-ndavi-nokeri-crowning-instagram-post-20-august-2022/
1060125988	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-5.0561797752809	0								4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	20220825110000	https://www.thesouthafrican.com/lifestyle/celeb-news/meghan-markle-archetypes-fire-archie-room-nanny-cape-town-high-commissioner-south-africa-2019-latest-news-25-august-2022/
1060125989	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	0.900900900900899	0								4	Mindil Beach, Northern Territory, Australia	AS	AS03	5122	-12.445	130.83	11423406	4	Mindil Beach, Northern Territory, Australia	AS	AS03	5122	-12.445	130.83	11423406	20220825110000	https://www.stripes.com/theaters/asia_pacific/2022-08-25/f35-stealth-jets-australia-beach-airshow-7099274.html
1060125990	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	10	1	10	0	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825110000	https://www.hospitalitynet.org/news/4112140.html
1060125991	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	0	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825110000	https://www.hospitalitynet.org/news/4112140.html
1060125992	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	043	043	04	1	2.8	5	1	5	1.68776371308017	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825110000	https://www.marketwatch.com/story/cibc-3q-profit-slips-credit-provisions-rise-main-segments-slow-271661424159
1060125993	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	043	043	04	1	2.8	6	1	6	-0.15384615384616	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220825110000	https://www.telegraphherald.com/news/tri-state/article_79514993-cce1-54f2-8d25-b6be82bcc714.html
1060125994	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	045	045	04	1	5.0	10	1	10	3.75586854460094	0								4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825110000	https://www.thediplomat.ro/2022/08/25/element-industrial-and-tesla-group-sign-deal-to-produce-green-energy/
1060125995	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	060	060	06	2	6.0	2	1	2	-2.49449743213499	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20220825110000	https://thesmartlocal.com/malaysia/abandoned-places-malaysia/
1060125996	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	060	060	06	2	6.0	8	1	8	-2.49449743213499	0								4	Kempas, Johor, Malaysia	MY	MY01	18585	1.5489	103.697	-2405463	4	Kempas, Johor, Malaysia	MY	MY01	18585	1.5489	103.697	-2405463	20220825110000	https://thesmartlocal.com/malaysia/abandoned-places-malaysia/
1060125997	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	090	090	09	2	-2.0	10	1	10	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825110000	https://www.hospitalitynet.org/news/4112140.html
1060125998	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	057	057	05	1	8.0	10	1	10	4.93421052631579	0								4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220825110000	https://www.greencarcongress.com/2022/08/20220825-abb.html
1060125999	20220825	202208	2022	2022.6438											CANJUD	ONTARIO	CAN					JUD			1	173	173	17	4	-5.0	10	1	10	-4.85651214128036	0								0								0								20220825110000	https://www.chathamdailynews.ca:443/news/local-news/thief-with-horrendous-record-sentenced-to-jail
1060126000	20220825	202208	2022	2022.6438											COP	CONSTABLE						COP			1	020	020	02	1	3.0	10	1	10	-4.01785714285714	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825110000	https://www.theepochtimes.com/playing-glory-to-hong-kong-on-street-case-ruled-not-proven_4687663.html
1060126001	20220825	202208	2022	2022.6438											COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-8.41269841269842	0								3	Bernalillo County, New Mexico, United States	US	USNM		35.05	-106.667	1702363	3	Bernalillo County, New Mexico, United States	US	USNM		35.05	-106.667	1702363	20220825110000	https://sourcenm.com/2022/08/25/new-mexico-prison-admissions-increase-slightly-after-seven-year-decline/
1060126002	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-3.86965376782077	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220825110000	https://wtop.com/prince-georges-county/2022/08/md-family-community-plead-for-end-to-gun-violence-a-year-after-8-year-olds-killing/
1060126003	20220825	202208	2022	2022.6438											CRM	THIEVES						CRM			1	130	130	13	3	-4.4	10	1	10	-7.37179487179488	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825110000	https://www.hertsad.co.uk/news/crime/st-albans-nurse-had-bike-stolen-from-station-9229762
1060126004	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	1.73482032218091	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220825110000	https://jewishjournal.com/commentary/columnist/editors-note/350963/the-power-of-a-school-teacher/
1060126005	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	10	1	10	-1.39581256231306	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825110000	https://www.christianitytoday.com/better-samaritan/2022/what-church-leaders-should-know-about-monkeypox.html
1060126006	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			0	042	042	04	1	1.9	10	1	10	-1.57232704402515	0								4	Palk Strait, Sri Lanka (general), Sri Lanka	CE	CE00		10	79.75	-2232031	4	Palk Strait, Sri Lanka (general), Sri Lanka	CE	CE00		10	79.75	-2232031	20220825110000	https://menafn.com/1104754122/Plugging-Loopholes-In-Sri-Lankas-Maritime-Security-Architecture
1060126007	20220825	202208	2022	2022.6438											CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	8	1	8	4.63215258855586	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825110000	https://www.hulldailymail.co.uk/whats-on/whats-on-news/uks-best-airports-revealed-passengers-7507557
1060126008	20220825	202208	2022	2022.6438											CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	2	1	2	4.63215258855586	0								4	Stanstead, Suffolk, United Kingdom	UK	UKN5	40132	52.1	0.683333	-2608597	4	Stanstead, Suffolk, United Kingdom	UK	UKN5	40132	52.1	0.683333	-2608597	20220825110000	https://www.hulldailymail.co.uk/whats-on/whats-on-news/uks-best-airports-revealed-passengers-7507557
1060126009	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	3	1	3	1.11111111111111	0								3	Broadway Christian Church, Illinois, United States	US	USIL		38.6248	-88.9453	1821377	3	Broadway Christian Church, Illinois, United States	US	USIL		38.6248	-88.9453	1821377	20220825110000	https://jg-tc.com/entertainment/music/home-school-band-program-to-start-rehearsals/article_b27df3d0-2326-11ed-885c-934540968297.html
1060126010	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	6	1	6	-4.30107526881721	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20220825110000	https://www.timeslive.co.za/politics/2022-08-25-from-blessers-to-mjolo-and-burials-five-other-outbursts-by-mec-phophi-ramathuba/
1060126011	20220825	202208	2022	2022.6438											EDU	PUPIL						EDU			0	052	052	05	1	3.5	15	1	10	6.45669291338583	0								0								0								20220825110000	https://www.leaderlive.co.uk/news/20757528.wrexham-flintshire-gcse-results/
1060126012	20220825	202208	2022	2022.6438											EDU	PROFESSOR						EDU			1	112	112	11	3	-2.0	6	1	6	-0.28368794326241	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825110000	https://www.dstv.com/en-za/news/57586/the-telenovela-tension-test
1060126013	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	90	9	90	-4.09683426443202	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220825110000	https://www.yourlocalguardian.co.uk/news/national/20756354.thunderstorm-warning-torrential-downpours-batter-uk/
1060126014	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-2.5996533795494	0								4	Burgess Hill, West Sussex, United Kingdom	UK	UKP6	40137	50.9667	-0.133333	-2591291	4	Burgess Hill, West Sussex, United Kingdom	UK	UKP6	40137	50.9667	-0.133333	-2591291	20220825110000	https://www.mirror.co.uk/3am/celebrity-news/holly-willoughby-life-changing-diagnosis-27811601
1060126015	20220825	202208	2022	2022.6438											GBR	SCOTLAND	GBR								1	085	085	08	2	7.0	3	1	3	-0.81967213114754	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220825110000	https://www.dailyrecord.co.uk/news/politics/bin-strikes-john-swinney-to-27829495
1060126016	20220825	202208	2022	2022.6438											GBR	SCOT	GBR								1	173	173	17	4	-5.0	10	1	10	-4.76190476190476	0								4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	20220825110000	https://www.dailyrecord.co.uk/news/scottish-news/two-men-arrested-connection-death-27829631
1060126017	20220825	202208	2022	2022.6438											GBR	SCOT	GBR								1	190	190	19	4	-10.0	4	1	4	-4.76190476190476	0								4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	20220825110000	https://www.dailyrecord.co.uk/news/scottish-news/two-men-arrested-connection-death-27829631
1060126018	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			0	033	033	03	1	5.2	5	1	5	-1.23456790123457	0								4	Kotri, Sindh, Pakistan	PK	PK05	40400	27.1445	68.3698	-2766579	4	Kotri, Sindh, Pakistan	PK	PK05	40400	27.1445	68.3698	-2766579	20220825110000	https://tribune.com.pk/story/2373092/sindh-govt-constitutes-committees-for-flood-relief-damage-assessment
1060126019	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	20	2	20	1.86027689846896	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825110000	https://www.prnewswire.com:443/news-releases/automotive-valves-market-worth-28-2-billion-by-2027--exclusive-report-by-marketsandmarkets-301612329.html
1060126020	20220825	202208	2022	2022.6438											GOV	AMBASSADOR						GOV			1	036	036	03	1	4.0	10	1	10	1.31578947368421	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825110000	https://euobserver.com/tickers/155869
1060126021	20220825	202208	2022	2022.6438											GOV	PRINCE						GOV			1	040	040	04	1	1.0	10	1	10	-3.11231393775372	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220825110000	https://www.investing.com/analysis/oil-markets-await-new-opec-agreement-200628974
1060126022	20220825	202208	2022	2022.6438											GOV	HIGH OFFICIAL						GOV			1	043	043	04	1	2.8	1	1	1	-6.26959247648903	0								4	Hezbollah, Kerman, Iran	IR	IR29	40994	29.8628	56.8848	10496676	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220825110000	https://www.naharnet.com/stories/en/292129-lebanon-to-investigate-recording-threatening-saudi-embassy
1060126023	20220825	202208	2022	2022.6438											GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		1	036	036	03	1	4.0	3	1	3	-1.88356164383562	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825110000	https://www.presstv.ir/Detail/2022/08/25/687999/Iran-Israel-nuclear-deal-US-Biden-Lapid-phone-conversation-White-house-reject
1060126024	20220825	202208	2022	2022.6438											GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		1	043	043	04	1	2.8	3	1	3	-1.88356164383562	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825110000	https://www.presstv.ir/Detail/2022/08/25/687999/Iran-Israel-nuclear-deal-US-Biden-Lapid-phone-conversation-White-house-reject
1060126025	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	040	040	04	1	1.0	6	1	6	-0.28368794326241	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825110000	https://www.dstv.com/en-za/news/57586/the-telenovela-tension-test
1060126026	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	190	190	19	4	-10.0	10	1	10	-4.0470425458319	0								4	Aberfan, Merthyr Tydfil, United Kingdom	UK	UKY3	40183	51.6872	-3.33194	-2587768	4	Aberfan, Merthyr Tydfil, United Kingdom	UK	UKY3	40183	51.6872	-3.33194	-2587768	20220825110000	https://newrepublic.com/article/167526/search-scientific-proof-premonitions-bureau-book-review-sam-knight
1060126027	20220825	202208	2022	2022.6438											IND	KARNATAKA	IND								0	040	040	04	1	1.0	5	1	5	0.240963855421686	0								0								0								20220825110000	https://news.webindia123.com/news/Articles/India/20220825/3976647.html
1060126028	20220825	202208	2022	2022.6438											IND	KARNATAKA	IND								0	046	046	04	1	7.0	5	1	5	0.240963855421686	0								0								0								20220825110000	https://news.webindia123.com/news/Articles/India/20220825/3976647.html
1060126029	20220825	202208	2022	2022.6438											IRL	IRISH	IRL								1	052	052	05	1	3.5	7	1	7	3.11926605504587	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220825110000	https://www.tcd.ie/news_events/articles/trinity-spinout-etu-receives-strategic-growth-investment-/
1060126030	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								0	057	057	05	1	8.0	2	1	2	-0.86355785837651	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825110000	https://www1.cbn.com/cbnnews/israel/2022/august/israel-urges-west-to-reject-emerging-iran-nuclear-deal
1060126031	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								0	057	057	05	1	8.0	8	1	8	-0.86355785837651	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825110000	https://www1.cbn.com/cbnnews/israel/2022/august/israel-urges-west-to-reject-emerging-iran-nuclear-deal
1060126032	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								1	036	036	03	1	4.0	2	1	2	-1.88356164383562	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825110000	https://www.presstv.ir/Detail/2022/08/25/687999/Iran-Israel-nuclear-deal-US-Biden-Lapid-phone-conversation-White-house-reject
1060126033	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-5.16014234875445	0								1	Israel	IS	IS		31.5	34.75	IS	1	Germany	GM	GM		51.5	10.5	GM	20220825110000	https://www.nbcsandiego.com/news/business/money-report/25-confirmed-dead-after-russian-attack-on-ukraine-independence-day-uk-to-send-kyiv-new-drones-package/3031580/
1060126034	20220825	202208	2022	2022.6438											JPN	JAPAN	JPN								1	051	051	05	1	3.4	5	1	5	4.35393258426966	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825110000	https://www.kpopstarz.com/articles/308572/20220825/kcon-2022-japan-first-lineup-performing-artists-revealed.htm
1060126035	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			1	042	042	04	1	1.9	3	1	3	-3.2	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825110000	https://www.wbur.org/news/2022/08/25/opioid-abortion-ban-zohydro-massachusetts
1060126036	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			1	030	030	03	1	4.0	2	1	2	4.1958041958042	0								1	United States	US	US		39.828175	-98.5795	US	1	Denmark	DA	DA		56	10	DA	20220825110000	http://www.itnewsonline.com/GlobeNewswire/NNIT-AS-Management-changes-in-NNIT/47746
1060126037	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			1	030	030	03	1	4.0	8	1	8	4.1958041958042	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825110000	http://www.itnewsonline.com/GlobeNewswire/NNIT-AS-Management-changes-in-NNIT/47746
1060126038	20220825	202208	2022	2022.6438											LEG	CHAMBER						LEG			1	042	042	04	1	1.9	10	1	10	-0.81967213114754	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825110000	https://www.hospitalitynet.org/external/4112141.html
1060126039	20220825	202208	2022	2022.6438											LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	10	1	10	-0.35460992907801	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220825110000	https://www.djc.com/notices/index.php?action=get&id=409028
