1060113198	20220825	202208	2022	2022.6438	BGD	MYMENSINGH	BGD								MNCCANMED	THOMSON REUTERS	CAN					MNC	MED		0	013	013	01	1	0.4	1	1	1	-0.56497175141243	1	Singapore	SN	SN		1.366667	103.8	SN	4	Mymensingh, Bangladesh (general), Bangladesh	BG	BG00	5787	24.75	90.4	-2737867	4	Mymensingh, Bangladesh (general), Bangladesh	BG	BG00	5787	24.75	90.4	-2737867	20220825091500	https://www.eco-business.com/news/in-bangladesh-solar-power-brings-work-but-land-shortage-slows-growth/
1060113199	20220825	202208	2022	2022.6438	BGDGOV	BANGLADESHI	BGD					GOV			REF	REFUGEE						REF			0	172	172	17	4	-5.0	3	1	3	-7.31197771587744	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113200	20220825	202208	2022	2022.6438	BGR	BULGARIAN	BGR								BGRCOP	BULGARIAN	BGR					COP			1	190	190	19	4	-10.0	3	1	3	-7.27272727272727	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825091500	http://www.euronews.com/2022/08/25/two-police-officers-dead-after-migrant-bus-ploughs-through-road-block
1060113201	20220825	202208	2022	2022.6438	BHR	BAHRAIN	BHR								BHRGOV	BAHRAIN	BHR					GOV			1	051	051	05	1	3.4	4	1	4	-1.2539184952978	1	Saudi Arabia	SA	SA		25	45	SA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20220825091500	https://www.navaltoday.com/2022/08/25/uss-fitzgerald-returns-to-homeport-after-seven-month-deployment/
1060113202	20220825	202208	2022	2022.6438	BLR	BELARUS	BLR																		1	190	190	19	4	-10.0	7	1	7	1.35593220338983	1	Belarus	BO	BO		53	28	BO	0								1	Belarus	BO	BO		53	28	BO	20220825091500	https://uk.pokernews.com/tours/other-tournaments/2022-mediterranean-poker-party/warm-up/
1060113203	20220825	202208	2022	2022.6438	BRA	BRAZILIAN	BRA								COP	POLICE						COP			0	013	013	01	1	0.4	7	1	7	-5.71428571428571	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220825091500	https://japantoday.com/category/crime/woman-3-year-old-daughter-found-stabbed-to-death-in-apartment
1060113204	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	010	010	01	1	0.0	2	1	2	-3.52112676056338	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	0								4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	20220825091500	https://www.dailyrecord.co.uk/news/scottish-news/a8-greenock-road-two-crash-27822070
1060113205	20220825	202208	2022	2022.6438	BUS	BANK						BUS													1	017	017	01	1	0.0	10	1	10	3.97923875432526	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113206	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	036	036	03	1	4.0	3	1	3	2.97297297297297	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825091500	https://www.aerospacemanufacturinganddesign.com/article/critical-initiatives-artifical-intelligence-machine-learning-arm-institute/
1060113207	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	036	036	03	1	4.0	7	1	7	2.97297297297297	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825091500	https://www.aerospacemanufacturinganddesign.com/article/critical-initiatives-artifical-intelligence-machine-learning-arm-institute/
1060113208	20220825	202208	2022	2022.6438	BUS	PRODUCER						BUS													1	036	036	03	1	4.0	6	1	6	3.71900826446281	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825091500	https://radioink.com/2022/08/24/abc-audio-labor-day-specials/
1060113209	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	070	070	07	2	7.0	10	1	10	1.68918918918919	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825091500	https://www.globenewswire.com/news-release/2022/08/25/2504328/0/en/Gabriel-Holding-A-S-three-quarters-of-the-2021-22-financial-year.html
1060113210	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	100	100	10	3	-5.0	20	2	20	1.16731517509728	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20220825091500	https://www.business-standard.com/content/press-releases-ani/jfl-life-sciences-limited-sme-ipo-nse-emerge-opens-on-25th-august-2022-intends-to-raise-rs-1-816-58-lakhs-through-29-78-000-equity-shares-122082500601_1.html
1060113211	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	3	1	3	2.83464566929134	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20220825091500	https://www.dailymail.co.uk/tvshowbiz/article-11144749/Salma-Hayek-heads-dinner-lookalike-daughter-Valentina-Santa-Monica.html
1060113212	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	2	1	2	0	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825091500	https://www.prokerala.com/news/articles/a1338735.html
1060113213	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	10	2	10	1.16731517509728	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20220825091500	https://www.business-standard.com/content/press-releases-ani/jfl-life-sciences-limited-sme-ipo-nse-emerge-opens-on-25th-august-2022-intends-to-raise-rs-1-816-58-lakhs-through-29-78-000-equity-shares-122082500601_1.html
1060113214	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	1712	171	17	4	-9.2	5	1	5	-5.32350532350533	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20220825091500	https://www.cbc.ca/news/canada/ottawa/refugee-claimant-work-permit-ircc-mistake-1.6558579
1060113215	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	172	172	17	4	-5.0	3	1	3	-4.36953807740324	4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	0								4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	20220825091500	https://www.theguardian.com/technology/2022/aug/25/huawei-founder-sparks-alarm-warning-painful-next-decade-ren-zhengfei-china
1060113216	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	172	172	17	4	-5.0	7	1	7	-4.36953807740324	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825091500	https://www.theguardian.com/technology/2022/aug/25/huawei-founder-sparks-alarm-warning-painful-next-decade-ren-zhengfei-china
1060113217	20220825	202208	2022	2022.6438	BUS	SERVER						BUS													1	192	192	19	4	-9.5	10	1	10	0	0								0								0								20220825091500	https://dl.acm.org/doi/10.1145/3452296.3472928
1060113218	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	050	050	05	1	3.5	4	1	4	0	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825091500	https://www.africaintelligence.com/southern-africa-and-islands/2022/08/25/oppenheimer-family-sees-opportunity-in-vip-terminal-s-uncertain-future,109806850-art
1060113219	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			AUS	AUSTRALIAN	AUS								1	031	031	03	1	5.2	2	1	2	2.49687890137328	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825091500	https://www.prnewswire.com:443/news-releases/ch4-global-subsidiary-in-new-zealand-to-build-first-full-scale-ecopark-301612141.html
1060113220	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS			CHN	CHINA	CHN								1	100	100	10	3	-5.0	5	1	5	-4.36953807740324	4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	20220825091500	https://www.theguardian.com/technology/2022/aug/25/huawei-founder-sparks-alarm-warning-painful-next-decade-ren-zhengfei-china
1060113221	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			CVL	ENGINEER						CVL			1	040	040	04	1	1.0	5	1	5	1.98830409356725	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825091500	https://www.farmprogress.com/names-news/ohio-farm-bureau-names-class-elite-training-program
1060113222	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	0.69284064665127	0								0								0								20220825091500	https://www.northwaleschronicle.co.uk/news/20756391.gcse-results-first-exams-since-pandemic/
1060113223	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GOV	MINIST						GOV			1	026	026	02	1	4.0	10	1	10	0.46296296296296	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220825091500	https://www.dailyrecord.co.uk/news/politics/bin-strikes-scotland-john-swinney-27827490
1060113224	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GOV	MINIST						GOV			1	046	046	04	1	7.0	10	1	10	0.46296296296296	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220825091500	https://www.dailyrecord.co.uk/news/politics/bin-strikes-scotland-john-swinney-27827490
1060113225	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			IND	BHARAT	IND								1	060	060	06	2	6.0	16	2	16	2.33300346363187	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825091500	https://www.prokerala.com/news/articles/a1338721.html
1060113226	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			LEG	LEGISLATOR						LEG			1	013	013	01	1	0.4	6	1	6	-2.87769784172662	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220825091500	https://allafrica.com/stories/202208250149.html
1060113227	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			MIL	MILITARY						MIL			1	010	010	01	1	0.0	10	1	10	-0.82644628099173	4	Kongsberg, Buskerud, Norway	NO	NO04	23182	59.65	9.65	-266589	4	Kongsberg, Buskerud, Norway	NO	NO04	23182	59.65	9.65	-266589	4	Longyearbyen, Svalbard (general), Svalbard	SV	SV00	25942	78.2167	15.6333	-2463292	20220825091500	https://sputniknews.com/20220825/us-turkish-satellites-denied-access-to-norways-svalbard-station-over-military-purposes-1099967169.html
1060113228	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			NZL	NEW ZEALAND	NZL								1	031	031	03	1	5.2	2	1	2	2.49687890137328	1	Australia	AS	AS		-25	135	AS	4	Ocean Beach, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.5833	168.317	-1514868	1	Australia	AS	AS		-25	135	AS	20220825091500	https://www.prnewswire.com:443/news-releases/ch4-global-subsidiary-in-new-zealand-to-build-first-full-scale-ecopark-301612141.html
1060113229	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			UKR	UKRAINE	UKR								1	112	112	11	3	-2.0	10	1	10	-4.23452768729642	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113230	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			UKR	UKRAINE	UKR								1	120	120	12	3	-4.0	10	1	10	-4.23452768729642	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113231	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			USA	SAN FRANCISCO	USA								1	020	020	02	1	3.0	10	1	10	-1.3184584178499	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825091500	https://www.nbcbayarea.com/tag/castro-district/
1060113232	20220825	202208	2022	2022.6438	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.71900826446281	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825091500	https://radioink.com/2022/08/24/abc-audio-labor-day-specials/
1060113233	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			USA	OHIO	USA								1	040	040	04	1	1.0	3	1	3	1.98830409356725	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825091500	https://www.farmprogress.com/names-news/ohio-farm-bureau-names-class-elite-training-program
1060113234	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			ZAF	SOUTH AFRICAN	ZAF								1	050	050	05	1	3.5	2	1	2	0	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825091500	https://www.africaintelligence.com/southern-africa-and-islands/2022/08/25/oppenheimer-family-sees-opportunity-in-vip-terminal-s-uncertain-future,109806850-art
1060113235	20220825	202208	2022	2022.6438	BUSBUS	MERCHANT						BUS	BUS		GHA	GHANA	GHA								1	070	070	07	2	7.0	4	1	4	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113236	20220825	202208	2022	2022.6438	BUSBUS	MERCHANT						BUS	BUS		GHABUS	GHANAIAN	GHA					BUS			1	070	070	07	2	7.0	6	1	6	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113237	20220825	202208	2022	2022.6438	BWA	BOTSWANA	BWA																		0	042	042	04	1	1.9	2	1	2	2.63157894736842	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825091500	https://www.womanandhome.com/us/life/royal-news/how-prince-harry-proved-people-wrong-and-showed-he-and-meghan-markle-dont-want-to-be-high-profile/
1060113238	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	012	012	01	1	-0.4	2	1	2	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113239	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	043	043	04	1	2.8	5	1	5	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113240	20220825	202208	2022	2022.6438	CAN	CANADIAN	CAN																		1	051	051	05	1	3.4	10	1	10	4.87804878048781	4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	0								4	Niagara Falls, Ontario, Canada	CA	CA08	30536	43.1	-79.05	-570141	20220825091500	https://www.producer.com/livestock/national-day-helps-consumers-celebrate-food/
1060113241	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	090	090	09	2	-2.0	10	1	10	-1.94805194805195	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220825091500	https://www.producer.com/farmliving/federal-minister-responds-to-sask-on-dugout-testing/
1060113242	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	1712	171	17	4	-9.2	2	1	2	-5.32350532350533	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825091500	https://www.cbc.ca/news/canada/ottawa/refugee-claimant-work-permit-ircc-mistake-1.6558579
1060113243	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	1712	171	17	4	-9.2	2	1	2	-5.32350532350533	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20220825091500	https://www.cbc.ca/news/canada/ottawa/refugee-claimant-work-permit-ircc-mistake-1.6558579
1060113244	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	1	1	1	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113245	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	4	1	4	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113246	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								BGD	BANGLADESH	BGD								0	080	080	08	2	5.0	2	1	2	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113247	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								BGD	BANGLADESH	BGD								0	080	080	08	2	5.0	1	1	1	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113248	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	7.94392523364486	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825091500	https://www.trentonian.ca:443/news/local-news/upper-ottawa-valley-opp-hosts-annual-kids-and-cops-fishing-derby-in-pembroke
1060113249	20220825	202208	2022	2022.6438	CAN	ONTARIO	CAN								COP	POLICE						COP			0	051	051	05	1	3.4	10	1	10	7.94392523364486	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825091500	https://www.trentonian.ca:443/news/local-news/upper-ottawa-valley-opp-hosts-annual-kids-and-cops-fishing-derby-in-pembroke
1060113250	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								CVL	POPULATION						CVL			0	020	020	02	1	3.0	2	1	2	-2.7592768791627	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220825091500	https://www.cbc.ca/news/politics/electoral-boundaries-redistribution-analysis-wherry-1.6560821
1060113251	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								EDU	ACADEMICS						EDU			0	051	051	05	1	3.4	2	1	2	2.87859824780976	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825091500	https://www.jamaicaobserver.com/entertainment/a-knockout-role/
1060113252	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		0	110	110	11	3	-2.0	4	1	4	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113253	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		0	110	110	11	3	-2.0	1	1	1	-7.31197771587744	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	4	Balukhali, Chittagong, Bangladesh	BG	BG84	5772	21.1345	92.1833	10816589	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113254	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	020	020	02	1	3.0	2	1	2	-5.32350532350533	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825091500	https://www.cbc.ca/news/canada/ottawa/refugee-claimant-work-permit-ircc-mistake-1.6558579
1060113255	20220825	202208	2022	2022.6438	CANCVL	CANADA	CAN					CVL			MIL	MILITARY						MIL			0	017	017	01	1	0.0	2	1	2	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113256	20220825	202208	2022	2022.6438	CANLEG	BRITISH COLUMBIA	CAN					LEG			AUS	VICTORIA	AUS								1	015	015	01	1	0.0	2	1	2	4.87804878048781	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.producer.com/livestock/national-day-helps-consumers-celebrate-food/
1060113257	20220825	202208	2022	2022.6438	CANREF	CANADA	CAN					REF			BGD	BANGLADESH	BGD								1	0233	023	02	1	3.4	2	1	2	-7.31197771587744	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113258	20220825	202208	2022	2022.6438	CANREF	CANADA	CAN					REF			MMR	MYANMAR	MMR								0	010	010	01	1	0.0	1	1	1	-7.31197771587744	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20220825091500	https://www.cbc.ca/news/world/myanmar-rohingya-genocide-refugees-1.6558584
1060113259	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	-7.33137829912023	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	0								4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20220825091500	https://www.shine.cn/news/nation/2208259638/
1060113260	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	010	010	01	1	0.0	4	1	4	-4.36953807740324	4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	0								4	Zhang Ying, Henan, China	CH	CH09	13111	33.0322	112.128	10530238	20220825091500	https://www.theguardian.com/technology/2022/aug/25/huawei-founder-sparks-alarm-warning-painful-next-decade-ren-zhengfei-china
