1060157427	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	046	046	04	1	7.0	10	1	10	-3.79746835443038	0								3	Boone County, Illinois, United States	US	USIL		42.3334	-88.8168	424205	3	Boone County, Illinois, United States	US	USIL		42.3334	-88.8168	424205	20220825150000	https://www.vandaliaradio.com/2022/08/25/bat-tests-positive-for-rabies-in-boone-co/
1060157428	20220825	202208	2022	2022.6438											EGY	EGYPT	EGY								0	036	036	03	1	4.0	4	1	4	-0.0723589001447098	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Saudi Arabia	SA	SA		25	45	SA	20220825150000	https://responsiblestatecraft.org/2022/08/25/the-revolving-door-from-us-government-service-to-lobbying-for-dictators/
1060157429	20220825	202208	2022	2022.6438											EGY	EGYPT	EGY								1	040	040	04	1	1.0	2	1	2	1.57068062827226	0								1	Egypt	EG	EG		27	30	EG	2	California, United States	US	USCA		36.17	-119.746	CA	20220825150000	https://www.middleeastmonitor.com/20220825-mena-games-market-projected-to-exceed-5bn-by-2025/
1060157430	20220825	202208	2022	2022.6438											EGY	LUXOR	EGY								1	043	043	04	1	2.8	2	1	2	4.15384615384616	0								4	Karnak, Muhafazat al Uqsur, Egypt	EG	EG28	65984	25.7152	32.6524	-290357	4	Karnak, Muhafazat al Uqsur, Egypt	EG	EG28	65984	25.7152	32.6524	-290357	20220825150000	https://www.travelweek.ca/news/viking-unveils-the-name-of-its-newest-ship/
1060157431	20220825	202208	2022	2022.6438											EGY	LUXOR	EGY								1	043	043	04	1	2.8	2	1	2	4.15384615384616	0								4	Karnak, Muhafazat al Uqsur, Egypt	EG	EG28	65984	25.7152	32.6524	-290357	4	Pyramids Of Giza, Al Jizah, Egypt	EG	EG08	65350	29.9833	31.1333	-296343	20220825150000	https://www.travelweek.ca/news/viking-unveils-the-name-of-its-newest-ship/
1060157432	20220825	202208	2022	2022.6438											EUR	EUROPE	EUR								1	0841	084	08	2	7.0	3	1	3	3.53535353535354	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825150000	https://djmag.com/news/berlin-based-mobile-record-store-van-ghost-has-shut
1060157433	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	190	190	19	4	-10.0	1	1	1	-4.76190476190476	0								1	Greece	GR	GR		39	22	GR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825150000	https://www.geo.tv/latest/435973-duchess-camilla-hit-with-tragedy-after-cousin-takes-own-life
1060157434	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			0	040	040	04	1	1.0	3	1	3	-4.70487596236099	0								4	Preah, KâóThum, Cambodia	CB	CB05	12396	13.5943	105.063	-1028841	4	Preah, KâóThum, Cambodia	CB	CB05	12396	13.5943	105.063	-1028841	20220825150000	https://www.phnompenhpost.com/national/kingdom-tough-trafficking
1060157435	20220825	202208	2022	2022.6438											GOV	CHIEF EXECUTIVE						GOV			1	057	057	05	1	8.0	5	1	5	1.9559902200489	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220825150000	https://www.prweb.com/releases/2022/8/prweb18858791.htm
1060157436	20220825	202208	2022	2022.6438											GOV	STATE MINIST						GOV			1	190	190	19	4	-10.0	10	1	10	-8.8235294117647	0								4	Parwan, Parvan, Afghanistan	AF	AF40	3717	35.1215	69.2373	-3377581	4	Parwan, Parvan, Afghanistan	AF	AF40	3717	35.1215	69.2373	-3377581	20220825150000	https://www.kuna.net.kw/ArticleDetails.aspx?id=3050902&Language=en
1060157437	20220825	202208	2022	2022.6438											GOVMED	MINIST OF INFORMATION						GOV	MED		1	040	040	04	1	1.0	20	1	20	2.59313590660432	0								1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20220825150000	https://www.kuna.net.kw/ArticleDetails.aspx?id=3050906
1060157438	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	014	014	01	1	0.0	10	1	10	-4.58115183246074	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825150000	https://lacrossetribune.com/news/state-and-regional/uw-health-nurses-vote-to-authorize-3-day-strike-in-september-as-they-seek-to/article_0adc7167-c161-58ec-8e06-5cd624a0ba03.html
1060157439	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	10	1	10	1.50943396226416	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825150000	https://www.dailyherald.com/submitted/20220824/hines-va-hospital-to-host-virtual-women-veteran-town-hall-on-sept-7
1060157440	20220825	202208	2022	2022.6438											IGOUNOGOV	THE UN		UNO				IGO	GOV		0	046	046	04	1	7.0	6	1	6	-6.14334470989761	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825150000	https://www.ukrinform.net/rubric-polytics/3557498-russias-attempt-to-change-ukraines-borders-by-force-will-never-be-recognized-united-states-at-un.html
1060157441	20220825	202208	2022	2022.6438											IGOUNOGOV	THE UN		UNO				IGO	GOV		0	046	046	04	1	7.0	2	1	2	-6.14334470989761	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825150000	https://www.ukrinform.net/rubric-polytics/3557498-russias-attempt-to-change-ukraines-borders-by-force-will-never-be-recognized-united-states-at-un.html
1060157442	20220825	202208	2022	2022.6438											IGOUNOGOV	THE UN		UNO				IGO	GOV		0	046	046	04	1	7.0	2	1	2	-6.14334470989761	0								1	United States	US	US		39.828175	-98.5795	US	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825150000	https://www.ukrinform.net/rubric-polytics/3557498-russias-attempt-to-change-ukraines-borders-by-force-will-never-be-recognized-united-states-at-un.html
1060157443	20220825	202208	2022	2022.6438											IGOUNOIAE	IAEA		UNO				IGO			1	043	043	04	1	2.8	10	1	10	2.68456375838926	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825150000	https://news.am/eng/news/717315.html
1060157444	20220825	202208	2022	2022.6438											INDGOV	SIKKIM	IND					GOV			1	043	043	04	1	2.8	10	1	10	7.5	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825150000	https://www.openpr.com/news/archive/246745/BOSSE.html
1060157445	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								0	111	111	11	3	-2.0	2	1	2	-4.57184325108853	0								4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	20220825150000	https://www.aljazeera.com/features/2022/8/25/the-palestinian-mother-on-hunger-strike-for-pa-to-release-her-son
1060157446	20220825	202208	2022	2022.6438											ITA	ITALY	ITA								1	120	120	12	3	-4.0	2	1	2	0.54794520547946	0								4	Monticello, Piemonte, Italy	IT	IT12	18377	45.3833	8.6	-122574	4	Monticello, Piemonte, Italy	IT	IT12	18377	45.3833	8.6	-122574	20220825150000	https://coinweek.com/modern-coins/coinweek-iq-united-states-1982-p-jefferson-nickel/
1060157447	20220825	202208	2022	2022.6438											JAMEDU	JAMAICA	JAM					EDU			0	036	036	03	1	4.0	2	1	2	4.00763358778626	0								3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	3	Jamaica Plain, Massachusetts, United States	US	USMA		42.3098	-71.1203	612943	20220825150000	https://www.wbur.org/news/2022/08/25/weekend-films-at-the-gate-tango-in-the-park
1060157448	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			1	046	046	04	1	7.0	5	1	5	-6.53846153846154	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825150000	https://www.wrul.com/local-news/former-baptist-childrens-home-house-parent-pleads-guilty-to-criminal-sexual-assault
1060157449	20220825	202208	2022	2022.6438											JUD	PROSECUTOR						JUD			0	141	141	14	3	-6.5	5	1	5	-7.15746421267894	0								3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	3	Fort Bragg, North Carolina, United States	US	USNC		35.1381	-79.0075	2099581	20220825150000	https://www.military.com/daily-news/2022/08/25/patient-found-crying-side-of-road-after-fort-bragg-counselors-assault-feds-say.html
1060157450	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			1	036	036	03	1	4.0	10	1	10	-7.49185667752443	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220825150000	https://gulfnews.com/living-in-uae/ask-us/completed-probation-here-are-the-paid-medical-leaves-you-are-entitled-to-1.1661432670175
1060157451	20220825	202208	2022	2022.6438											LKA	HAMBANTOTA	LKA								1	043	043	04	1	2.8	6	1	6	0.90497737556561	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825150000	https://uspolitics.einnews.com/pr_news/587578799/chinese-ship-yuan-wang-5-episode-warrants-a-review-of-india-s-foreign-policy-vis-a-vis-sri-lanka-tgte
1060157452	20220825	202208	2022	2022.6438											LKA	HAMBANTOTA	LKA								1	043	043	04	1	2.8	2	1	2	0.90497737556561	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825150000	https://uspolitics.einnews.com/pr_news/587578799/chinese-ship-yuan-wang-5-episode-warrants-a-review-of-india-s-foreign-policy-vis-a-vis-sri-lanka-tgte
1060157453	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	040	040	04	1	1.0	1	1	1	5.54156171284635	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220825150000	https://www.prweb.com/releases/2022/8/prweb18857504.htm
1060157454	20220825	202208	2022	2022.6438											MED	MEDIA						MED			1	040	040	04	1	1.0	9	1	9	5.54156171284635	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220825150000	https://www.prweb.com/releases/2022/8/prweb18857504.htm
1060157455	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			1	060	060	06	2	6.0	8	1	8	0	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825150000	https://www.latestly.com/agency-news/world-news-india-to-continue-recruiting-gurkha-soldiers-to-indian-army-under-agnipath-scheme-4124237.html
1060157456	20220825	202208	2022	2022.6438											MIL	COMMANDER						MIL			1	084	084	08	2	7.0	3	1	3	-2.02020202020202	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825150000	https://www.urdupoint.com/en/pakistan/army-huddle-resolves-to-spare-no-efforts-for-1552179.html
1060157457	20220825	202208	2022	2022.6438											MNCKOR	SAMSUNG	KOR					MNC			1	036	036	03	1	4.0	5	1	5	-0.25974025974026	0								0								0								20220825150000	https://www.sammobile.com/news/samsung-bill-gates-revolutionizing-way-you-poop/
1060157458	20220825	202208	2022	2022.6438											NPL	NEPAL	NPL								1	043	043	04	1	2.8	10	1	10	2.17391304347826	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825150000	https://www.prokerala.com/news/articles/a1338859.html
1060157459	20220825	202208	2022	2022.6438											PRK	NORTH KOREAN	PRK								1	130	130	13	3	-4.4	6	1	6	-2.98013245033112	0								1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20220825150000	https://news.am/eng/news/717300.html
1060157460	20220825	202208	2022	2022.6438											REF	REFUGEE						REF			0	051	051	05	1	3.4	10	1	10	1.54798761609908	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825150000	https://www.jagranjosh.com/current-affairs/angela-merkel-wins-unesco-peace-prize-2022-1661430272-1
1060157461	20220825	202208	2022	2022.6438											RUS	RUSSIAN	RUS								1	057	057	05	1	8.0	4	1	4	-6.14334470989761	0								4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825150000	https://www.ukrinform.net/rubric-polytics/3557498-russias-attempt-to-change-ukraines-borders-by-force-will-never-be-recognized-united-states-at-un.html
1060157462	20220825	202208	2022	2022.6438											TUR	TURKEY	TUR								1	060	060	06	2	6.0	8	1	8	3.6101083032491	0								4	Kutahya, Kü, Turkey	TU	TU43	28088	39.4242	29.9833	-763926	4	Kutahya, Kü, Turkey	TU	TU43	28088	39.4242	29.9833	-763926	20220825150000	https://renews.biz/80046/res-sells-50mw-turkish-onshore-wind-farm/
1060157463	20220825	202208	2022	2022.6438											USA	MICHIGAN	USA								1	012	012	01	1	-0.4	10	1	10	-9.2	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20220825150000	https://www.fox2detroit.com/news/metro-detroit-vets-not-worried-about-parvovirus-outbreak-in-northern-michigan-shelter
1060157464	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-3.04054054054054	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825150000	https://clutchpoints.com/yankees-news-the-reason-new-york-didnt-trade-for-pablo-lopez-ahead-of-mlb-trade-deadline/
1060157465	20220825	202208	2022	2022.6438											USA	COLUMBUS	USA								1	030	030	03	1	4.0	6	1	6	-3.6231884057971	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825150000	https://kesq.com/news/national-world/cnn-national/2022/08/25/teacher-strike-in-seattle-suburb-delays-start-of-school-year/
1060157466	20220825	202208	2022	2022.6438											USA	COLUMBUS	USA								1	030	030	03	1	4.0	4	1	4	-3.6231884057971	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825150000	https://kesq.com/news/national-world/cnn-national/2022/08/25/teacher-strike-in-seattle-suburb-delays-start-of-school-year/
1060157467	20220825	202208	2022	2022.6438											USA	THE US	USA								1	036	036	03	1	4.0	10	1	10	-0.683371298405469	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20220825150000	https://www.mensxp.com/entertainment/bollywood/115455-rrr-kashmir-files-rocketry-indian-oscar-anurag-kashyap-controversy-r-madhavan.html
1060157468	20220825	202208	2022	2022.6438											USA	ILLINOIS	USA								1	036	036	03	1	4.0	8	1	8	4.44444444444445	0								3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	20220825150000	https://www.vandaliaradio.com/2022/08/25/city-of-vandalia-receives-60000-from-illinois-epa-for-power-upgrades-at-wastewater-treatment-plant/
1060157469	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	036	036	03	1	4.0	5	1	5	-0.38659793814433	0								3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	20220825150000	https://www.tspr.org/tspr-local/2022-08-25/u-s-largest-newspaper-owner-cuts-iowa-staff-leaving-small-papers-futures-in-question
1060157470	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-0.38659793814433	0								3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	3	Leavenworth, Kansas, United States	US	USKS	KS103	39.3111	-94.9225	478411	20220825150000	https://www.tspr.org/tspr-local/2022-08-25/u-s-largest-newspaper-owner-cuts-iowa-staff-leaving-small-papers-futures-in-question
