1060191280	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			1	030	030	03	1	4.0	2	1	2	5.08474576271187	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825191500	https://www.manilatimes.net/2022/08/26/news/regions/dar-allots-p12m-for-solar-irrigation-system/1855995
1060191281	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			0	080	080	08	2	5.0	10	1	10	2.02702702702703	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825191500	https://www.jagranjosh.com/general-knowledge/what-is-pm-kusum-yojana-know-to-register-here-1661433385-1
1060191282	20220825	202208	2022	2022.6438											AUSELI	AUSTRALIA	AUS					ELI			1	190	190	19	4	-10.0	1	1	1	-0.45045045045045	0								4	Merivale, Queensland, Australia	AS	AS04	154681	-25.5333	148.267	-1587013	4	Merivale, Queensland, Australia	AS	AS04	154681	-25.5333	148.267	-1587013	20220825191500	https://www.smh.com.au/national/anthony-albanese-s-secret-murdoch-meeting-at-news-corp-hq-20220825-p5bcru.html
1060191283	20220825	202208	2022	2022.6438											BLZ	BELIZE	BLZ								1	192	192	19	4	-9.5	10	1	10	-2.15827338129496	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20220825191500	https://www.ambergristoday.com/pic-week/2018/06/07/sargasso-hide-and-seek
1060191284	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	1	1	1	1.59574468085106	0								4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	20220825191500	https://www.stratfordbeaconherald.com:443/news/local-news/lambton-countys-oil-story-featured-on-alberta-industrys-website
1060191285	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			0	051	051	05	1	3.4	10	1	10	2.3728813559322	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825191500	https://www.marketsmedia.com/ice-co-ordinates-sustainable-finance/
1060191286	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	010	010	01	1	0.0	4	1	4	-2.30880230880231	0								4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	20220825191500	https://www.cbc.ca/news/canada/edmonton/church-alberta-fort-chipewyan-1.6561836
1060191287	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	013	013	01	1	0.4	4	1	4	-2.30880230880231	0								4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	20220825191500	https://www.cbc.ca/news/canada/edmonton/church-alberta-fort-chipewyan-1.6561836
1060191288	20220825	202208	2022	2022.6438											CAN	ALBERTA	CAN								0	0353	035	03	1	7.0	2	1	2	2.04778156996587	0								4	Lesser Slave Lake, Alberta, Canada	CA	CA01	154724	55.4167	-115.5	-567897	4	Lesser Slave Lake, Alberta, Canada	CA	CA01	154724	55.4167	-115.5	-567897	20220825191500	https://www.southpeacenews.com/rehn-supports-smiths-leadership-bid/
1060191289	20220825	202208	2022	2022.6438											CAN	ALBERTA	CAN								0	0353	035	03	1	7.0	8	1	8	2.04778156996587	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825191500	https://www.southpeacenews.com/rehn-supports-smiths-leadership-bid/
1060191290	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	040	040	04	1	1.0	3	1	3	2.04778156996587	0								4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	20220825191500	https://www.southpeacenews.com/rehn-supports-smiths-leadership-bid/
1060191291	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	2.04778156996587	0								4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	High River, Alberta, Canada	CA	CA01	12525	50.5833	-113.867	-566220	20220825191500	https://www.southpeacenews.com/rehn-supports-smiths-leadership-bid/
1060191292	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	040	040	04	1	1.0	1	1	1	2.04778156996587	0								4	High River, Alberta, Canada	CA	CA01	12525	50.5833	-113.867	-566220	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	20220825191500	https://www.southpeacenews.com/rehn-supports-smiths-leadership-bid/
1060191293	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	1.59574468085106	0								4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	4	Lambton County, Ontario, Canada	CA	CA08	12661	42.8333	-82.0833	-567655	20220825191500	https://www.stratfordbeaconherald.com:443/news/local-news/lambton-countys-oil-story-featured-on-alberta-industrys-website
1060191294	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	112	112	11	3	-2.0	6	1	6	-6.81818181818181	0								4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	20220825191500	https://ottawa.ctvnews.ca/one-man-arrested-two-others-wanted-in-ottawa-kidnapping-1.6042193
1060191295	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	112	112	11	3	-2.0	6	1	6	-5.34351145038168	0								4	Sarnia, Ontario, Canada	CA	CA08	12661	42.9667	-82.4	-573205	4	Sarnia, Ontario, Canada	CA	CA08	12661	42.9667	-82.4	-573205	20220825191500	https://london.ctvnews.ca/sarnia-police-seize-drugs-and-cash-1.6041946
1060191296	20220825	202208	2022	2022.6438											CHNELI	CHINA	CHN					ELI			1	190	190	19	4	-10.0	1	1	1	-1.66073546856465	0								4	Chinese Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	4	Chinese Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	20220825191500	https://www.smh.com.au/national/victoria/john-woodman-the-tops-guns-and-a-chinese-wall-keeping-them-apart-20220825-p5bcrq.html
1060191297	20220825	202208	2022	2022.6438											CHRELI	CHRISTIAN				CHR		ELI			1	190	190	19	4	-10.0	3	1	3	-0.45045045045045	0								4	Merivale, Queensland, Australia	AS	AS04	154681	-25.5333	148.267	-1587013	4	Merivale, Queensland, Australia	AS	AS04	154681	-25.5333	148.267	-1587013	20220825191500	https://www.smh.com.au/national/anthony-albanese-s-secret-murdoch-meeting-at-news-corp-hq-20220825-p5bcru.html
1060191298	20220825	202208	2022	2022.6438											CHRELI	CHRISTIAN				CHR		ELI			1	190	190	19	4	-10.0	3	1	3	-1.66073546856465	0								4	Chinese Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	4	Chinese Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	20220825191500	https://www.smh.com.au/national/victoria/john-woodman-the-tops-guns-and-a-chinese-wall-keeping-them-apart-20220825-p5bcrq.html
1060191299	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-6.84931506849315	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825191500	https://www.qchron.com/editions/queenswide/two-dead-in-atv-crash-cops-on-modified-duty/article_26246bd8-8b2f-5d22-83a3-68bdc50d621e.html
1060191300	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			0	036	036	03	1	4.0	20	1	10	-2.44530244530244	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825191500	https://www.nbcchicago.com/news/local/deadline-to-file-claim-in-the-google-class-action-lawsuit-settlement-in-illinois-nears/2923613/
1060191301	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			0	071	071	07	2	7.4	10	1	10	-2.44530244530244	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825191500	https://www.nbcchicago.com/news/local/deadline-to-file-claim-in-the-google-class-action-lawsuit-settlement-in-illinois-nears/2923613/
1060191302	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			1	080	080	08	2	5.0	5	1	5	2.76406712734452	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825191500	https://www.jpost.com/israel-news/article-715614
1060191303	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	2.92275574112735	0								3	Glenville, West Virginia, United States	US	USWV	WV021	38.9343	-80.8376	1539468	3	Glenville, West Virginia, United States	US	USWV	WV021	38.9343	-80.8376	1539468	20220825191500	https://www.wvnews.com/theet/westondemocrat/news/west-virginia-initiative-to-spark-home-grown-educators-comes-to-lewis-county-high-school/article_e9d351a6-2482-11ed-880f-6f4578b327d5.html
1060191304	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	13	1	10	5.26315789473684	0								3	Nutter Fort, West Virginia, United States	US	USWV		39.2634	-80.3198	1555248	3	Nutter Fort, West Virginia, United States	US	USWV		39.2634	-80.3198	1555248	20220825191500	https://www.wvnews.com/theet/theet/news/in-step-dance-fitness-celebrates-relocation-to-alexander-avenue-in-nutter-fort-west-virginia/article_1f7d6be0-249f-11ed-9c34-df9238e616bc.html
1060191305	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	046	046	04	1	7.0	10	1	10	2.26700251889169	0								3	Natrona County, Wyoming, United States	US	USWY		42.9666	-106.784	1605077	3	Natrona County, Wyoming, United States	US	USWY		42.9666	-106.784	1605077	20220825191500	https://jackfmcasper.com/back-to-school-safety-reminders-from-natrona-county-school-district/
1060191306	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	192	192	19	4	-9.5	4	1	4	-1.13722517058377	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20220825191500	https://www.wlrn.org/news/2022-08-25/we-are-not-being-indoctrinated-students-teachers-say-floridas-new-education-laws-stifle-schools
1060191307	20220825	202208	2022	2022.6438											EDUEDU	SCHOOL						EDU	EDU		0	043	043	04	1	2.8	10	1	10	-6.03217158176944	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825191500	https://www.foxnews.com/opinion/back-to-school-mask-guidance-cdc-guide-fewer-districts-than-ever
1060191308	20220825	202208	2022	2022.6438											EUR	EUROPE	EUR								0	042	042	04	1	1.9	10	1	10	2.76406712734452	0								4	Eilat, HaDarom, Israel	IS	IS01	18315	29.558	34.9482	-779626	4	Eilat, HaDarom, Israel	IS	IS01	18315	29.558	34.9482	-779626	20220825191500	https://www.jpost.com/israel-news/article-715614
1060191309	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	042	042	04	1	1.9	6	1	6	-0.83682008368201	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825191500	https://popcrush.com/womans-joke-dna-test-exposes-huge-family-secret/
1060191310	20220825	202208	2022	2022.6438											GOV	INTERIOR MINIST						GOV			1	040	040	04	1	1.0	5	1	5	1.75438596491228	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20220825191500	https://www.tap.info.tn/en/Portal-Politics/15490081-interior-minister
1060191311	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	1	1	1	1.69491525423729	0								3	Harrison Township Volunteer Fire Department, Ohio, United States	US	USOH		38.7322	-82.2795	2549441	3	Harrison Township Volunteer Fire Department, Ohio, United States	US	USOH		38.7322	-82.2795	2549441	20220825191500	https://www.wvnews.com/theet/rivercities/gallipolis/news/gallipolis-firefighters-respond-to-house-fire-on-first-avenue-all-8-family-members-exit-home/article_9871284a-247a-11ed-a83a-d3e39912d81e.html
1060191312	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	6	1	6	-2.74509803921569	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825191500	http://radiojamaicanewsonline.com/local/crawford-suggests-using-access-to-housing-to-retain-teachers
1060191313	20220825	202208	2022	2022.6438											GOVCOP	INSPECTOR GENERAL						GOV	COP		0	0214	021	02	1	3.4	6	1	6	-3.77358490566037	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825191500	https://pjmedia.com/news-and-politics/matt-margolis/2022/08/25/whistleblower-fbi-officials-instructed-agents-not-investigate-hunter-bidens-laptop-before-2020-election-n1624091
1060191314	20220825	202208	2022	2022.6438											GOVCOP	INSPECTOR GENERAL						GOV	COP		0	0214	021	02	1	3.4	4	1	4	-3.77358490566037	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825191500	https://pjmedia.com/news-and-politics/matt-margolis/2022/08/25/whistleblower-fbi-officials-instructed-agents-not-investigate-hunter-bidens-laptop-before-2020-election-n1624091
1060191315	20220825	202208	2022	2022.6438											GRC	GREECE	GRC								1	042	042	04	1	1.9	10	1	10	5.71428571428571	0								4	Patmos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16708	37.3	26.5167	-825759	4	Patmos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16708	37.3	26.5167	-825759	20220825191500	https://greekreporter.com/2022/08/25/avoid-the-crowds-on-these-tranquil-greek-islands-photos/
1060191316	20220825	202208	2022	2022.6438											HINAST700	YOGA				HIN					1	042	042	04	1	1.9	10	1	10	6.26865671641791	0								0								0								20220825191500	http://www.msn.com/en-us/lifestyle/shopping/our-best-of-yoga-dvd-will-do-wonders-for-your-mind-and-body-and-it-s-20-off/ar-BB1gbe0M
1060191317	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-10.2941176470589	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825191500	https://www.wandtv.com/news/arrest-made-in-champaign-july-5-shooting/article_43824a52-249e-11ed-8f79-fb1f218f696c.html
1060191318	20220825	202208	2022	2022.6438											IND	DELHI	IND								1	036	036	03	1	4.0	1	1	1	-7.21153846153846	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	20220825191500	https://sputniknews.com/20220825/political-furor-in-delhi-as-aap-accuses-bjp-of-trying-to-poach-lawmakers--topple-government--1099994632.html
1060191319	20220825	202208	2022	2022.6438											IND	KERALA	IND								1	036	036	03	1	4.0	3	1	3	-2.35294117647059	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220825191500	https://www.indiatvnews.com/trending/news/viral-pic-of-kerala-family-smiling-funeral-invites-netizens-wrath-know-reason-truth-2022-08-25-803023
1060191320	20220825	202208	2022	2022.6438											IND	DELHI	IND								0	190	190	19	4	-10.0	4	1	4	-1.92307692307692	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825191500	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-expert-cancer-homoeo-clinic-offering-top-pcos-and-kidney-treatments-in-india
1060191321	20220825	202208	2022	2022.6438											IND	DELHI	IND								0	190	190	19	4	-10.0	2	1	2	-1.92307692307692	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825191500	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-expert-cancer-homoeo-clinic-offering-top-pcos-and-kidney-treatments-in-india
1060191322	20220825	202208	2022	2022.6438											IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	-1.38121546961326	0								4	Bessborough, Kilkenny, Ireland	EI	EI13	18306	52.35	-7.31667	-1500952	4	Bessborough, Kilkenny, Ireland	EI	EI13	18306	52.35	-7.31667	-1500952	20220825191500	https://www.thejournal.ie/bessborough-mother-and-baby-home-apartments-5849651-Aug2022/
1060191323	20220825	202208	2022	2022.6438											ISR	TEL AVIV	ISR								0	141	141	14	3	-6.5	10	1	10	-5.99571734475375	0								4	Rehovot, HaMerkaz, Israel	IS	IS02	18311	31.8969	34.8186	-781210	4	Rehovot, HaMerkaz, Israel	IS	IS02	18311	31.8969	34.8186	-781210	20220825191500	https://www.timesofisrael.com/suspect-in-womans-stabbing-death-tries-to-kill-himself/
1060191324	20220825	202208	2022	2022.6438											JAM	JAMAICA	JAM								0	120	120	12	3	-4.0	2	1	2	-2.74509803921569	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825191500	http://radiojamaicanewsonline.com/local/crawford-suggests-using-access-to-housing-to-retain-teachers
1060191325	20220825	202208	2022	2022.6438											JOR	JORDAN	JOR								1	0353	035	03	1	7.0	10	1	10	0	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825191500	https://www.si.com/nfl/49ers/news/5-things-to-watch-in-the-49ers-preseason-finale-against-the-texans
1060191326	20220825	202208	2022	2022.6438											JUD	DISTRICT COURT						JUD			1	036	036	03	1	4.0	3	1	3	-10.8433734939759	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825191500	https://gazette.com/news/letecia-stauch-scheduled-to-be-in-court-today/article_113ac830-247b-11ed-9969-2744676d63c6.html
1060191327	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	040	040	04	1	1.0	6	1	6	-6.353591160221	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825191500	https://www.idahopress.com/townnews/law/house-gop-pledges-to-fight-judge-winmills-injunction-decision-says-some-preborn-children-may-die/article_0d8fb8a6-24a5-11ed-8214-03018cb70b5f.html
1060191328	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	046	046	04	1	7.0	6	1	6	-6.353591160221	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825191500	https://www.idahopress.com/townnews/law/house-gop-pledges-to-fight-judge-winmills-injunction-decision-says-some-preborn-children-may-die/article_0d8fb8a6-24a5-11ed-8214-03018cb70b5f.html
1060191329	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	010	010	01	1	0.0	4	1	4	1.81818181818182	0								4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	20220825191500	https://www.standardmedia.co.ke/education/article/2001454072/girl-embarks-on-25km-walk-to-seek-financial-support-to-join-university
1060191330	20220825	202208	2022	2022.6438											KEN	KENYA	KEN								1	042	042	04	1	1.9	4	1	4	1.81818181818182	0								4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	20220825191500	https://www.standardmedia.co.ke/education/article/2001454072/girl-embarks-on-25km-walk-to-seek-financial-support-to-join-university
1060191331	20220825	202208	2022	2022.6438											LEG	LAWMAKER						LEG			0	010	010	01	1	0.0	2	1	2	-3.23624595469255	0								3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	20220825191500	https://gazette.com/premium/state-sen-dennis-hisey-accused-of-voting-irregularity/article_9674f34e-2592-5ca0-b45b-02f1c50892d2.html
1060191332	20220825	202208	2022	2022.6438											LEG	REPRESENTATIVES						LEG			0	110	110	11	3	-2.0	4	1	4	1.59574468085106	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220825191500	https://www.athensnews.com/news/election/democrats-candidacy-for-ohio-house-seat-remains-in-flux/article_6ba8f627-c741-5ab4-850b-f3e01920a2fe.html
1060191333	20220825	202208	2022	2022.6438											LEG	REPRESENTATIVES						LEG			0	110	110	11	3	-2.0	6	1	6	1.59574468085106	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825191500	https://www.athensnews.com/news/election/democrats-candidacy-for-ohio-house-seat-remains-in-flux/article_6ba8f627-c741-5ab4-850b-f3e01920a2fe.html
1060191334	20220825	202208	2022	2022.6438											LEG	LAWMAKER						LEG			0	112	112	11	3	-2.0	2	1	2	-3.23624595469255	0								3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	20220825191500	https://gazette.com/premium/state-sen-dennis-hisey-accused-of-voting-irregularity/article_9674f34e-2592-5ca0-b45b-02f1c50892d2.html
1060191335	20220825	202208	2022	2022.6438											MED	GAZETTE						MED			1	042	042	04	1	1.9	9	1	9	-10.8433734939759	0								3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	20220825191500	https://gazette.com/news/letecia-stauch-scheduled-to-be-in-court-today/article_113ac830-247b-11ed-9969-2744676d63c6.html
1060191336	20220825	202208	2022	2022.6438											MED	GAZETTE						MED			1	042	042	04	1	1.9	1	1	1	-10.8433734939759	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	El Paso County, Colorado, United States	US	USCO		38.8333	-104.517	198135	20220825191500	https://gazette.com/news/letecia-stauch-scheduled-to-be-in-court-today/article_113ac830-247b-11ed-9969-2744676d63c6.html
