1060124162	20220726	202207	2022	2022.5644	GOV	PRIME MINISTER						GOV			IND	HIMACHAL PRADESH	IND								1	036	036	03	1	4.0	2	1	2	0.632911392405063	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20220825104500	https://timesofindia.indiatimes.com/india/himachal-pradesh-pm-narendra-modi-to-inaugurate-bilaspur-aiims-next-month/articleshow/93775279.cms
1060124163	20220726	202207	2022	2022.5644	GOV	PRIME MINISTER						GOV			IND	HIMACHAL PRADESH	IND								1	036	036	03	1	4.0	2	1	2	0.632911392405063	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20220825104500	https://timesofindia.indiatimes.com/india/himachal-pradesh-pm-narendra-modi-to-inaugurate-bilaspur-aiims-next-month/articleshow/93775279.cms
1060124164	20220726	202207	2022	2022.5644	IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		GMB	GAMBIA	GMB								0	190	190	19	4	-10.0	1	1	1	-8.16479400749063	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	1	United States	US	US		39.828175	-98.5795	US	20220825104500	https://www.rte.ie/news/world/2022/0825/1318671-myanmar-rohingya/
1060124165	20220726	202207	2022	2022.5644	IGOUNOJUDICJ	INTERNATIONAL COURT OF JUSTICE		UNO				IGO	JUD		GMB	GAMBIA	GMB								0	190	190	19	4	-10.0	4	1	4	-8.16479400749063	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20220825104500	https://www.rte.ie/news/world/2022/0825/1318671-myanmar-rohingya/
1060124166	20220818	202208	2022	2022.6247											UKR	UKRAINE	UKR								0	040	040	04	1	1.0	1	1	1	-1.65137614678899	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825104500	http://www.msn.com/en-nz/news/national/former-defence-minister-describes-weight-of-duty-on-soldiers-as-tributes-pour-for-killed-kiwi/ar-AA114V5V
1060124167	20220818	202208	2022	2022.6247											ZWE	HARARE	ZWE								0	081	081	08	2	5.0	2	1	2	-6.9204152249135	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825104500	https://www.zimbabwesituation.com/news/high-court-escalates-property-seizure-order-against-wadyajena/
1060124168	20220818	202208	2022	2022.6247	CZE	CZECH	CZE								DEU	GERMAN	DEU								1	040	040	04	1	1.0	4	1	4	-1.21951219512195	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Germany	GM	GM		51.5	10.5	GM	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825104500	https://www.bloomberg.com/news/articles/2022-08-25/czech-leader-to-push-for-eu-action-on-power-prices-with-scholz
1060124169	20220818	202208	2022	2022.6247	CZEGOV	CZECH	CZE					GOV			DEUGOV	GERMAN	DEU					GOV			1	040	040	04	1	1.0	6	1	6	-1.21951219512195	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Germany	GM	GM		51.5	10.5	GM	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825104500	https://www.bloomberg.com/news/articles/2022-08-25/czech-leader-to-push-for-eu-action-on-power-prices-with-scholz
1060124170	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								CZE	CZECH	CZE								1	040	040	04	1	1.0	4	1	4	-1.21951219512195	1	Germany	GM	GM		51.5	10.5	GM	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825104500	https://www.bloomberg.com/news/articles/2022-08-25/czech-leader-to-push-for-eu-action-on-power-prices-with-scholz
1060124171	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV			CZEGOV	CZECH	CZE					GOV			1	040	040	04	1	1.0	6	1	6	-1.21951219512195	1	Germany	GM	GM		51.5	10.5	GM	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220825104500	https://www.bloomberg.com/news/articles/2022-08-25/czech-leader-to-push-for-eu-action-on-power-prices-with-scholz
1060124172	20220818	202208	2022	2022.6247	JUD	MAGISTRATE						JUD			ZWE	HARARE	ZWE								0	080	080	08	2	5.0	8	1	8	-6.9204152249135	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825104500	https://www.zimbabwesituation.com/news/high-court-escalates-property-seizure-order-against-wadyajena/
1060124173	20220818	202208	2022	2022.6247	JUD	MAGISTRATE						JUD			ZWE	HARARE	ZWE								0	081	081	08	2	5.0	8	1	8	-6.9204152249135	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825104500	https://www.zimbabwesituation.com/news/high-court-escalates-property-seizure-order-against-wadyajena/
1060124174	20220818	202208	2022	2022.6247	UKR	UKRAINIAN	UKR								RUS	RUSSIAN	RUS								1	138	138	13	3	-7.0	1	1	1	-4.28211586901763	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825104500	https://www.bignewsnetwork.com/news/272665775/kiev-was-gearing-up-for-military-conflict-since-2019-security-chief
1060124175	20220818	202208	2022	2022.6247	UKR	UKRAINIAN	UKR								RUS	RUSSIAN	RUS								1	138	138	13	3	-7.0	1	1	1	-4.28211586901763	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825104500	https://www.bignewsnetwork.com/news/272665775/kiev-was-gearing-up-for-military-conflict-since-2019-security-chief
1060124176	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								0	112	112	11	3	-2.0	8	1	8	1.91740412979352	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825104500	https://www.gov.uk/government/news/one-year-on-governments-continuing-commitment-to-afghanistan
1060124177	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								0	112	112	11	3	-2.0	2	1	2	1.91740412979352	0								1	Afghanistan	AF	AF		33	66	AF	1	United Kingdom	UK	UK		54	-4	UK	20220825104500	https://www.gov.uk/government/news/one-year-on-governments-continuing-commitment-to-afghanistan
1060124178	20220825	202208	2022	2022.6438											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	0841	084	08	2	7.0	3	1	3	-4.23348300192431	0								4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825104500	http://www.msn.com/en-us/news/world/biden-administration-refuses-to-identify-kabul-airport-bomber-who-killed-13-americans/ar-AA114TtG
1060124179	20220825	202208	2022	2022.6438											AFGMIL	AFGHAN	AFG					MIL			0	0841	084	08	2	7.0	6	1	6	-4.23348300192431	0								4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	20220825104500	http://www.msn.com/en-us/news/world/biden-administration-refuses-to-identify-kabul-airport-bomber-who-killed-13-americans/ar-AA114TtG
1060124180	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	036	036	03	1	4.0	2	1	2	7.2463768115942	0								4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20220825104500	https://www.news24.com/channel/the-juice/news/mpho-popps-and-robot-boii-additional-sama28-hosts-20220825
1060124181	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	2.18340611353712	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825104500	https://www.capetalk.co.za/articles/453061/sama-urges-limpopo-health-mec-phophi-ramathuba-to-put-hpcsa-ethics-code-first
1060124182	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	4	7.2463768115942	0								4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20220825104500	https://www.news24.com/channel/the-juice/news/mpho-popps-and-robot-boii-additional-sama28-hosts-20220825
1060124183	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	130	130	13	3	-4.4	4	1	4	-5.51330798479087	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220825104500	https://www.capetalk.co.za/articles/453064/will-those-who-failed-babita-deokaran-get-a-reckoning
1060124184	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			0	020	020	02	1	3.0	5	1	5	1.91740412979352	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825104500	https://www.gov.uk/government/news/one-year-on-governments-continuing-commitment-to-afghanistan
1060124185	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	20	1	20	1.52354570637119	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220825104500	https://www.standardmedia.co.ke/evewoman/article/2001454019/are-you-struggling-to-advertise-your-small-business
1060124186	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	025	025	02	1	-0.3	10	1	10	-3.71134020618556	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825104500	https://propakistani.pk/2022/08/25/playstation-sued-for-5-billion-due-for-overcharging-customers/
1060124187	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	4.19397116644823	0								3	Tazewell County, Virginia, United States	US	USVA		37.1001	-81.5665	1497748	3	Tazewell County, Virginia, United States	US	USVA		37.1001	-81.5665	1497748	20220825104500	https://www.worldcoal.com/coal/25082022/coronado-global-resources-to-expand-in-southwest-virginia/
1060124188	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			0	043	043	04	1	2.8	3	1	3	-2.16216216216216	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220825104500	http://www.wisconsinagconnection.com/story-state.php?Id=858&yr=2022
1060124189	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			1	057	057	05	1	8.0	5	1	5	-1.49700598802396	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825104500	https://news.metal.com/newscontent/101930022/roaring-polysilicon-prices-suppressed-downstream-demand-and-domestic-import-of-polysilicon-fell-significantly-mom-in-july
1060124190	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	057	057	05	1	8.0	5	1	5	1.51133501259446	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825104500	https://brazilbusiness.einnews.com/pr_news/587664803/flow-meters-market-size-trends-growth-2022-2027
1060124191	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	2	1	2	-0.39525691699605	0								3	Asbury Park, New Jersey, United States	US	USNJ		40.2204	-74.0121	874396	3	Asbury Park, New Jersey, United States	US	USNJ		40.2204	-74.0121	874396	20220825104500	https://www.mycentraljersey.com/story/news/local/how-we-live/2022/08/24/nj-real-estate-housing-market-prices-newark-trenton-camden-asbury-park/65388456007/
1060124192	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	8	1	8	-0.39525691699605	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825104500	https://www.mycentraljersey.com/story/news/local/how-we-live/2022/08/24/nj-real-estate-housing-market-prices-newark-trenton-camden-asbury-park/65388456007/
1060124193	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	10	1	10	-7.02054794520548	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825104500	https://www.theverge.com/2022/8/25/23321341/twitter-peiter-mudge-zatko-congress-testify-whistleblower-security
1060124194	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	120	120	12	3	-4.0	10	1	10	-3.71134020618556	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825104500	https://propakistani.pk/2022/08/25/playstation-sued-for-5-billion-due-for-overcharging-customers/
1060124195	20220825	202208	2022	2022.6438											CHL	CHILE	CHL								1	026	026	02	1	4.0	2	1	2	4.16666666666667	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20220825104500	https://www.fruitnet.com/eurofruit/bown-presents-last-public-accounts-for-asoex/247028.article
1060124196	20220825	202208	2022	2022.6438											CHL	CHILE	CHL								1	043	043	04	1	2.8	6	1	6	0.488997555012223	0								3	Lemitar, New Mexico, United States	US	USNM	NM053	34.1598	-106.91	923619	3	Lemitar, New Mexico, United States	US	USNM	NM053	34.1598	-106.91	923619	20220825104500	https://dchieftain.com/yo-mamas-headed-to-green-chile-cheeseburger-smackdown/
1060124197	20220825	202208	2022	2022.6438											CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	10	1	10	-5.97014925373134	0								0								0								20220825104500	https://www.dailymail.co.uk/news/article-11144921/Radical-90s-Christian-cult-collapsed-sex-scandal-investigation-two-arrested.html
1060124198	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	1.30081300813008	0								3	Licking County, Ohio, United States	US	USOH		40.0834	-82.5002	1074057	3	Licking County, Ohio, United States	US	USOH		40.0834	-82.5002	1074057	20220825104500	https://www.newarkadvocate.com/story/news/local/2022/08/25/licking-county-detective-retires-after-25-years-in-law-enforcement/65414426007/
1060124199	20220825	202208	2022	2022.6438											CRM	MAFIA						CRM			0	036	036	03	1	4.0	8	1	8	0.53404539385848	0								3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	20220825104500	https://www.keranews.org/education/2022-08-25/move-in-day-mafia-decks-out-dorm-rooms-for-surprised-paul-quinn-college-students
1060124200	20220825	202208	2022	2022.6438											CRM	MAFIA						CRM			0	036	036	03	1	4.0	2	1	2	0.53404539385848	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825104500	https://www.keranews.org/education/2022-08-25/move-in-day-mafia-decks-out-dorm-rooms-for-surprised-paul-quinn-college-students
1060124201	20220825	202208	2022	2022.6438											CRM	GANG						CRM			1	084	084	08	2	7.0	8	1	8	-4.50450450450451	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825104500	https://unitedwithisrael.org/kidnapped-israeli-rescued-by-brazilian-police/
1060124202	20220825	202208	2022	2022.6438											CVL	HUNTER						CVL			0	040	040	04	1	1.0	10	1	10	0.33707865168539	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20220825104500	https://www.mirror.co.uk/money/couple-selling-home-slash-bills-27829119
1060124203	20220825	202208	2022	2022.6438											CVL	LANDOWNER						CVL			0	046	046	04	1	7.0	6	1	6	-0.54744525547445	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220825104500	https://www.athensmessenger.com/news/radford-road-reopened-to-traffic/article_d4339ece-23be-11ed-8f29-3b85a7b4c5bf.html
1060124204	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	052	052	05	1	3.5	10	1	10	-0.16722408026755	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825104500	https://www.wdtimes.com/opinion/right-to-register-and-vote-is-not-a-partisan-issue/article_85df39a4-23d7-11ed-bb82-1724ebb0cecb.html
1060124205	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			0	1123	112	11	3	-2.0	3	1	3	-4.46529080675422	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825104500	https://www.nytimes.com/live/2022/08/25/world/ukraine-russia-war-news/the-attack-was-one-of-the-deadliest-strikes-on-the-countrys-railways-since-april
1060124206	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			0	194	194	19	4	-10.0	2	1	2	-8.69565217391304	0								4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20220825104500	https://www.rte.ie/news/ukraine/2022/0825/1318694-ukraine-russia/
1060124207	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	030	030	03	1	4.0	10	1	10	-2.45700245700245	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20220825104500	http://www.msn.com/en-nz/news/national/education-is-a-poverty-trap-cost-of-rent-higher-than-student-income-research/ar-AA114Bx8
1060124208	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	040	040	04	1	1.0	9	1	9	0.53404539385848	0								3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	20220825104500	https://www.keranews.org/education/2022-08-25/move-in-day-mafia-decks-out-dorm-rooms-for-surprised-paul-quinn-college-students
1060124209	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	040	040	04	1	1.0	1	1	1	0.53404539385848	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825104500	https://www.keranews.org/education/2022-08-25/move-in-day-mafia-decks-out-dorm-rooms-for-surprised-paul-quinn-college-students
1060124210	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	-1.7165277096616	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220825104500	https://www.washingtonexaminer.com/restoring-america/community-family/how-the-transgender-social-contagion-took-over-this-alaska-town
1060124211	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			1	051	051	05	1	3.4	2	1	2	0.53404539385848	0								3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	3	Paul Quinn College, Texas, United States	US	USTX		31.5702	-97.1211	1364895	20220825104500	https://www.keranews.org/education/2022-08-25/move-in-day-mafia-decks-out-dorm-rooms-for-surprised-paul-quinn-college-students
1060124212	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	052	052	05	1	3.5	3	1	3	0.68259385665529	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825104500	https://www.gov.uk/government/news/guide-to-gcse-results-for-england-summer-2022
1060124213	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	10	1	10	-2.45700245700245	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20220825104500	http://www.msn.com/en-nz/news/national/education-is-a-poverty-trap-cost-of-rent-higher-than-student-income-research/ar-AA114Bx8
1060124214	20220825	202208	2022	2022.6438											EUR	EUROPEAN	EUR								1	0874	087	08	2	10.0	2	1	2	-0.31446540880503	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825104500	http://www.msn.com/en-us/tv/news/warner-bros-discovery-lays-off-29-roles-in-europe-as-hbo-max-originals-model-shifts/ar-AA1158Ay
1060124215	20220825	202208	2022	2022.6438											EUR	EUROPEAN	EUR								1	0874	087	08	2	10.0	2	1	2	-0.31446540880503	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	France	FR	FR		46	2	FR	20220825104500	http://www.msn.com/en-us/tv/news/warner-bros-discovery-lays-off-29-roles-in-europe-as-hbo-max-originals-model-shifts/ar-AA1158Ay
1060124216	20220825	202208	2022	2022.6438											EUR	EUROPEAN	EUR								1	0874	087	08	2	10.0	1	1	1	-0.31446540880503	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825104500	http://www.msn.com/en-us/tv/news/warner-bros-discovery-lays-off-29-roles-in-europe-as-hbo-max-originals-model-shifts/ar-AA1158Ay
1060124217	20220825	202208	2022	2022.6438											FIN	FINLAND	FIN								1	173	173	17	4	-5.0	2	1	2	-5.21172638436482	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220825104500	https://www.aa.com.tr/en/europe/3-journalists-face-trial-for-publishing-classified-defense-intel-in-finland/2669118
