1060140077	20220818	202208	2022	2022.6247											ALBGOV	ALBANIA	ALB					GOV			1	040	040	04	1	1.0	6	1	6	-2.18978102189781	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140078	20220818	202208	2022	2022.6247											ALBGOV	ALBANIA	ALB					GOV			1	046	046	04	1	7.0	6	1	6	-2.18978102189781	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140079	20220818	202208	2022	2022.6247	ALB	ALBANIA	ALB								ALBGOV	ALBANIA	ALB					GOV			1	040	040	04	1	1.0	4	1	4	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140080	20220818	202208	2022	2022.6247	ALB	ALBANIA	ALB								ALBGOV	ALBANIA	ALB					GOV			1	046	046	04	1	7.0	4	1	4	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140081	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV													1	040	040	04	1	1.0	6	1	6	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140082	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV													1	046	046	04	1	7.0	6	1	6	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140083	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV			ALB	ALBANIA	ALB								1	040	040	04	1	1.0	4	1	4	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140084	20220818	202208	2022	2022.6247	ALBGOV	ALBANIA	ALB					GOV			ALB	ALBANIA	ALB								1	046	046	04	1	7.0	4	1	4	-2.18978102189781	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220825124500	https://www.theepochtimes.com/priti-patel-invites-albanian-police-to-uk-to-help-tackle-flow-of-illegal-immigrants_4688190.html
1060140085	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	043	043	04	1	2.8	2	1	2	-0.31545741324922	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825124500	https://timesofindia.indiatimes.com/india/china-objects-to-us-india-military-drills-says-firmly-opposed-to-third-party-meddling-on-border-issue/articleshow/93779782.cms
1060140086	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								GOV	EXTERNAL AFFAIRS MINIST						GOV			0	043	043	04	1	2.8	8	1	8	-0.31545741324922	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220825124500	https://timesofindia.indiatimes.com/india/china-objects-to-us-india-military-drills-says-firmly-opposed-to-third-party-meddling-on-border-issue/articleshow/93779782.cms
1060140087	20220818	202208	2022	2022.6247	CRM	THIEVES						CRM													1	023	023	02	1	3.4	10	1	10	-2.25563909774436	0								0								0								20220825124500	https://www.hackneygazette.co.uk/news/crime/hackney-stolen-land-rover-9232902
1060140088	20220818	202208	2022	2022.6247	CRM	THIEVES						CRM													1	171	171	17	4	-9.2	10	1	10	-2.25563909774436	0								0								0								20220825124500	https://www.hackneygazette.co.uk/news/crime/hackney-stolen-land-rover-9232902
1060140089	20220818	202208	2022	2022.6247	GOV	EXTERNAL AFFAIRS MINIST						GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-0.31545741324922	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825124500	https://timesofindia.indiatimes.com/india/china-objects-to-us-india-military-drills-says-firmly-opposed-to-third-party-meddling-on-border-issue/articleshow/93779782.cms
1060140090	20220818	202208	2022	2022.6247	GOV	EXTERNAL AFFAIRS MINIST						GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	8	1	8	-0.31545741324922	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220825124500	https://timesofindia.indiatimes.com/india/china-objects-to-us-india-military-drills-says-firmly-opposed-to-third-party-meddling-on-border-issue/articleshow/93779782.cms
1060140091	20220818	202208	2022	2022.6247	PAK	ISLAMABAD	PAK								OPP	OUSTED PRIME MINISTER						OPP			1	081	081	08	2	5.0	2	1	2	-8.2706766917293	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825124500	https://www.latestly.com/world/imran-khan-gets-interim-bail-from-pakistan-anti-terrorism-court-in-terrorism-case-4123665.html
1060140092	20220818	202208	2022	2022.6247	PAK	ISLAMABAD	PAK								OPP	OUSTED PRIME MINISTER						OPP			1	081	081	08	2	5.0	6	1	6	-8.2706766917293	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825124500	https://www.latestly.com/world/imran-khan-gets-interim-bail-from-pakistan-anti-terrorism-court-in-terrorism-case-4123665.html
1060140093	20220818	202208	2022	2022.6247	PAK	ISLAMABAD	PAK								PAKOPP	PAKISTAN	PAK					OPP			1	081	081	08	2	5.0	2	1	2	-8.2706766917293	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825124500	https://www.latestly.com/world/imran-khan-gets-interim-bail-from-pakistan-anti-terrorism-court-in-terrorism-case-4123665.html
1060140094	20220818	202208	2022	2022.6247	PAKJUD	PAKISTAN	PAK					JUD			OPP	OUSTED PRIME MINISTER						OPP			1	081	081	08	2	5.0	8	1	8	-9.92366412213739	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825124500	https://www.thehindu.com/news/international/pakistan-anti-terrorism-court-grants-interim-bail-to-imran-khan-in-terrorism-case/article65809981.ece
1060140095	20220818	202208	2022	2022.6247	PAKJUD	PAKISTAN	PAK					JUD			PAKOPP	PAKISTAN	PAK					OPP			1	081	081	08	2	5.0	2	1	2	-9.92366412213739	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825124500	https://www.thehindu.com/news/international/pakistan-anti-terrorism-court-grants-interim-bail-to-imran-khan-in-terrorism-case/article65809981.ece
1060140096	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR																		1	084	084	08	2	7.0	10	1	10	-7.03125	4	Kruger National Park, Limpopo, South Africa	SF	SF09	77342	-23.8333	31.5	-1248727	0								4	Kruger National Park, Limpopo, South Africa	SF	SF09	77342	-23.8333	31.5	-1248727	20220825124500	https://allafrica.com/stories/202208250368.html
1060140097	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR																		1	090	090	09	2	-2.0	10	1	10	-7.03125	4	Kruger National Park, Limpopo, South Africa	SF	SF09	77342	-23.8333	31.5	-1248727	0								4	Lowveld, Mpumalanga, South Africa	SF	SF07	77341	-25.7833	31.0167	-1254490	20220825124500	https://allafrica.com/stories/202208250368.html
1060140098	20220824	202208	2022	2022.6411	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUS	RUSSIAN	RUS								1	138	138	13	3	-7.0	8	1	8	-7.5098814229249	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825124500	https://patriotpost.us/articles/90778-putins-stalled-invasion-of-ukraine-at-six-months-2022-08-25
1060140099	20220825	202208	2022	2022.6438											AFG	AFGHAN	AFG								0	031	031	03	1	5.2	3	1	3	-2.85345800419152	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825124500	https://larouchepub.com/other/2022/4933-diane_sare_and_scott_ritter_te.html
1060140100	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	14	1	14	-5.17539197448844	0								4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20220825124500	https://www.ariananews.af/weather-service-issues-another-warning-to-flood-stricken-afghanistan/
1060140101	20220825	202208	2022	2022.6438											AFG	KABUL	AFG								1	130	130	13	3	-4.4	2	1	2	-5.17539197448844	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20220825124500	https://www.ariananews.af/weather-service-issues-another-warning-to-flood-stricken-afghanistan/
1060140102	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	2	1	2	-5.17539197448844	0								4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	3751	32.9277	66.6325	-3386012	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20220825124500	https://www.ariananews.af/weather-service-issues-another-warning-to-flood-stricken-afghanistan/
1060140103	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	1.25	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825124500	https://www.geo.tv/latest/435968-prince-harry-sent-strong-message-to-his-doubters-with-recent-charity-visit-to-africa
1060140104	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	1.25	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825124500	https://www.geo.tv/latest/435968-prince-harry-sent-strong-message-to-his-doubters-with-recent-charity-visit-to-africa
1060140105	20220825	202208	2022	2022.6438											AFRGOV	AFRICA	AFR					GOV			1	042	042	04	1	1.9	10	1	10	1.25	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825124500	https://www.geo.tv/latest/435968-prince-harry-sent-strong-message-to-his-doubters-with-recent-charity-visit-to-africa
1060140106	20220825	202208	2022	2022.6438											BEN	BENIN	BEN								1	090	090	09	2	-2.0	4	1	4	-5.91397849462365	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220825124500	https://www.thisdaylive.com/index.php/2022/08/25/elders-petition-ig-over-alleged-compromise-in-murder-investigation-in-edo/
1060140107	20220825	202208	2022	2022.6438											BGD	BANGLADESHI	BGD								1	173	173	17	4	-5.0	12	1	12	-1.73241987558075	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825124500	https://www.thedailystar.net/entertainment/tv-film/news/should-we-stop-making-films-jaya-ahsan-3102911
1060140108	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	2	1	2	-8.43373493975899	0								4	Ramna, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7333	90.4	-2737684	4	Ramna, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7333	90.4	-2737684	20220825124500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/incumbent-official-rajuk-gets-6yrs-jail-illegally-amassing-wealth-3102906
1060140109	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								0	190	190	19	4	-10.0	4	1	2	-6.54545454545454	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825124500	https://zeenews.india.com/people/sonali-phogat-death-mystery-intensifies-goa-police-registers-murder-case-after-family-alleges-she-was-killed-2501653.html
1060140110	20220825	202208	2022	2022.6438											BUS	CHAMBER OF COMMERCE						BUS			0	013	013	01	1	0.4	6	1	6	1.18279569892473	0								3	Warrenton, Alabama, United States	US	USAL	AL095	34.3568	-86.3594	128591	3	Warrenton, Alabama, United States	US	USAL	AL095	34.3568	-86.3594	128591	20220825124500	https://www.fauquier.com/news/erin-s-elderberries-celebrates-grand-opening-in-vint-hill-aug-27/article_6db39bca-2302-11ed-abf7-0fb1d61c30f0.html
1060140111	20220825	202208	2022	2022.6438											BUS	CHAMBER OF COMMERCE						BUS			0	013	013	01	1	0.4	4	1	4	1.18279569892473	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825124500	https://www.fauquier.com/news/erin-s-elderberries-celebrates-grand-opening-in-vint-hill-aug-27/article_6db39bca-2302-11ed-abf7-0fb1d61c30f0.html
1060140112	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	051	051	05	1	3.4	1	1	1	3.19214241866176	0								3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	20220825124500	https://tnledger.com/editorial/Article.aspx?id=156700
1060140113	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	3.52112676056338	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825124500	https://minnesotasnewcountry.com/popular-central-minnesota-drive-in-abruptly-closes-until-further-notice/
1060140114	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	051	051	05	1	3.4	2	1	2	3.19214241866176	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825124500	https://tnledger.com/editorial/Article.aspx?id=156700
1060140115	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	051	051	05	1	3.4	7	1	7	3.19214241866176	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825124500	https://tnledger.com/editorial/Article.aspx?id=156700
1060140116	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	120	120	12	3	-4.0	5	1	5	3.19214241866176	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825124500	https://tnledger.com/editorial/Article.aspx?id=156700
1060140117	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	030	030	03	1	4.0	4	1	4	2.12164073550212	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825124500	https://financialpost.com/globe-newswire/first-tellurium-secures-drilling-team-for-exploration-in-colorado-and-british-columbia
1060140118	20220825	202208	2022	2022.6438											CHN	NINGBO	CHN								0	042	042	04	1	1.9	10	1	10	-6.39097744360902	0								4	Ningbo, Zhejiang, China	CH	CH02	13327	29.8782	121.549	-1920233	4	Ningbo, Zhejiang, China	CH	CH02	13327	29.8782	121.549	-1920233	20220825124500	https://www.thestandard.com.hk/breaking-news/section/3/193917/China-upholds-death-sentence-for-US-citizen-over-murder%C2%A0
1060140119	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	043	043	04	1	2.8	10	1	10	5.15337423312883	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20220825124500	http://www.stdaily.com/English/Service/202208/cf9989eaf98b48609fff9a11f1d83979.shtml
