1060200463	20220726	202207	2022	2022.5644	hawMED	HAWAIIAN			haw			MED													1	084	084	08	2	7.0	1	1	1	-1.61290322580645	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220825203000	https://www.stuff.co.nz/taranaki-daily-news/news/300669087/horror-and-homeschooling-a-winning-mix-for-taranaki-author
1060200464	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	4	1	4	1.21580547112463	0								3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200465	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	7	1	7	0.31897926634768	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20220825203000	https://www.reporter.net/news/local_news/council-breaks-into-rainy-day-fund-for-pud/article_9e97f19e-24a8-11ed-95e0-ab1651cf26c1.html
1060200466	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													1	010	010	01	1	0.0	4	1	4	1.21580547112463	3	West Fargo, North Dakota, United States	US	USND	ND017	46.875	-96.9004	1032733	0								3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200467	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													1	042	042	04	1	1.9	4	1	4	1.21580547112463	3	West Fargo, North Dakota, United States	US	USND	ND017	46.875	-96.9004	1032733	0								3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200468	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	1.21580547112463	3	West Fargo, North Dakota, United States	US	USND	ND017	46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200469	20220818	202208	2022	2022.6247	MED	MEDIA						MED													0	020	020	02	1	3.0	5	1	5	-1.44014401440144	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825203000	https://kvia.com/news/2022/08/25/biden-to-hammer-republicans-on-key-issues-including-abortion-rights-as-he-shapes-midterm-message/
1060200470	20220818	202208	2022	2022.6247	MED	MEDIA						MED			CVL	VOTER						CVL			0	020	020	02	1	3.0	5	1	5	-1.44014401440144	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825203000	https://kvia.com/news/2022/08/25/biden-to-hammer-republicans-on-key-issues-including-abortion-rights-as-he-shapes-midterm-message/
1060200471	20220818	202208	2022	2022.6247	MED	MEDIA						MED			USAMED	THE ASSOCIATED PRESS	USA					MED			0	010	010	01	1	0.0	4	1	4	-1.21527777777778	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825203000	https://www.castanet.net/news/World/381945/Judge-orders-unsealing-of-redacted-affidavit-in-Trump-search
1060200472	20220818	202208	2022	2022.6247	MED	MEDIA						MED			USAMED	THE ASSOCIATED PRESS	USA					MED			0	090	090	09	2	-2.0	4	1	4	-1.21527777777778	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825203000	https://www.castanet.net/news/World/381945/Judge-orders-unsealing-of-redacted-affidavit-in-Trump-search
1060200473	20220818	202208	2022	2022.6247	SGPGOV	SINGAPORE	SGP					GOV			SGP	SINGAPORE	SGP								1	192	192	19	4	-9.5	5	1	5	-1.86536901865369	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220825203000	https://home.nzcity.co.nz/news/article.aspx?id=360750
1060200474	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	010	010	01	1	0.0	6	1	6	1.21580547112463	3	West Fargo, North Dakota, United States	US	USND	ND017	46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200475	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	042	042	04	1	1.9	6	1	6	1.21580547112463	3	West Fargo, North Dakota, United States	US	USND	ND017	46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	3	West Fargo, North Dakota, United States	US	USND		46.875	-96.9004	1032733	20220825203000	https://www.inforum.com/news/west-fargo/enrollment-up-at-west-fargo-public-schools-district-remains-second-largest-in-state
1060200476	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	2	1	2	-2.00222469410456	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220825203000	https://katcountry989.com/2022/08/25/spike-in-china-tensions-wont-change-u-s-taiwan-weapons-policy-for-now-sources/
1060200477	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	2	1	2	-2.03160270880361	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825203000	https://www.ibtimes.com/spike-china-tensions-wont-change-us-taiwan-weapons-policy-now-sources-3605877
1060200478	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	12	2	12	-2.01691370145408	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825203000	https://www.ibtimes.com/spike-china-tensions-wont-change-us-taiwan-weapons-policy-now-sources-3605877
1060200479	20220824	202208	2022	2022.6411											NGA	PORT HARCOURT	NGA								1	043	043	04	1	2.8	2	1	2	0.25188916876574	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200480	20220824	202208	2022	2022.6411	GOV	KINGDOM						GOV			NGA	PORT HARCOURT	NGA								1	043	043	04	1	2.8	1	1	1	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200481	20220824	202208	2022	2022.6411	MED	MEDIA						MED			NGA	PORT HARCOURT	NGA								1	043	043	04	1	2.8	3	1	3	0.25188916876574	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200482	20220824	202208	2022	2022.6411	NGA	PORT HARCOURT	NGA																		1	042	042	04	1	1.9	2	1	2	0.25188916876574	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200483	20220824	202208	2022	2022.6411	NGA	PORT HARCOURT	NGA								GOV	KINGDOM						GOV			1	042	042	04	1	1.9	1	1	1	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200484	20220824	202208	2022	2022.6411	NGA	PORT HARCOURT	NGA								MED	MEDIA						MED			1	042	042	04	1	1.9	3	1	3	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200485	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	042	042	04	1	1.9	2	1	2	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200486	20220824	202208	2022	2022.6411	NGA	PORT HARCOURT	NGA								NGAGOV	NIGERIA	NGA					GOV			1	042	042	04	1	1.9	1	1	1	0.25188916876574	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200487	20220824	202208	2022	2022.6411	NGA	PORT HARCOURT	NGA								NGAGOV	NIGERIA	NGA					GOV			1	042	042	04	1	1.9	1	1	1	0.25188916876574	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200488	20220824	202208	2022	2022.6411	NGAGOV	NIGERIA	NGA					GOV			NGA	PORT HARCOURT	NGA								1	043	043	04	1	2.8	1	1	1	0.25188916876574	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200489	20220824	202208	2022	2022.6411	NGAGOV	NIGERIA	NGA					GOV			NGA	PORT HARCOURT	NGA								1	043	043	04	1	2.8	1	1	1	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200490	20220824	202208	2022	2022.6411	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	043	043	04	1	2.8	2	1	2	0.25188916876574	4	Okpe, Delta, Nigeria	NI	NI36	191350	5.42888	5.94673	-2022843	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220825203000	https://www.thisdaylive.com/index.php/2022/08/25/dikio-implement-ndsp-for-lasting-peace-in-niger-delta/
1060200491	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	6	1	6	0.27777777777778	0								4	Suffolk, New South Wales, Australia	AS	AS02	5081	-35.05	150.533	-1602721	4	Suffolk, New South Wales, Australia	AS	AS02	5081	-35.05	150.533	-1602721	20220825203000	https://www.constructiondive.com/news/suffolk-breaks-ground-life-sciences-project-new-york-city/630539/
1060200492	20220825	202208	2022	2022.6438											AUS	AUSTRALIAN	AUS								1	190	190	19	4	-10.0	3	1	3	-6.10169491525424	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825203000	https://www.firstshowing.net/2018/one-final-trailer-for-bad-robots-wwii-zombie-horror-film-overlord/
1060200493	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	031	031	03	1	5.2	2	1	2	0.31897926634768	0								3	Boone County, Indiana, United States	US	USIN		40.0484	-86.4692	450405	3	Boone County, Indiana, United States	US	USIN		40.0484	-86.4692	450405	20220825203000	https://www.reporter.net/news/local_news/council-breaks-into-rainy-day-fund-for-pud/article_9e97f19e-24a8-11ed-95e0-ab1651cf26c1.html
1060200494	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	031	031	03	1	5.2	8	1	8	0.31897926634768	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220825203000	https://www.reporter.net/news/local_news/council-breaks-into-rainy-day-fund-for-pud/article_9e97f19e-24a8-11ed-95e0-ab1651cf26c1.html
1060200495	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	0353	035	03	1	7.0	10	1	10	1.9396551724138	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220825203000	https://www.biopharmadive.com/news/novartis-sandoz-spinoff-generic-drug/630492/
1060200496	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	3	1	3	0.22271714922049	0								3	Bears Ears, Utah, United States	US	USUT		37.63	-109.868	1438507	3	Bears Ears, Utah, United States	US	USUT		37.63	-109.868	1438507	20220825203000	https://www.forbes.com/sites/christophermarquis/2020/05/15/lessons-from-patagonia-stay-outspoken-on-climate-and-policy-for-success-and-social-change/
1060200497	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	1	1	1	-5.43130990415335	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20220825203000	https://www.npr.org/2022/08/25/1119385178/walmart-oregon-settlement-racial-profiling
1060200498	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	2	1	2	-5.43130990415335	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825203000	https://www.npr.org/2022/08/25/1119385178/walmart-oregon-settlement-racial-profiling
1060200499	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	192	192	19	4	-9.5	5	1	5	2.47619047619048	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825203000	https://www.gwinnettdailypost.com/arena/amazon-makes-a-big-change-in-its-healthcare-strategy/article_5ce6ab13-6482-52ac-bb73-5201e6843752.html
1060200500	20220825	202208	2022	2022.6438											CAN	OTTAWA	CAN								0	020	020	02	1	3.0	1	1	1	-1.21580547112462	0								4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825203000	https://www.chroniclejournal.com/news/national/father-of-iran-flight-crash-victim-arrives-in-ottawa-with-demands-for-justice/article_51ea97cd-9689-5d15-8351-c2c55d701344.html
1060200501	20220825	202208	2022	2022.6438											CAN	OTTAWA	CAN								0	190	190	19	4	-10.0	1	1	1	-1.21580547112462	0								4	Richmond Hill, Ontario, Canada	CA	CA08	12689	43.8667	-79.4333	-572249	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825203000	https://www.chroniclejournal.com/news/national/father-of-iran-flight-crash-victim-arrives-in-ottawa-with-demands-for-justice/article_51ea97cd-9689-5d15-8351-c2c55d701344.html
1060200502	20220825	202208	2022	2022.6438											CANCVL	BRITISH COLUMBIA	CAN					CVL			1	051	051	05	1	3.4	2	1	2	-1.42348754448399	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825203000	https://www.castanet.net/news/Kelowna/381926/Shelves-starting-to-look-bare-at-Kelowna-pot-shops-as-BCGEU-strike-drags-on
1060200503	20220825	202208	2022	2022.6438											CHE	SWITZERLAND	CHE								0	051	051	05	1	3.4	1	1	1	2.76923076923077	0								1	Switzerland	SZ	SZ		47	8	SZ	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220825203000	https://www.medscape.com/viewarticle/979750
1060200504	20220825	202208	2022	2022.6438											CHNBUS	CHINESE	CHN					BUS			0	040	040	04	1	1.0	6	1	6	0.34364261168385	0								4	Huya, Sichuan, China	CH	CH32	13003	31.7055	106.357	10341650	4	Huya, Sichuan, China	CH	CH32	13003	31.7055	106.357	10341650	20220825203000	https://www.fool.com/investing/2022/08/25/why-pinduoduo-bilibili-and-huya-rocketed-higher-to/?source=iedfolrf0000001
1060200505	20220825	202208	2022	2022.6438											CHRPRO	METHODIST CHURCH				CHR	PRO				1	042	042	04	1	1.9	5	1	5	-2.20397579948142	0								4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220825203000	https://www.umnews.org/en/news/czech-united-methodists-help-house-ukrainian-refugees
1060200506	20220825	202208	2022	2022.6438											CIV	IVORIAN	CIV								1	046	046	04	1	7.0	5	1	5	2.78481012658228	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20220825203000	https://www.goal.com/en-ng/news/drogba-proud-to-see-ivorian-compatriot-bailly-join-former/blte58e73e6b5b6e6cb
1060200507	20220825	202208	2022	2022.6438											CIV	IVORIAN	CIV								1	046	046	04	1	7.0	5	1	5	2.78481012658228	0								1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20220825203000	https://www.goal.com/en-ng/news/drogba-proud-to-see-ivorian-compatriot-bailly-join-former/blte58e73e6b5b6e6cb
1060200508	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	016	016	01	1	-2.0	1	1	1	-3.84877384196186	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200509	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	016	016	01	1	-2.0	3	1	3	-3.84877384196186	0								4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	4	Mahadev, Jammu and Kashmir, India	IN	IN12	72851	32.8889	74.9014	6205823	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200510	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	016	016	01	1	-2.0	1	1	1	-3.84877384196186	0								4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200511	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-3.84877384196186	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200512	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-3.84877384196186	0								4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	4	Bikaner, Rajasthan, India	IN	IN24	17840	28.0167	73.3	-2091848	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200513	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-3.84877384196186	0								4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	4	Saraswati, India (general), India	IN	IN00	70129	23.5667	71.55	-2110377	20220825203000	https://www.thehindu.com/news/national/a-missing-pot-and-the-unmissable-caste-divide/article65807462.ece
1060200514	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	8	1	8	-3.56564019448947	0								3	Whiteland Community High School, Indiana, United States	US	USIN		39.552	-86.0839	447487	3	Whiteland Community High School, Indiana, United States	US	USIN		39.552	-86.0839	447487	20220825203000	https://dailyjournal.net/2022/08/25/whiteland-student-fatally-shot-at-bus-stop-thursday-morning/
1060200515	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			0	020	020	02	1	3.0	2	1	2	0.960219478738	0								3	Johnsonburg, Pennsylvania, United States	US	USPA	PA047	41.4906	-78.675	1198954	3	Johnsonburg, Pennsylvania, United States	US	USPA	PA047	41.4906	-78.675	1198954	20220825203000	https://www.bradfordera.com/news/disney-updates-water-authority-on-multiple-projects/article_c47ff0fc-442a-5f47-9822-e3a8915e2b90.html
