1060150475	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-5.5793991416309	0								4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150476	20220818	202208	2022	2022.6247	AFR	AFRICA	AFR																		1	043	043	04	1	2.8	2	1	2	-5.5793991416309	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	0								4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150477	20220818	202208	2022	2022.6247	AFR	AFRICA	AFR								GOV	MAYOR						GOV			1	013	013	01	1	0.4	2	1	2	-5.5793991416309	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150478	20220818	202208	2022	2022.6247	AFR	AFRICA	AFR								GOV	MAYOR						GOV			1	042	042	04	1	1.9	2	1	2	-5.5793991416309	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150479	20220818	202208	2022	2022.6247	ALB	ALBANIAN	ALB								GBR	UNITED KINGDOM	GBR								0	030	030	03	1	4.0	2	1	2	-3.7463976945245	1	United Kingdom	UK	UK		54	-4	UK	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220825140000	https://www.aol.com/substantial-increase-albanians-arriving-uk-121413019.html
1060150480	20220818	202208	2022	2022.6247	GOV	MAYOR						GOV													1	010	010	01	1	0.0	3	1	3	-5.5793991416309	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	0								4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150481	20220818	202208	2022	2022.6247	GOV	MAYOR						GOV			AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-5.5793991416309	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150482	20220824	202208	2022	2022.6411											USA	NEVADA	USA								0	173	173	17	4	-5.0	2	1	2	-2.50737463126844	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220825140000	https://www.ijpr.org/politics-government/2022-08-25/national-gop-leader-mccarthy-piles-on-portland-criticism-in-pitch-for-oregon-republicans
1060150483	20220824	202208	2022	2022.6411											USA	NEVADA	USA								0	173	173	17	4	-5.0	6	1	6	-2.50737463126844	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220825140000	https://www.ijpr.org/politics-government/2022-08-25/national-gop-leader-mccarthy-piles-on-portland-criticism-in-pitch-for-oregon-republicans
1060150484	20220824	202208	2022	2022.6411											USA	NEVADA	USA								0	173	173	17	4	-5.0	2	1	2	-2.50737463126844	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220825140000	https://www.ijpr.org/politics-government/2022-08-25/national-gop-leader-mccarthy-piles-on-portland-criticism-in-pitch-for-oregon-republicans
1060150485	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	1	6	2.09723546234509	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825140000	https://www.dl-online.com/news/local/mother-and-daughter-open-interior-design-business-in-detroit-lakes-and-perham
1060150486	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	042	042	04	1	1.9	4	1	4	2.09723546234509	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825140000	https://www.dl-online.com/news/local/mother-and-daughter-open-interior-design-business-in-detroit-lakes-and-perham
1060150487	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	4.29338103756708	0								4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	4	Pilbara, Western Australia, Australia	AS	AS08	5536	-21.25	118.3	-1594999	20220825140000	https://www.euro-petrole.com/pluto-train-2-lng-project-to-deliver-economic-benefits-for-western-australia-n-i-24336
1060150488	20220825	202208	2022	2022.6438											AUSBUS	NORTHERN TERRITORY	AUS					BUS			1	040	040	04	1	1.0	3	1	3	2.13523131672598	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20220825140000	https://www.c-mw.net/icms-australasia-hosts-northern-territory-staff-conference/
1060150489	20220825	202208	2022	2022.6438											BFA	BURKINA FASO	BFA								1	043	043	04	1	2.8	10	1	10	1.52671755725191	0								1	Burkina Faso	UV	UV		13	-2	UV	1	Burkina Faso	UV	UV		13	-2	UV	20220825140000	https://www.sb.by/en/burkina-faso-interested-in-belarusian-agricultural-machinery.html
1060150490	20220825	202208	2022	2022.6438											BGDGOV	BANGLADESH	BGD					GOV			0	042	042	04	1	1.9	10	1	10	-9.48296122209164	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220825140000	https://news.topwirenews.com/2022/08/25/rohingya-refugees-mark-genocide-memorial-day/
1060150491	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	6	1	6	-2.6936026936027	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220825140000	https://citywireselector.com:443/news/esg-experts-call-on-tech-to-safeguard-abortion-rights/a2395706
1060150492	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	10	1	10	2.40963855421687	0								4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	4	Okinawa, Okinawa, Japan	JA	JA47	35773	26.3358	127.801	136937	20220825140000	https://www.seafoodsource.com/news/aquaculture/okinawa-research-team-breeds-10-generations-of-captive-squid
1060150493	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	3	1	3	2.83464566929134	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825140000	https://www.peoplesdailyng.com/millennium-towers-project-respite-as-investors-visit-project/
1060150494	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	042	042	04	1	1.9	1	1	1	-0.58013052936911	0								4	El Sahuaro, Sonora, Mexico	MX	MX26	20955	32.23	-114.033	-3869264	4	El Sahuaro, Sonora, Mexico	MX	MX26	20955	32.23	-114.033	-3869264	20220825140000	https://www.finanznachrichten.de/nachrichten-2022-08/56899274-colibri-resource-corporation-colibri-reports-drilling-results-and-provides-exploration-plans-for-the-evelyn-property-296.htm
1060150495	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	061	061	06	2	6.4	2	1	2	0.73059360730593	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825140000	https://www.nbcsandiego.com/news/business/money-report/amazon-bought-whole-foods-five-years-ago-for-13-7-billion-heres-whats-changed-at-the-high-end-grocer/3031638/
1060150496	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	138	138	13	3	-7.0	10	1	10	0.19029495718363	0								0								0								20220825140000	https://www.forbes.com/sites/forbestechcouncil/2022/08/25/boom-or-bust-how-robots-can-help-meet-supply-chain-demands-amid-a-persistent-labor-shortage/
1060150497	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	160	160	16	4	-4.0	5	1	5	-0.25231286795626	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220825140000	http://www.connexionfrance.com/article/Practical/Property/Dordogne-popularity-winter-heating-woes-Four-French-property-updates
1060150498	20220825	202208	2022	2022.6438											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	10	1	10	-6.6006600660066	0								0								0								20220825140000	https://www.tempo.com.ph/2022/08/25/police-officer-found-dead-after-killing-fellow-cop-at-checkpoint/
1060150499	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	-2.9038112522686	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825140000	https://www.andovertownsman.com/news/our-view-school-safety-is-a-high-priority-as-a-new-academic-year-approaches/article_e39d91b4-29ba-5c4d-8f12-e220ed72ac72.html
1060150500	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	1123	112	11	3	-2.0	5	1	5	-5.859375	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825140000	https://zeenews.india.com/people/breaking-sonali-phogat-case-goa-police-arrests-her-pa-sudhir-sangwan-sukhwiner-singh-after-family-alleges-she-was-killed-2501710.html
1060150501	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-5.859375	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825140000	https://zeenews.india.com/people/breaking-sonali-phogat-case-goa-police-arrests-her-pa-sudhir-sangwan-sukhwiner-singh-after-family-alleges-she-was-killed-2501710.html
1060150502	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	3	1	3	-5.859375	0								4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	4	Panaji, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	20220825140000	https://zeenews.india.com/people/breaking-sonali-phogat-case-goa-police-arrests-her-pa-sudhir-sangwan-sukhwiner-singh-after-family-alleges-she-was-killed-2501710.html
1060150503	20220825	202208	2022	2022.6438											COPGOVMIL	DEPUTY						COP	GOV	MIL	0	057	057	05	1	8.0	5	1	5	-0.584795321637427	0								0								0								20220825140000	https://www.bangkokpost.com/thailand/politics/2377003/prayut-in-work-from-anywhere-mode
1060150504	20220825	202208	2022	2022.6438											COPMIL	DEPUTY						COP	MIL		0	062	062	06	2	7.4	2	1	2	-1.96319018404908	0								4	Ulchi, Khabarovskiy Kray, Russia	RS	RS30	25057	51.03	138.38	-3024719	4	Ulchi, Khabarovskiy Kray, Russia	RS	RS30	25057	51.03	138.38	-3024719	20220825140000	https://thediplomat.com/2022/08/south-korea-us-return-to-large-scale-military-drills/
1060150505	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	020	020	02	1	3.0	2	1	2	-4.48318804483188	0								3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	20220825140000	https://www.andovertownsman.com/news/water-restrictions-unaffected-by-drought-conditions/article_c3fe837a-4392-5121-910a-90d0543697df.html
1060150506	20220825	202208	2022	2022.6438											CVL	REPATRIATE						CVL			0	042	042	04	1	1.9	10	1	10	4.35779816513761	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220825140000	https://missoulian.com/news/local/national-park-service-awards-99k-to-um-to-repatriate-sacred-items-to-tribes/article_519a8e68-ac56-59d3-a35d-a8d3e85ecba0.html
1060150507	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	5	1	5	1.54373927958834	0								3	Croydon, New Hampshire, United States	US	USNH	NH019	43.4506	-72.1631	866417	3	Croydon, New Hampshire, United States	US	USNH	NH019	43.4506	-72.1631	866417	20220825140000	https://www.nhmagazine.com/the-project-proceeds/
1060150508	20220825	202208	2022	2022.6438											CVL	TOURIST						CVL			0	057	057	05	1	8.0	5	1	5	-1.83246073298429	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825140000	https://www.hulldailymail.co.uk/whats-on/whats-on-news/uk-tourists-risking-heavy-fines-7509265
1060150509	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	090	090	09	2	-2.0	4	1	4	-4.48318804483188	0								3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	3	Andover, New Hampshire, United States	US	USNH	NH013	43.437	-71.8234	865244	20220825140000	https://www.andovertownsman.com/news/water-restrictions-unaffected-by-drought-conditions/article_c3fe837a-4392-5121-910a-90d0543697df.html
1060150510	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			0	194	194	19	4	-10.0	2	1	2	0	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825140000	https://www.timesofisrael.com/russia-claims-train-station-strike-killed-over-200-ukrainian-troops/
1060150511	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	12	1	6	3.96825396825397	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220825140000	https://www.ipswichstar.co.uk/news/education/ipswich-students-celebrate-gcse-results-day-9232698
1060150512	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	-0.56864337936637	0								4	Lossiemouth, Moray, United Kingdom	UK	UKV6	40172	57.7	-3.28333	-2602047	4	Lossiemouth, Moray, United Kingdom	UK	UKV6	40172	57.7	-3.28333	-2602047	20220825140000	https://www.dailymail.co.uk/femail/article-11145235/Mother-12-reveals-makes-320-food-shop-stretch-week.html
1060150513	20220825	202208	2022	2022.6438											EDU	PUPIL						EDU			0	052	052	05	1	3.5	5	1	5	3.96825396825397	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20220825140000	https://www.ipswichstar.co.uk/news/education/ipswich-students-celebrate-gcse-results-day-9232698
1060150514	20220825	202208	2022	2022.6438											EDU	PUPIL						EDU			1	190	190	19	4	-10.0	5	1	5	-5.5793991416309	0								4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	4	Vyfhoek, North-West, South Africa	SF	SF10	77350	-26.712	27.133	-1298587	20220825140000	https://www.news24.com/news24/southafrica/news/vyfhoek-primary-school-deaths-will-stay-with-me-for-as-long-as-i-live-mayor-20220825
1060150515	20220825	202208	2022	2022.6438											EGY	ALEXANDRIA	EGY								0	020	020	02	1	3.0	2	1	2	0.81081081081081	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825140000	https://www.echopress.com/news/local/u-s-air-force-jet-now-owned-by-city-of-alexandria-and-alexandria-airport
1060150516	20220825	202208	2022	2022.6438											ETH	ETHIOPIA	ETH								1	042	042	04	1	1.9	6	1	6	-2.86738351254481	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825140000	https://www.news24.com/news24/africa/news/chaos-returns-to-tigray-as-mini-truce-is-broken-20220825
1060150517	20220825	202208	2022	2022.6438											FRA	FRANCE	FRA								1	042	042	04	1	1.9	10	1	10	-0.25231286795626	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220825140000	http://www.connexionfrance.com/article/Practical/Property/Dordogne-popularity-winter-heating-woes-Four-French-property-updates
1060150518	20220825	202208	2022	2022.6438											FRA	CORSE	FRA								0	190	190	19	4	-10.0	10	1	10	-5.70934256055363	0								4	Saint-Etienne, RhôAlpes, France	FR	FRB9	16327	44.7011	4.45858	-1465186	4	Saint-Etienne, RhôAlpes, France	FR	FRB9	16327	44.7011	4.45858	-1465186	20220825140000	http://www.connexionfrance.com/article/French-news/Natural-disaster-status-for-78-communes-in-Var-Loire-and-Corsica
1060150519	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	4	1	4	-5.4320987654321	0								4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	154724	54.5833	-3.68333	-2595622	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	154724	54.5833	-3.68333	-2595622	20220825140000	https://www.aljazeera.com/news/2022/8/25/uk-to-fast-track-deportations-of-albanian-asylum-seekers
1060150520	20220825	202208	2022	2022.6438											GIN	GUINEA	GIN								0	042	042	04	1	1.9	10	1	10	0.20449897750511	0								4	Koundara, Koundara, Guinea	GV	GV18	40711	12.4833	-13.3	-1182273	4	Koundara, Koundara, Guinea	GV	GV18	40711	12.4833	-13.3	-1182273	20220825140000	https://observers.france24.com/en/africa/20220825-guinea-belgium-on-foot-activist-water-shortage-journey
1060150521	20220825	202208	2022	2022.6438											GIN	GUINEA	GIN								0	051	051	05	1	3.4	10	1	10	0.20449897750511	0								4	Koundara, Koundara, Guinea	GV	GV18	40711	12.4833	-13.3	-1182273	4	Koundara, Koundara, Guinea	GV	GV18	40711	12.4833	-13.3	-1182273	20220825140000	https://observers.france24.com/en/africa/20220825-guinea-belgium-on-foot-activist-water-shortage-journey
1060150522	20220825	202208	2022	2022.6438											GOV	MINISTRY						GOV			1	042	042	04	1	1.9	8	1	8	-2.47524752475247	0								3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	20220825140000	https://www.fox5dc.com/news/maryland-family-adopts-ukrainian-teen-sisters-driven-from-their-homes-during-russian-invasion
1060150523	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	8	1	8	6.63900414937759	0								1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20220825140000	https://english.vov.vn/en/politics/diplomacy/vietnam-indonesia-forge-close-strategic-partnership-post965776.vov
1060150524	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			1	100	100	10	3	-5.0	5	1	5	-4.83870967741936	0								4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	20220825140000	https://www.news24.com/news24/southafrica/news/taxi-operators-torch-four-buses-state-vehicle-in-retaliation-to-cape-town-law-enforcement-clampdown-20220825
1060150525	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	10	1	10	-4.68085106382979	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220825140000	http://ptinews.com/news/13649341_Telangana-CM-attacks-NDA-govt-over--divisive-politics-.html
1060150526	20220825	202208	2022	2022.6438											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	1	1	1	-2.56410256410256	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825140000	https://www.wvnews.com/rivercities/gallipolis/news/gallipolis-firefighters-respond-to-house-fire-on-first-avenue/article_9871284a-247a-11ed-a83a-d3e39912d81e.html
1060150527	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	7	1	7	-2.73972602739726	0								4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20220825140000	https://www.bangladeshinfo.com/article/10208/former-ec-mahbub-talukdar-passes-away
1060150528	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	1	1	1	-2.73972602739726	0								4	Purbadhala, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9333	90.6	-2737927	4	Bengali, Bangladesh (general), Bangladesh	BG	BG00	5805	24.85	89.5667	-2711803	20220825140000	https://www.bangladeshinfo.com/article/10208/former-ec-mahbub-talukdar-passes-away
1060150529	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-2.73972602739726	0								4	Purbadhala, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9333	90.6	-2737927	4	Purbadhala, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9333	90.6	-2737927	20220825140000	https://www.bangladeshinfo.com/article/10208/former-ec-mahbub-talukdar-passes-away
1060150530	20220825	202208	2022	2022.6438											IDNGOV	INDONESIA	IDN					GOV			0	042	042	04	1	1.9	2	1	2	6.63900414937759	0								1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20220825140000	https://english.vov.vn/en/politics/diplomacy/vietnam-indonesia-forge-close-strategic-partnership-post965776.vov
1060150531	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								1	036	036	03	1	4.0	1	1	1	-0.71556350626118	0								1	Iran	IR	IR		32	53	IR	1	United States	US	US		39.828175	-98.5795	US	20220825140000	https://www.memri.org/reports/former-iranian-presidential-advisor-saeed-laylaz-iran-much-safer-ability-build-nuclear-bomb
