1060051128	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-3.70898716119828	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824231500	https://www.timesofisrael.com/fighting-in-ethiopias-tigray-breaks-out-anew-after-five-month-lull/
1060051129	20220824	202208	2022	2022.6411											ARE	DUBAI	ARE								0	036	036	03	1	4.0	2	1	2	-0.70339976553342	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	20220824231500	https://www.observer.ug/news/headlines/74901-uganda-airlines-operating-without-business-plan-former-ceo
1060051130	20220824	202208	2022	2022.6411											ARE	DUBAI	ARE								0	036	036	03	1	4.0	8	1	8	-0.70339976553342	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824231500	https://www.observer.ug/news/headlines/74901-uganda-airlines-operating-without-business-plan-former-ceo
1060051131	20220824	202208	2022	2022.6411											AUS	AUSTRALIAN	AUS								0	040	040	04	1	1.0	3	1	3	1.70212765957446	0								4	Rosebery, Tasmania, Australia	AS	AS06	5352	-41.7794	145.538	-1598244	4	Rosebery, Tasmania, Australia	AS	AS06	5352	-41.7794	145.538	-1598244	20220824231500	https://www.afr.com/life-and-luxury/fashion-and-style/australian-fashion-label-rides-e-commerce-success-wave-20220714-p5b1mp
1060051132	20220824	202208	2022	2022.6411											BGR	SOFIA	BGR								0	042	042	04	1	1.9	1	1	1	1.35135135135135	0								1	Canada	CA	CA		60	-96	CA	1	United States	US	US		39.828175	-98.5795	US	20220824231500	https://www.kq2.com/news/teenage-pilot-becomes-youngest-person-to-fly-solo-around-the-globe/article_81f9416c-11eb-5684-ad2e-11a856e64308.html
1060051133	20220824	202208	2022	2022.6411											BLRGOVMIL	BELARUSIAN	BLR					GOV	MIL		1	046	046	04	1	7.0	3	1	3	-0.788643533123032	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20220824231500	https://menafn.com/1104751360/Indian-Defence-Minister-Rajnath-Singh-Reviews-Bilateral-Defence-Ties-With-Kazakh-Belarus-Counterparts-In-Tashkent
1060051134	20220824	202208	2022	2022.6411											BUS	BUSINESS LEADER						BUS			1	040	040	04	1	1.0	2	1	2	-2.67175572519084	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220824231500	https://thestarphoenix.com:443/news/local-news/saskatoon-tribal-council-chief-blasts-complaints-says-second-homeless-shelter-coming-within-months
1060051135	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	5	1	5	3.83189122373301	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824231500	https://www.crn.com.au/news/reimagine-staff-capabilities-lay-out-value-proposition-and-promote-good-culture-to-secure-top-it-talent-584370
1060051136	20220824	202208	2022	2022.6411											BUS	BUSINESS LEADER						BUS			1	190	190	19	4	-10.0	1	1	1	-2.67175572519084	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220824231500	https://thestarphoenix.com:443/news/local-news/saskatoon-tribal-council-chief-blasts-complaints-says-second-homeless-shelter-coming-within-months
1060051137	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	043	043	04	1	2.8	6	1	6	1.37254901960785	0								4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	4	Rankin Inlet, Nunavut, Canada	CA	CA14	25042	62.8167	-92.0833	-572004	20220824231500	https://www.cbc.ca/news/canada/north/kivalliq-bowhead-whale-hunt-1.6561168
1060051138	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	057	057	05	1	8.0	2	1	2	-2.67175572519084	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220824231500	https://thestarphoenix.com:443/news/local-news/saskatoon-tribal-council-chief-blasts-complaints-says-second-homeless-shelter-coming-within-months
1060051139	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	057	057	05	1	8.0	4	1	4	-2.67175572519084	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220824231500	https://thestarphoenix.com:443/news/local-news/saskatoon-tribal-council-chief-blasts-complaints-says-second-homeless-shelter-coming-within-months
1060051140	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	0841	084	08	2	7.0	8	1	8	6.63082437275986	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220824231500	https://www.kamloopsthisweek.com/local-news/kelson-hall-will-be-handed-over-to-city-of-kamloops-5735377
1060051141	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	0874	087	08	2	10.0	8	1	8	5.64617314930992	0								4	Great Bear, British Columbia, Canada	CA	CA02	154724	53.9167	-121.917	-571807	4	Great Bear, British Columbia, Canada	CA	CA02	154724	53.9167	-121.917	-571807	20220824231500	http://www.msn.com/en-us/travel/tripideas/see-bears-more-at-great-bear-rainforest-here-s-how-to-get-there/ar-AA11454k
1060051142	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								0	173	173	17	4	-5.0	1	1	1	-1.05263157894737	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220824231500	https://www.tomsguide.com/news/the-handmaids-tale-season-5
1060051143	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								0	173	173	17	4	-5.0	1	1	1	-1.05263157894737	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824231500	https://www.tomsguide.com/news/the-handmaids-tale-season-5
1060051144	20220824	202208	2022	2022.6411											COP	DEPUTY						COP			1	040	040	04	1	1.0	5	1	5	-1.31233595800525	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824231500	https://www.wral.com/family-of-fallen-wake-county-deputy-ned-byrd-describes-their-pain-and-appreciation/20431151/
1060051145	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	10	1	10	-3.26594090202177	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220824231500	https://wusfnews.wusf.usf.edu/health-news-florida/2022-08-24/hillsborough-officials-ask-residents-to-help-prevent-mosquito-borne-illnesses-from-spreading
1060051146	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	041	041	04	1	1.0	2	1	2	-1.417004048583	0								3	Richland County, Ohio, United States	US	USOH		40.7834	-82.5499	1074082	3	Richland County, Ohio, United States	US	USOH		40.7834	-82.5499	1074082	20220824231500	https://www.mansfieldnewsjournal.com/story/news/2022/08/24/richland-county-common-pleas-court-warns-of-telephone-scam/65417392007/
1060051147	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			1	043	043	04	1	2.8	3	1	3	-1.26146788990825	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824231500	https://www.timesofisrael.com/polls-show-far-right-ben-gvir-on-rise-as-religious-zionism-flirts-with-threshold/
1060051148	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	010	010	01	1	0.0	1	1	1	1.52284263959391	0								3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	20220824231500	https://news.yale.edu/2022/08/24/new-jackson-school-global-affairs-makes-strides-building-faculty
1060051149	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	042	042	04	1	1.9	2	1	2	3.24803149606299	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824231500	https://menafn.com/1104751386/QAGOMAs-Embodied-Knowledge-Is-An-Energetic-And-Inclusive-Celebration-Of-Contemporary-Queensland-Art
1060051150	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	8	1	8	1.52284263959391	0								3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	20220824231500	https://news.yale.edu/2022/08/24/new-jackson-school-global-affairs-makes-strides-building-faculty
1060051151	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	20	1	10	-5.62060889929742	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824231500	https://gazette.com/premium/some-schools-mandate-vaccine-doses-while-others-move-past-covid-restrictions/article_bf447f19-426f-5b41-9b99-fdb17e295588.html
1060051152	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	2	1	2	1.52284263959391	0								3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	3	Jackson School, Michigan, United States	US	USMI		42.275	-83.3633	629178	20220824231500	https://news.yale.edu/2022/08/24/new-jackson-school-global-affairs-makes-strides-building-faculty
1060051153	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			0	046	046	04	1	7.0	6	1	6	0.73818897637795	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824231500	https://www.dailymail.co.uk/news/article-11143305/Stallone-ex-Jennifer-Flavin-seen-driving-Palm-Beach-estate-daughter-Sistine.html
1060051154	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			0	046	046	04	1	7.0	4	1	4	0.73818897637795	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220824231500	https://www.dailymail.co.uk/news/article-11143305/Stallone-ex-Jennifer-Flavin-seen-driving-Palm-Beach-estate-daughter-Sistine.html
