1060052561	20220824	202208	2022	2022.6411											COP	TROOPER						COP			1	020	020	02	1	3.0	3	1	3	-5.51724137931034	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220824233000	https://www.katc.com/news/st-landry-parish/bicyclist-struck-and-killed-in-hit-and-run-crash-in-st-landry-parish
1060052562	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-2.56410256410256	0								3	Schurz High School, Illinois, United States	US	USIL		41.9475	-87.7351	418121	3	Schurz High School, Illinois, United States	US	USIL		41.9475	-87.7351	418121	20220824233000	https://www.wandtv.com/news/breaking-at-least-3-shot-near-northwest-side-high-school-chicago-fire-officials-say/article_c63765cc-23ea-11ed-835e-73407567ab6f.html
1060052563	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	0841	084	08	2	7.0	5	1	5	-5.94059405940594	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824233000	http://www.newsdzezimbabwe.co.uk/2022/08/smuggling-cop-jailed.html
1060052564	20220824	202208	2022	2022.6411											CVL	NEIGHBORHOOD						CVL			0	014	014	01	1	0.0	6	1	6	1.21951219512195	0								3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	20220824233000	https://thesouthern.com/news/local/communities/carbondale/carbondale-city-council-approves-new-area-for-tif-district-2-tables-vacation-rental-proposal/article_aee64732-65f8-5f73-b02e-ebedba911ba2.html
1060052565	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	-4.79666319082378	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824233000	https://finance.yahoo.com/news/more-1-million-americans-died-143240146.html
1060052566	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	0.16366612111293	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220824233000	https://www.dailymaverick.co.za/article/2022-08-24-mpumelelo-secondary-produces-a-new-generation-of-young-investors/
1060052567	20220824	202208	2022	2022.6411											GOV	PRINCE						GOV			1	036	036	03	1	4.0	3	1	3	2.13592233009708	0								3	Lakeland, New York, United States	US	USNY	NY067	43.0903	-76.2405	954952	3	Lakeland, New York, United States	US	USNY	NY067	43.0903	-76.2405	954952	20220824233000	https://www.mcknights.com/news/the-brighter-side/two-feet-move-the-body-four-feet-move-the-soul/
1060052568	20220824	202208	2022	2022.6411											GOV	DIPLOMAT						GOV			0	040	040	04	1	1.0	10	1	10	1.39982502187226	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Estonia	EN	EN		59	26	EN	20220824233000	https://www.politico.com/news/2022/08/24/biden-billions-ukraine-defense-russia-00053635
1060052569	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	6	1	6	-2.84605433376455	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20220824233000	https://www.dailymaverick.co.za/opinionista/2022-08-24-ramaphosa-can-only-set-the-tone-on-social-compacting-all-of-us-have-a-role-to-play/
1060052570	20220824	202208	2022	2022.6411											GOV	PRESIDENT						GOV			1	192	192	19	4	-9.5	10	1	10	3.05084745762712	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220824233000	https://thenationonlineng.net/god-will-determine-nigerias-next-president-kumuyi/
1060052571	20220824	202208	2022	2022.6411											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	8	1	8	-6.4453125	0								3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	20220824233000	http://www.sun-sentinel.com/health/fl-ne-shellfish-in-the-summer-20220824-eq4wq5kalfaypnh67hbq54xql4-story.html
1060052572	20220824	202208	2022	2022.6411											IGOUNO	UNITED NATIONS		UNO				IGO			1	020	020	02	1	3.0	6	1	6	-5.89680589680589	0								4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20220824233000	https://www.theguardian.com/commentisfree/2022/aug/25/the-world-stands-on-a-nuclear-precipice-we-must-avoid-catastrophe
1060052573	20220824	202208	2022	2022.6411											IGOUNO	UNITED NATIONS		UNO				IGO			1	100	100	10	3	-5.0	6	1	6	-5.89680589680589	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220824233000	https://www.theguardian.com/commentisfree/2022/aug/25/the-world-stands-on-a-nuclear-precipice-we-must-avoid-catastrophe
1060052574	20220824	202208	2022	2022.6411											IGOWSTNAT	NATO	WST	NAT				IGO			0	020	020	02	1	3.0	2	1	2	-4.25138632162661	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824233000	https://www.shorenewsnetwork.com/2022/08/24/russian-rockets-hit-ukrainian/
1060052575	20220824	202208	2022	2022.6411											IND	KERALA	IND								0	043	043	04	1	2.8	6	1	6	-5.8169375534645	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220824233000	https://cosmosmagazine.com/health/tomato-flu-new-viruses-all-hype/
1060052576	20220824	202208	2022	2022.6411											ISRGOV	ISRAELI	ISR					GOV			0	050	050	05	1	3.5	6	1	6	-3.10650887573965	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824233000	https://www.theguardian.com/world/2022/aug/24/us-clashes-iran-backed-militias-tehran-nuclear-talks-biden
1060052577	20220824	202208	2022	2022.6411											JUD	ATTORNEY						JUD			0	020	020	02	1	3.0	2	1	2	-2.11640211640211	0								3	Johnson County, Kansas, United States	US	USKS		38.8667	-94.8669	485010	3	Johnson County, Kansas, United States	US	USKS		38.8667	-94.8669	485010	20220824233000	https://www.kshb.com/news/local-news/john-albers-shooting-garners-national-attention-in-the-washington-post
1060052578	20220824	202208	2022	2022.6411											LAB	WORKER						LAB			1	130	130	13	3	-4.4	10	1	10	-5.81818181818182	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824233000	https://www.irishmirror.ie/news/irish-news/street-sex-workers-face-discriminatory-27823433
1060052579	20220824	202208	2022	2022.6411											LAB	WORKER						LAB			1	173	173	17	4	-5.0	10	1	10	-5.81818181818182	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824233000	https://www.irishmirror.ie/news/irish-news/street-sex-workers-face-discriminatory-27823433
1060052580	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			0	014	014	01	1	0.0	4	2	4	1.66240409207161	0								3	Broome County, New York, United States	US	USNY		42.2506	-75.833	974102	3	Broome County, New York, United States	US	USNY		42.2506	-75.833	974102	20220824233000	https://www.pressconnects.com/story/news/politics/elections/2022/08/24/ny-19-election-democrat-josh-riley-wins-house-primary/65418756007/
1060052581	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	6	1	6	-3.55329949238579	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824233000	https://triblive.com/opinion/jonah-goldberg-a-gop-that-cant-grow-with-trump-but-also-cant-grow-without-him/
1060052582	20220824	202208	2022	2022.6411											MEX	MEXICO	MEX								0	042	042	04	1	1.9	6	1	6	2.86343612334801	0								4	Tulum, Quintana Roo, Mexico	MX	MX23	20812	20.125	-87.45	6275817	4	Tulum, Quintana Roo, Mexico	MX	MX23	20812	20.125	-87.45	6275817	20220824233000	https://www.comingsoon.net/movies/features/1236361-me-time-interview-luis-gerardo-mendez
1060052583	20220824	202208	2022	2022.6411											MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	2.86343612334801	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824233000	https://www.comingsoon.net/movies/features/1236361-me-time-interview-luis-gerardo-mendez
1060052584	20220824	202208	2022	2022.6411											MIL	NAVY						MIL			1	190	190	19	4	-10.0	2	1	2	-4.21994884910486	0								3	Mayfield Pond, Oregon, United States	US	USOR		44.0851	-121.128	1161433	3	Mayfield Pond, Oregon, United States	US	USOR		44.0851	-121.128	1161433	20220824233000	https://www.bendbulletin.com/localstate/11-unhoused-people-have-died-locally-this-year-according-to-new-state-data/article_01636258-2257-11ed-b8fd-3fee37112240.html
1060052585	20220824	202208	2022	2022.6411											MYS	MALAYSIA	MYS								1	190	190	19	4	-10.0	6	1	6	3.4375	0								4	Parit Sulong, Johor, Malaysia	MY	MY01	18585	1.976	102.883	-2405530	4	Parit Sulong, Johor, Malaysia	MY	MY01	18585	1.976	102.883	-2405530	20220824233000	https://www.thestar.com.my/news/nation/2022/08/25/varsity-to-digitalise-johors-historical-and-cultural-resources
1060052586	20220824	202208	2022	2022.6411											NAM	WINDHOEK	NAM								1	036	036	03	1	4.0	3	1	3	5.71428571428571	0								4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20220824233000	http://www.namibiansun.com/agriculture/biomass-fair-slated-for-september2022-08-25
1060052587	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	6	1	6	-5.92592592592592	0								4	Oko-Oba, Nigeria (general), Nigeria	NI	NI00	191181	8.2	4.28333	-2022771	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824233000	https://thenationonlineng.net/police-arrest-pastor-others-over-lynching-of-a-traditional-worshipper/
1060052588	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	-5.92592592592592	0								4	Oko-Oba, Nigeria (general), Nigeria	NI	NI00	191181	8.2	4.28333	-2022771	4	Oko-Oba, Nigeria (general), Nigeria	NI	NI00	191181	8.2	4.28333	-2022771	20220824233000	https://thenationonlineng.net/police-arrest-pastor-others-over-lynching-of-a-traditional-worshipper/
1060052589	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	111	111	11	3	-2.0	2	1	2	-3.24400564174894	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20220824233000	https://thenationonlineng.net/you-lack-electoral-value-rivers-hits-back-at-lamido/
1060052590	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								0	182	182	18	4	-9.5	2	1	2	-5.92592592592592	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824233000	https://thenationonlineng.net/police-arrest-pastor-others-over-lynching-of-a-traditional-worshipper/
1060052591	20220824	202208	2022	2022.6411											NZL	NEW ZEALAND	NZL								1	051	051	05	1	3.4	7	1	7	1.45631067961165	0								4	Duck Creek, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1	174.9	-1509063	4	Duck Creek, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1	174.9	-1509063	20220824233000	https://www.wallstreet-online.de/nachricht/15856644-duck-creek-to-expand-market-specific-offerings-apac-region
1060052592	20220824	202208	2022	2022.6411											OPP	ACTIVIST						OPP			1	190	190	19	4	-10.0	5	1	5	-2.32804232804233	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824233000	https://www.dailymaverick.co.za/article/2022-08-24-grassroots-environmental-activists-need-our-support-they-are-the-communities-on-the-frontlines/
1060052593	20220824	202208	2022	2022.6411											PTY	DEMOCRATIC PARTY									1	043	043	04	1	2.8	2	1	2	3.82513661202185	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20220824233000	https://thenationonlineng.net/obi-welcomes-ex-anambra-pdp-gov-candidate-to-lp/
1060052594	20220824	202208	2022	2022.6411											REL	WORSHIPER									0	120	120	12	3	-4.0	10	1	10	-5.92592592592592	0								4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	20220824233000	https://thenationonlineng.net/police-arrest-pastor-others-over-lynching-of-a-traditional-worshipper/
1060052595	20220824	202208	2022	2022.6411											REL	WORSHIPER									0	173	173	17	4	-5.0	3	1	3	-5.92592592592592	0								4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	20220824233000	https://thenationonlineng.net/police-arrest-pastor-others-over-lynching-of-a-traditional-worshipper/
