1060062247	20210825	202108	2021	2021.6438	TUV	TUVALU	TUV																		0	010	010	01	1	0.0	3	1	3	-1.21212121212121	1	Tuvalu	TV	TV		-8	178	TV	0								1	Tuvalu	TV	TV		-8	178	TV	20220825004500	https://kelo.com/2022/08/24/tuvalu-minister-says-both-china-u-s-needed-for-climate-change-action/
1060062248	20220726	202207	2022	2022.5644											AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH		1	040	040	04	1	1.0	1	1	1	-0.20491803278688	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062249	20220726	202207	2022	2022.5644											GOVHLH	HEALTH MINIST						GOV	HLH		1	040	040	04	1	1.0	3	1	3	-0.20491803278688	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062250	20220726	202207	2022	2022.5644	AUS	AUSTRALIA	AUS								GOVHLH	HEALTH MINIST						GOV	HLH		1	040	040	04	1	1.0	1	1	1	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062251	20220726	202207	2022	2022.5644	AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH												1	012	012	01	1	-0.4	1	1	1	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062252	20220726	202207	2022	2022.5644	AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH												1	040	040	04	1	1.0	1	1	1	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062253	20220726	202207	2022	2022.5644	DOM	DOMINICAN REPUBLIC	DOM																		1	084	084	08	2	7.0	2	1	2	1.70357751277683	4	Maria Lucia, SamanáR, Dominican Republic	DR	DR20	36972	19.2155	-69.3354	-3362366	0								4	Maria Lucia, SamanáR, Dominican Republic	DR	DR20	36972	19.2155	-69.3354	-3362366	20220825004500	https://halfwheel.com/ace-prime-shipping-maria-lucia-mas-igneus-tomorrow/413288/
1060062254	20220726	202207	2022	2022.5644	GOV	FIREFIGHTER						GOV			AUSGOV	AUSTRALIA	AUS					GOV			1	0231	023	02	1	3.4	2	1	2	2.29681978798586	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	20220825004500	https://www.miragenews.com/whittlesea-duos-stair-climb-debut-842731/
1060062255	20220726	202207	2022	2022.5644	GOV	FIREFIGHTER						GOV			AUSGOV	MELBOURNE	AUS					GOV			1	0231	023	02	1	3.4	8	1	8	2.29681978798586	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	20220825004500	https://www.miragenews.com/whittlesea-duos-stair-climb-debut-842731/
1060062256	20220726	202207	2022	2022.5644	GOVHLH	HEALTH MINIST						GOV	HLH												1	012	012	01	1	-0.4	3	1	3	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062257	20220726	202207	2022	2022.5644	GOVHLH	HEALTH MINIST						GOV	HLH												1	040	040	04	1	1.0	3	1	3	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062258	20220726	202207	2022	2022.5644	GOVHLH	HEALTH MINIST						GOV	HLH		AUS	AUSTRALIA	AUS								1	012	012	01	1	-0.4	1	1	1	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062259	20220726	202207	2022	2022.5644	GOVHLH	HEALTH MINIST						GOV	HLH		AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	1	1	1	-0.20491803278688	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825004500	https://www.watoday.com.au/healthcare/absolute-failure-emergency-doctors-back-radical-healthcare-reform-20220822-p5bbtj.html
1060062260	20220726	202207	2022	2022.5644	MNCUSA	NETFLIX	USA					MNC													1	084	084	08	2	7.0	10	1	10	6.42857142857143	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20220825004500	https://kool965.com/fall-rescue-jerome/
1060062261	20220818	202208	2022	2022.6247	COP	POLICE OFFICER						COP			IRL	TARA	IRL								1	193	193	19	4	-10.0	10	1	10	-6.75105485232067	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825004500	http://www.msn.com/en-nz/news/national/king-cobra-gang-member-charged-guns-seized-after-%C5%8Dtara-shooting/ar-AA114hD3
1060062262	20220818	202208	2022	2022.6247	CZE	PRAGUE	CZE								CVL	TOURIST						CVL			0	036	036	03	1	4.0	1	1	1	-3.4733893557423	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825004500	https://www.novinite.com/view_news.php?id=216419
1060062263	20220818	202208	2022	2022.6247	CZE	PRAGUE	CZE								CVL	TOURIST						CVL			0	036	036	03	1	4.0	6	1	6	-3.4733893557423	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20220825004500	https://www.novinite.com/view_news.php?id=216419
1060062264	20220818	202208	2022	2022.6247	CZE	PRAGUE	CZE								CVL	TOURIST						CVL			0	036	036	03	1	4.0	1	1	1	-3.4733893557423	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825004500	https://www.novinite.com/view_news.php?id=216419
1060062265	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		0	012	012	01	1	-0.4	6	1	6	-8.87850467289723	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825004500	https://voiceofvienna.org/?p=677
1060062266	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		0	1822	182	18	4	-9.0	6	1	6	-8.87850467289723	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825004500	https://voiceofvienna.org/?p=677
1060062267	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								PAK	PAKISTAN	PAK								0	1822	182	18	4	-9.0	4	1	4	-8.87850467289723	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825004500	https://voiceofvienna.org/?p=677
1060062268	20220818	202208	2022	2022.6247	GOV	GOVERNMENT						GOV			BUS	COMPANY						BUS			1	012	012	01	1	-0.4	10	1	10	-0.46728971962617	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825004500	https://economictimes.indiatimes.com/news/economy/finance/indias-bad-bank-narcl-proposes-to-buy-5-distressed-loan-accounts/articleshow/93763704.cms
1060062269	20220818	202208	2022	2022.6247	GOV	GOVERNMENT						GOV			BUS	COMPANY						BUS			1	0331	033	03	1	5.2	10	1	10	-0.46728971962617	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825004500	https://economictimes.indiatimes.com/news/economy/finance/indias-bad-bank-narcl-proposes-to-buy-5-distressed-loan-accounts/articleshow/93763704.cms
1060062270	20220818	202208	2022	2022.6247	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		PAK	PAKISTAN	PAK								0	012	012	01	1	-0.4	4	1	4	-8.87850467289723	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825004500	https://voiceofvienna.org/?p=677
1060062271	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			BMU	BERMUDA	BMU								1	010	010	01	1	0.0	10	1	10	-0.69767441860465	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220825004500	https://www.royalgazette.com/general/news/article/20220824/belco-in-climbdown-with-regulator-over-misleading-claims-row/
1060062272	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			BMU	BERMUDA	BMU								1	012	012	01	1	-0.4	10	1	10	-0.69767441860465	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220825004500	https://www.royalgazette.com/general/news/article/20220824/belco-in-climbdown-with-regulator-over-misleading-claims-row/
1060062273	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	GOVMIL	DEFENSE MINIST						GOV	MIL		1	040	040	04	1	1.0	6	1	6	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062274	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	POL	POLAND	POL								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062275	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	POL	POLAND	POL								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Poland	PL	PL		52	20	PL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062276	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	ROU	ROMANIA									1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Poland	PL	PL		52	20	PL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062277	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	ROU	ROMANIA									1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Romania	RO	RO		46	25	RO	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062278	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	TUR	TURKEY	TUR								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062279	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	TUR	TURKEY	TUR								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Ukraine	UP	UP		49	32	UP	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062280	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Romania	RO	RO		46	25	RO	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062281	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Ukraine	UP	UP		49	32	UP	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062282	20220824	202208	2022	2022.6411	COPGOVMIL	DEPUTY						COP	GOV	MIL	USAGOVMIL	UNITED STATES	USA					GOV	MIL		1	040	040	04	1	1.0	4	1	4	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062283	20220824	202208	2022	2022.6411	GOVMIL	DEFENSE MINIST						GOV	MIL		COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	6	1	6	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062284	20220824	202208	2022	2022.6411	JUD	CONSTITUTIONAL COURT						JUD			GOV	PRIME MINISTER						GOV			1	100	100	10	3	-5.0	6	1	6	-2.27272727272727	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825004500	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/thai-pm-suspended-from-office
1060062285	20220824	202208	2022	2022.6411	JUD	CONSTITUTIONAL COURT						JUD			THA	THAILAND	THA								1	100	100	10	3	-5.0	2	1	2	-2.27272727272727	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825004500	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/thai-pm-suspended-from-office
1060062286	20220824	202208	2022	2022.6411	JUD	CONSTITUTIONAL COURT						JUD			THAGOV	THAILAND	THA					GOV			1	100	100	10	3	-5.0	2	1	2	-2.27272727272727	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825004500	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/thai-pm-suspended-from-office
1060062287	20220824	202208	2022	2022.6411	POL	POLAND	POL								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062288	20220824	202208	2022	2022.6411	POL	POLAND	POL								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Poland	PL	PL		52	20	PL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062289	20220824	202208	2022	2022.6411	ROU	ROMANIA									COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Poland	PL	PL		52	20	PL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062290	20220824	202208	2022	2022.6411	ROU	ROMANIA									COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Romania	RO	RO		46	25	RO	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062291	20220824	202208	2022	2022.6411	TUR	TURKEY	TUR								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062292	20220824	202208	2022	2022.6411	TUR	TURKEY	TUR								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Ukraine	UP	UP		49	32	UP	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062293	20220824	202208	2022	2022.6411	UKR	UKRAINE	UKR								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Romania	RO	RO		46	25	RO	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062294	20220824	202208	2022	2022.6411	UKR	UKRAINE	UKR								COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	2	1	2	0.586510263929619	1	Ukraine	UP	UP		49	32	UP	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062295	20220824	202208	2022	2022.6411	USAGOVMIL	UNITED STATES	USA					GOV	MIL		COPGOVMIL	DEPUTY						COP	GOV	MIL	1	040	040	04	1	1.0	4	1	4	0.586510263929619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825004500	https://www.novinite.com/view_news.php?id=216412
1060062296	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			0	043	043	04	1	2.8	2	1	2	-4.31818181818182	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825004500	https://foreignaffairs.co.nz/2022/08/25/mil-osi-united-nations-drought-hunger-and-fighting-leave-ethiopia-in-very-difficult-humanitarian-situation/
1060062297	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	1	1	1	-3.46975088967972	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220825004500	https://www.stuff.co.nz/national/300670732/wronged-academic-gets-public-apology-as-highprofile-metoo-case-comes-to-an-end
1060062298	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	20	1	10	1.48760330578512	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220825004500	https://www.miragenews.com/world-leading-defence-and-security-decision-842758/
1060062299	20220825	202208	2022	2022.6438											AUS	ADELAIDE	AUS								1	043	043	04	1	2.8	5	1	5	7.2700296735905	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	20220825004500	https://www.miragenews.com/illuminating-fleurieu-for-first-time-842753/
1060062300	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	7.2700296735905	0								4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	20220825004500	https://www.miragenews.com/illuminating-fleurieu-for-first-time-842753/
