1060144731	20220824	202208	2022	2022.6411	GHA	GHANA	GHA								MED	MEDIA						MED			1	010	010	01	1	0.0	2	1	2	0	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825131500	https://allafrica.com/stories/202208250500.html
1060144732	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	036	036	03	1	4.0	8	1	8	0.42918454935622	0								4	Abderrahmane, Boumerdes, Algeria	AG	AG40	38077	36.5666	3.41845	-480512	4	Abderrahmane, Boumerdes, Algeria	AG	AG40	38077	36.5666	3.41845	-480512	20220825131500	http://www.africanews.com/2022/08/25/in-oran-algerian-actors-hope-for-street-theatre-revival/
1060144733	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	111	111	11	3	-2.0	8	2	8	-3.36227284042818	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825131500	https://ewn.co.za/2022/08/25/how-the-trans-community-faces-systematic-discrimination-when-transitioning
1060144734	20220825	202208	2022	2022.6438											ARG	ARGENTINA	ARG								0	042	042	04	1	1.9	2	1	2	-2.28310502283105	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825131500	https://insidethevatican.com/news/newsflash/letter-106-2022-tues-aug-23-consistory/
1060144735	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	0.513478818998716	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825131500	https://brazilbusiness.einnews.com/pr_news/587671883/delivery-drone-services-global-market-estimated-to-grow-at-52-rate
1060144736	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	046	046	04	1	7.0	10	1	10	0	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20220825131500	https://www.crowdfundinsider.com/tag/sinead-oconnor/
1060144737	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	051	051	05	1	3.4	4	1	4	1.08695652173913	0								4	Los Andes, Valparaí, Chile	CI	CI01	22379	-32.8333	-70.6167	-889838	4	Los Andes, Valparaí, Chile	CI	CI01	22379	-32.8333	-70.6167	-889838	20220825131500	https://www.finanznachrichten.de/nachrichten-2022-08/56898810-los-andes-copper-ltd-los-andes-copper-announces-further-us-dollar-5-million-investment-by-queen-s-road-capital-296.htm
1060144738	20220825	202208	2022	2022.6438											BUSCVL	INVESTOR						BUS	CVL		1	060	060	06	2	6.0	5	1	5	1.40350877192982	0								0								0								20220825131500	https://www.htrnews.com/story/news/2022/08/24/former-manitowoc-company-office-building-purchased-lakeside-foods/7880860001/
1060144739	20220825	202208	2022	2022.6438											CANGOV	CANADA	CAN					GOV			1	042	042	04	1	1.9	1	1	1	1.24223602484472	0								4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	20220825131500	https://www.cp24.com/news/nato-secretary-general-jens-stoltenberg-touring-arctic-defence-site-in-nunavut-1.6041482
1060144740	20220825	202208	2022	2022.6438											CHN	CHINESE	CHN								1	012	012	01	1	-0.4	2	1	2	-1.69731258840169	0								1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220825131500	https://focustaiwan.tw/cross-strait/202208250016
1060144741	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	020	020	02	1	3.0	10	1	10	0.86410054988217	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825131500	https://brazilbusiness.einnews.com/pr_news/587692747/face-mask-market-size-lead-to-increased-demand-cagr-of-31-64-with-projected-to-garner-significant-revenues-by-forecast-2029-exactitude-consultancy
1060144742	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	043	043	04	1	2.8	8	1	8	1.74947515745277	0								4	Heihe, Heilongjiang, China	CH	CH08	25032	50.2667	127.467	-1908680	4	Heihe, Heilongjiang, China	CH	CH08	25032	50.2667	127.467	-1908680	20220825131500	https://www.rbth.com/travel/335348-china-russia-border-blagoveshchensk-heihe
1060144743	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	180	180	18	4	-9.0	10	1	10	-4.34782608695652	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220825131500	https://www.laprensalatina.com/un-rights-chief-acknowledges-tremendous-pressure-on-chinas-rights-report/
1060144744	20220825	202208	2022	2022.6438											CHN	CHINESE	CHN								0	190	190	19	4	-10.0	10	1	10	-6.43382352941177	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825131500	https://news.webindia123.com/news/Articles/World/20220825/3976705.html
1060144745	20220825	202208	2022	2022.6438											CHR	DIOCESE				CHR					1	042	042	04	1	1.9	3	1	3	4.36187399030694	0								3	Williamsburg, Iowa, United States	US	USIA	IA095	41.6611	-92.0091	463064	3	Williamsburg, Iowa, United States	US	USIA	IA095	41.6611	-92.0091	463064	20220825131500	https://www.catholicmessenger.net/2022/08/fields-of-dreams-concert-series-raises-money-for-hunger-relief/
1060144746	20220825	202208	2022	2022.6438											CHR	DIOCESE				CHR					1	042	042	04	1	1.9	2	1	2	4.36187399030694	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220825131500	https://www.catholicmessenger.net/2022/08/fields-of-dreams-concert-series-raises-money-for-hunger-relief/
1060144747	20220825	202208	2022	2022.6438											COP	POLICE OFFICER						COP			0	052	052	05	1	3.5	5	1	5	-0.99502487562189	0								0								0								20220825131500	https://chippewa.com/entertainment/arts-and-theatre/mmoca-board-backs-staff-amid-accusations-of-racism/article_ffa5ee26-567d-58f8-b5dd-1c7fd2505f5b.html
1060144748	20220825	202208	2022	2022.6438											COP	LAW ENFORCEMENT AGENCY						COP			0	090	090	09	2	-2.0	4	1	4	-4.26540284360189	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825131500	https://tribune.com.pk/story/2373087/jacqueline-fernandez-says-she-was-conned-and-manipulated-by-conman-sukesh-chandrasekhar
1060144749	20220825	202208	2022	2022.6438											COP	LAW ENFORCEMENT AGENCY						COP			0	090	090	09	2	-2.0	6	1	6	-4.26540284360189	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825131500	https://tribune.com.pk/story/2373087/jacqueline-fernandez-says-she-was-conned-and-manipulated-by-conman-sukesh-chandrasekhar
1060144750	20220825	202208	2022	2022.6438											COP	LAW ENFORCEMENT AGENCY						COP			0	161	161	16	4	-4.0	4	1	4	-4.26540284360189	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825131500	https://tribune.com.pk/story/2373087/jacqueline-fernandez-says-she-was-conned-and-manipulated-by-conman-sukesh-chandrasekhar
1060144751	20220825	202208	2022	2022.6438											COP	LAW ENFORCEMENT AGENCY						COP			0	161	161	16	4	-4.0	6	1	6	-4.26540284360189	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825131500	https://tribune.com.pk/story/2373087/jacqueline-fernandez-says-she-was-conned-and-manipulated-by-conman-sukesh-chandrasekhar
1060144752	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-14.5833333333333	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825131500	https://www.cp24.com/news/suspect-arrested-after-man-fatally-stabbed-in-scarborough-apartment-building-1.6041505
1060144753	20220825	202208	2022	2022.6438											COP	POLICE PERSONNEL						COP			0	190	190	19	4	-10.0	4	1	4	-6.50406504065041	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825131500	https://www.thehindu.com/news/cities/Delhi/delhi-hc-grants-bail-to-19-year-old-rag-picker-in-jahangirpuri-violence-case/article65810194.ece
1060144754	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-14.207650273224	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825131500	https://sundayworld.co.za/crime/more-nasrec-cash-in-transit-suspects-apprehended/
1060144755	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			0	020	020	02	1	3.0	10	1	10	2.93542074363993	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825131500	https://www.forbes.com/sites/annefield/2022/08/25/a-vc-fund-in-maine-with-job-creation-at-its-core/
1060144756	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	6	1	6	-4.62300495321959	0								4	Kadapa, Andhra Pradesh, India	IN	IN02	17550	14.4667	78.8167	-2093720	4	Kadapa, Andhra Pradesh, India	IN	IN02	17550	14.4667	78.8167	-2093720	20220825131500	https://thewire.in/agriculture/not-all-families-of-andhra-farmers-who-died-by-suicide-received-compensation-mr-chief-minister
1060144757	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	4	1	4	-4.62300495321959	0								4	Andhra, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Andhra, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220825131500	https://thewire.in/agriculture/not-all-families-of-andhra-farmers-who-died-by-suicide-received-compensation-mr-chief-minister
1060144758	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			1	042	042	04	1	1.9	5	1	5	-1.17647058823529	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825131500	https://www.marinelink.com/news/new-offshore-wind-crew-transfer-vessel-499006
1060144759	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			1	043	043	04	1	2.8	10	1	10	-0.22321428571428	0								4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	20220825131500	https://english.ahram.org.eg/NewsContent/4/1204/473740/Opinion/Opinion/-Pointblank-Cultural-policy.aspx
1060144760	20220825	202208	2022	2022.6438											DZA	ALGERIA	DZA								0	042	042	04	1	1.9	80	8	80	-7.33634311512414	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825131500	https://www.ludlowadvertiser.co.uk/news/national/20759294.plumber-jailed-life-road-rage-killing-deliveroo-moped-rider/
1060144761	20220825	202208	2022	2022.6438											EDU	INTELLECTUAL						EDU			1	020	020	02	1	3.0	10	1	10	4.11428571428572	0								4	Greater London, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5	-0.166667	-2597512	4	Greater London, United Kingdom (general), United Kingdom	UK	UK00	40110	51.5	-0.166667	-2597512	20220825131500	https://brazilbusiness.einnews.com/pr_news/587672454/global-semiconductor-intellectual-property-market-drivers-trends-and-restraints-for-2022-2031
1060144762	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	1	1	1	3.06976744186047	0								3	Rice University, Texas, United States	US	USTX		29.7173	-95.4027	1345164	3	Rice University, Texas, United States	US	USTX		29.7173	-95.4027	1345164	20220825131500	https://www.elpasotimes.com/story/news/2022/08/25/first-generation-student-ibana-delgado-achieves-academic-success/65390712007/
1060144763	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	1	1	1	0.12987012987013	0								3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	20220825131500	https://www.nevadacurrent.com/2022/08/25/nevadans-react-to-bidens-student-loan-forgiveness/
1060144764	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	052	052	05	1	3.5	3	1	3	4.38144329896907	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20220825131500	https://www.liverpoolecho.co.uk/news/liverpool-news/students-beam-over-incredible-gcse-24851256
1060144765	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	052	052	05	1	3.5	3	1	3	5.84615384615385	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825131500	https://www.gazettelive.co.uk/news/teesside-news/gcse-results-day-live-teessiders-24841287
1060144766	20220825	202208	2022	2022.6438											EGY	EGYPTIAN	EGY								0	020	020	02	1	3.0	10	1	10	3.0010718113612	0								4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	20220825131500	https://english.ahram.org.eg/NewsContent/4/1204/473741/Opinion/Opinion/Imagination-first.aspx
1060144767	20220825	202208	2022	2022.6438											EGY	EGYPT	EGY								0	073	073	07	2	7.4	1	1	1	1.98019801980198	0								4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	20220825131500	https://english.ahram.org.eg/NewsContent/50/1201/473706/AlAhram-Weekly/Egypt/New-universities-to-open.aspx
1060144768	20220825	202208	2022	2022.6438											EGYEDU	EGYPTIAN	EGY					EDU			0	020	020	02	1	3.0	6	1	6	3.0010718113612	0								4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	4	Ministry Of Culture, Al Jizah, Egypt	EG	EG08	65350	30.0652	31.2131	11241986	20220825131500	https://english.ahram.org.eg/NewsContent/4/1204/473741/Opinion/Opinion/Imagination-first.aspx
1060144769	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	6	1	6	-8.61423220973783	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220825131500	https://www.her.ie/celeb/devin-ratray-rape-accused-562833
1060144770	20220825	202208	2022	2022.6438											FRA	FRANCE	FRA								0	052	052	05	1	3.5	4	1	4	5.84615384615385	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220825131500	https://www.gazettelive.co.uk/news/teesside-news/gcse-results-day-live-teessiders-24841287
1060144771	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	042	042	04	1	1.9	10	1	10	0.48780487804878	0								4	Credenhill, Herefordshire, United Kingdom	UK	UKF7	40113	52.1	-2.8	-2593572	4	Credenhill, Herefordshire, United Kingdom	UK	UKF7	40113	52.1	-2.8	-2593572	20220825131500	https://www.herefordtimes.com/news/20758753.sas-blue-thunder-helicopter-filmed-herefordshire-airfield/
1060144772	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	2	1	2	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	Germany	GM	GM		51.5	10.5	GM	20220825131500	https://en.portnews.ru/news/334438/
1060144773	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	195	195	19	4	-10.0	10	1	10	0.48780487804878	0								4	Credenhill, Herefordshire, United Kingdom	UK	UKF7	40113	52.1	-2.8	-2593572	4	Credenhill, Herefordshire, United Kingdom	UK	UKF7	40113	52.1	-2.8	-2593572	20220825131500	https://www.herefordtimes.com/news/20758753.sas-blue-thunder-helicopter-filmed-herefordshire-airfield/
1060144774	20220825	202208	2022	2022.6438											GHA	GHANA	GHA								1	031	031	03	1	5.2	10	1	10	1.94174757281553	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20220825131500	https://www.ghanaiantimes.com.gh/6498-kilometres-of-roads-awarded-on-contract-in-ashanti-region-minister/
1060144775	20220825	202208	2022	2022.6438											GHAGOV	GHANA	GHA					GOV			1	031	031	03	1	5.2	4	1	4	1.94174757281553	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20220825131500	https://www.ghanaiantimes.com.gh/6498-kilometres-of-roads-awarded-on-contract-in-ashanti-region-minister/
1060144776	20220825	202208	2022	2022.6438											GOV	EXTERNAL AFFAIRS MINIST						GOV			1	0253	025	02	1	-0.3	10	1	10	-4.02010050251256	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825131500	https://news.webindia123.com/news/Articles/World/20220825/3976703.html
1060144777	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	027	027	02	1	4.0	7	1	7	-4.18006430868167	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825131500	https://www.ghanaiantimes.com.gh/gra-tax-clearance-certificate-goes-electronic-effective-october/
1060144778	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	1.91387559808612	0								4	Karongi District, Ouest, Rwanda	RW	RW14	21983	-2.1296	29.3617	11048556	4	Rugabano, Ouest, Rwanda	RW	RW14	22001	-2.4177	28.9508	10510880	20220825131500	https://en.igihe.com/news/article/president-kagame-begins-four-day-citizen-outreach-visit-to-southern-and-western
1060144779	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	036	036	03	1	4.0	10	1	10	2.9940119760479	0								4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	20220825131500	https://en.antaranews.com/news/246353/indonesia-eswatini-ink-mou-to-bolster-economic-cooperation
1060144780	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	2.46913580246914	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20220825131500	https://www.tribuneindia.com/news/haryana/truth-should-come-out-in-sonali-phogat-case-says-haryana-bjp-chief-dhankar-425280
1060144781	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	040	040	04	1	1.0	10	1	10	2.9940119760479	0								4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	20220825131500	https://en.antaranews.com/news/246353/indonesia-eswatini-ink-mou-to-bolster-economic-cooperation
1060144782	20220825	202208	2022	2022.6438											GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	3	1	3	1.24223602484472	0								4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	20220825131500	https://www.cp24.com/news/nato-secretary-general-jens-stoltenberg-touring-arctic-defence-site-in-nunavut-1.6041482
1060144783	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	1.91387559808612	0								4	Karongi District, Ouest, Rwanda	RW	RW14	21983	-2.1296	29.3617	11048556	4	Karongi District, Ouest, Rwanda	RW	RW14	21983	-2.1296	29.3617	11048556	20220825131500	https://en.igihe.com/news/article/president-kagame-begins-four-day-citizen-outreach-visit-to-southern-and-western
1060144784	20220825	202208	2022	2022.6438											GOV	KING						GOV			1	043	043	04	1	2.8	4	1	4	2.57009345794393	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20220825131500	https://www.faceofmalawi.com/2022/08/25/meet-the-youngest-wife-of-late-king-zwelithini-who-is-17-years-old/
1060144785	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	051	051	05	1	3.4	3	1	3	-0.22321428571428	0								4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	4	Academy Of Arts, Al Jizah, Egypt	EG	EG08	65350	30.0037	31.1954	11240478	20220825131500	https://english.ahram.org.eg/NewsContent/4/1204/473740/Opinion/Opinion/-Pointblank-Cultural-policy.aspx
1060144786	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	051	051	05	1	3.4	10	1	10	2.9940119760479	0								4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	4	Merdeka, Nusa Tenggara Timur, Indonesia	ID	ID18	18585	-9.10583	124.898	8008058	20220825131500	https://en.antaranews.com/news/246353/indonesia-eswatini-ink-mou-to-bolster-economic-cooperation
1060144787	20220825	202208	2022	2022.6438											GOV	MINISTRY						GOV			0	057	057	05	1	8.0	3	1	3	6.25850340136054	0								4	Dammam, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.4344	50.1033	-3091069	4	Dammam, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.4344	50.1033	-3091069	20220825131500	http://tradearabia.com/news/TTN_399976.html
1060144788	20220825	202208	2022	2022.6438											GOV	CARETAKER GOVERNMENT						GOV			0	0841	084	08	2	7.0	6	1	6	-1.34932533733134	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220825131500	https://english.aawsat.com/home/article/3836141/hanna-saleh/we-need-president-who-resembles-and-represents-lebanese
