1060066976	20220818	202208	2022	2022.6247	GOV	AUTHORITIES						GOV			COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-4.9079754601227	0								0								0								20220825011500	https://www.newsleader.com/story/news/local/2022/08/24/police-investigate-suspicious-death-in-harrisonburg/65419029007/
1060066977	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV			ZWEGOV	ZIMBABWEAN	ZWE					GOV			1	040	040	04	1	1.0	3	1	3	3.38983050847458	4	Karoi, Mashonaland Central, Zimbabwe	ZI	ZI03	40202	-16.5639	31.5841	-2313414	4	Karoi, Mashonaland Central, Zimbabwe	ZI	ZI03	40202	-16.5639	31.5841	-2313414	4	Karoi, Mashonaland Central, Zimbabwe	ZI	ZI03	40202	-16.5639	31.5841	-2313414	20220825011500	https://www.maravipost.com/zimbabwe-senior-african-development-bank-officials-highlight-private-sector-development-renewable-energy-opportunities/
1060066978	20220818	202208	2022	2022.6247	JUD	COUNSEL						JUD			LEG	LAWMAKER						LEG			0	114	114	11	3	-2.0	8	1	8	-5.83864118895966	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825011500	https://www.ksdk.com/article/news/politics/illinois-state-police-deleted-clear-and-present-danger-report-suspected-highland-park-mass-shooter/63-946b5216-3e48-4ee7-9364-885d7fdeecc4
1060066979	20220818	202208	2022	2022.6247	MILGOV	NATIONAL GUARD						MIL	GOV												1	046	046	04	1	7.0	10	1	10	0.25839793281653	0								0								0								20220825011500	https://www.gloucestertimes.com/news/rain-gives-firefighters-short-reprieve-at-woodland-acres-brush-fire/article_596d9f4e-23e3-11ed-acad-c3a91ff824ed.html
1060066980	20220818	202208	2022	2022.6247	MNCUSA	STARBUCKS	USA					MNC													1	036	036	03	1	4.0	10	1	10	1.11662531017369	3	Longview, California, United States	US	USCA	CA037	34.4936	-117.897	1669872	0								3	Longview, California, United States	US	USCA	CA037	34.4936	-117.897	1669872	20220825011500	https://1035kissfmboise.com/ixp/659/p/does-idaho-care-about-the-pumpkin-spice-latte-ranking-the-states-that-crave-it-most/
1060066981	20220818	202208	2022	2022.6247	SYR	SYRIA	SYR								USA	AMERICAN	USA								0	190	190	19	4	-10.0	8	1	8	-5.19877675840979	1	Syria	SY	SY		35	38	SY	1	United States	US	US		39.828175	-98.5795	US	1	Iran	IR	IR		32	53	IR	20220825011500	https://www.washingtontimes.com/news/2022/aug/24/iran-backed-militants-attack-us-base-syria-pentago/
1060066982	20220818	202208	2022	2022.6247	SYR	SYRIA	SYR								USA	AMERICAN	USA								0	194	194	19	4	-10.0	1	1	1	-5.19877675840979	1	Syria	SY	SY		35	38	SY	1	United States	US	US		39.828175	-98.5795	US	1	Syria	SY	SY		35	38	SY	20220825011500	https://www.washingtontimes.com/news/2022/aug/24/iran-backed-militants-attack-us-base-syria-pentago/
1060066983	20220818	202208	2022	2022.6247	SYR	SYRIA	SYR								USA	AMERICAN	USA								0	194	194	19	4	-10.0	1	1	1	-5.19877675840979	1	Syria	SY	SY		35	38	SY	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825011500	https://www.washingtontimes.com/news/2022/aug/24/iran-backed-militants-attack-us-base-syria-pentago/
1060066984	20220818	202208	2022	2022.6247	SYR	SYRIA	SYR								USAMIL	AMERICAN TROOPS	USA					MIL			0	190	190	19	4	-10.0	2	1	2	-5.19877675840979	1	Syria	SY	SY		35	38	SY	1	United States	US	US		39.828175	-98.5795	US	1	Iran	IR	IR		32	53	IR	20220825011500	https://www.washingtontimes.com/news/2022/aug/24/iran-backed-militants-attack-us-base-syria-pentago/
1060066985	20220818	202208	2022	2022.6247	USA	ILLINOIS	USA								LEG	LAWMAKER						LEG			0	013	013	01	1	0.4	2	1	2	-5.83864118895966	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825011500	https://www.ksdk.com/article/news/politics/illinois-state-police-deleted-clear-and-present-danger-report-suspected-highland-park-mass-shooter/63-946b5216-3e48-4ee7-9364-885d7fdeecc4
1060066986	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	114	114	11	3	-2.0	2	1	2	-5.83864118895966	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825011500	https://www.ksdk.com/article/news/politics/illinois-state-police-deleted-clear-and-present-danger-report-suspected-highland-park-mass-shooter/63-946b5216-3e48-4ee7-9364-885d7fdeecc4
1060066987	20220818	202208	2022	2022.6247	USA	WASHINGTON	USA								USAJUD	WASHINGTON	USA					JUD			1	1053	105	10	3	-5.0	2	1	2	-3.954802259887	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20220825011500	https://wiky.com/2022/08/24/u-s-releases-2019-memo-that-argued-against-charging-trump-with-obstruction/
1060066988	20220818	202208	2022	2022.6247	USA	WASHINGTON	USA								USAJUD	WASHINGTON	USA					JUD			1	1053	105	10	3	-5.0	2	1	2	-3.954802259887	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825011500	https://wiky.com/2022/08/24/u-s-releases-2019-memo-that-argued-against-charging-trump-with-obstruction/
1060066989	20220818	202208	2022	2022.6247	USA	WASHINGTON	USA								USAJUD	WASHINGTON	USA					JUD			1	1053	105	10	3	-5.0	3	1	3	-3.954802259887	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825011500	https://wiky.com/2022/08/24/u-s-releases-2019-memo-that-argued-against-charging-trump-with-obstruction/
1060066990	20220824	202208	2022	2022.6411	GOV	EMBASSY						GOV			UKR	UKRAINE	UKR								0	054	054	05	1	6.0	10	1	10	-0.56882821387941	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825011500	https://roscommonherald.ie/2022/08/24/thousands-of-ukrainians-mark-their-independence-day-in-dublin/
1060066991	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			0	010	010	01	1	0.0	10	1	10	-3.78323108384458	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825011500	https://www.canadianlawyermag.com/practice-areas/esg/tougher-standards-on-esg-enhanced-regulation-increases-risk-of-litigation-mlt-aikins-lawyer/369238
1060066992	20220825	202208	2022	2022.6438											BUS	TRADER						BUS			1	042	042	04	1	1.9	1	1	1	0.76775431861805	0								5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20220825011500	https://www.entornointeligente.com/indian-traders-excited-about-reopening-businesses-2/
1060066993	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			0	046	046	04	1	7.0	3	1	3	4.61215932914046	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20220825011500	https://www.thv11.com/article/entertainment/events/arkansas-cinema-society-partners-micheaux-film-labs-host-filmmaking-workshops-creators-of-color/91-a7bcc7cd-ec4f-4514-9a23-57f2969bcb7c
1060066994	20220825	202208	2022	2022.6438											BUS	BANK						BUS			0	050	050	05	1	3.5	10	1	10	1.71703296703297	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220825011500	https://bdnews24.com/opinion/comment/ifimg7kfgd
1060066995	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	071	071	07	2	7.4	10	1	10	1.69491525423729	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825011500	https://www.manufacturing.net/aerospace/news/22405753/nasa-taps-lockheed-and-others-to-build-solar-power-on-the-moon
1060066996	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								0	042	042	04	1	1.9	3	1	3	0	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825011500	https://www.newswire.ca/news-releases/the-government-of-canada-and-industry-continue-efforts-to-reduce-wait-times-and-delays-at-canadian-airports-836180924.html
1060066997	20220825	202208	2022	2022.6438											CHN	CHINESE	CHN								0	042	042	04	1	1.9	1	1	1	-6.41025641025641	0								4	Tanjong Pagar, Singapore (general), Singapore	SN	SN00	18585	1.28333	103.833	-73774	4	Tanjong Pagar, Singapore (general), Singapore	SN	SN00	18585	1.28333	103.833	-73774	20220825011500	https://www.asiaone.com/singapore/tanjong-pagar-cny-crash-coroner-driver-wanted-show-others-how-fast-new-bmw-car-was
1060066998	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	0.76775431861805	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825011500	https://www.entornointeligente.com/indian-traders-excited-about-reopening-businesses-2/
1060066999	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	8	0.76775431861805	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	20220825011500	https://www.entornointeligente.com/indian-traders-excited-about-reopening-businesses-2/
1060067000	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	0.76775431861805	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	20220825011500	https://www.entornointeligente.com/indian-traders-excited-about-reopening-businesses-2/
1060067001	20220825	202208	2022	2022.6438											CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	10	1	10	5.36912751677852	0								0								0								20220825011500	https://wcfcourier.com/news/local/catholic-order-of-foresters-to-host-breakfast-at-gilbertvilles-st-mary-center/article_8ce2743f-cfe9-5ce2-8582-6e941c3c4644.html
1060067002	20220825	202208	2022	2022.6438											CHRCTHCVL	CATHOLIC				CHR	CTH	CVL			0	043	043	04	1	2.8	6	1	6	-2.52016129032259	0								3	Longview, Alabama, United States	US	USAL	AL043	34.2507	-86.8861	122022	3	Longview, Alabama, United States	US	USAL	AL043	34.2507	-86.8861	122022	20220825011500	https://tdn.com/news/local/govt-and-politics/crowd-at-council-meeting-pushes-longview-for-faster-action-on-alabama-camp/article_9fc220b8-23c1-11ed-9d61-2bf4c9ca7501.html
1060067003	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	160	160	16	4	-4.0	3	1	3	-6.65137614678899	0								3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	3	Multnomah County, Oregon, United States	US	USOR		45.5001	-122.418	1135861	20220825011500	https://eurweb.com/2022/08/24/walmart-ordered-to-4m-for-racial-profiling/
1060067004	20220825	202208	2022	2022.6438											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	6	1	6	-7.34693877551021	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825011500	https://www.latimes.com/world-nation/story/2022-08-24/mario-batali-settles-2-lawsuits-alleging-sexual-assault
1060067005	20220825	202208	2022	2022.6438											CUB	CUBAN	CUB								0	0811	081	08	2	5.0	2	1	2	-4.7244094488189	0								4	Seguridad, Camagü, Cuba	CU	CU05	5747	21.4953	-77.7811	-1645921	4	Seguridad, Camagü, Cuba	CU	CU05	5747	21.4953	-77.7811	-1645921	20220825011500	http://www.offnews.info/verArticulo.php?contenidoID=65055
1060067006	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	4	1	4	-1.63111668757842	0								3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20220825011500	https://www.grandforksherald.com/news/north-dakota/sens-john-hoeven-and-kevin-cramer-advise-grand-forks-to-move-on-from-fufeng-project
1060067007	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	1	1	1	-1.63111668757842	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	4	Fufeng, Sichuan, China	CH	CH32	13262	30.9617	105.224	10337185	20220825011500	https://www.grandforksherald.com/news/north-dakota/sens-john-hoeven-and-kevin-cramer-advise-grand-forks-to-move-on-from-fufeng-project
1060067008	20220825	202208	2022	2022.6438											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	5	1	5	2.9126213592233	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825011500	https://wrrv.com/call-3-1-1-new-york-state/
1060067009	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	12	2	12	-4.96933726124461	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825011500	https://www.erienewsnow.com/story/47149361/uvalde-school-board-votes-unanimously-to-fire-police-chief-pete-arredondo
1060067010	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	5	1	5	4.03726708074534	0								3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	20220825011500	https://www.chattanoogan.com/2022/8/24/454666/6-Tennessee-Students-Selected-For.aspx
1060067011	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	036	036	03	1	4.0	5	1	5	0.64935064935065	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20220825011500	https://www.wksu.org/education/2022-08-24/kent-state-university-students-relieved-by-bidens-plan-to-forgive-some-student-loan-debt
1060067012	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	5	1	5	-4.01106500691563	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220825011500	https://www.benningtonbanner.com/local-news/teen-in-drug-raid-changes-his-court-ordered-custodian/article_7dddfbbc-23fc-11ed-b89e-bfd687d87720.html
1060067013	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	1	1	1	-5.42635658914728	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825011500	https://www.wphm.net/2022/08/24/uvalde-school-board-unanimously-approves-police-chief-pete-arredondos-termination/
1060067014	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-2.21870047543581	0								3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	3	University Of Tennessee, Tennessee, United States	US	USTN		35.9543	-83.9307	1304269	20220825011500	https://www.oakridger.com/story/news/education/2022/08/24/tennesseans-student-loan-canceled-biden-plan/7874878001/
1060067015	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	3	1	3	-3.14769975786925	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825011500	http://www.msn.com/en-us/news/us/uvalde-school-board-fires-police-chief-after-mass-shooting/ar-AA111VZG
1060067016	20220825	202208	2022	2022.6438											EDU	PROFESSOR						EDU			0	110	110	11	3	-2.0	6	1	6	-3.70813397129187	0								3	University Of Denver, Colorado, United States	US	USCO		39.6777	-104.961	184869	3	University Of Denver, Colorado, United States	US	USCO		39.6777	-104.961	184869	20220825011500	https://freebeacon.com/campus/university-of-denver-professor-blames-israel-for-rushdie-attack/
1060067017	20220825	202208	2022	2022.6438											EDU	PROFESSOR						EDU			0	110	110	11	3	-2.0	4	1	4	-3.70813397129187	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825011500	https://freebeacon.com/campus/university-of-denver-professor-blames-israel-for-rushdie-attack/
1060067018	20220825	202208	2022	2022.6438											GBR	LEEDS	GBR								1	046	046	04	1	7.0	5	1	5	4.78589420654912	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825011500	https://www.thetelegraphandargus.co.uk/news/20739423.bradford-woman-marks-100th-birthday/
1060067019	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	060	060	06	2	6.0	20	1	10	-0.96153846153846	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825011500	https://www.dailymail.co.uk/news/article-11143817/Dame-Deborah-James-scores-posthumous-No1-book-charts.html
1060067020	20220825	202208	2022	2022.6438											GOV	PRIME MINISTER						GOV			1	010	010	01	1	0.0	6	1	6	4.96323529411765	0								4	South Auckland, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.3333	176	-1518259	4	South Auckland, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.3333	176	-1518259	20220825011500	https://www.gisborneherald.co.nz/entertainment/20220825/lyrical-portrait-of-aotearoa/
1060067021	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	025	025	02	1	-0.3	20	2	20	1.90017506826221	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825011500	https://www.ktvh.com/news/montana-opi-announces-pilot-program-for-new-student-testing-model
1060067022	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	3	1	3	-1.96891191709844	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825011500	https://www.phoenixnewtimes.com/news/kari-lakes-oklahoma-endorsement-backfires-14290700
1060067023	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	1	1	1	-1.96891191709844	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825011500	https://www.phoenixnewtimes.com/news/kari-lakes-oklahoma-endorsement-backfires-14290700
1060067024	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	1	1	1	-1.96891191709844	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825011500	https://www.phoenixnewtimes.com/news/kari-lakes-oklahoma-endorsement-backfires-14290700
1060067025	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	10	1	10	-6.96902654867256	0								4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	20220825011500	https://www.courthousenews.com/ex-mexico-attorney-general-indicted-in-mass-kidnapping-case/
1060067026	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	3	1	3	-10.6818181818182	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825011500	https://www.france24.com/en/live-news/20220824-mexico-ex-attorney-general-to-face-trial-over-missing-students
1060067027	20220825	202208	2022	2022.6438											GOVENV	MINIST OF ENVIRONMENT						GOV	ENV		1	043	043	04	1	2.8	2	1	2	4.02234636871508	0								4	Georgian Bay, Ontario, Canada	CA	CA08		45.5	-81	-565186	4	Georgian Bay, Ontario, Canada	CA	CA08		45.5	-81	-565186	20220825011500	https://www.newswire.ca/news-releases/canada-invests-more-than-585-000-in-georgian-bay-biosphere-reserve-to-increase-biodiversity-conservation-in-ontario-867568348.html
1060067028	20220825	202208	2022	2022.6438											GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	036	036	03	1	4.0	5	1	5	0.84269662921348	0								0								0								20220825011500	https://www.wksu.org/health-science/2022-08-24/cuyahoga-county-monkeypox-cases-top-60-with-the-majority-in-cleveland-officials-say
1060067029	20220825	202208	2022	2022.6438											GUY	GUYANA	GUY								1	043	043	04	1	2.8	4	1	4	-3.1578947368421	0								1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20220825011500	https://caribbean.loopnews.com/content/skyexch-6ixty-guyana-amazon-warriors-women-beat-tkr-women-15-runs
1060067030	20220825	202208	2022	2022.6438											GUY	GUYANA	GUY								1	060	060	06	2	6.0	5	1	5	3.1055900621118	0								1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20220825011500	https://newsroom.gy/2022/08/24/new-2-5b-lab-for-bureau-of-standards/
1060067031	20220825	202208	2022	2022.6438											GUY	GUYANA	GUY								1	0841	084	08	2	7.0	10	1	10	-3.25581395348837	0								4	Crabwood Creek, East Berbice-Corentyne, Guyana	GY	GY13	25905	5.85	-57.15	-919449	4	Crabwood Creek, East Berbice-Corentyne, Guyana	GY	GY13	25905	5.85	-57.15	-919449	20220825011500	https://newsroom.gy/2022/08/23/harmful-chemical-found-at-abandoned-berbice-sawmill/
1060067032	20220825	202208	2022	2022.6438											HINAST700	YOGA				HIN					0	110	110	11	3	-2.0	10	1	10	2.20408163265307	0								0								0								20220825011500	https://www.pcmag.com/news/living-with-the-spectre-x360-135-2022
1060067033	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			1	057	057	05	1	8.0	5	1	5	-1.03480714957667	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220825011500	https://www.desmoinesregister.com/story/news/health/2022/08/24/via-health-services-opens-iowa-womens-nursing-unit-dementia-alzheimers/7866978001/
1060067034	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	3	1	3	-5.23338048090523	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825011500	https://www.shorenewsnetwork.com/2022/08/24/u-s-judge-blocks-idaho-2/
