1060120443	20220818	202208	2022	2022.6247	CZE	PRAGUE	CZE								GOV	FOREIGN MINIST						GOV			0	040	040	04	1	1.0	1	1	1	-3.09917355371901	1	Italy	IT	IT		42.833333	12.833333	IT	1	Lithuania	LH	LH		56	24	LH	1	Germany	GM	GM		51.5	10.5	GM	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120444	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								CHELEG	BASEL	CHE					LEG			0	040	040	04	1	1.0	6	1	6	0.0896860986546999	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120445	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								CHR101	WORLD COUNCIL OF CHURCHES				CHR					1	036	036	03	1	4.0	14	1	10	0.0896860986546999	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120446	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ISR	ISRAEL	ISR								0	040	040	04	1	1.0	1	1	1	0.0896860986546999	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120447	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								NOR	NORWAY	NOR								0	125	125	12	3	-5.0	1	1	1	-3.09917355371901	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120448	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								NOR	NORWAY	NOR								0	125	125	12	3	-5.0	1	1	1	-3.09917355371901	1	Germany	GM	GM		51.5	10.5	GM	1	Norway	NO	NO		62	10	NO	1	Germany	GM	GM		51.5	10.5	GM	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120449	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV			NOR	NORWAY	NOR								0	125	125	12	3	-5.0	3	1	3	-3.09917355371901	1	Germany	GM	GM		51.5	10.5	GM	1	Norway	NO	NO		62	10	NO	1	Germany	GM	GM		51.5	10.5	GM	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120450	20220818	202208	2022	2022.6247	GOV	FOREIGN MINIST						GOV			CZE	PRAGUE	CZE								0	036	036	03	1	4.0	7	1	7	-3.09917355371901	4	Nuijamaa, Sydkarelens Forbund, Finland	FI	FI17	16229	60.9667	28.5333	-1379059	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Nuijamaa, Sydkarelens Forbund, Finland	FI	FI17	16229	60.9667	28.5333	-1379059	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120451	20220818	202208	2022	2022.6247	GOV	FOREIGN MINIST						GOV			CZE	PRAGUE	CZE								0	036	036	03	1	4.0	1	1	1	-3.09917355371901	1	Lithuania	LH	LH		56	24	LH	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120452	20220818	202208	2022	2022.6247	GOV	FOREIGN MINIST						GOV			CZE	PRAGUE	CZE								0	040	040	04	1	1.0	7	1	7	-3.09917355371901	4	Nuijamaa, Sydkarelens Forbund, Finland	FI	FI17	16229	60.9667	28.5333	-1379059	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Nuijamaa, Sydkarelens Forbund, Finland	FI	FI17	16229	60.9667	28.5333	-1379059	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120453	20220818	202208	2022	2022.6247	GOV	FOREIGN MINIST						GOV			CZE	PRAGUE	CZE								0	040	040	04	1	1.0	1	1	1	-3.09917355371901	1	Lithuania	LH	LH		56	24	LH	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	20220825101500	https://www.cnsnews.com/article/international/patrick-goodenough/lithuania-suggests-crimea-test-russians-seeking-entry
1060120454	20220818	202208	2022	2022.6247	IGOEUREEC	THE EU	EUR	EEC				IGO			IRN	IRAN	IRN								1	010	010	01	1	0.0	10	1	10	-1.27272727272727	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825101500	https://www.aljazeera.com/news/2022/8/25/iran-received-us-response-to-eu-nuclear-text-deal-proposal
1060120455	20220818	202208	2022	2022.6247	ISR	ISRAEL	ISR								DEU	GERMANY	DEU								0	040	040	04	1	1.0	1	1	1	0.0896860986546999	1	Israel	IS	IS		31.5	34.75	IS	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	1	Israel	IS	IS		31.5	34.75	IS	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120456	20220818	202208	2022	2022.6247	ISR	ISRAEL	ISR								DEU	GERMANY	DEU								0	040	040	04	1	1.0	1	1	1	0.0896860986546999	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120457	20220818	202208	2022	2022.6247	KOR	SOUTH KOREA	KOR								USA	UNITED STATES	USA								0	194	194	19	4	-10.0	4	1	4	-3.51351351351351	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825101500	https://www.ibtimes.com/south-koreas-yoon-orders-update-war-plans-over-north-koreas-threats-3605707
1060120458	20220818	202208	2022	2022.6247	KOR	SOUTH KOREA	KOR								USA	UNITED STATES	USA								0	194	194	19	4	-10.0	6	1	6	-3.51351351351351	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	United States	US	US		39.828175	-98.5795	US	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825101500	https://www.ibtimes.com/south-koreas-yoon-orders-update-war-plans-over-north-koreas-threats-3605707
1060120459	20220818	202208	2022	2022.6247	PAK	ISLAMABAD	PAK								PAKELI	PAKISTAN	PAK					ELI			1	081	081	08	2	5.0	2	1	2	-7.19424460431654	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825101500	https://zeenews.india.com/world/relief-for-imran-khan-former-pakistan-pm-granted-interim-bail-in-terrorism-case-2501584.html
1060120460	20220818	202208	2022	2022.6247	UKRBUS	UKRAINE	UKR					BUS			UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	4	1	4	-1.42131979695431	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220825101500	http://www.msn.com/en-us/news/world/ukraine-s-volunteer-it-army-responds-to-russian-hackers-minister-says/ar-AA1156EH
1060120461	20220818	202208	2022	2022.6247	UKRBUS	UKRAINE	UKR					BUS			UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	1	1	1	-1.42131979695431	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825101500	http://www.msn.com/en-us/news/world/ukraine-s-volunteer-it-army-responds-to-russian-hackers-minister-says/ar-AA1156EH
1060120462	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								CVL	POPULATION						CVL			1	010	010	01	1	0.0	8	1	8	1.34069400630914	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220825101500	https://www.albawaba.com/news/nigeria-vaccinates-over-41-million-covid-19-1488699
1060120463	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								CVL	POPULATION						CVL			1	010	010	01	1	0.0	2	1	2	1.34069400630914	1	Ghana	GH	GH		8	-2	GH	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220825101500	https://www.albawaba.com/news/nigeria-vaccinates-over-41-million-covid-19-1488699
1060120464	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			0	020	020	02	1	3.0	6	1	6	2.0460358056266	0								1	Morocco	MO	MO		32	-5	MO	1	Saint Lucia	ST	ST		13.883333	-60.966667	ST	20220825101500	https://writeups24.com/kingdom-of-morocco-assists-farmers-states-saint-lucia-agriculture-minister/
1060120465	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			0	020	020	02	1	3.0	4	1	4	2.0460358056266	0								1	Saint Lucia	ST	ST		13.883333	-60.966667	ST	1	Saint Lucia	ST	ST		13.883333	-60.966667	ST	20220825101500	https://writeups24.com/kingdom-of-morocco-assists-farmers-states-saint-lucia-agriculture-minister/
1060120466	20220825	202208	2022	2022.6438											ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	4	1	4	0.355239786856124	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220825101500	https://www.timeoutdubai.com/news/updates-to-al-hosn-you-need-to-know-about
1060120467	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	1	1	1	6.29770992366412	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825101500	https://www.dailymail.co.uk/tvshowbiz/article-11144815/Georgie-Love-reveals-sleeping-hack-flying-economy.html
1060120468	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	1	1	1	-11.5384615384616	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825101500	https://www.aljazeera.com/news/2022/8/25/timeline-five-years-of-rohingya-refugee-crisis
1060120469	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	173	173	17	4	-5.0	4	1	4	-11.5384615384616	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825101500	https://www.aljazeera.com/news/2022/8/25/timeline-five-years-of-rohingya-refugee-crisis
1060120470	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	013	013	01	1	0.4	5	1	5	0.75046904315197	0								4	Compton, Somerset, United Kingdom	UK	UKM3	40129	51.0931	-2.73056	-2593117	4	Compton, Somerset, United Kingdom	UK	UKM3	40129	51.0931	-2.73056	-2593117	20220825101500	https://www.yachtingmonthly.com/news/electronic-charts-and-display-systems-need-approval-before-2026-89026
1060120471	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	0.44378698224852	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220825101500	https://www.globenewswire.com/news-release/2022/08/25/2504358/0/en/Biosimulation-Global-Market-Report-2022-2026-Key-Players-Certara-Dassault-Schrodinger-Others-Driving-13-9-Growth.html
1060120472	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	041	041	04	1	1.0	10	1	10	-3.25	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825101500	https://www.mirror.co.uk/travel/cheap-flights/british-airways-travel-warning-brits-27827748
1060120473	20220825	202208	2022	2022.6438											BUS	TOURISM INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	3.20512820512821	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220825101500	https://www.miragenews.com/canberra-remains-attractive-place-to-start-843149/
1060120474	20220825	202208	2022	2022.6438											CHE	SWITZERLAND	CHE								1	051	051	05	1	3.4	10	1	10	6.01092896174863	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220825101500	https://sciencebusiness.net/network-updates/eth-and-ubs-launch-partnership-promote-innovation-and-entrepreneurship
1060120475	20220825	202208	2022	2022.6438											CHELEG	BASEL	CHE					LEG			0	040	040	04	1	1.0	2	1	2	0.0896860986546999	0								4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220825101500	https://blogs.timesofisrael.com/125-years-after-the-first-zionist-congress/
1060120476	20220825	202208	2022	2022.6438											CHN	BEIJING	CHN								1	112	112	11	3	-2.0	10	1	10	-8.23970037453184	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825101500	https://www.urdupoint.com/en/miscellaneous/not-clear-when-xinjiang-report-will-be-publis-1552057.html
1060120477	20220825	202208	2022	2022.6438											CHNMIL	CHINESE	CHN					MIL			0	046	046	04	1	7.0	3	1	3	1.74966352624496	0								4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	20220825101500	http://en.people.cn/n3/2022/0825/c90000-10139720.html
1060120478	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	3	1	3	-4.35897435897436	0								4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20220825101500	https://www.premiumtimesng.com/news/more-news/550529-police-arrest-seven-suspects-for-allegedly-attacking-nurtw-official.html
1060120479	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-1.75438596491228	0								5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	20220825101500	https://www.mirror.co.uk/news/uk-news/woman-55-dies-after-being-27827441
1060120480	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	2.21729490022173	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825101500	https://tribtown.com/2022/08/25/town-pursuing-ownership-of-building-for-new-location-of-police-department/
1060120481	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	050	050	05	1	3.5	10	1	10	-6.08695652173913	0								0								0								20220825101500	https://froggyweb.com/2022/08/25/suicidal-man-holed-up-in-north-fargo-hotel-room-surrenders-after-firing-multiple-shots/
1060120482	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	3	1	3	-4.67532467532467	0								4	Goalpara, Bangladesh (general), Bangladesh	BG	BG00	5801	23.6167	89.4	-2720460	4	Goalpara, Bangladesh (general), Bangladesh	BG	BG00	5801	23.6167	89.4	-2720460	20220825101500	https://news.webindia123.com/news/Articles/India/20220825/3976634.html
1060120483	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	010	010	01	1	0.0	10	1	10	-0.97087378640777	0								3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	20220825101500	https://www.bakersfield.com/opinion/community-voices/community-voices-elections-office-continues-to-combat-myths/article_fcf9d4a6-2321-11ed-a4f2-6ff5207b0447.html
1060120484	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			0	036	036	03	1	4.0	10	1	10	0.0295508274231699	0								4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	20220825101500	https://www.thechemicalengineer.com/features/ethics-series-a-circle-of-trust/
1060120485	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			1	040	040	04	1	1.0	5	1	5	2.07852193995381	0								4	Cecina, Toscana, Italy	IT	IT16	18405	43.3167	10.5167	-114942	4	Cecina, Toscana, Italy	IT	IT16	18405	43.3167	10.5167	-114942	20220825101500	https://www.thechemicalengineer.com/features/food-water-using-water-smarter/
1060120486	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	1	1	1	-5.6710775047259	0								4	Limkheda, Gujarat, India	IN	IN09	70125	22.8167	73.9833	-2102659	4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	20220825101500	http://www.coastaldigest.com/india-top-story/sc-notice-gujarat-govt-over-release-convicts-gang-rape-and-multiple-murder-case
1060120487	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	1	1	1	-5.6710775047259	0								4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20220825101500	http://www.coastaldigest.com/india-top-story/sc-notice-gujarat-govt-over-release-convicts-gang-rape-and-multiple-murder-case
1060120488	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	6	1	6	-5.6710775047259	0								4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	4	Randhikpur, Gujarat, India	IN	IN09	70125	22.9667	73.9667	-2109077	20220825101500	http://www.coastaldigest.com/india-top-story/sc-notice-gujarat-govt-over-release-convicts-gang-rape-and-multiple-murder-case
