1060189855	20220818	202208	2022	2022.6247	GHAGOV	GHANA	GHA					GOV													1	040	040	04	1	1.0	4	1	4	-4.76190476190476	4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	0								4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	20220825190000	https://newsghana.com.gh/no-compensation-for-you-assembly-tells-maamobi-residents/
1060189856	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV													1	026	026	02	1	4.0	2	1	2	-4.76190476190476	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825190000	https://newsghana.com.gh/no-compensation-for-you-assembly-tells-maamobi-residents/
1060189857	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV													1	040	040	04	1	1.0	2	1	2	-4.76190476190476	4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	0								4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	20220825190000	https://newsghana.com.gh/no-compensation-for-you-assembly-tells-maamobi-residents/
1060189858	20220818	202208	2022	2022.6247	GOV	MAYOR						GOV													1	057	057	05	1	8.0	1	1	1	3.63036303630363	3	Great Neck, New York, United States	US	USNY	NY059	40.8007	-73.7285	951636	0								3	Great Neck, New York, United States	US	USNY		40.8007	-73.7285	951636	20220825190000	https://www.clevelandjewishnews.com/jns/great-neck-nassau-county-and-binyamin-regional-council-sign-friendship-declaration/article_2e6b1976-aefd-58b7-ac8b-fe2958cc656d.html
1060189859	20220818	202208	2022	2022.6247	GOV	ADMINISTRATION						GOV													1	084	084	08	2	7.0	4	1	4	1.75131348511383	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825190000	https://visayandailystar.com/sra-readies-2-sugar-orders/
1060189860	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV			GHA	GHANA	GHA								1	040	040	04	1	1.0	4	1	4	-4.76190476190476	4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	4	Zongo, Ghana (general), Ghana	GH	GH00	190671	6.2192	0.514669	-2080472	20220825190000	https://newsghana.com.gh/no-compensation-for-you-assembly-tells-maamobi-residents/
1060189861	20220818	202208	2022	2022.6247	USAGOV	UNITED STATES	USA					GOV													1	057	057	05	1	8.0	4	1	4	3.63036303630363	3	Great Neck, New York, United States	US	USNY	NY059	40.8007	-73.7285	951636	0								3	Great Neck, New York, United States	US	USNY		40.8007	-73.7285	951636	20220825190000	https://www.clevelandjewishnews.com/jns/great-neck-nassau-county-and-binyamin-regional-council-sign-friendship-declaration/article_2e6b1976-aefd-58b7-ac8b-fe2958cc656d.html
1060189862	20220824	202208	2022	2022.6411											NGA	ABUJA	NGA								1	112	112	11	3	-2.0	10	1	10	0.24096385542169	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825190000	https://www.vanguardngr.com/2022/08/pencom-to-push-pension-remittances-attract-informal-sector-operators/
1060189863	20220824	202208	2022	2022.6411	GUYGOVHLH	GUYANA	GUY					GOV	HLH		GOV	MINISTRY						GOV			1	010	010	01	1	0.0	10	1	10	-2.4390243902439	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825190000	http://radiojamaicanewsonline.com/local/guyana-monkypox-vaccines-expected-by-late-september
1060189864	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	-1.4336917562724	0								4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	4	Yokohama, Kanagawa, Japan	JA	JA19	34853	35.45	139.65	-248593	20220825190000	https://www.arabnews.com/node/2150366
1060189865	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	0841	084	08	2	7.0	1	1	1	-0.86956521739131	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825190000	https://www.kaok.com/news/desantis-crists-criticism-of-florida-voters-contemptible/
1060189866	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	0841	084	08	2	7.0	7	1	7	-0.86956521739131	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825190000	https://www.kaok.com/news/desantis-crists-criticism-of-florida-voters-contemptible/
1060189867	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			0	071	071	07	2	7.4	5	1	5	3.90455531453363	0								4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	4	Sunyani, Brong-Ahafo, Ghana	GH	GH03	190630	7.33991	-2.32676	-2079053	20220825190000	https://newsghana.com.gh/us-awards-2-63m-grant-to-agricultural-finance-intermediaries/
1060189868	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-4.68691413573303	0								5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	20220825190000	https://saharareporters.com/articles/explosions-cracks-asthma-how-nigerian-construction-company-afflicts-bauchi-state-community
1060189869	20220825	202208	2022	2022.6438											BUS	EMPLOYER						BUS			1	042	042	04	1	1.9	5	1	5	1.50753768844221	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220825190000	https://www.mondaq.com/employee-rights-labour-relations/1224756/parental-leave-in-denmark-what39s-changing
1060189870	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	5	1	5	-4.68691413573303	0								5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	20220825190000	https://saharareporters.com/articles/explosions-cracks-asthma-how-nigerian-construction-company-afflicts-bauchi-state-community
1060189871	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			0	057	057	05	1	8.0	1	1	1	2.5990099009901	0								1	Italy	IT	IT		42.833333	12.833333	IT	3	Ballston, Virginia, United States	US	USVA	VA013	38.8801	-77.1139	1499086	20220825190000	https://www.arlnow.com/2022/08/25/new-old-school-italian-restaurant-and-wine-bar-coming-to-ballston-area/
1060189872	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			0	057	057	05	1	8.0	2	1	2	2.5990099009901	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825190000	https://www.arlnow.com/2022/08/25/new-old-school-italian-restaurant-and-wine-bar-coming-to-ballston-area/
1060189873	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			1	130	130	13	3	-4.4	10	1	10	-8.79265091863513	0								3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	3	Trenton, New Jersey, United States	US	USNJ	NJ021	40.2171	-74.7429	884540	20220825190000	https://www.dailyrecord.com/story/news/state/2022/08/25/nj-fair-chance-housing-act-landlords-warning-formerly-incarcerated/65419726007/
1060189874	20220825	202208	2022	2022.6438											CHE	GENEVA	CHE								1	010	010	01	1	0.0	10	1	10	-0.63829787234042	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825190000	https://asbarez.com/philip-reeker-appointed-senior-u-s-advisor-for-caucasus-negotiations/
1060189875	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	190	190	19	4	-10.0	4	1	4	-2.51231527093596	0								4	Heki, Fujian, China	CH	CH07	13012	24.8825	117.223	-1909217	4	Heki, Fujian, China	CH	CH07	13012	24.8825	117.223	-1909217	20220825190000	https://www.epicdope.com/shin-contributions-in-each-campaign-in-kingdom/
1060189876	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-1.43979057591623	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220825190000	https://www.timesargus.com/news/local/state-may-bill-burlington-for-extra-state-police-patrols/article_9258de7f-0fa6-5ddd-a549-d99b81ca0e6a.html
1060189877	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	020	020	02	1	3.0	3	1	3	-5.41586073500967	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825190000	https://www.dailystar.co.uk/news/world-news/waitress-saves-boy-11-evil-27834576
1060189878	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	036	036	03	1	4.0	2	1	2	-6.62983425414365	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825190000	https://www.latimes.com/california/story/2022-08-25/los-angeles-street-takeovers-lapd-arrests-made-cars-impounded
1060189879	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	036	036	03	1	4.0	3	1	3	-6.62983425414365	0								3	Angelino Heights, California, United States	US	USCA		34.0703	-118.255	1744804	3	Angelino Heights, California, United States	US	USCA		34.0703	-118.255	1744804	20220825190000	https://www.latimes.com/california/story/2022-08-25/los-angeles-street-takeovers-lapd-arrests-made-cars-impounded
1060189880	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	2	1	2	-4.54545454545454	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	20220825190000	https://www.tribuneindia.com/news/haryana/if-family-wants-cbi-probe-will-consider-khattar-in-bjp-leader-sonali-phogats-death-case-425318
1060189881	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	6	1	6	-4.54545454545454	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825190000	https://www.tribuneindia.com/news/haryana/if-family-wants-cbi-probe-will-consider-khattar-in-bjp-leader-sonali-phogats-death-case-425318
1060189882	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	2	1	2	-4.54545454545454	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20220825190000	https://www.tribuneindia.com/news/haryana/if-family-wants-cbi-probe-will-consider-khattar-in-bjp-leader-sonali-phogats-death-case-425318
1060189883	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-4.87804878048781	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220825190000	https://www.kamloopsthisweek.com/local-news/kamloops-lawyer-charged-with-indecently-interfering-with-a-dead-human-body-chooses-judge-alone-trial-5739904
1060189884	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-3.2051282051282	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825190000	https://www.forbes.com/sites/nicholasreimann/2022/08/25/two-plead-guilty-to-stealing-ashey-bidens-diary-selling-it-to-project-veritas-for-40000/
1060189885	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	173	173	17	4	-5.0	8	1	8	-4.54545454545454	0								4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	20220825190000	https://www.tribuneindia.com/news/haryana/if-family-wants-cbi-probe-will-consider-khattar-in-bjp-leader-sonali-phogats-death-case-425318
1060189886	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	193	193	19	4	-10.0	5	1	5	-1.43979057591623	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220825190000	https://www.timesargus.com/news/local/state-may-bill-burlington-for-extra-state-police-patrols/article_9258de7f-0fa6-5ddd-a549-d99b81ca0e6a.html
1060189887	20220825	202208	2022	2022.6438											COPCOP	POLICE						COP	COP		0	051	051	05	1	3.4	10	1	10	-1.43979057591623	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220825190000	https://www.timesargus.com/news/local/state-may-bill-burlington-for-extra-state-police-patrols/article_9258de7f-0fa6-5ddd-a549-d99b81ca0e6a.html
1060189888	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	5	1	5	-4.68691413573303	0								5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	5	Bauchi State, Bauchi, Nigeria	NI	NI46	22661	10.5	10	-2002332	20220825190000	https://saharareporters.com/articles/explosions-cracks-asthma-how-nigerian-construction-company-afflicts-bauchi-state-community
1060189889	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	2	1	2	-2.50836120401338	0								3	Bedford, New Hampshire, United States	US	USNH	NH011	42.9465	-71.5159	865503	3	Bedford, New Hampshire, United States	US	USNH	NH011	42.9465	-71.5159	865503	20220825190000	http://www.truenorthreports.com/new-hampshire-appoints-election-monitors-for-state-primary
1060189890	20220825	202208	2022	2022.6438											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	8	1	8	-2.50836120401338	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825190000	http://www.truenorthreports.com/new-hampshire-appoints-election-monitors-for-state-primary
1060189891	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			1	042	042	04	1	1.9	4	1	4	2.00945626477541	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825190000	https://optics.org/news/13/8/44
1060189892	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			1	042	042	04	1	1.9	6	1	6	2.00945626477541	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825190000	https://optics.org/news/13/8/44
1060189893	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	4	1	4	5.58252427184466	0								4	Menaggio, Lombardia, Italy	IT	IT09	18358	46.0167	9.23333	-121536	4	Menaggio, Lombardia, Italy	IT	IT09	18358	46.0167	9.23333	-121536	20220825190000	http://www.msn.com/en-us/entertainment/entertainment-celebrity/jennifer-lopez-ben-affleck-look-blissfully-happy-honeymooning-at-george-clooney-s-villa/ar-AA116vSI
1060189894	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	2	1	2	5.58252427184466	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Lake Como, Lombardia, Italy	IT	IT09	18360	46	9.28333	-116053	20220825190000	http://www.msn.com/en-us/entertainment/entertainment-celebrity/jennifer-lopez-ben-affleck-look-blissfully-happy-honeymooning-at-george-clooney-s-villa/ar-AA116vSI
1060189895	20220825	202208	2022	2022.6438											DEU	GERMANY	DEU								1	061	061	06	2	6.4	10	1	10	-4.1025641025641	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825190000	https://www.thehindubusinessline.com/companies/bayer-brings-in-drug-for-chronic-kidney-disease-at-india-specific-price/article65811030.ece
1060189896	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	036	036	03	1	4.0	2	1	2	1.75339366515837	0								3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220825190000	https://www.newhavenindependent.org/article/nhps_convocation
1060189897	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	1.75339366515837	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825190000	https://www.newhavenindependent.org/article/nhps_convocation
1060189898	20220825	202208	2022	2022.6438											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	3	1	3	-1.41509433962264	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220825190000	https://news.ubc.ca/2022/08/25/ubc-in-the-news-741/
1060189899	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	1	1	1	-1.50107219442459	0								3	Indian River, Florida, United States	US	USFL		30.4105	-86.1247	284531	3	Indian River, Florida, United States	US	USFL		30.4105	-86.1247	284531	20220825190000	https://www.usatoday.com/story/opinion/columnists/laurence-reisman/2022/07/28/elect-right-people-ensure-indian-river-county-schools-progress-continues-david-moore-opinion/10093771002/
1060189900	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	1.75339366515837	0								3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220825190000	https://www.newhavenindependent.org/article/nhps_convocation
1060189901	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	0.775193798449608	0								3	Dublin Gulch, Montana, United States	US	USMT		47.3669	-114.198	770855	3	Dublin Gulch, Montana, United States	US	USMT		47.3669	-114.198	770855	20220825190000	https://missoulian.com/outdoors/lake-co-receives-13-million-raise-grant-for-flathead-roads/article_37380d3d-c397-5413-b525-3a2c8ba972b0.html
1060189902	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			0	100	100	10	3	-5.0	10	1	10	3.65384615384616	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825190000	https://newsghana.com.gh/northern-sector-csos-organisesd-advocacy-workshop-on-green-climate-fund/
1060189903	20220825	202208	2022	2022.6438											EUR	EUROPEAN	EUR								1	014	014	01	1	0.0	10	1	10	-4.7976011994003	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825190000	https://www.naturalgasintel.com/european-natural-gas-crisis-spills-into-power-markets-as-prices-hit-record-highs/
1060189904	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	7	-3.16205533596838	0								4	Mitrovica, Mitrovica, Kosovo	KV	KV15	47644	42.8833	20.8667	-85316	4	Mitrovica, Mitrovica, Kosovo	KV	KV15	47644	42.8833	20.8667	-85316	20220825190000	http://www.msn.com/en-us/news/world/us-eu-envoys-meet-with-serbian-president-on-kosovo/ar-AA116dSG
1060189905	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	2	2	-3.61001317523057	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20220825190000	https://www.sfgate.com/news/article/US-EU-envoys-meet-with-Serbian-president-on-17398171.php
1060189906	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			1	064	064	06	2	7.0	10	1	10	-7.97872340425532	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825190000	https://www.boston.com/news/local-news/2022/08/25/authorities-release-names-of-family-members-killed-in-lynn-murder-suicide/
1060189907	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			1	070	070	07	2	7.0	2	1	2	-4.10396716826265	0								1	United Kingdom	UK	UK		54	-4	UK	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20220825190000	https://www.france24.com/en/asia-pacific/20220825-myanmar-junta-detains-former-british-ambassador-on-immigration-charges
1060189908	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	080	080	08	2	5.0	6	1	6	-3.375	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20220825190000	https://www.kelownadailycourier.ca/opinion/article_905ca53a-23fd-11ed-944a-9fafc45a0893.html
1060189909	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	080	080	08	2	5.0	2	1	2	-3.375	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220825190000	https://www.kelownadailycourier.ca/opinion/article_905ca53a-23fd-11ed-944a-9fafc45a0893.html
1060189910	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	5	1	5	-1.03270223752152	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825190000	https://newsghana.com.gh/drama-at-telkoms-agm-as-minister-votes-against-six-directors/
