1060072738	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								1	040	040	04	1	1.0	10	1	10	-7.72357723577235	0								0								0								20220825021500	https://www.dnaindia.com/india/report-sonali-phogat-was-raped-and-murdered-alleges-family-files-complaint-2979287
1060072739	20220825	202208	2022	2022.6438											BUS	BUSINESS LEADER						BUS			1	040	040	04	1	1.0	5	1	5	1.74563591022444	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825021500	http://www.padovanews.it/2022/08/25/latentview-analytics-hires-sanjay-annadate-as-business-head-for-uk-and-europe/
1060072740	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	062	062	06	2	7.4	6	1	6	3.2258064516129	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825021500	https://www.govtech.com/biz/edmunds-govtech-merges-with-similar-erp-company-msi
1060072741	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	0.50035739814153	0								4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072742	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	010	010	01	1	0.0	5	1	5	4.49591280653951	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825021500	https://miamidade.floridahealth.gov/newsroom/2022/08/2022-08-24-mental-health-summit.html
1060072743	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	20	1	10	1.11731843575419	0								1	Tonga	TN	TN		-20	-175	TN	1	Tonga	TN	TN		-20	-175	TN	20220825021500	https://www.rnz.co.nz/programmes/giants/story/2018847358/episode-3-the-pasifika-community-of-oamaru-giants
1060072744	20220825	202208	2022	2022.6438											CVL	TRAVELER						CVL			0	036	036	03	1	4.0	6	1	6	3.6231884057971	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825021500	https://www.thetimesherald.com/story/news/2022/08/24/travel-explore-discover-sweepstakes-winner-chosen/65416405007/
1060072745	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	5	1	5	4.49591280653951	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825021500	https://miamidade.floridahealth.gov/newsroom/2022/08/2022-08-24-mental-health-summit.html
1060072746	20220825	202208	2022	2022.6438											CVL	NEIGHBORHOOD						CVL			0	043	043	04	1	2.8	2	1	2	2.0291693088142	0								3	Rockaway Beach, New York, United States	US	USNY		40.5715	-73.8515	962741	3	Rockaway Beach, New York, United States	US	USNY		40.5715	-73.8515	962741	20220825021500	http://www.msn.com/en-us/travel/tripideas/the-best-restaurants-in-rockaway-beach-queens/ar-AA113TFO
1060072747	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			1	043	043	04	1	2.8	10	1	10	-3.42857142857142	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825021500	https://www.mainepublic.org/courts-and-crime/2022-08-24/court-restores-unemployment-benefits-for-incarcerated-maine-workers
1060072748	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	-7.13324360699865	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825021500	https://kvia.com/news/2022/08/24/a-texas-sheriff-says-he-finds-the-bodies-of-migrants-almost-every-day-2022-could-be-the-deadliest-year-yet-for-migrants-crossing-at-the-us-border/
1060072749	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	036	036	03	1	4.0	3	1	3	-5.09803921568627	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825021500	https://www.carolinacoastonline.com/national/article_4671b330-23f7-11ed-bd86-3bf598d305c5.html
1060072750	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	6	1	6	4.58015267175573	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20220825021500	https://rtrfm.com.au/story/what-record-coral-cover-says-about-the-health-of-the-great-barrier-reef/
1060072751	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	4	1	4	-4.78983382209189	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220825021500	https://www.newscentermaine.com/article/news/nation-world/uvalde-school-board-fires-police-chief/507-02e24f4e-debc-4ff1-8bea-1a018b8dd373
1060072752	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-1.24223602484472	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825021500	https://www.capeandislands.org/2022-08-23/connecticut-education-head-on-back-to-school-it-is-absolutely-calmer-compared-to-last-year
1060072753	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	-0.98684210526315	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825021500	https://www.uniondemocrat.com/lifestyle/article_861ef796-23fb-11ed-96c6-4f575369f23a.html
1060072754	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-1.15658362989324	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825021500	https://www.pressherald.com/2022/08/24/thousands-of-mainers-stand-to-benefit-from-student-debt-relief/
1060072755	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	120	120	12	3	-4.0	10	1	10	-1.16279069767442	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825021500	https://www.smh.com.au/national/nsw/top-vice-chancellors-rake-in-million-dollar-pay-as-student-satisfaction-recovers-20220824-p5bcc9.html
1060072756	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	180	180	18	4	-9.0	10	2	10	-8.37361269577848	0								0								0								20220825021500	https://www.sandiegouniontribune.com/news/california/story/2022-08-24/girl-awarded-26m-over-pasadena-school-sex-assault
1060072757	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	043	043	04	1	2.8	180	1	180	-2.24719101123596	0								0								0								20220825021500	https://www.justjared.com/photo-gallery/4805683/idris-elba-fan-pics-beast-uk-premiere-14/
1060072758	20220825	202208	2022	2022.6438											ESP	SPANISH	ESP								1	026	026	02	1	4.0	10	1	10	-0.16583747927032	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825021500	https://www.nbcdfw.com/news/local/dallas-equity-plan-to-reverse-racial-inequities/3056425/
1060072759	20220825	202208	2022	2022.6438											ESP	SPANISH	ESP								1	040	040	04	1	1.0	10	1	10	-0.16583747927032	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825021500	https://www.nbcdfw.com/news/local/dallas-equity-plan-to-reverse-racial-inequities/3056425/
1060072760	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								1	042	042	04	1	1.9	4	1	4	0.9009009009009	0								4	Visma, Galicia, Spain	SP	SP58	25816	43.3667	-8.43333	-408855	4	Visma, Galicia, Spain	SP	SP58	25816	43.3667	-8.43333	-408855	20220825021500	https://www.bignewsnetwork.com/news/272665353/soler-claims-la-vuelta-stage-5-after-nail-biting-descent-into-bilbao
1060072761	20220825	202208	2022	2022.6438											ESP	SPANISH	ESP								1	046	046	04	1	7.0	10	1	10	-0.16583747927032	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825021500	https://www.nbcdfw.com/news/local/dallas-equity-plan-to-reverse-racial-inequities/3056425/
1060072762	20220825	202208	2022	2022.6438											ESP	SPANISH	ESP								1	051	051	05	1	3.4	10	1	10	-0.16583747927032	0								3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	20220825021500	https://www.nbcdfw.com/news/local/dallas-equity-plan-to-reverse-racial-inequities/3056425/
1060072763	20220825	202208	2022	2022.6438											EUR	EUROPEAN	EUR								1	051	051	05	1	3.4	10	1	10	1.4716439339555	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825021500	https://www.techradar.com/reviews/pocketbook-inkpad-color
1060072764	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	3	1	3	0.50035739814153	0								1	Kazakhstan	KZ	KZ		48	68	KZ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072765	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	0.50035739814153	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072766	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	8	1	8	0.50035739814153	0								4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072767	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	0.50035739814153	0								4	Nowruz, Esfahan, Iran	IR	IR28	40870	32.9228	50.0064	-3077267	4	Nowruz, Esfahan, Iran	IR	IR28	40870	32.9228	50.0064	-3077267	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072768	20220825	202208	2022	2022.6438											GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	10	1	10	-0.325732899022806	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825021500	http://www.dailynews.lk/2022/08/25/local/285748/imf-sri-lanka-begin-talks-bailout-package
1060072769	20220825	202208	2022	2022.6438											GOV	KINGDOM						GOV			1	042	042	04	1	1.9	5	1	5	0.50035739814153	0								4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072770	20220825	202208	2022	2022.6438											GOV	SOVEREIGN						GOV			0	042	042	04	1	1.9	5	1	5	2.0291693088142	0								3	Jamaica Bay, New York, United States	US	USNY		40.604	-73.8354	953918	3	Jamaica Bay, New York, United States	US	USNY		40.604	-73.8354	953918	20220825021500	http://www.msn.com/en-us/travel/tripideas/the-best-restaurants-in-rockaway-beach-queens/ar-AA113TFO
1060072771	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	1	1	1	0.50035739814153	0								1	Kazakhstan	KZ	KZ		48	68	KZ	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072772	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	4	1	4	0.50035739814153	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072773	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	8	1	8	0.50035739814153	0								4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072774	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	0.50035739814153	0								4	Nowruz, Esfahan, Iran	IR	IR28	40870	32.9228	50.0064	-3077267	4	Nowruz, Esfahan, Iran	IR	IR28	40870	32.9228	50.0064	-3077267	20220825021500	https://eurasianet.org/turkmenistan-berdymukhamedov-passes-the-mantle-and-phone
1060072775	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			0	043	043	04	1	2.8	5	1	5	-0.69101678183613	0								1	Nauru	NR	NR		-0.533333	166.916667	NR	1	Nauru	NR	NR		-0.533333	166.916667	NR	20220825021500	https://moderndiplomacy.eu/2022/08/24/what-is-behind-lithuania-fever-in-taiwan-and-what-happens-next/
1060072776	20220825	202208	2022	2022.6438											GOV	DISTRICT COMMISSIONER						GOV			1	045	045	04	1	5.0	10	1	10	2.20588235294118	0								4	Mzuzu, Malawi (general), Malawi	MI	MI00	65269	-11.4443	34.0206	-1485352	4	Mzuzu, Malawi (general), Malawi	MI	MI00	65269	-11.4443	34.0206	-1485352	20220825021500	https://www.nyasatimes.com/world-vision-renews-commitment-to-serving-malawians/
1060072777	20220825	202208	2022	2022.6438											GOV	FOREIGN MINIST						GOV			0	051	051	05	1	3.4	6	1	6	0.64935064935065	0								4	Great Yarmouth, Norfolk, United Kingdom	UK	UKI9	154724	52.6333	1.75	-2597637	4	Great Yarmouth, Norfolk, United Kingdom	UK	UKI9	154724	52.6333	1.75	-2597637	20220825021500	https://www.cambridge-news.co.uk/news/cambridge-news/tory-leadership-candidates-truss-sunak-24847009
1060072778	20220825	202208	2022	2022.6438											GOV	STATE MINIST						GOV			1	0841	084	08	2	7.0	4	1	4	4.92307692307692	0								5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	5	Sokoto State, Sokoto, Nigeria	NI	NI51	190962	13.0833	5.25	-2026915	20220825021500	https://tribuneonlineng.com/usaid-ihp-donates-16650-mama-kits-to-sokoto-phcs/
1060072779	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	0841	084	08	2	7.0	10	1	10	-5.97826086956522	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825021500	http://www.dailynews.lk/2022/08/25/local/285737/amendment-penal-code-handed-over-president
1060072780	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	5	1	5	-7.88043478260869	0								4	Pulwama, Jammu and Kashmir, India	IN	IN12	72814	33.8833	74.9167	-2108339	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825021500	https://www.dnaindia.com/india/report-pakistan-rejects-india-s-action-against-3-officers-for-accidental-missile-fire-demands-joint-probe-2979288
1060072781	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	040	040	04	1	1.0	5	1	5	-11.764705882353	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20220825021500	https://www.northwestgeorgianews.com/tribune/regional/alameda-county-d-a-charges-east-bay-woman-in-peoples-park-attack/article_2e48f699-fd39-5c35-abb5-c530bc6dac6d.html
1060072782	20220825	202208	2022	2022.6438											IND	BHARAT	IND								1	057	057	05	1	8.0	10	1	10	6.65399239543727	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825021500	https://www.bignewsnetwork.com/news/272665355/transgender-persons-to-get-holistic-health-services-under-ayushman-bharat--pmjay-ministry-of-social-justice-signs-mou-with-nha
1060072783	20220825	202208	2022	2022.6438											IND	BHARAT	IND								1	084	084	08	2	7.0	10	1	10	6.65399239543727	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825021500	https://www.bignewsnetwork.com/news/272665355/transgender-persons-to-get-holistic-health-services-under-ayushman-bharat--pmjay-ministry-of-social-justice-signs-mou-with-nha
1060072784	20220825	202208	2022	2022.6438											IRL	IRISH	IRL								0	043	043	04	1	2.8	8	1	8	2.0291693088142	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220825021500	http://www.msn.com/en-us/travel/tripideas/the-best-restaurants-in-rockaway-beach-queens/ar-AA113TFO
1060072785	20220825	202208	2022	2022.6438											IRL	IRELAND	IRL								1	051	051	05	1	3.4	30	1	30	1.07335211699538	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220825021500	https://www.the42.ie/tasty/news/
1060072786	20220825	202208	2022	2022.6438											KHMGOV	CAMBODIAN	KHM					GOV			1	040	040	04	1	1.0	6	1	3	3.50877192982456	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20220825021500	http://english.chinamil.com.cn/view/2022-08/15/content_10178351.htm?yikikata=df6f8c1a-89a51644e4c522f590150d000844c5d4
1060072787	20220825	202208	2022	2022.6438											LAB	LABOR UNION						LAB			0	046	046	04	1	7.0	4	1	4	-2.55972696245734	0								3	Hawaiian Islands, Hawaii, United States	US	USHI		20.7503	-156.5	1905681	3	Hawaiian Islands, Hawaii, United States	US	USHI		20.7503	-156.5	1905681	20220825021500	https://www.hawaiipublicradio.org/the-conversation/2022-08-24/for-early-morning-workers-like-hprs-derrick-malama-theres-no-getting-used-to-insufficient-sleep
1060072788	20220825	202208	2022	2022.6438											LAB	LABOR UNION						LAB			0	046	046	04	1	7.0	6	1	6	-2.55972696245734	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20220825021500	https://www.hawaiipublicradio.org/the-conversation/2022-08-24/for-early-morning-workers-like-hprs-derrick-malama-theres-no-getting-used-to-insufficient-sleep
1060072789	20220825	202208	2022	2022.6438											LEG	LEGISLATURE						LEG			1	060	060	06	2	6.0	2	1	2	2.79503105590062	0								3	Port Of Long Beach, California, United States	US	USCA		33.7542	-118.216	1702698	3	Port Of Long Beach, California, United States	US	USCA		33.7542	-118.216	1702698	20220825021500	https://patch.com/california/longbeach-ca/senate-designates-long-beachs-international-gateway-bridge
1060072790	20220825	202208	2022	2022.6438											LKA	SRI LANKA	LKA								0	040	040	04	1	1.0	5	1	5	-0.325732899022806	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825021500	http://www.dailynews.lk/2022/08/25/local/285748/imf-sri-lanka-begin-talks-bailout-package
1060072791	20220825	202208	2022	2022.6438											LKA	SRI LANKA	LKA								0	042	042	04	1	1.9	5	1	5	-0.325732899022806	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825021500	http://www.dailynews.lk/2022/08/25/local/285748/imf-sri-lanka-begin-talks-bailout-package
1060072792	20220825	202208	2022	2022.6438											LKA	SRI LANKA	LKA								0	051	051	05	1	3.4	5	1	5	-0.325732899022806	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825021500	http://www.dailynews.lk/2022/08/25/local/285748/imf-sri-lanka-begin-talks-bailout-package
1060072793	20220825	202208	2022	2022.6438											MED	PUBLIC RADIO						MED			0	042	042	04	1	1.9	3	1	3	-2.55972696245734	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20220825021500	https://www.hawaiipublicradio.org/the-conversation/2022-08-24/for-early-morning-workers-like-hprs-derrick-malama-theres-no-getting-used-to-insufficient-sleep
1060072794	20220825	202208	2022	2022.6438											MEX	MEXICO	MEX								0	084	084	08	2	7.0	2	1	2	-7.49506903353057	0								4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20220825021500	https://www.vcstar.com/story/news/local/communities/oxnard/2022/08/24/oxnard-california-jose-manuel-perez-pleads-guilty-wildlife-smuggling-case/7889935001/
1060072795	20220825	202208	2022	2022.6438											MIL	MILITARY MACHINE						MIL			1	190	190	19	4	-10.0	6	1	6	1.47347740667976	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825021500	https://www.afr.com/life-and-luxury/travel/thwarted-developer-turns-to-exhibiting-art-in-his-romanian-castle-20220701-p5ayft
1060072796	20220825	202208	2022	2022.6438											MIL	MILITARY MACHINE						MIL			1	190	190	19	4	-10.0	2	1	2	1.47347740667976	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20220825021500	https://www.afr.com/life-and-luxury/travel/thwarted-developer-turns-to-exhibiting-art-in-his-romanian-castle-20220701-p5ayft
