1060153510	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	5.34124629080119	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220825143000	https://www.montanarightnow.com/bozeman/bozeman-community-fair-looks-to-showcase-local-non-profits-and-businesses/article_97d27ffa-2476-11ed-8bd7-3b0bd3084ba8.html
1060153511	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	013	013	01	1	0.4	5	1	5	5	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825143000	http://theindianawaaz.com/parliament-should-act-according-to-expectations-and-aspirations-of-people-lok-sabha-speaker-om-birla/
1060153512	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	014	014	01	1	0.0	2	1	2	-1.89633375474083	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220825143000	https://www.medscape.com/viewarticle/979732
1060153513	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	0.85034013605442	0								4	Sherwood Park, Alberta, Canada	CA	CA01	154724	53.5167	-113.317	-573558	4	Sherwood Park, Alberta, Canada	CA	CA01	154724	53.5167	-113.317	-573558	20220825143000	https://www.leducrep.com:443/news/local-news/mills-joins-crowded-nomination-race-for-sherwood-park-ndp
1060153514	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	5	0								1	India	IN	IN		20	77	IN	1	Canada	CA	CA		60	-96	CA	20220825143000	http://theindianawaaz.com/parliament-should-act-according-to-expectations-and-aspirations-of-people-lok-sabha-speaker-om-birla/
1060153515	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	084	084	08	2	7.0	2	1	2	0.25316455696202	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220825143000	https://ultimateclassicrock.com/gerald-potterton-dead/
1060153516	20220825	202208	2022	2022.6438											CMR	CAMEROONIAN	CMR								1	040	040	04	1	1.0	3	1	3	-0.393700787401579	0								4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	20220825143000	https://www.cameroon-info.net/article/cameroonians-living-in-slums-express-their-emotions-through-mbole-music-410793.html
1060153517	20220825	202208	2022	2022.6438											CMR	CAMEROONIAN	CMR								1	110	110	11	3	-2.0	3	1	3	-0.393700787401579	0								4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	4	Yaounde, Centre, Cameroon	CM	CM11	18585	3.86667	11.5167	-3160026	20220825143000	https://www.cameroon-info.net/article/cameroonians-living-in-slums-express-their-emotions-through-mbole-music-410793.html
1060153518	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	010	010	01	1	0.0	6	1	6	-4.88721804511278	0								3	Daytona Beach, Florida, United States	US	USFL		29.2108	-81.0228	281353	3	Daytona Beach, Florida, United States	US	USFL		29.2108	-81.0228	281353	20220825143000	https://www.wogx.com/news/florida-mom-accused-of-duct-taping-children-to-a-chair-over-stolen-moon-pie
1060153519	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	6	1	6	-4.88721804511278	0								3	Daytona Beach, Florida, United States	US	USFL		29.2108	-81.0228	281353	3	Daytona Beach, Florida, United States	US	USFL		29.2108	-81.0228	281353	20220825143000	https://www.wogx.com/news/florida-mom-accused-of-duct-taping-children-to-a-chair-over-stolen-moon-pie
1060153520	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	042	042	04	1	1.9	5	1	5	-8.67579908675797	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825143000	https://www.thehindu.com/news/cities/bangalore/bengaluru-police-bust-two-drug-rings/article65810237.ece
1060153521	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	1	1	1	-3.9714058776807	0								1	Kosovo	KV	KV		42.583333	21	KV	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220825143000	https://carnegieeurope.eu/publications/87755
1060153522	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-3.9714058776807	0								1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	20220825143000	https://carnegieeurope.eu/publications/87755
1060153523	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	193	193	19	4	-10.0	1	1	1	-3.9714058776807	0								1	Kosovo	KV	KV		42.583333	21	KV	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220825143000	https://carnegieeurope.eu/publications/87755
1060153524	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	-3.9714058776807	0								1	Kosovo	KV	KV		42.583333	21	KV	1	Kosovo	KV	KV		42.583333	21	KV	20220825143000	https://carnegieeurope.eu/publications/87755
1060153525	20220825	202208	2022	2022.6438											CRM	CONVICTS						CRM			1	0841	084	08	2	7.0	10	1	10	-5.1440329218107	0								4	Dahod, Gujarat, India	IN	IN09	17731	22.8333	74.2667	-2093834	4	Dahod, Gujarat, India	IN	IN09	17731	22.8333	74.2667	-2093834	20220825143000	http://theindianawaaz.com/supreme-court-issues-notice-to-gujarat-on-release-of-11-convicts-in-bilkis-bano-case/
1060153526	20220825	202208	2022	2022.6438											CVL	IMMIGRANT						CVL			0	020	020	02	1	3.0	4	1	4	-3.76623376623377	0								3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20220825143000	https://www.mochimag.com/our-voices/navigating-immigrant-guilt/
1060153527	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	5.34124629080119	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220825143000	https://www.montanarightnow.com/bozeman/bozeman-community-fair-looks-to-showcase-local-non-profits-and-businesses/article_97d27ffa-2476-11ed-8bd7-3b0bd3084ba8.html
1060153528	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			1	042	042	04	1	1.9	5	1	5	-3.27022375215146	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220825143000	https://medicalxpress.com/news/2022-08-drug-treatment-opportunities-rheumatoid-arthritis.html
1060153529	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	-4.82456140350877	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220825143000	https://mymixfm.com/2022/08/25/whiteland-high-school-student-killed-at-school-bus-stop-nearby-schools-on-lockdown/
1060153530	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	-3.06406685236768	0								4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825143000	https://saharareporters.com/articles/ekiti-university-orders-resumption-academic-administrative-activities-amid-strike-national
1060153531	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	5	1	5	-3.06406685236768	0								4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	4	Ado Ekiti, Ekiti, Nigeria	NI	NI54	22967	7.621	5.2215	-1997414	20220825143000	https://saharareporters.com/articles/ekiti-university-orders-resumption-academic-administrative-activities-amid-strike-national
1060153532	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	3.0812324929972	0								4	Westpark, Gauteng, South Africa	SF	SF06	77346	-25.7548	28.1267	-1300738	4	Westpark, Gauteng, South Africa	SF	SF06	77346	-25.7548	28.1267	-1300738	20220825143000	https://www.dailysun.co.za/dailysun/celebs/musical-genius-magesh-remembered-20220825
1060153533	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	3.40681362725451	0								4	Lydney, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7269	-2.53083	-2602317	4	Ross-On-Wye, Herefordshire, United Kingdom	UK	UKF7	40113	51.9167	-2.56667	-2606534	20220825143000	https://www.monmouthshirebeacon.co.uk/news/haberdashers-students-celebrate-gcse-success-561133
1060153534	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	16	1	10	3.40681362725451	0								4	Ross-On-Wye, Herefordshire, United Kingdom	UK	UKF7	40113	51.9167	-2.56667	-2606534	4	Ross-On-Wye, Herefordshire, United Kingdom	UK	UKF7	40113	51.9167	-2.56667	-2606534	20220825143000	https://www.monmouthshirebeacon.co.uk/news/haberdashers-students-celebrate-gcse-success-561133
1060153535	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	3.40681362725451	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825143000	https://www.monmouthshirebeacon.co.uk/news/haberdashers-students-celebrate-gcse-success-561133
1060153536	20220825	202208	2022	2022.6438											FRA	FRANCE	FRA								1	043	043	04	1	2.8	7	1	4	-0.22232103156959	0								4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	20220825143000	https://royalcentral.co.uk/features/the-royal-woman-who-went-from-hidden-queen-to-founder-of-historys-most-famous-dynasty-179836/
1060153537	20220825	202208	2022	2022.6438											FRAMED	FRANCE	FRA					MED			1	042	042	04	1	1.9	6	1	6	0.25316455696202	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825143000	https://ultimateclassicrock.com/gerald-potterton-dead/
1060153538	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-0.98814229249012	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20220825143000	https://www.elystandard.co.uk/news/woman-reacts-after-field-fire-metres-from-home-9233940
1060153539	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	4.9618320610687	0								4	Rhos-On-Sea, Conwy, United Kingdom	UK	UKX8	40182	53.3	-3.75	-2606208	4	Rhos-On-Sea, Conwy, United Kingdom	UK	UKX8	40182	53.3	-3.75	-2606208	20220825143000	https://www.northwalespioneer.co.uk/news/20759461.glamping-pods-site-used-celeb/
1060153540	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	2.21238938053098	0								5	Warwickshire, Warwickshire, United Kingdom	UK	UKP3	40135	52.3333	-1.58333	-2610946	5	Warwickshire, Warwickshire, United Kingdom	UK	UKP3	40135	52.3333	-1.58333	-2610946	20220825143000	https://coventryobserver.co.uk/news/charity-band-night-to-raise-funds-for-coventrys-myton-hospice/
1060153541	20220825	202208	2022	2022.6438											GOV	KING						GOV			0	020	020	02	1	3.0	6	1	6	-0.22232103156959	0								4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	20220825143000	https://royalcentral.co.uk/features/the-royal-woman-who-went-from-hidden-queen-to-founder-of-historys-most-famous-dynasty-179836/
1060153542	20220825	202208	2022	2022.6438											GOV	EXTERNAL AFFAIRS MINIST						GOV			1	0253	025	02	1	-0.3	10	1	10	-3.99002493765586	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220825143000	https://www.mexicostar.com/news/272666302/former-tamil-nadu-cm-panneerselvam-calls-for-release-of-indian-fishermen-detained-in-sri-lanka
1060153543	20220825	202208	2022	2022.6438											GOV	ADMINISTRATION						GOV			1	0331	033	03	1	5.2	20	1	10	2.85714285714285	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825143000	http://www.msn.com/en-us/news/politics/do-you-qualify-for-student-loan-forgiveness/ar-AA115rom
1060153544	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	-1.05708245243129	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220825143000	https://www.bbc.com/news/live/world-africa-62444129
1060153545	20220825	202208	2022	2022.6438											GOV	KING						GOV			0	043	043	04	1	2.8	4	1	4	-0.22232103156959	0								4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	4	Beauforts, Auvergne, France	FR	FR98	16248	46.1237	2.84439	-1411011	20220825143000	https://royalcentral.co.uk/features/the-royal-woman-who-went-from-hidden-queen-to-founder-of-historys-most-famous-dynasty-179836/
1060153546	20220825	202208	2022	2022.6438											GOV	GOVERNOR						GOV			1	046	046	04	1	7.0	6	1	6	-0.18587360594796	0								4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	4	Nakuru, Rift Valley, Kenya	KE	KE08	18585	-0.283333	36.0667	-2258197	20220825143000	https://www.kenyans.co.ke/news/78844-former-governors-who-refused-show-successors-swearing
1060153547	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			0	046	046	04	1	7.0	1	1	1	-3.33333333333333	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220825143000	https://www.trains.com/trn/news-reviews/news-wire/baltimore-councilwoman-calls-for-csx-coal-facility-to-be-shut-down/
1060153548	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			0	046	046	04	1	7.0	1	1	1	-3.33333333333333	0								3	Curtis Bay, Maryland, United States	US	USMD		39.2268	-76.588	597304	3	Curtis Bay, Maryland, United States	US	USMD		39.2268	-76.588	597304	20220825143000	https://www.trains.com/trn/news-reviews/news-wire/baltimore-councilwoman-calls-for-csx-coal-facility-to-be-shut-down/
1060153549	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	1	1	1	-1.13960113960114	0								4	Garowe, Nugaal, Somalia	SO	SO18	25717	8.40536	48.4845	-3222077	4	Garowe, Nugaal, Somalia	SO	SO18	25717	8.40536	48.4845	-3222077	20220825143000	https://www.garoweonline.com/en/news/puntland/somalia-hassan-sheikh-lands-in-puntland-as-pm-hamza-arrives-in-beledweyne
1060153550	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	1	1	1	-1.13960113960114	0								4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20220825143000	https://www.garoweonline.com/en/news/puntland/somalia-hassan-sheikh-lands-in-puntland-as-pm-hamza-arrives-in-beledweyne
1060153551	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			0	080	080	08	2	5.0	2	1	2	-3.33333333333333	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220825143000	https://www.trains.com/trn/news-reviews/news-wire/baltimore-councilwoman-calls-for-csx-coal-facility-to-be-shut-down/
1060153552	20220825	202208	2022	2022.6438											GOV	GOVERNOR						GOV			1	112	112	11	3	-2.0	2	1	2	1.27226463104326	0								5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	20220825143000	https://saharareporters.com/articles/pdp-owns-governor-wike-and-would-have-been-punished-long-ago-former-plateau-governor
1060153553	20220825	202208	2022	2022.6438											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	10	1	10	-3.6144578313253	0								3	Torresdale, Pennsylvania, United States	US	USPA	PA101	40.0548	-75.0043	1189668	3	Torresdale, Pennsylvania, United States	US	USPA	PA101	40.0548	-75.0043	1189668	20220825143000	https://www.fox29.com/news/police-man-drives-himself-to-torresdale-wawa-after-being-shot-multiple-times
1060153554	20220825	202208	2022	2022.6438											GRC	GREECE	GRC								1	130	130	13	3	-4.4	2	1	2	4.49582530507386	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220825143000	https://www.dailymail.co.uk/travel/article-11112327/Know-whats-better-weekend-Greekend.html
1060153555	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	015	015	01	1	0.0	10	1	10	-1.85185185185185	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825143000	https://www.primenewsghana.com/general-news/aurum-institute-ghana-supports-ga-east-municipal-hospital-and-ghana-infectious-disease-centre-with-medical-supplies.html
1060153556	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	042	042	04	1	1.9	10	1	10	-3.2480995162405	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825143000	https://www.frieze.com/article/two-memoirs-look-motherhood-grip-capitalism
1060153557	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	0841	084	08	2	7.0	10	1	10	-1.85185185185185	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825143000	https://www.primenewsghana.com/general-news/aurum-institute-ghana-supports-ga-east-municipal-hospital-and-ghana-infectious-disease-centre-with-medical-supplies.html
1060153558	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								0	043	043	04	1	2.8	3	1	3	-4.51075641915336	0								4	Mashhad, (IR30), Iran	IR	IR30	41031	36.297	59.6062	-3074261	4	Mashhad, (IR30), Iran	IR	IR30	41031	36.297	59.6062	-3074261	20220825143000	https://www.middleeasteye.net/opinion/iran-afghanistan-taliban-problem-not-opportunity
1060153559	20220825	202208	2022	2022.6438											IRN	IRAN	IRN								0	057	057	05	1	8.0	3	1	3	-4.51075641915336	0								4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20220825143000	https://www.middleeasteye.net/opinion/iran-afghanistan-taliban-problem-not-opportunity
1060153560	20220825	202208	2022	2022.6438											IRN	TEHRAN	IRN								0	130	130	13	3	-4.4	1	1	1	-4.51075641915336	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220825143000	https://www.middleeasteye.net/opinion/iran-afghanistan-taliban-problem-not-opportunity
1060153561	20220825	202208	2022	2022.6438											ISR	TEL AVIV	ISR								1	042	042	04	1	1.9	8	1	8	2.54237288135593	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825143000	https://jewishlink.news/real-estate/53079-carmei-gat-israel-the-new-affordable-anglo-community
1060153562	20220825	202208	2022	2022.6438											ISRMIL	ISRAEL	ISR					MIL			0	193	193	19	4	-10.0	10	1	10	-7.6923076923077	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	20220825143000	https://www.entornointeligente.com/new-israeli-raids-on-occupied-west-bank-turn-deadly/
1060153563	20220825	202208	2022	2022.6438											ITA	ITALY	ITA								1	020	020	02	1	3.0	3	1	3	0.70921985815602	0								4	Carette, Lombardia, Italy	IT	IT09	26294	46.3167	10.2167	-113338	4	Carette, Lombardia, Italy	IT	IT09	26294	46.3167	10.2167	-113338	20220825143000	https://blog.dupontregistry.com/reviews/pininfarina-battista-first-drive-review/
1060153564	20220825	202208	2022	2022.6438											ITABUS	ITALIAN	ITA					BUS			0	040	040	04	1	1.0	6	1	6	2.48155600268277	0								4	Rimini, Emilia-Romagna, Italy	IT	IT05	18342	44.0633	12.5808	-126373	4	Rimini, Emilia-Romagna, Italy	IT	IT05	18342	44.0633	12.5808	-126373	20220825143000	https://cineuropa.org/it/newsdetail/429349/
1060153565	20220825	202208	2022	2022.6438											JEWHSD010	CHABAD				JEW	HSD				1	042	042	04	1	1.9	6	1	6	1.77856825255669	0								3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220825143000	https://jewishlink.news/features/53099-how-a-team-of-chasidic-techies-created-the-world-s-largest-network-of-jewish-websites
1060153566	20220825	202208	2022	2022.6438											JEWHSD010	CHABAD				JEW	HSD				1	042	042	04	1	1.9	4	1	4	1.77856825255669	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825143000	https://jewishlink.news/features/53099-how-a-team-of-chasidic-techies-created-the-world-s-largest-network-of-jewish-websites
1060153567	20220825	202208	2022	2022.6438											LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	5	1	5	5	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825143000	http://theindianawaaz.com/parliament-should-act-according-to-expectations-and-aspirations-of-people-lok-sabha-speaker-om-birla/
