1060116830	20220818	202208	2022	2022.6247	GOV	MINIST						GOV			IDN	BALI	IDN								0	036	036	03	1	4.0	8	1	8	-3.1055900621118	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20220825094500	https://gazette.com/news/us-world/eu-to-urge-big-polluters-to-toughen-climate-pledges-by-cop27-summit---draft/article_09190123-6e52-5a83-b791-26fad4a6f3f3.html
1060116831	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	-5.19645120405577	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825094500	https://www.arkansasonline.com/news/2022/aug/25/first-lady-tests-positive-for-covid-again/
1060116832	20220818	202208	2022	2022.6247	MMR	MYANMAR	MMR								GOV	REGIME						GOV			0	190	190	19	4	-10.0	1	1	1	-9.25110132158591	5	Kayah State, Kayah State, Myanmar	BM	BM06	41792	19.25	97.5	-419740	4	Myaung, Sagain, Myanmar	BM	BM10	41820	21.8333	95.4167	-431257	5	Kayah State, Kayah State, Myanmar	BM	BM06	41792	19.25	97.5	-419740	20220825094500	https://www.irrawaddy.com/news/burma/myanmars-armed-resistance-increasingly-going-on-the-offensive.html
1060116833	20220818	202208	2022	2022.6247	MMR	MYANMAR	MMR								GOV	REGIME						GOV			0	190	190	19	4	-10.0	1	1	1	-9.25110132158591	4	Magwe, Magway, Myanmar	BM	BM15	41798	20.15	94.9167	-426707	5	Kayah State, Kayah State, Myanmar	BM	BM06	41792	19.25	97.5	-419740	4	Magwe, Magway, Myanmar	BM	BM15	41798	20.15	94.9167	-426707	20220825094500	https://www.irrawaddy.com/news/burma/myanmars-armed-resistance-increasingly-going-on-the-offensive.html
1060116834	20220818	202208	2022	2022.6247	PAKJUD	PAKISTAN	PAK					JUD			COP	POLICE						COP			1	081	081	08	2	5.0	10	1	10	0.35335689045936	0								0								0								20220825094500	https://www.business-standard.com/article/international/pak-court-grants-interim-bail-to-ex-pm-imran-khan-in-terrorism-case-122082500528_1.html
1060116835	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								POL	POLAND	POL								1	020	020	02	1	3.0	5	1	5	-3.86740331491712	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Poland	PL	PL		52	20	PL	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220825094500	https://interaksyon.philstar.com/politics-issues/2022/08/25/226106/google-to-roll-out-anti-disinformation-campaign-in-some-eu-countries/
1060116836	20220818	202208	2022	2022.6247	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	1	1	1	-1.60891089108911	1	Russia	RS	RS		60	100	RS	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	20220825094500	https://abcnews.go.com/International/ukraines-volunteer-army-responds-russian-hackers-minister/story?id=88651955
1060116837	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	070	070	07	2	7.0	4	1	4	0.36764705882352	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825094500	https://www.salemnews.com/news/local_news/super-pac-ads-backing-driscoll-blasted-by-opponent/article_5d14a416-2349-11ed-b21e-af3528f004b8.html
1060116838	20220824	202208	2022	2022.6411	COP	CONSTABLE						COP			CVL	COMMUNITY						CVL			0	023	023	02	1	3.4	10	1	10	-5.6	0								0								0								20220825094500	https://www.itv.com/news/granada/2022-08-25/thousands-raised-for-family-girl-9-killed-in-liverpool-shooting
1060116839	20220824	202208	2022	2022.6411	FRA	FRANCE	FRA								GBR	BRITISH	GBR								1	030	030	03	1	4.0	2	1	2	-1.83486238532111	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825094500	https://www.datacenterdynamics.com/en/news/altice-france-ceo-departs-company-after-13-years/
1060116840	20220824	202208	2022	2022.6411	FRA	FRANCE	FRA								GBR	BRITISH	GBR								1	030	030	03	1	4.0	2	1	2	-1.83486238532111	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	1	France	FR	FR		46	2	FR	20220825094500	https://www.datacenterdynamics.com/en/news/altice-france-ceo-departs-company-after-13-years/
1060116841	20220825	202208	2022	2022.6438											ARE	ABU DHABI	ARE								0	057	057	05	1	8.0	3	1	3	4.68319559228651	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825094500	https://gulfbusiness.com/first-abu-dhabi-bank-launches-multiple-thematic-fund/
1060116842	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	10	1	10	-1.4792899408284	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825094500	https://www.cbs8.com/article/news/local/fewer-electric-scooters-san-diego-county/509-e3f5014b-e197-40a1-9948-dfe2f300b699
1060116843	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	030	030	03	1	4.0	5	1	5	1.23076923076923	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825094500	https://en.globes.co.il/en/article-israel-postal-co-privatization-process-to-begin-1001422530
1060116844	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	1.58102766798419	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825094500	https://gulfbusiness.com/abu-dhabis-adnoc-drilling-acquires-offshore-jack-up-rig-for-70m/
1060116845	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	3.07017543859649	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825094500	http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=306360
1060116846	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	043	043	04	1	2.8	3	1	3	-5.52486187845304	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220825094500	https://timesofindia.indiatimes.com/city/bengaluru/84-threatening-calls-bank-ordered-to-pay-rs-2-lakh-relief-to-senior-citizen-in-bengaluru/articleshow/93764095.cms
1060116847	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			1	043	043	04	1	2.8	3	1	3	4.42708333333333	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825094500	https://www.eadt.co.uk/news/business/giffords-hall-vineyard-wins-east-anglia-wine-award-9230868
1060116848	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	046	046	04	1	7.0	10	1	10	2.94906166219839	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825094500	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-25-ge-to-unveil-grid-technology-innovations-at-cigre-2022
1060116849	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	050	050	05	1	3.5	5	1	5	1.58102766798419	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825094500	https://gulfbusiness.com/abu-dhabis-adnoc-drilling-acquires-offshore-jack-up-rig-for-70m/
1060116850	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	4	1	4	0.85728693898134	0								3	Big Timber, Montana, United States	US	USMT		45.8349	-109.955	802032	3	Big Timber, Montana, United States	US	USMT		45.8349	-109.955	802032	20220825094500	https://www.belgrade-news.com/features/cattle-are-the-key-some-montana-ranchers-turn-to-regenerative-grazing-to-capture-more-carbon/article_1db3e934-23e5-11ed-be09-17f84375a78a.html
1060116851	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	6	1	6	0.85728693898134	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220825094500	https://www.belgrade-news.com/features/cattle-are-the-key-some-montana-ranchers-turn-to-regenerative-grazing-to-capture-more-carbon/article_1db3e934-23e5-11ed-be09-17f84375a78a.html
1060116852	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	5	1	5	2.94906166219839	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825094500	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-25-ge-to-unveil-grid-technology-innovations-at-cigre-2022
1060116853	20220825	202208	2022	2022.6438											CHE	SWISS	CHE								1	112	112	11	3	-2.0	6	1	6	-14	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220825094500	https://www.thestandard.com.hk/breaking-news/section/6/193892/Swiss-woman-charged-over-
1060116854	20220825	202208	2022	2022.6438											CHE	SWITZERLAND	CHE								1	112	112	11	3	-2.0	2	1	2	-14	0								1	Syria	SY	SY		35	38	SY	1	Turkey	TU	TU		39.059012	34.911546	TU	20220825094500	https://www.thestandard.com.hk/breaking-news/section/6/193892/Swiss-woman-charged-over-
1060116855	20220825	202208	2022	2022.6438											CHRPRO210	LUTHERAN				CHR	PRO				1	036	036	03	1	4.0	8	1	8	0.96153846153846	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825094500	https://www.crescent-news.com/news/local_religion/church-events---august-25-2022/article_4f08a4ce-23dc-11ed-8fb8-0b887aed2624.html
1060116856	20220825	202208	2022	2022.6438											COP	DEPUTY						COP			1	090	090	09	2	-2.0	8	1	8	-0.70323488045007	0								4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	20220825094500	https://www.dnaindia.com/india/report-bjp-has-set-aside-rs-800-crore-to-buy-40-aap-mlas-claims-arvind-kejriwal-questions-source-of-money-2979450
1060116857	20220825	202208	2022	2022.6438											COP	DEPUTY						COP			1	090	090	09	2	-2.0	8	1	8	1.50753768844221	0								4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	20220825094500	https://www.business-standard.com/article/politics/kejriwal-questions-source-of-rs-800-crore-offered-by-bjp-to-40-aap-mlas-122082500529_1.html
1060116858	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			0	036	036	03	1	4.0	10	1	10	1.48305084745763	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825094500	https://www.crescent-news.com/news/local_news/ccno-board-approves-significant-pay-increases-incentives/article_880bbca8-23cc-11ed-aba2-b3aea7f7eae7.html
1060116859	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	-3.31753554502369	0								4	Yangtze, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	4	Yangtze, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	20220825094500	https://www.france24.com/en/live-news/20220825-gimme-shelter-older-chinese-take-refuge-from-heatwave-in-subways
1060116860	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	045	045	04	1	5.0	5	1	5	3.125	0								0								0								20220825094500	http://thepinetree.net/index.php?module=announce&ANN_user_op=view&ANN_id=80711
1060116861	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			0	050	050	05	1	3.5	10	1	10	2.99842188321936	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825094500	https://www.caltech.edu/about/news/tweaking-turbine-angles-squeezes-more-power-out-of-wind-farms
1060116862	20220825	202208	2022	2022.6438											DEU	GERMAN	DEU								0	057	057	05	1	8.0	8	1	8	-0.62578222778473	0								4	Wilhelmshaven, Niedersachsen, Germany	GM	GM06	40698	53.5167	8.13333	-1888366	4	Wilhelmshaven, Niedersachsen, Germany	GM	GM06	40698	53.5167	8.13333	-1888366	20220825094500	https://www.cbc.ca/news/canada/new-brunswick/nb-nuclear-power-complicate-belledune-hydrogen-1.6561077
1060116863	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	8.11320754716981	0								4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	20220825094500	https://www.birminghammail.co.uk/special-features/reach-new-heights-atcentralst-michaels-24800901
1060116864	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	-3.63269424823411	0								3	North Haven, Maine, United States	US	USME		44.1281	-68.8742	572346	3	North Haven, Maine, United States	US	USME		44.1281	-68.8742	572346	20220825094500	https://knox.villagesoup.com/2022/08/25/north-havens-lost-sons-honored-in-locally-produced-wwii-movie/
1060116865	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	-3.63269424823411	0								3	Goose Rocks, Maine, United States	US	USME		44.1354	-68.8317	579346	3	North Haven, Maine, United States	US	USME		44.1281	-68.8742	572346	20220825094500	https://knox.villagesoup.com/2022/08/25/north-havens-lost-sons-honored-in-locally-produced-wwii-movie/
1060116866	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			0	051	051	05	1	3.4	10	1	10	7	0								4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	4	West Bromwich, Sandwell, United Kingdom	UK	UKL7	40136	52.5167	-2	-2611178	20220825094500	https://www.birminghammail.co.uk/special-features/set-your-sights-sandwell-college-24804674
1060116867	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	112	112	11	3	-2.0	10	1	10	-0.67567567567567	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825094500	https://www.itv.com/news/2022-08-25/gcse-results-day-expected-to-highlight-regional-disparities
1060116868	20220825	202208	2022	2022.6438											ESP	SPAIN	ESP								0	173	173	17	4	-5.0	4	1	4	-1.40845070422535	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825094500	http://www.msn.com/en-us/tv/news/laid-off-hbo-max-execs-reveal-warner-bros-discovery-is-killing-off-diversity-and-courting-middle-america/ar-AA1155Jz
1060116869	20220825	202208	2022	2022.6438											FRA	PARIS	FRA								0	042	042	04	1	1.9	10	1	10	5.76036866359447	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825094500	http://www.msn.com/en-us/tv/news/joanna-gaines-responds-after-drew-barrymore-posts-candid-instagram-about-her/ar-AA115688
1060116870	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	012	012	01	1	-0.4	4	1	4	4.42708333333333	0								4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	20220825094500	https://www.eadt.co.uk/news/business/giffords-hall-vineyard-wins-east-anglia-wine-award-9230868
1060116871	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	3	1	3	4.42708333333333	0								4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	20220825094500	https://www.eadt.co.uk/news/business/giffords-hall-vineyard-wins-east-anglia-wine-award-9230868
1060116872	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	5	1	5	-4.53141091658085	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825094500	https://english.news.cn/europe/20220825/100dff50c3fa4740a144a28fd6fccec9/c.html
1060116873	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								1	120	120	12	3	-4.0	10	1	10	-0.68143100511074	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Kajola, Ondo, Nigeria	NI	NI48	22987	6.72767	4.40068	-2014285	20220825094500	https://www.dezeen.com/2022/08/25/olaniyi-studio-kajola-footwear-design/
1060116874	20220825	202208	2022	2022.6438											GBRJUD	UNITED KINGDOM	GBR					JUD			0	042	042	04	1	1.9	2	1	2	4.42708333333333	0								4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	4	Toppesfield, Essex, United Kingdom	UK	UKE4	40132	52	0.533333	-2609976	20220825094500	https://www.eadt.co.uk/news/business/giffords-hall-vineyard-wins-east-anglia-wine-award-9230868
1060116875	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	033	033	03	1	5.2	3	1	3	-3.79550735863672	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825094500	https://www.novinite.com/articles/216435/Day+183+of+the+Invasion+of+Ukraine:+22+Dead+after+Russian+Attack+on+a+Railway+Station+in+Chaplyne
1060116876	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	5	1	5	-1.11788617886179	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220825094500	https://fulcrum.sg/the-implications-of-eus-cbam-for-southeast-asia/
