1060202047	20220726	202207	2022	2022.5644	USAGOV	THE WHITE HOUSE	USA					GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-4.37452033768228	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825204500	http://www.msn.com/en-us/news/world/with-iranian-drones-russia-complicates-nuclear-deal-talks/ar-AA116GOH
1060202048	20220726	202207	2022	2022.5644	USAGOV	THE WHITE HOUSE	USA					GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	22	6	22	-3.80886924129633	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825204500	https://www.nhregister.com/news/article/With-Iranian-drones-Russia-complicates-nuclear-17398458.php
1060202049	20220726	202207	2022	2022.5644	USAGOV	THE WHITE HOUSE	USA					GOV			IRN	IRAN	IRN								0	130	130	13	3	-4.4	12	6	12	-3.85600683266182	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825204500	https://www.nhregister.com/news/article/With-Iranian-drones-Russia-complicates-nuclear-17398458.php
1060202050	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	043	043	04	1	2.8	1	1	1	-5.83090379008746	0								4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220825204500	https://www.9news.com.au/national/major-drug-busts-cocaine-ice-marble-slabs-vintage-bentley-sydney/bcfac056-b690-4ecf-8c98-6703cc49290b
1060202051	20220818	202208	2022	2022.6247	ARM	ARMENIAN	ARM								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202052	20220818	202208	2022	2022.6247	ARM	ARMENIAN	ARM								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	6	1	6	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202053	20220818	202208	2022	2022.6247	ARM	ARMENIAN	ARM								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202054	20220818	202208	2022	2022.6247	AUS	AUSTRALIA	AUS								COP	POLICE						COP			0	043	043	04	1	2.8	2	1	2	-5.83090379008746	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220825204500	https://www.9news.com.au/national/major-drug-busts-cocaine-ice-marble-slabs-vintage-bentley-sydney/bcfac056-b690-4ecf-8c98-6703cc49290b
1060202055	20220818	202208	2022	2022.6247	AZE	AZERBAIJAN	AZE								BEL	BELGIUM	BEL								1	042	042	04	1	1.9	2	1	2	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202056	20220818	202208	2022	2022.6247	AZE	AZERBAIJANI	AZE								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202057	20220818	202208	2022	2022.6247	AZE	AZERBAIJANI	AZE								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-2.31788079470199	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202058	20220818	202208	2022	2022.6247	AZE	AZERBAIJANI	AZE								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	4	1	4	-2.31788079470199	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202059	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								ARM	ARMENIAN	ARM								1	043	043	04	1	2.8	1	1	1	-2.31788079470199	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202060	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								ARM	ARMENIAN	ARM								1	043	043	04	1	2.8	6	1	6	-2.31788079470199	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202061	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								ARM	ARMENIAN	ARM								1	043	043	04	1	2.8	1	1	1	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202062	20220818	202208	2022	2022.6247	BEL	BELGIUM	BEL								AZE	AZERBAIJAN	AZE								1	043	043	04	1	2.8	2	1	2	-2.31788079470199	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202063	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								AZE	AZERBAIJANI	AZE								1	043	043	04	1	2.8	1	1	1	-2.31788079470199	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202064	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								AZE	AZERBAIJANI	AZE								1	043	043	04	1	2.8	4	1	4	-2.31788079470199	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202065	20220818	202208	2022	2022.6247	BEL	BRUSSELS	BEL								AZE	AZERBAIJANI	AZE								1	043	043	04	1	2.8	1	1	1	-2.31788079470199	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220825204500	https://asbarez.com/pashinyan-aliyev-set-to-meet-in-brussels-next-week/
1060202066	20220818	202208	2022	2022.6247	COP	POLICE						COP													0	042	042	04	1	1.9	1	1	1	-5.83090379008746	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	0								4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220825204500	https://www.9news.com.au/national/major-drug-busts-cocaine-ice-marble-slabs-vintage-bentley-sydney/bcfac056-b690-4ecf-8c98-6703cc49290b
1060202067	20220818	202208	2022	2022.6247	COP	POLICE						COP			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-5.83090379008746	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220825204500	https://www.9news.com.au/national/major-drug-busts-cocaine-ice-marble-slabs-vintage-bentley-sydney/bcfac056-b690-4ecf-8c98-6703cc49290b
1060202068	20220818	202208	2022	2022.6247	GOV	PRESIDENT						GOV			EDU	STUDENT						EDU			1	192	192	19	4	-9.5	8	1	8	-6.69642857142857	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20220825204500	https://journalrecord.com/2022/08/25/students-to-reoccupy-nevada-dorm-damaged-by-explosion/
1060202069	20220818	202208	2022	2022.6247	MED	MEDIA						MED													0	010	010	01	1	0.0	1	1	1	-1.22591943957968	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825204500	https://www.fox7austin.com/news/doj-submits-redacted-trump-affidavit-search-mar-a-lago
1060202070	20220818	202208	2022	2022.6247	MED	MEDIA						MED													0	090	090	09	2	-2.0	1	1	1	-1.22591943957968	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825204500	https://www.fox7austin.com/news/doj-submits-redacted-trump-affidavit-search-mar-a-lago
1060202071	20220818	202208	2022	2022.6247	MED	MEDIA						MED			USAMED	THE ASSOCIATED PRESS	USA					MED			0	010	010	01	1	0.0	1	1	1	-1.22591943957968	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825204500	https://www.fox7austin.com/news/doj-submits-redacted-trump-affidavit-search-mar-a-lago
1060202072	20220818	202208	2022	2022.6247	MED	MEDIA						MED			USAMED	THE ASSOCIATED PRESS	USA					MED			0	090	090	09	2	-2.0	1	1	1	-1.22591943957968	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825204500	https://www.fox7austin.com/news/doj-submits-redacted-trump-affidavit-search-mar-a-lago
1060202073	20220818	202208	2022	2022.6247	USAGOV	UNITED STATES	USA					GOV			EDU	STUDENT						EDU			1	192	192	19	4	-9.5	2	1	2	-6.69642857142857	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20220825204500	https://journalrecord.com/2022/08/25/students-to-reoccupy-nevada-dorm-damaged-by-explosion/
1060202074	20220818	202208	2022	2022.6247	VNM	VIETNAM	VNM								CVL	PROPERTY OWNER						CVL			0	010	010	01	1	0.0	3	1	3	0.31982942430704	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220825204500	https://techcrunch.com/2022/08/25/flexible-apartment-startups-gain-more-traction-as-landing-lands-125m-in-debt-and-equity-funding/
1060202075	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													1	1014	101	10	3	-5.0	2	1	2	-5.55555555555555	4	Iloilo, Iloilo City, Philippines	RP	RPC9	24250	10.6969	122.564	-2428456	0								4	Iloilo, Iloilo City, Philippines	RP	RPC9	24250	10.6969	122.564	-2428456	20220825204500	https://www.philstar.com/nation/2022/08/26/2205112/dilg-orders-probe-iloilo-inmates-protest
