1060075515	20210825	202108	2021	2021.6438	ITA	ITALIAN	ITA								ESP	BARCELONA	ESP								0	046	046	04	1	7.0	1	1	1	-3.18302387267905	1	Italy	IT	IT		42.833333	12.833333	IT	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825024500	https://www.politico.eu/article/emmanuel-macron-france-heads-to-algeria-amid-strained-ties-with-former-colony/
1060075526	20220726	202207	2022	2022.5644	THABUS	THAI	THA					BUS			KOR	INCHEON	KOR								1	160	160	16	4	-4.0	5	1	5	-4.26356589147287	1	Thailand	TH	TH		15	100	TH	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825024500	https://english.chosun.com/site/data/html_dir/2020/02/25/2020022502347.html
1060075527	20220726	202207	2022	2022.5644	THABUS	THAI	THA					BUS			VNM	HANOI	VNM								1	160	160	16	4	-4.0	5	1	5	-4.26356589147287	1	Thailand	TH	TH		15	100	TH	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825024500	https://english.chosun.com/site/data/html_dir/2020/02/25/2020022502347.html
1060075528	20220726	202207	2022	2022.5644	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			1	020	020	02	1	3.0	1	1	1	-3.27272727272727	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825024500	https://www.zerohedge.com/political/hypocrisy-hollywood-elites-fly-private-jets-waste-water-while-preaching-eco-friendly
1060075529	20220726	202207	2022	2022.5644	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			1	020	020	02	1	3.0	1	1	1	-3.27272727272727	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825024500	https://www.zerohedge.com/political/hypocrisy-hollywood-elites-fly-private-jets-waste-water-while-preaching-eco-friendly
1060075530	20220818	202208	2022	2022.6247	HLHGOV	HOSPITAL						HLH	GOV		COP	POLICE						COP			0	0841	084	08	2	7.0	6	1	6	-4.64939024390244	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825024500	https://www.business-standard.com/article/international/pak-court-denies-police-request-for-7-day-physical-remand-of-pti-leader-122082500002_1.html
1060075531	20220818	202208	2022	2022.6247	USA	VIRGINIA	USA								GOV	ATTORNEY GENERAL						GOV			1	051	051	05	1	3.4	1	1	1	1.06194690265486	3	Bayside Shopping Center, Virginia, United States	US	USVA	VA810	36.9038	-76.1372	1780039	3	Bayside Shopping Center, Virginia, United States	US	USVA		36.9038	-76.1372	1780039	3	Bayside Shopping Center, Virginia, United States	US	USVA		36.9038	-76.1372	1780039	20220825024500	http://www.dailypress.com/government/virginia/vp-nw-politics-veterans-center-20220824-6pw3raov7nc5tahwmmmesdolsq-story.html
1060075532	20220824	202208	2022	2022.6411	NZL	NEW ZEALANDER	NZL																		0	0841	084	08	2	7.0	16	1	10	-4.28265524625267	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	0								4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20220825024500	https://www.skynews.com.au/world-news/offduty-new-zealand-soldier-dominic-aleben-killed-fighting-against-russia-with-international-legion-of-ukraine/news-story/17648f6d6c2835479476938fb6c4770b
1060075533	20220824	202208	2022	2022.6411	UKR	UKRAINE	UKR								NZL	NEW ZEALAND	NZL								0	0841	084	08	2	7.0	2	1	2	-4.28265524625267	1	Ukraine	UP	UP		49	32	UP	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20220825024500	https://www.skynews.com.au/world-news/offduty-new-zealand-soldier-dominic-aleben-killed-fighting-against-russia-with-international-legion-of-ukraine/news-story/17648f6d6c2835479476938fb6c4770b
1060075534	20220824	202208	2022	2022.6411	UKR	UKRAINE	UKR								NZL	NEW ZEALAND	NZL								0	0841	084	08	2	7.0	2	1	2	-4.28265524625267	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	4	Burnham, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.6167	172.317	-1507846	20220825024500	https://www.skynews.com.au/world-news/offduty-new-zealand-soldier-dominic-aleben-killed-fighting-against-russia-with-international-legion-of-ukraine/news-story/17648f6d6c2835479476938fb6c4770b
1060075535	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	-4.66101694915254	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220825024500	https://www.skynews.com.au/lifestyle/celebrity-life/meghan-markle-should-have-known-the-show-must-go-on-as-her-horror-fire-story-is-disputed-by-royal-experts/news-story/af379d6efa6dd511b36980bd391c2fee
1060075536	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	0831	083	08	2	5.0	10	1	10	-4.66101694915254	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220825024500	https://www.skynews.com.au/lifestyle/celebrity-life/meghan-markle-should-have-known-the-show-must-go-on-as-her-horror-fire-story-is-disputed-by-royal-experts/news-story/af379d6efa6dd511b36980bd391c2fee
1060075537	20220825	202208	2022	2022.6438											AUS	MELBOURNE	AUS								1	036	036	03	1	4.0	10	1	10	0.21052631578947	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825024500	https://www.miragenews.com/new-childrens-hospital-for-melbournes-growing-842848/
1060075538	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	10	1	10	5.36231884057971	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825024500	https://www.itwire.com/guest-articles/company-news/cheque-mates-selects-ricoh-in-digital-printing-refresh.html
1060075539	20220825	202208	2022	2022.6438											AUSCOP	VICTORIA	AUS					COP			1	190	190	19	4	-10.0	7	1	7	-8.97097625329812	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825024500	https://www.9news.com.au/national/truck-driver-behind-eastern-freeway-crash-mohinder-singh-has-jail-sentence-slashed/c135d14d-5004-4cc7-9341-cb1324680294
1060075540	20220825	202208	2022	2022.6438											BGR	BULGARIA	BGR								1	042	042	04	1	1.9	1	1	1	1.61290322580645	0								1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	20220825024500	https://english.news.cn/20220825/758d44f465e84cd683f2e7151d3f381d/c.html
1060075541	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	12	1	6	1.5625	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825024500	https://www.theprogressnews.com/news/resident-shows-support-offers-input-on-potential-philipsburg-splash-pad/article_e2b6893c-23c5-11ed-9516-f7a063be0691.html
1060075542	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	090	090	09	2	-2.0	3	1	3	0.27881040892193	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220825024500	https://economictimes.indiatimes.com/tech/technology/swiggys-instamart-expands-to-25-cities/articleshow/93761179.cms
1060075543	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	090	090	09	2	-2.0	2	1	2	0.27881040892193	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220825024500	https://economictimes.indiatimes.com/tech/technology/swiggys-instamart-expands-to-25-cities/articleshow/93761179.cms
1060075544	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	110	110	11	3	-2.0	3	1	3	0.27881040892193	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220825024500	https://economictimes.indiatimes.com/tech/technology/swiggys-instamart-expands-to-25-cities/articleshow/93761179.cms
1060075545	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	110	110	11	3	-2.0	2	1	2	0.27881040892193	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220825024500	https://economictimes.indiatimes.com/tech/technology/swiggys-instamart-expands-to-25-cities/articleshow/93761179.cms
1060075546	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	4	1	4	-4.15944540727903	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220825024500	https://www.thegrocer.co.uk/sourcing/uk-food-sector-on-brink-of-new-co2-gas-crisis-as-supplier-halts-production/670796.article
1060075547	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	6	1	6	-4.15944540727903	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825024500	https://www.thegrocer.co.uk/sourcing/uk-food-sector-on-brink-of-new-co2-gas-crisis-as-supplier-halts-production/670796.article
1060075548	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	173	173	17	4	-5.0	6	1	6	1.69491525423729	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220825024500	https://economictimes.indiatimes.com/markets/stocks/news/ndtv-surges-5-on-optimism-over-adani-stake-buy/articleshow/93763866.cms
1060075549	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	036	036	03	1	4.0	6	1	6	3.43915343915344	0								4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	20220825024500	https://www.fairviewpost.com:443/news/local-news/lions-campground-will-be-packed-by-class-car-convoy
1060075550	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	036	036	03	1	4.0	2	1	2	3.43915343915344	0								4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	20220825024500	https://www.fairviewpost.com:443/news/local-news/lions-campground-will-be-packed-by-class-car-convoy
1060075551	20220825	202208	2022	2022.6438											CAN	CANADIAN	CAN								0	036	036	03	1	4.0	1	1	1	3.43915343915344	0								4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	20220825024500	https://www.fairviewpost.com:443/news/local-news/lions-campground-will-be-packed-by-class-car-convoy
1060075552	20220825	202208	2022	2022.6438											CAN	CANADIAN	CAN								0	042	042	04	1	1.9	5	1	5	3.43915343915344	0								4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	20220825024500	https://www.fairviewpost.com:443/news/local-news/lions-campground-will-be-packed-by-class-car-convoy
1060075553	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	6	1	6	-7.18232044198895	0								4	Rakiraki, Western, Fiji	FJ	FJ05	40205	-17.3667	178.15	-1194285	4	Rakiraki, Western, Fiji	FJ	FJ05	40205	-17.3667	178.15	-1194285	20220825024500	https://www.fijitimes.com/woman-dies-in-house-fire-5/
1060075554	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	8	1	8	-3.21428571428571	0								4	Merrylands, New South Wales, Australia	AS	AS02	5066	-33.8333	150.983	-1587107	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825024500	https://www.miragenews.com/re-appeal-to-locate-woman-missing-from-granville-842863/
1060075555	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-3.21428571428571	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825024500	https://www.miragenews.com/re-appeal-to-locate-woman-missing-from-granville-842863/
1060075556	20220825	202208	2022	2022.6438											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	10	1	10	-8.97097625329812	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825024500	https://www.9news.com.au/national/truck-driver-behind-eastern-freeway-crash-mohinder-singh-has-jail-sentence-slashed/c135d14d-5004-4cc7-9341-cb1324680294
1060075557	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-3.21428571428571	0								4	Merrylands, New South Wales, Australia	AS	AS02	5066	-33.8333	150.983	-1587107	4	Merrylands, New South Wales, Australia	AS	AS02	5066	-33.8333	150.983	-1587107	20220825024500	https://www.miragenews.com/re-appeal-to-locate-woman-missing-from-granville-842863/
1060075558	20220825	202208	2022	2022.6438											COP	POLICE OFFICER						COP			1	046	046	04	1	7.0	5	1	5	-3.47490347490347	0								4	Daska, Punjab, Pakistan	PK	PK04	40384	32.3243	74.3497	-2758935	4	Daska, Punjab, Pakistan	PK	PK04	40384	32.3243	74.3497	-2758935	20220825024500	https://www.thenews.com.pk/print/985270-daska-by-poll-irregularities-ecp-summons-firdous-usman-dar-umar-dar-on-30th
1060075559	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	0841	084	08	2	7.0	1	1	1	-4.71014492753623	0								4	Adikpo, Nigeria (general), Nigeria	NI	NI00	191172	8.33333	8.91667	-1997386	4	Adikpo, Nigeria (general), Nigeria	NI	NI00	191172	8.33333	8.91667	-1997386	20220825024500	https://punchng.com/foreign-suspects-linked-to-bharam-nabbed-in-benue/
1060075560	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	3	1	3	-6.1022120518688	0								3	Baltimore City Fire Department, Maryland, United States	US	USMD		39.4967	-77.0242	2085692	3	Baltimore City Fire Department, Maryland, United States	US	USMD		39.4967	-77.0242	2085692	20220825024500	https://baltimorebrew.com/2022/08/23/after-csx-and-key-fire-officials-were-absent-from-june-coal-terminal-blast-hearing-council-will-try-again/
1060075561	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	2	1	2	-6.1022120518688	0								3	Curtis Bay, Maryland, United States	US	USMD		39.2268	-76.588	597304	3	Curtis Bay, Maryland, United States	US	USMD		39.2268	-76.588	597304	20220825024500	https://baltimorebrew.com/2022/08/23/after-csx-and-key-fire-officials-were-absent-from-june-coal-terminal-blast-hearing-council-will-try-again/
1060075562	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			1	046	046	04	1	7.0	10	1	10	-1.62721893491124	0								0								0								20220825024500	https://journalnow.com/news/local/crime-and-courts/rural-hall-council-member-denies-allegations-she-spread-defamatory-statements-about-former-town-manager/article_ea099822-23bc-11ed-99bf-5b5b99a38c56.html
1060075563	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			0	073	073	07	2	7.4	2	1	2	-5.56690500510726	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825024500	https://www.thenews.com.pk/print/985142-over-900-perish-in-sindh-balochistan-as-rains-continue-to-wreak-havoc-for-dak
1060075564	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			1	100	100	10	3	-5.0	10	1	10	-2.7972027972028	0								4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20220825024500	https://dunyanews.tv/en/Pakistan/664940-KP-Govt-declares-flood-emergency-in-Tank-District
1060075565	20220825	202208	2022	2022.6438											CVL	SETTLEMENT						CVL			0	100	100	10	3	-5.0	6	1	6	-6.1022120518688	0								3	Baltimore City Fire Department, Maryland, United States	US	USMD		39.4967	-77.0242	2085692	3	Baltimore City Fire Department, Maryland, United States	US	USMD		39.4967	-77.0242	2085692	20220825024500	https://baltimorebrew.com/2022/08/23/after-csx-and-key-fire-officials-were-absent-from-june-coal-terminal-blast-hearing-council-will-try-again/
1060075566	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	1	1	1	-1.00231303006939	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	1	Mexico	MX	MX		23	-102	MX	20220825024500	https://www.koat.com/article/healthcare-conference-press-access/40982728
1060075567	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	9	1	5	-1.00231303006939	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825024500	https://www.koat.com/article/healthcare-conference-press-access/40982728
1060075568	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	141	141	14	3	-6.5	2	1	2	-5.56690500510726	0								4	Mirpurkhas, Sindh, Pakistan	PK	PK05	23689	25.5251	69.0159	-2769235	4	Mirpurkhas, Sindh, Pakistan	PK	PK05	23689	25.5251	69.0159	-2769235	20220825024500	https://www.thenews.com.pk/print/985142-over-900-perish-in-sindh-balochistan-as-rains-continue-to-wreak-havoc-for-dak
1060075569	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			0	141	141	14	3	-6.5	8	1	8	-5.56690500510726	0								4	Sukkur, Sindh, Pakistan	PK	PK05	40404	27.7052	68.8574	-2775228	4	Sukkur, Sindh, Pakistan	PK	PK05	40404	27.7052	68.8574	-2775228	20220825024500	https://www.thenews.com.pk/print/985142-over-900-perish-in-sindh-balochistan-as-rains-continue-to-wreak-havoc-for-dak
1060075570	20220825	202208	2022	2022.6438											DZA	ALGERIA	DZA								1	043	043	04	1	2.8	10	1	10	-3.18302387267905	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220825024500	https://www.politico.eu/article/emmanuel-macron-france-heads-to-algeria-amid-strained-ties-with-former-colony/
1060075571	20220825	202208	2022	2022.6438											DZA	ALGERIAN	DZA								0	057	057	05	1	8.0	1	1	1	-3.18302387267905	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825024500	https://www.politico.eu/article/emmanuel-macron-france-heads-to-algeria-amid-strained-ties-with-former-colony/
1060075572	20220825	202208	2022	2022.6438											DZA	ALGERIAN	DZA								0	057	057	05	1	8.0	1	1	1	-3.18302387267905	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220825024500	https://www.politico.eu/article/emmanuel-macron-france-heads-to-algeria-amid-strained-ties-with-former-colony/
1060075573	20220825	202208	2022	2022.6438											DZAGOV	ALGERIAN	DZA					GOV			0	057	057	05	1	8.0	6	1	6	-3.18302387267905	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220825024500	https://www.politico.eu/article/emmanuel-macron-france-heads-to-algeria-amid-strained-ties-with-former-colony/
1060075574	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	-2.37154150197628	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825024500	https://www.breitbart.com/politics/2022/08/24/missouri-school-district-reinstates-corporal-punishment/
1060075575	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	040	040	04	1	1.0	3	1	3	2.43128964059196	0								4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	4	Whitecourt, Alberta, Canada	CA	CA01	154724	54.1333	-115.683	-575874	20220825024500	https://www.fairviewpost.com:443/news/local-news/teacher-hangs-up-cap-made-an-impact-in-media-arts
1060075576	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	-5.56690500510726	0								4	Upper Dir, North-West Frontier, Pakistan	PK	PK03	40352	35.3088	72.0469	-2759624	4	Upper Dir, North-West Frontier, Pakistan	PK	PK03	40352	35.3088	72.0469	-2759624	20220825024500	https://www.thenews.com.pk/print/985142-over-900-perish-in-sindh-balochistan-as-rains-continue-to-wreak-havoc-for-dak
1060075577	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	051	051	05	1	3.4	6	1	6	6.39269406392694	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825024500	https://now.humboldt.edu/news/first-endowed-professorship-established-cal-poly-humboldt
