1059122101	20220818	202208	2022	2022.6247											BUS	CORPORATION						BUS			0	051	051	05	1	3.4	4	1	4	0.23148148148148	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818093000	https://indiankanoon.org/doc/62861243/
1059122102	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			1	051	051	05	1	3.4	10	1	10	2.88659793814433	0								4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	4	Blackrock, United Kingdom (general), United Kingdom	UK	UK00	40184	51.8	-3.15	-2590136	20220818093000	https://news.webindia123.com/news/Articles/Business/20220818/3974320.html
1059122103	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	060	060	06	2	6.0	10	1	10	-3.14341846758349	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818093000	https://www.eagletribune.com/opinion/columns/sound-off/article_149e3330-1e69-11ed-ba64-4f74ae7f898a.html
1059122104	20220818	202208	2022	2022.6247											CHNCVL	CHINA	CHN					CVL			0	051	051	05	1	3.4	2	1	2	-3.21969696969697	0								4	Xiangjiaba, Yunnan, China	CH	CH29	13306	28.6208	104.299	10022552	4	Xiangjiaba, Yunnan, China	CH	CH29	13306	28.6208	104.299	10022552	20220818093000	https://www.telegraphindia.com/world/china-severe-drought-conditions-along-yangtze-river-could-last-well-into-september/cid/1880859
1059122105	20220818	202208	2022	2022.6247											CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	042	042	04	1	1.9	10	1	10	2.89256198347107	0								0								0								20220818093000	https://www.crescent-news.com/news/local_religion/hccs-hosts-area-catholic-schools-staff-retreat/article_13db5f18-1e4b-11ed-9f24-cb9934f9b949.html
1059122106	20220818	202208	2022	2022.6247											CHRPRO210	LUTHERAN				CHR	PRO				1	036	036	03	1	4.0	8	1	8	1.67597765363128	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818093000	https://www.crescent-news.com/news/local_religion/church-events---august-18-2022/article_dbde8a1a-1e4d-11ed-a5bd-2f3c9e2defd8.html
1059122107	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	173	173	17	4	-5.0	4	1	4	-8.33333333333333	0								4	Condell Park, New South Wales, Australia	AS	AS02	5113	-34.2167	150.683	-1566627	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220818093000	https://www.onenewspage.com/n/Australia/1zod4tnbxx/Two-arrested-after-major-police-operation-in-Sydney.htm
1059122108	20220818	202208	2022	2022.6247											CRM	CRIMINAL						CRM			0	100	100	10	3	-5.0	10	1	10	-6.75057208237986	0								5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20220818093000	https://www.vanguardngr.com/2022/08/insecurity-reshuffle-counter-terrorist-officials-to-avoid-forging-criminal-alliance-experts-tell-buhari/
1059122109	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	2	1	2	1.97486535008977	0								4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	4	Torres Strait, , Australia	AS	AS00	154697	-10.4167	142.167	-1605416	20220818093000	https://www.dailymail.co.uk/news/article-11122763/Anthony-Albanese-boast-putting-Aboriginal-Torres-Strait-Islander-flags-him.html
1059122110	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	4	1	4	-6.04332953249715	0								4	Yaroun, Nabatî, Lebanon	LE	LE07	18314	33.0803	35.4225	-812325	4	Yaroun, Nabatî, Lebanon	LE	LE07	18314	33.0803	35.4225	-812325	20220818093000	https://www.naharnet.com/stories/en/291950-attack-on-rushdie-shows-divisions-among-lebanese-shiites
1059122111	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	10	1	10	-9.59595959595962	0								4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	4	Dabanga, Shamal Darfur, Sudan	SU	SU55	37080	13.3267	24.8534	11081854	20220818093000	https://allafrica.com/stories/202208180118.html
1059122112	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	6	1	6	5.34682080924856	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818093000	https://pamplinmedia.com/ceo/162-news/554892-443909-cocc-foundation-scholarship-application-now-open-pwoff
1059122113	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	4	1	4	5.34682080924856	0								3	Central Oregon Community College, Oregon, United States	US	USOR		44.0707	-121.347	1161799	3	Central Oregon Community College, Oregon, United States	US	USOR		44.0707	-121.347	1161799	20220818093000	https://pamplinmedia.com/ceo/162-news/554892-443909-cocc-foundation-scholarship-application-now-open-pwoff
1059122114	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	110	110	11	3	-2.0	5	1	5	-2.14532871972318	0								4	Bhuj, Gujarat, India	IN	IN09	17643	23.2667	69.6667	-2091701	4	Bhuj, Gujarat, India	IN	IN09	17643	23.2667	69.6667	-2091701	20220818093000	https://indiankanoon.org/doc/121053973/
1059122115	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	1	1	1	-6.75057208237986	0								4	Kadawa, Kano, Nigeria	NI	NI29	191055	11.6457	8.44787	-2014055	4	Kadawa, Kano, Nigeria	NI	NI29	191055	11.6457	8.44787	-2014055	20220818093000	https://www.vanguardngr.com/2022/08/insecurity-reshuffle-counter-terrorist-officials-to-avoid-forging-criminal-alliance-experts-tell-buhari/
1059122116	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	2.20385674931129	0								4	Machu Picchu, Cusco, Peru	PE	PE08	24084	-13.1583	-72.5314	-353770	4	Machu Picchu, Cusco, Peru	PE	PE08	24084	-13.1583	-72.5314	-353770	20220818093000	https://news.asu.edu/20220803-back-exploring-health-care-culture-and-ethics-peru
1059122117	20220818	202208	2022	2022.6247											EDU	SCHOLAR						EDU			0	051	051	05	1	3.4	2	1	2	0.0778816199376893	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818093000	https://www.nytimes.com/2022/08/18/opinion/republican-congress-agenda.html
1059122118	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	052	052	05	1	3.5	3	1	3	2.66479663394109	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818093000	https://www.gov.uk/government/news/guide-to-the-2022-level-3-qualification-results-for-vtqs-in-england
1059122119	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	071	071	07	2	7.4	3	1	3	5.34682080924856	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818093000	https://pamplinmedia.com/ceo/162-news/554892-443909-cocc-foundation-scholarship-application-now-open-pwoff
1059122120	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	071	071	07	2	7.4	2	1	2	5.34682080924856	0								3	Central Oregon Community College, Oregon, United States	US	USOR		44.0707	-121.347	1161799	3	Central Oregon Community College, Oregon, United States	US	USOR		44.0707	-121.347	1161799	20220818093000	https://pamplinmedia.com/ceo/162-news/554892-443909-cocc-foundation-scholarship-application-now-open-pwoff
1059122121	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	10	1	10	0.0778816199376893	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818093000	https://www.nytimes.com/2022/08/18/opinion/republican-congress-agenda.html
