1059152302	20220719	202207	2022	2022.5452	GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL												1	010	010	01	1	0.0	5	1	5	-3.93835616438356	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818131500	https://nationalinterest.org/blog/middle-east-watch/america%E2%80%99s-afghanistan-journey-was-no-%E2%80%98endless-war%E2%80%99-204274
1059152303	20220719	202207	2022	2022.5452	MED	COMMENTATOR						MED			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	0	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220818131500	https://www.dailystar.co.uk/news/latest-news/meghan-markle-prince-harry-warned-27772466
1059152304	20220719	202207	2022	2022.5452	SPY	INTELLIGENCE						SPY			AUS	SYDNEY	AUS								1	042	042	04	1	1.9	5	1	5	-4.81283422459893	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220818131500	https://pmnewsnigeria.com/2022/08/18/police-uncover-drugs-worth-675m-hidden-in-marble-stone-slabs/
1059152305	20220719	202207	2022	2022.5452	SPY	INTELLIGENCE						SPY			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-4.81283422459893	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	4	Port Botany, New South Wales, Australia	AS	AS02	5073	-33.9667	151.217	39627	20220818131500	https://pmnewsnigeria.com/2022/08/18/police-uncover-drugs-worth-675m-hidden-in-marble-stone-slabs/
1059152306	20220719	202207	2022	2022.5452	SPY	INTELLIGENCE						SPY			AUS	SYDNEY	AUS								1	090	090	09	2	-2.0	7	1	7	-4.81283422459893	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220818131500	https://pmnewsnigeria.com/2022/08/18/police-uncover-drugs-worth-675m-hidden-in-marble-stone-slabs/
1059152307	20220811	202208	2022	2022.6055	EST	ESTONIAN	EST								RUSCVL	RUSSIA	RUS					CVL			0	191	191	19	4	-9.5	2	1	2	-2.94659300184162	1	Estonia	EN	EN		59	26	EN	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	20220818131500	https://www.kyivpost.com/russias-war/more-countries-consider-halt-on-visas-for-russians.html
1059152308	20220811	202208	2022	2022.6055	EST	ESTONIAN	EST								RUSCVL	RUSSIA	RUS					CVL			0	191	191	19	4	-9.5	2	1	2	-2.94659300184162	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20220818131500	https://www.kyivpost.com/russias-war/more-countries-consider-halt-on-visas-for-russians.html
1059152309	20220811	202208	2022	2022.6055	ESTGOV	ESTONIAN	EST					GOV			RUSCVL	RUSSIA	RUS					CVL			0	191	191	19	4	-9.5	6	1	6	-2.94659300184162	1	Estonia	EN	EN		59	26	EN	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	20220818131500	https://www.kyivpost.com/russias-war/more-countries-consider-halt-on-visas-for-russians.html
1059152310	20220811	202208	2022	2022.6055	GOV	GOVERNMENT						GOV			CRM	CULPRIT						CRM			1	090	090	09	2	-2.0	10	1	10	-3.83693045563549	4	Lasbela, Balochistan, Pakistan	PK	PK02	23622	26.2271	66.3111	-2756353	4	Lasbela, Balochistan, Pakistan	PK	PK02	23622	26.2271	66.3111	-2756353	4	Lasbela, Balochistan, Pakistan	PK	PK02	23622	26.2271	66.3111	-2756353	20220818131500	https://www.newsweekpakistan.com/khawaja-asif-reiterates-claims-of-pti-operating-anti-army-social-media-campaign/
1059152311	20220811	202208	2022	2022.6055	JUD	PROSECUTOR						JUD			USA	VERMONT	USA								1	020	020	02	1	3.0	3	1	3	-7.30769230769231	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220818131500	https://www.thehour.com/news/article/Former-CT-resident-Nathan-Carman-s-murder-case-17381480.php
1059152312	20220817	202208	2022	2022.6219	CVL	CONSTITUENT						CVL			USA	IOWA	USA								0	010	010	01	1	0.0	6	1	6	-0.69742489270386	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818131500	https://www.washingtonpost.com/politics/2022/08/18/what-kansas-abortion-rights-win-means-kentucky/
1059152313	20220817	202208	2022	2022.6219	CVL	CONSTITUENT						CVL			USA	AMERICAN	USA								0	110	110	11	3	-2.0	2	1	2	-0.69742489270386	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818131500	https://www.washingtonpost.com/politics/2022/08/18/what-kansas-abortion-rights-win-means-kentucky/
1059152314	20220817	202208	2022	2022.6219	CVL	CONSTITUENT						CVL			USA	AMERICAN	USA								0	110	110	11	3	-2.0	2	1	2	-0.69742489270386	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818131500	https://www.washingtonpost.com/politics/2022/08/18/what-kansas-abortion-rights-win-means-kentucky/
1059152315	20220817	202208	2022	2022.6219	CVL	CONSTITUENT						CVL			USA	AMERICAN	USA								0	110	110	11	3	-2.0	6	1	6	-0.69742489270386	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818131500	https://www.washingtonpost.com/politics/2022/08/18/what-kansas-abortion-rights-win-means-kentucky/
1059152316	20220817	202208	2022	2022.6219	PAK	PAKISTAN	PAK																		1	172	172	17	4	-5.0	1	1	1	-1.70278637770898	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220818131500	https://www.geo.tv/latest/434484-ihc-allows-shahbaz-gills-lawyers-to-meet-him
1059152317	20220817	202208	2022	2022.6219	PAK	PAKISTAN	PAK								COP	POLICE						COP			1	172	172	17	4	-5.0	1	1	1	-1.70278637770898	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	20220818131500	https://www.geo.tv/latest/434484-ihc-allows-shahbaz-gills-lawyers-to-meet-him
1059152318	20220817	202208	2022	2022.6219	PAK	PAKISTAN	PAK								COP	POLICE						COP			1	172	172	17	4	-5.0	1	1	1	-1.70278637770898	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220818131500	https://www.geo.tv/latest/434484-ihc-allows-shahbaz-gills-lawyers-to-meet-him
1059152319	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	1	4	-6.11111111111112	0								4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20220818131500	https://www.georgeherald.com/News/Article/National/kzn-police-killer-sentenced-to-22-years-in-jail-202208181157
1059152320	20220818	202208	2022	2022.6247											AFRJUD	AFRICA	AFR					JUD			1	0841	084	08	2	7.0	6	1	6	-14.7982062780269	0								4	Durban Central, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0333	-1224927	4	Durban Central, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0333	-1224927	20220818131500	https://www.georgeherald.com/News/Article/National/latest-july-unrest-development-hawks-arrest-8-more-instigators-202208180237
1059152321	20220818	202208	2022	2022.6247											AUSEDU	AUSTRALIA	AUS					EDU			1	040	040	04	1	1.0	2	1	2	3.7199124726477	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818131500	https://www.miragenews.com/general-practice-high-on-presidential-agenda-839214/
1059152322	20220818	202208	2022	2022.6247											BGD	DHAKA	BGD								1	042	042	04	1	1.9	2	1	2	-3.33333333333333	0								4	Gezhouba, Hubei, China	CH	CH12	13129	30.7408	111.255	-1906751	4	Gezhouba, Hubei, China	CH	CH12	13129	30.7408	111.255	-1906751	20220818131500	https://www.thedailystar.net/news/bangladesh/diplomacy/news/no-objection-if-stern-action-taken-against-those-responsible-uttara-tragedy-3097816
1059152323	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	2	1	2	5.88235294117647	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	20220818131500	https://gulfnews.com/world/your-guide-to-top-immigration-and-second-citizenship-consultants-in-the-uae-1.1660819727475
1059152324	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	3	1	3	5.88235294117647	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20220818131500	https://gulfnews.com/world/your-guide-to-top-immigration-and-second-citizenship-consultants-in-the-uae-1.1660819727475
1059152325	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	10	1	10	5.88235294117647	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818131500	https://gulfnews.com/world/your-guide-to-top-immigration-and-second-citizenship-consultants-in-the-uae-1.1660819727475
1059152326	20220818	202208	2022	2022.6247											BUS	TYCOON						BUS			1	112	112	11	3	-2.0	6	1	6	-3.18021201413428	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220818131500	https://www.dailymail.co.uk/news/article-11123171/Riley-Higgins-property-heir-rapper-accused-robbing-Avalon-petrol-station-air-rifle.html
1059152327	20220818	202208	2022	2022.6247											BUS	BOSS						BUS			1	130	130	13	3	-4.4	10	1	10	-0.16025641025641	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20220818131500	https://www.thenorthernecho.co.uk/news/20670965.keir-starmer-the-north-east-will-get-1-000-off-bills/
1059152328	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	130	130	13	3	-4.4	10	1	10	0.0937207122774204	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220818131500	http://www.msn.com/en-us/lifestyle/lifestyle-buzz/could-instagram-s-latest-changes-herald-the-end-of-the-kardashians-social-media-empire/ar-AA10NI5t
1059152329	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	036	036	03	1	4.0	4	1	4	1.28755364806867	0								4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	20220818131500	https://www.ckdr.net/2022/08/18/ride-for-memories-celebrates-milestone/
1059152330	20220818	202208	2022	2022.6247											CHN	XIAMEN	CHN								1	042	042	04	1	1.9	10	1	10	-3.06122448979592	0								4	Huzhou, Zhejiang, China	CH	CH02	13323	30.8703	120.093	-1911313	4	Huzhou, Zhejiang, China	CH	CH02	13323	30.8703	120.093	-1911313	20220818131500	https://www.bbc.co.uk/news/world-asia-china-62593217
1059152331	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	020	020	02	1	3.0	6	1	6	-0.27063599458728	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220818131500	https://www.kcur.org/news/2022-08-18/johnson-county-residents-raise-scam-concerns-about-groups-soliciting-donations-for-sick-kids
1059152332	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	0.51282051282051	0								3	Caddo Parish, Louisiana, United States	US	USLA		32.6335	-93.9002	558458	3	Caddo Parish, Louisiana, United States	US	USLA		32.6335	-93.9002	558458	20220818131500	https://www.shreveporttimes.com/story/news/local/2022/08/18/shreveport-police-department-hosting-multi-agency-checkpoint/10348152002/
1059152333	20220818	202208	2022	2022.6247											CRM	THIEF						CRM			1	036	036	03	1	4.0	5	1	5	0	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220818131500	https://www.dailystar.co.uk/tech/news/petty-brit-flies-4000-miles-27771475
1059152334	20220818	202208	2022	2022.6247											CRM	THIEF						CRM			1	042	042	04	1	1.9	5	1	5	0	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20220818131500	https://www.dailystar.co.uk/tech/news/petty-brit-flies-4000-miles-27771475
1059152335	20220818	202208	2022	2022.6247											CVL	CONSTITUENT						CVL			1	020	020	02	1	3.0	10	1	10	-1.01137800252845	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20220818131500	https://www.ifp.co.in:443/meghalaya/government-ignoring-demands-for-protection-of-indigenous-people-in-northeast-india-neso
1059152336	20220818	202208	2022	2022.6247											CVL	CONSTITUENT						CVL			1	026	026	02	1	4.0	10	1	10	-1.01137800252845	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818131500	https://www.ifp.co.in:443/meghalaya/government-ignoring-demands-for-protection-of-indigenous-people-in-northeast-india-neso
1059152337	20220818	202208	2022	2022.6247											CVL	CONSTITUENT						CVL			1	036	036	03	1	4.0	10	1	10	-1.01137800252845	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818131500	https://www.ifp.co.in:443/meghalaya/government-ignoring-demands-for-protection-of-indigenous-people-in-northeast-india-neso
1059152338	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	030	030	03	1	4.0	3	1	3	-3.71517027863778	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818131500	https://www.graphic.com.gh/news/general-news/us-court-overturns-165m-judgment-debt-against-ug.html
1059152339	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	0353	035	03	1	7.0	20	1	10	2.57668711656442	0								4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	20220818131500	https://www.newbernsj.com/story/news/2022/08/18/foam-party-ice-cream-free-school-supplies-back-school-events/10346559002/
1059152340	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	2	1	2	-0.80710250201776	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220818131500	https://abcnews.go.com/GMA/Living/strangers-rally-uvalde-students-teachers-return-school-mass/story?id=86859966
1059152341	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	2.78232405891981	0								3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818131500	https://dublinohiousa.gov/newsroom/city-of-dublin-dcs-link-up-on-school-safety/
1059152342	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-0.80710250201776	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220818131500	https://abcnews.go.com/GMA/Living/strangers-rally-uvalde-students-teachers-return-school-mass/story?id=86859966
1059152343	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	3	1	3	-0.80710250201776	0								3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	20220818131500	https://abcnews.go.com/GMA/Living/strangers-rally-uvalde-students-teachers-return-school-mass/story?id=86859966
1059152344	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	5	1	5	1.28205128205128	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818131500	https://www.kpcnews.com/heraldrepublican/article_b9198782-cce5-57c4-8aae-cc1383e8bdd1.html
1059152345	20220818	202208	2022	2022.6247											EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	5	1	5	-4.09836065573771	0								5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	5	Denbighshire, Denbighshire, United Kingdom	UK	UKX9	40179	53.0833	-3.33333	-2594224	20220818131500	https://www.bbc.co.uk/news/uk-wales-62590092
1059152346	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	2.78232405891981	0								3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818131500	https://dublinohiousa.gov/newsroom/city-of-dublin-dcs-link-up-on-school-safety/
1059152347	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	4	1	4	0.79155672823219	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818131500	https://www.graphic.com.gh/news/general-news/development-projects-in-ahafo-region-near-completion-minister.html
1059152348	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	6	1	6	0.79155672823219	0								4	Asunafo, Ghana (general), Ghana	GH	GH00	190717	6.88333	-1.08333	-2070079	4	Asunafo, Ghana (general), Ghana	GH	GH00	190717	6.88333	-1.08333	-2070079	20220818131500	https://www.graphic.com.gh/news/general-news/development-projects-in-ahafo-region-near-completion-minister.html
1059152349	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	130	130	13	3	-4.4	10	1	10	-0.390625	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818131500	https://schoolsweek.co.uk/a-level-results-2022-exams-top-grades-drop-to-36-after-first-exams-in-3-years/
1059152350	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	193	193	19	4	-10.0	3	1	3	-0.80710250201776	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220818131500	https://abcnews.go.com/GMA/Living/strangers-rally-uvalde-students-teachers-return-school-mass/story?id=86859966
1059152351	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								1	014	014	01	1	0.0	10	1	10	-3.2258064516129	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818131500	https://www.eureporter.co/world/france-world/2022/08/18/heavy-rainfall-hits-paris-after-recent-heatwave/
1059152352	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								1	036	036	03	1	4.0	1	1	1	1.28755364806867	0								4	Fort Frances, Ontario, Canada	CA	CA08	30027	48.6167	-93.4167	-564798	4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	20220818131500	https://www.ckdr.net/2022/08/18/ride-for-memories-celebrates-milestone/
1059152353	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								0	046	046	04	1	7.0	4	1	4	-3.38345864661654	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818131500	https://www.albawaba.com/entertainment/angelina-jolie-says-brad-pitt-was-physically-abusive-1487969
1059152354	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								1	0841	084	08	2	7.0	2	1	2	7.35294117647059	0								1	France	FR	FR		46	2	FR	1	Jordan	JO	JO		31	36	JO	20220818131500	https://www.gq.com/contributor/eli-russell-linnetz
1059152355	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	5.29801324503311	0								4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	20220818131500	https://www.wharfedaleobserver.co.uk/news/national/uk-today/20670483.university-challenge-bbc-announces-amol-rajan-will-replace-jeremy-paxman-host/
