1059131659	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR								EGY	EGYPT	EGY								0	050	050	05	1	3.5	6	1	6	1.57992565055762	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220818104500	https://jewishinsider.com/2022/08/israel-turkey-relations-yair-lapid-recep-tayyip-erdogan/
1059131660	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR								SAU	SAUDI ARABIA	SAU								0	050	050	05	1	3.5	2	1	2	1.57992565055762	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220818104500	https://jewishinsider.com/2022/08/israel-turkey-relations-yair-lapid-recep-tayyip-erdogan/
1059131661	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR								SAU	SAUDI ARABIA	SAU								0	050	050	05	1	3.5	2	1	2	1.57992565055762	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Egypt	EG	EG		27	30	EG	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220818104500	https://jewishinsider.com/2022/08/israel-turkey-relations-yair-lapid-recep-tayyip-erdogan/
1059131662	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR								SAU	SAUDI ARABIA	SAU								0	050	050	05	1	3.5	6	1	6	1.57992565055762	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Saudi Arabia	SA	SA		25	45	SA	1	Egypt	EG	EG		27	30	EG	20220818104500	https://jewishinsider.com/2022/08/israel-turkey-relations-yair-lapid-recep-tayyip-erdogan/
1059131663	20220719	202207	2022	2022.5452	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	-1.35782747603834	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818104500	https://www.kut.org/austin/2022-08-18/an-afghan-family-slowly-adapts-to-life-in-austin-a-year-after-the-taliban-takeover
1059131664	20220719	202207	2022	2022.5452	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								0	186	186	18	4	-10.0	2	1	2	-1.35782747603834	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818104500	https://www.kut.org/austin/2022-08-18/an-afghan-family-slowly-adapts-to-life-in-austin-a-year-after-the-taliban-takeover
1059131665	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								1	180	180	18	4	-9.0	2	1	2	-5.11363636363636	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818104500	https://www.zerohedge.com/markets/companies-draw-contingency-plans-fearing-taiwan-conflict-be-next-ukraine
1059131666	20220719	202207	2022	2022.5452	GBR	LONDON	GBR								UKR	UKRAINE	UKR								1	180	180	18	4	-9.0	8	1	8	-5.11363636363636	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	20220818104500	https://www.zerohedge.com/markets/companies-draw-contingency-plans-fearing-taiwan-conflict-be-next-ukraine
1059131667	20220719	202207	2022	2022.5452	GOV	JUNTA CHIEF						GOV			MMRGOV	ZAW MIN	MMR					GOV			1	040	040	04	1	1.0	2	1	2	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131668	20220719	202207	2022	2022.5452	MMR	MYANMAR	MMR								MMRGOV	ZAW MIN	MMR					GOV			1	040	040	04	1	1.0	4	1	4	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131669	20220719	202207	2022	2022.5452	MMR	MYANMAR	MMR								MMRGOV	ZAW MIN	MMR					GOV			1	040	040	04	1	1.0	2	1	2	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	1	Russia	RS	RS		60	100	RS	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131670	20220719	202207	2022	2022.5452	MMR	MYANMAR	MMR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	1	Russia	RS	RS		60	100	RS	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131671	20220719	202207	2022	2022.5452	MMRGOV	ZAW MIN	MMR					GOV			GOV	JUNTA CHIEF						GOV			1	040	040	04	1	1.0	2	1	2	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131672	20220719	202207	2022	2022.5452	MMRGOV	ZAW MIN	MMR					GOV			MMR	MYANMAR	MMR								1	040	040	04	1	1.0	6	1	6	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131673	20220719	202207	2022	2022.5452	RUS	RUSSIA	RUS								BUS	COMPANIES						BUS			1	173	173	17	4	-5.0	10	1	10	-5.11363636363636	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818104500	https://www.zerohedge.com/markets/companies-draw-contingency-plans-fearing-taiwan-conflict-be-next-ukraine
1059131674	20220719	202207	2022	2022.5452	RUS	RUSSIA	RUS								MMR	MYANMAR	MMR								1	040	040	04	1	1.0	2	1	2	-1.44092219020172	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220818104500	https://www.straitstimes.com/asia/se-asia/myanmar-to-import-russian-oil-says-military
1059131675	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	4	1	4	-1.35782747603834	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818104500	https://www.kut.org/austin/2022-08-18/an-afghan-family-slowly-adapts-to-life-in-austin-a-year-after-the-taliban-takeover
1059131676	20220811	202208	2022	2022.6055	NMR	NORTH AMERICA	NMR																		1	030	030	03	1	4.0	2	1	2	1.65745856353591	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220818104500	https://www.professionaljeweller.com/pandora-ceo-credits-important-learnings-from-uk-market-with-sharpening-lab-grown-offer/
1059131677	20220811	202208	2022	2022.6055	NMR	NORTH AMERICA	NMR								USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	1.65745856353591	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818104500	https://www.professionaljeweller.com/pandora-ceo-credits-important-learnings-from-uk-market-with-sharpening-lab-grown-offer/
1059131678	20220811	202208	2022	2022.6055	USA	OHIO	USA																		0	128	128	12	3	-5.0	8	1	8	-3.01507537688442	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818104500	https://www.ibtimes.com/fbis-sealed-evidence-that-led-search-trumps-home-focus-court-hearing-3603404
1059131679	20220817	202208	2022	2022.6219											IGOSAFSAD	SADC	SAF	SAD				IGO			0	040	040	04	1	1.0	5	1	5	1.61870503597123	0								4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131680	20220817	202208	2022	2022.6219	BUS	BUSINESS						BUS			IND	DELHI	IND								1	111	111	11	3	-2.0	10	1	10	0.515463917525777	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818104500	https://www.businesstoday.in/business/story/scottish-beer-brand-brewdog-eyes-aggressive-expansion-plans-in-india-344971-2022-08-18
1059131681	20220817	202208	2022	2022.6219	GHA	GHANA	GHA								GOVMED	MINIST OF INFORMATION						GOV	MED		1	020	020	02	1	3.0	2	1	2	3.18471337579618	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	4	Goaso, Ghana (general), Ghana	GH	GH00	190709	6.80267	-2.51621	-2073303	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	20220818104500	https://www.ghanaiantimes.com.gh/keep-faith-with-govt-as-it-works-to-fulfil-promises-ahafo-regional-minister/
1059131682	20220817	202208	2022	2022.6219	GHA	ACCRA	GHA								GOVMED	MINIST OF INFORMATION						GOV	MED		1	020	020	02	1	3.0	6	1	6	3.18471337579618	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	20220818104500	https://www.ghanaiantimes.com.gh/keep-faith-with-govt-as-it-works-to-fulfil-promises-ahafo-regional-minister/
1059131683	20220817	202208	2022	2022.6219	GHA	GHANA	GHA								GOVMED	MINIST OF INFORMATION						GOV	MED		1	020	020	02	1	3.0	2	1	2	3.18471337579618	4	Kukuom, Ghana (general), Ghana	GH	GH00	190709	6.69447	-2.44275	-2075096	4	Kenyasi, Ghana (general), Ghana	GH	GH00	190709	6.98191	-2.38738	-2074402	4	Kukuom, Ghana (general), Ghana	GH	GH00	190709	6.69447	-2.44275	-2075096	20220818104500	https://www.ghanaiantimes.com.gh/keep-faith-with-govt-as-it-works-to-fulfil-promises-ahafo-regional-minister/
1059131684	20220817	202208	2022	2022.6219	GOV	DIRECTOR GENERAL						GOV			CHE	GENEVA	CHE								1	010	010	01	1	0.0	10	1	10	-3.89805097451274	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220818104500	https://www.thisdaylive.com/index.php/2022/08/18/monkeypox-cases-hit-35000-in-92-countries-says-who/
1059131685	20220817	202208	2022	2022.6219	GOV	PRESIDENT						GOV			IGOSAFSAD	SADC	SAF	SAD				IGO			1	040	040	04	1	1.0	10	1	10	1.61870503597123	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131686	20220817	202208	2022	2022.6219	IGOSAFSAD	SADC	SAF	SAD				IGO													0	040	040	04	1	1.0	5	1	5	1.61870503597123	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	0								4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131687	20220817	202208	2022	2022.6219	IGOSAFSAD	SADC	SAF	SAD				IGO			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	1.61870503597123	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131688	20220817	202208	2022	2022.6219	MED	MEDIA						MED			ZMB	ZAMBIAN	ZMB								1	043	043	04	1	2.8	10	1	10	1.61870503597123	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131689	20220817	202208	2022	2022.6219	NGO	NON GOVERNMENTAL ORGANISATION						NGO			GHA	GHANA	GHA								1	036	036	03	1	4.0	1	1	1	7.33496332518341	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818104500	https://www.ghanaiantimes.com.gh/ngo-moves-to-strengthen-mental-health/
1059131690	20220817	202208	2022	2022.6219	NGO	NON GOVERNMENTAL ORGANISATION						NGO			GHA	GHANA	GHA								1	036	036	03	1	4.0	4	1	4	7.33496332518341	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Ashanti, Ghana (general), Ghana	GH	GH00	190727	6.91428	0.536667	-2069925	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818104500	https://www.ghanaiantimes.com.gh/ngo-moves-to-strengthen-mental-health/
1059131691	20220817	202208	2022	2022.6219	ZMB	ZAMBIAN	ZMB								MED	MEDIA						MED			1	042	042	04	1	1.9	10	1	10	1.61870503597123	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	4	Batoka Gorge, Eastern, Zambia	ZA	ZA06	40197	-17.9117	26.2701	-2277971	20220818104500	https://www.zimbabwesituation.com/news/zim-edging-closer-to-energy-self-sufficiency/
1059131692	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	010	010	01	1	0.0	2	1	2	-5.43071161048689	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220818104500	https://www.iol.co.za/news/south-africa/police-to-approach-finance-minister-enoch-godongwana-over-sexual-assault-allegations-ce889076-c614-46e4-a210-03f79cb085df
1059131693	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-5.43071161048689	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220818104500	https://www.iol.co.za/news/south-africa/police-to-approach-finance-minister-enoch-godongwana-over-sexual-assault-allegations-ce889076-c614-46e4-a210-03f79cb085df
1059131694	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	2	1	2	-5.43071161048689	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220818104500	https://www.iol.co.za/news/south-africa/police-to-approach-finance-minister-enoch-godongwana-over-sexual-assault-allegations-ce889076-c614-46e4-a210-03f79cb085df
1059131695	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	130	130	13	3	-4.4	10	1	10	1.0948905109489	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818104500	http://english.chinamil.com.cn/view/2022-08/18/content_10179159.htm
1059131696	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	2	1	2	-5.08474576271186	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220818104500	https://www.thelawyermag.com/au/practice-areas/insurance/sparke-helmore-lures-clayton-utz-insurance-specialist/417257
1059131697	20220818	202208	2022	2022.6247											BEL	BRUSSELS	BEL								1	046	046	04	1	7.0	3	1	3	-0.3968253968254	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Kosovo	KV	KV		42.583333	21	KV	20220818104500	https://www.prokerala.com/news/articles/a1336549.html
1059131698	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	-3.75	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818104500	https://techstory.in/twitter-labour-crisis-employees-leaving-voluntarily/
1059131699	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	042	042	04	1	1.9	1	1	1	-0.740740740740741	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Russia	RS	RS		60	100	RS	20220818104500	https://akipress.com/news:676010:Kazakhstan_visited_by_around_half_a_million_Russian_citizens_in_April-June_this_year/
1059131700	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	042	042	04	1	1.9	2	1	2	-0.740740740740741	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20220818104500	https://akipress.com/news:676010:Kazakhstan_visited_by_around_half_a_million_Russian_citizens_in_April-June_this_year/
1059131701	20220818	202208	2022	2022.6247											BUS	PRODUCER						BUS			0	046	046	04	1	7.0	10	1	10	2.32172470978441	0								4	Santrokofi-Benua, Ghana (general), Ghana	GH	GH00	190666	7.20874	0.472654	-2070878	4	Santrokofi-Benua, Ghana (general), Ghana	GH	GH00	190666	7.20874	0.472654	-2070878	20220818104500	https://www.ghanaiantimes.com.gh/big-boost-for-iron-ore-exploration-10-investors-get-nod-to-explore-blocks-in-oti-region/
1059131702	20220818	202208	2022	2022.6247											BUS	PRODUCER						BUS			0	051	051	05	1	3.4	10	1	10	2.32172470978441	0								4	Santrokofi-Benua, Ghana (general), Ghana	GH	GH00	190666	7.20874	0.472654	-2070878	4	Santrokofi-Benua, Ghana (general), Ghana	GH	GH00	190666	7.20874	0.472654	-2070878	20220818104500	https://www.ghanaiantimes.com.gh/big-boost-for-iron-ore-exploration-10-investors-get-nod-to-explore-blocks-in-oti-region/
1059131703	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	057	057	05	1	8.0	5	1	5	2.17391304347826	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220818104500	https://www.seatrade-maritime.com/sustainability-green-technology/maersk-and-debo-energy-ink-green-methanol-fuel-supply-agreement
1059131704	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	080	080	08	2	5.0	10	1	10	0.76923076923076	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818104500	https://www.bnnbloomberg.ca/petrochina-considering-spinoff-of-energy-marketing-business-sources-say-1.1807258
1059131705	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	190	190	19	4	-10.0	10	1	10	-0.826446280991734	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818104500	https://renews.biz/79893/edf-renewables-starts-up-palen-solar-operations/
1059131706	20220818	202208	2022	2022.6247											CAN	ONTARIO	CAN								1	036	036	03	1	4.0	5	1	5	-0.473933649289099	0								0								0								20220818104500	https://www.kenoraonline.com/articles/lotw-control-board-shifting-focus-to-winter-freeze-up
1059131707	20220818	202208	2022	2022.6247											CHN	HEFEI	CHN								0	010	010	01	1	0.0	3	1	3	-4.17607223476298	0								4	Hefei, Anhui, China	CH	CH01	12998	31.8639	117.281	-1908634	4	Hefei, Anhui, China	CH	CH01	12998	31.8639	117.281	-1908634	20220818104500	https://www.nytimes.com/2022/08/18/world/asia/china-heat-drought.html
1059131708	20220818	202208	2022	2022.6247											CHN	BEIJING	CHN								1	051	051	05	1	3.4	4	2	4	-6.06906796791997	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220818104500	https://www.nvdaily.com/associated_press_national/hong-kong-political-activists-plead-guilty-amid-crackdown/article_59c47886-cd43-5214-b4a2-5b54f8854c69.html
