1059138044	20210818	202108	2021	2021.6247	IRNSPY	IRAN	IRN					SPY			USA	UNITED STATES	USA								0	181	181	18	4	-9.0	2	1	2	-5.70409982174688	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818113000	https://thedispatch.com/p/iran-targets-diplomats-and-political
1059138045	20210818	202108	2021	2021.6247	IRNSPY	IRANIAN	IRN					SPY			USA	NEW YORK	USA								0	181	181	18	4	-9.0	4	1	4	-5.70409982174688	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818113000	https://thedispatch.com/p/iran-targets-diplomats-and-political
1059138046	20210818	202108	2021	2021.6247	UKR	UKRAINE	UKR																		1	010	010	01	1	0.0	1	1	1	-2.33918128654971	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220818113000	https://www.kyivpost.com/russias-war/what-determines-the-end-of-the-war-in-ukraine.html
1059138047	20210818	202108	2021	2021.6247	UKR	UKRAINE	UKR																		1	100	100	10	3	-5.0	10	1	10	-1.45586897179254	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818113000	https://www.kyivpost.com/article/opinion/op-ed/todays-new-day-of-ukrainian-statehood-why.html
1059138048	20210818	202108	2021	2021.6247	UKR	UKRAINE	UKR								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	8	1	8	-1.45586897179254	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818113000	https://www.kyivpost.com/article/opinion/op-ed/todays-new-day-of-ukrainian-statehood-why.html
1059138049	20210818	202108	2021	2021.6247	UKR	UKRAINE	UKR								UKRGOV	UKRAINE	UKR					GOV			1	020	020	02	1	3.0	2	1	2	-1.45586897179254	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818113000	https://www.kyivpost.com/article/opinion/op-ed/todays-new-day-of-ukrainian-statehood-why.html
1059138050	20210818	202108	2021	2021.6247	USA	AMERICAN	USA																		1	080	080	08	2	5.0	5	1	5	0.754716981132074	3	River Valley, Minnesota, United States	US	USMN	MN113	48.0202	-95.7822	654908	0								3	River Valley, Minnesota, United States	US	USMN		48.0202	-95.7822	654908	20220818113000	https://www.agweek.com/news/sugarbeet/northern-plains-sugarbeet-production-pegged-below-average-but-outcome-depends-on-weather-until-harvest
1059138051	20210818	202108	2021	2021.6247	USA	AMERICAN	USA																		1	080	080	08	2	5.0	1	1	1	0.754716981132074	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								3	River Valley, Minnesota, United States	US	USMN		48.0202	-95.7822	654908	20220818113000	https://www.agweek.com/news/sugarbeet/northern-plains-sugarbeet-production-pegged-below-average-but-outcome-depends-on-weather-until-harvest
1059138052	20210818	202108	2021	2021.6247	USAGOV	NASA	USA					GOV													1	036	036	03	1	4.0	5	1	5	0.06666666666667	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20220818113000	https://www.dailymail.co.uk/sciencetech/article-11123027/NASA-finds-new-MOON-orbiting-asteroid-480-million-miles-Earth.html
1059138053	20220719	202207	2022	2022.5452											GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	6	1	6	0.25	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20220818113000	https://ewn.co.za/0001/01/01/poll-points-to-victory-for-uk-pm-hopeful-truss
1059138054	20220719	202207	2022	2022.5452	CVL	VOTER						CVL			LEG	LAWMAKER						LEG			1	084	084	08	2	7.0	5	1	5	-1.81488203266788	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818113000	https://www.washingtonexaminer.com/news/campaigns/identity-politics-dominates-new-york-race-maloney-nadler
1059138055	20220719	202207	2022	2022.5452	CVL	VOTER						CVL			LEG	CONGRESSWOMAN						LEG			1	173	173	17	4	-5.0	5	1	5	-1.81488203266788	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818113000	https://www.washingtonexaminer.com/news/campaigns/identity-politics-dominates-new-york-race-maloney-nadler
1059138056	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR								GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	4	1	4	0.25	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20220818113000	https://ewn.co.za/0001/01/01/poll-points-to-victory-for-uk-pm-hopeful-truss
1059138057	20220719	202207	2022	2022.5452	JPN	JAPAN	JPN								MED	MEDIA						MED			0	111	111	11	3	-2.0	5	1	5	0.22727272727272	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220818113000	https://www.ibtimes.com/japans-asahi-considering-full-scale-push-north-america-beer-market-ceo-3603423
1059138058	20220811	202208	2022	2022.6055											IGOUNOGOV	THE UN		UNO				IGO	GOV		0	046	046	04	1	7.0	10	1	10	-6.83229813664596	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818113000	https://www.kyivpost.com/russias-war/nato-says-urgent-need-to-inspect-ukraine-nuclear-plant.html
1059138059	20220811	202208	2022	2022.6055	GBREDU	BRITISH	GBR					EDU			SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	3	1	3	-4.52961672473867	1	United Kingdom	UK	UK		54	-4	UK	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220818113000	https://www.ibtimes.com/saudi-mom-who-shared-tweets-womens-rights-sentenced-34-years-3603230
1059138060	20220811	202208	2022	2022.6055	IGOUNOGOV	THE UN		UNO				IGO	GOV												0	046	046	04	1	7.0	10	1	10	-6.83229813664596	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220818113000	https://www.kyivpost.com/russias-war/nato-says-urgent-need-to-inspect-ukraine-nuclear-plant.html
1059138061	20220811	202208	2022	2022.6055	JUD	PROSECUTOR						JUD			USA	VERMONT	USA								1	020	020	02	1	3.0	3	1	3	-7.14285714285714	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220818113000	https://www.sfgate.com/news/article/Former-CT-resident-Nathan-Carman-s-murder-case-17381480.php
1059138062	20220811	202208	2022	2022.6055	LKA	SRI LANKA	LKA								LKAELI	SRI LANKA	LKA					ELI			1	043	043	04	1	2.8	6	3	6	-4.40528634361234	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818113000	https://www.brisbanetimes.com.au/world/asia/in-our-national-interest-australia-kicks-in-extra-25-million-emergency-aid-to-sri-lanka-20220818-p5bayu.html
1059138063	20220811	202208	2022	2022.6055	LKAELI	SRI LANKA	LKA					ELI			LKA	SRI LANKA	LKA								1	042	042	04	1	1.9	6	3	6	-4.40528634361234	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818113000	https://www.brisbanetimes.com.au/world/asia/in-our-national-interest-australia-kicks-in-extra-25-million-emergency-aid-to-sri-lanka-20220818-p5bayu.html
1059138064	20220811	202208	2022	2022.6055	RUSMIL	RUSSIAN	RUS					MIL			UKR	CRIMEA	UKR								0	194	194	19	4	-10.0	6	1	6	-6.17283950617284	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818113000	https://www.kyivpost.com/article/opinion/op-ed/russias-9-11.html
1059138065	20220811	202208	2022	2022.6055	SAU	SAUDI ARABIA	SAU								GBREDU	BRITISH	GBR					EDU			1	043	043	04	1	2.8	3	1	3	-4.52961672473867	1	Saudi Arabia	SA	SA		25	45	SA	1	United Kingdom	UK	UK		54	-4	UK	1	Saudi Arabia	SA	SA		25	45	SA	20220818113000	https://www.ibtimes.com/saudi-mom-who-shared-tweets-womens-rights-sentenced-34-years-3603230
1059138066	20220811	202208	2022	2022.6055	SAU	SAUDI ARABIA	SAU								USA	WASHINGTON	USA								1	043	043	04	1	2.8	7	1	7	-4.52961672473867	1	Saudi Arabia	SA	SA		25	45	SA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	20220818113000	https://www.ibtimes.com/saudi-mom-who-shared-tweets-womens-rights-sentenced-34-years-3603230
1059138067	20220811	202208	2022	2022.6055	USA	WASHINGTON	USA								GBREDU	LEEDS	GBR					EDU			1	173	173	17	4	-5.0	7	1	7	-4.52961672473867	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818113000	https://www.ibtimes.com/saudi-mom-who-shared-tweets-womens-rights-sentenced-34-years-3603230
1059138068	20220811	202208	2022	2022.6055	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	7	1	7	-4.52961672473867	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220818113000	https://www.ibtimes.com/saudi-mom-who-shared-tweets-womens-rights-sentenced-34-years-3603230
1059138069	20220817	202208	2022	2022.6219	CRM	DEALER						CRM			LEG	MEMBER OF PARLIAMENT						LEG			1	036	036	03	1	4.0	10	1	10	-7.54257907542579	0								0								0								20220818113000	https://trinidadexpress.com/news/local/second-day-of-fiery-roadblocks/article_97781352-1e91-11ed-aef8-7f7571db61e8.html
1059138070	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	0874	087	08	2	10.0	6	1	6	0.58823529411765	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818113000	https://pulse.ncpolicywatch.org/2022/08/18/what-in-the-heck-is-the-deal-with-former-nc-supreme-court-chief-justice-mark-martin/
1059138071	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	0874	087	08	2	10.0	4	1	4	0.58823529411765	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818113000	https://pulse.ncpolicywatch.org/2022/08/18/what-in-the-heck-is-the-deal-with-former-nc-supreme-court-chief-justice-mark-martin/
1059138072	20220817	202208	2022	2022.6219	GOV	FOREIGN AFFAIRS MINIST						GOV													1	051	051	05	1	3.4	3	1	3	2.66666666666667	1	Trinidad And Tobago	TD	TD		11	-61	TD	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	20220818113000	https://trinidadexpress.com/news/local/guyana-s-ali-starts-5-day-state-visit/article_3b2d56f2-1e91-11ed-9aba-cb808dab5754.html
1059138073	20220817	202208	2022	2022.6219	GOV	FOREIGN AFFAIRS MINIST						GOV			TTO	TRINIDAD AND TOBAGO	TTO								1	051	051	05	1	3.4	2	1	2	2.66666666666667	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220818113000	https://trinidadexpress.com/news/local/guyana-s-ali-starts-5-day-state-visit/article_3b2d56f2-1e91-11ed-9aba-cb808dab5754.html
1059138074	20220817	202208	2022	2022.6219	GOVAGR	AGRICULTURE MINIST						GOV	AGR		GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	2.66666666666667	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220818113000	https://trinidadexpress.com/news/local/guyana-s-ali-starts-5-day-state-visit/article_3b2d56f2-1e91-11ed-9aba-cb808dab5754.html
1059138075	20220817	202208	2022	2022.6219	HLH	HOSPITAL						HLH													1	0831	083	08	2	5.0	2	1	2	-1.31291028446389	4	Point Fortin, Saint Patrick, Trinidad And Tobago	TD	TD09	27413	10.1782	-61.6824	-1360603	0								4	Point Fortin, Saint Patrick, Trinidad And Tobago	TD	TD09	27413	10.1782	-61.6824	-1360603	20220818113000	https://trinidadexpress.com/news/local/covid-on-the-rise-again/article_37eecc42-1e90-11ed-b7dd-3bfdc72610f2.html
1059138076	20220817	202208	2022	2022.6219	INDGOVBUS	SYED SHAHNAWAZ HUSSAIN	IND					GOV	BUS		INDJUD	DELHI	IND					JUD			1	1821	182	18	4	-9.0	2	1	2	-7.87037037037037	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818113000	https://english.sakshi.com/news/national/bjp-leader-shahnawaz-hussain-moves-sc-after-delhi-high-court-s-rape-case-registration
1059138077	20220817	202208	2022	2022.6219	INDGOVBUS	SYED SHAHNAWAZ HUSSAIN	IND					GOV	BUS		JUD	HIGH COURT						JUD			1	1821	182	18	4	-9.0	8	1	8	-7.87037037037037	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818113000	https://english.sakshi.com/news/national/bjp-leader-shahnawaz-hussain-moves-sc-after-delhi-high-court-s-rape-case-registration
1059138078	20220817	202208	2022	2022.6219	LEG	MEMBER OF PARLIAMENT						LEG			CRM	DEALER						CRM			1	036	036	03	1	4.0	10	1	10	-7.54257907542579	0								0								0								20220818113000	https://trinidadexpress.com/news/local/second-day-of-fiery-roadblocks/article_97781352-1e91-11ed-aef8-7f7571db61e8.html
1059138079	20220817	202208	2022	2022.6219	LEG	MEMBER OF PARLIAMENT						LEG			GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	10	1	10	-7.54257907542579	0								0								0								20220818113000	https://trinidadexpress.com/news/local/second-day-of-fiery-roadblocks/article_97781352-1e91-11ed-aef8-7f7571db61e8.html
1059138080	20220817	202208	2022	2022.6219	PAK	RAWALPINDI	PAK								GOV	AUTHORITIES						GOV			0	080	080	08	2	5.0	1	1	1	-3.42019543973941	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	20220818113000	https://tribune.com.pk/story/2371821/ihc-summons-medical-officer-officials-in-gills-remand-case
1059138081	20220817	202208	2022	2022.6219	TTO	TRINIDAD AND TOBAGO	TTO								HLH	HOSPITAL						HLH			1	0831	083	08	2	5.0	8	1	8	-1.31291028446389	4	Point Fortin, Saint Patrick, Trinidad And Tobago	TD	TD09	27413	10.1782	-61.6824	-1360603	4	Point Fortin, Saint Patrick, Trinidad And Tobago	TD	TD09	27413	10.1782	-61.6824	-1360603	4	Point Fortin, Saint Patrick, Trinidad And Tobago	TD	TD09	27413	10.1782	-61.6824	-1360603	20220818113000	https://trinidadexpress.com/news/local/covid-on-the-rise-again/article_37eecc42-1e90-11ed-b7dd-3bfdc72610f2.html
1059138082	20220817	202208	2022	2022.6219	TTOGOVAGR	TRINIDAD AND TOBAGO	TTO					GOV	AGR		GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	2.66666666666667	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20220818113000	https://trinidadexpress.com/news/local/guyana-s-ali-starts-5-day-state-visit/article_3b2d56f2-1e91-11ed-9aba-cb808dab5754.html
1059138083	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	014	014	01	1	0.0	5	1	5	-1.49253731343284	0								0								0								20220818113000	https://www.news24.com/citypress/test/life-changing-opportunity-for-men-battling-prostate-cancer-20220818
1059138084	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	2.47855100095329	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220818113000	https://ewn.co.za/2022/08/18/tshimologong-to-bridge-limpopo-s-rural-digital-divide-with-technology-programme
1059138085	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	-2.09205020920502	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220818113000	https://www.dailymail.co.uk/tvshowbiz/article-11122717/Martha-Kalifatidis-makes-rare-appearance-online-following-mysterious-illness.html
1059138086	20220818	202208	2022	2022.6247											BLR	BELARUSIAN	BLR								1	173	173	17	4	-5.0	10	1	10	-7.23404255319149	0								4	Volyn, Vitsyebskaya Voblasts', Belarus	BO	BO07	40000	55.168	27.5831	11439848	4	Shatsk, Volyns'ka Oblast', Ukraine	UP	UP24	39900	51.5021	23.9381	-1053510	20220818113000	https://charter97.org/en/news/2022/8/18/511819/
1059138087	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	10	1	10	1.1070110701107	0								4	Momax, Zacatecas, Mexico	MX	MX32	20887	21.9333	-103.317	-1684087	4	Momax, Zacatecas, Mexico	MX	MX32	20887	21.9333	-103.317	-1684087	20220818113000	https://menafn.com/1104718324/Gan-Chargers-Market-Regional-Trends-Growth-Projection-And-Global-Industry-Analysis-Report-2022-2031
1059138088	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			0	026	026	02	1	4.0	4	1	4	2.68096514745308	0								3	San Bernardino County, California, United States	US	USCA		34.6667	-116.168	277300	3	San Bernardino County, California, United States	US	USCA		34.6667	-116.168	277300	20220818113000	https://finance.yahoo.com/news/apollo-silver-september-marketing-activities-110000854.html
1059138089	20220818	202208	2022	2022.6247											BUS	INVESTOR						BUS			0	026	026	02	1	4.0	6	1	6	2.68096514745308	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220818113000	https://finance.yahoo.com/news/apollo-silver-september-marketing-activities-110000854.html
1059138090	20220818	202208	2022	2022.6247											BUS	BANK						BUS			0	036	036	03	1	4.0	5	1	5	6.64697193500739	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20220818113000	https://www.parking.net/parking-jobs/nmi/financial-accountant-bristol-uk
1059138091	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	040	040	04	1	1.0	2	1	2	2.68096514745308	0								3	San Bernardino County, California, United States	US	USCA		34.6667	-116.168	277300	3	San Bernardino County, California, United States	US	USCA		34.6667	-116.168	277300	20220818113000	https://finance.yahoo.com/news/apollo-silver-september-marketing-activities-110000854.html
1059138092	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	040	040	04	1	1.0	8	1	8	2.68096514745308	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220818113000	https://finance.yahoo.com/news/apollo-silver-september-marketing-activities-110000854.html
