1059167823	20210818	202108	2021	2021.6247	MIL	MILITARY ADVISER						MIL			LEG	LAWMAKER						LEG			1	013	013	01	1	0.4	10	1	10	-3.90309555854643	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818150000	https://www.stripes.com/theaters/us/2022-08-18/republicans-afghanistan-withdrawal-biden-failure-7005283.html
1059167824	20210818	202108	2021	2021.6247	MNCUSA	GOLDMAN SACHS	USA					MNC													1	042	042	04	1	1.9	3	1	3	-2.3407022106632	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818150000	https://www.dailymail.co.uk/news/article-11121155/Jeffrey-Epsteins-NYC-mansion-undergoes-construction-work-year-sale.html
1059167825	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA																		0	016	016	01	1	-2.0	4	1	4	-9.96784565916401	3	New York University, New York, United States	US	USNY	NY061	40.7287	-73.996	958483	0								3	New York University, New York, United States	US	USNY		40.7287	-73.996	958483	20220818150000	https://www.newsweek.com/what-weisselberg-guilty-plea-means-donald-trump-1734765
1059167826	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	0.40567951318458	3	Baton Rouge, Louisiana, United States	US	USLA	LA033	30.4507	-91.1545	1629914	0								3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220818150000	https://www.theadvocate.com/baton_rouge/entertainment_life/article_cc930288-1b51-11ed-a6cf-a3f18f0307d0.html
1059167827	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			0	112	112	11	3	-2.0	2	1	2	-7.625	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818150000	https://www.sfgate.com/entertainment/article/Trump-s-CFO-Allen-Weisselberg-Will-Implicate-17380010.php
1059167828	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			0	112	112	11	3	-2.0	6	1	6	-7.625	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818150000	https://www.sfgate.com/entertainment/article/Trump-s-CFO-Allen-Weisselberg-Will-Implicate-17380010.php
1059167829	20220719	202207	2022	2022.5452											IND	MADURAI	IND								0	040	040	04	1	1.0	10	1	10	-1.88679245283018	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818150000	https://www.businesstoday.in/latest/economy/story/states-bicker-with-centre-on-gst-tribunal-formation-345016-2022-08-18
1059167830	20220719	202207	2022	2022.5452	AGR	FARMER						AGR													0	010	010	01	1	0.0	6	1	6	-2.3407022106632	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818150000	https://www.dailymail.co.uk/news/article-11121155/Jeffrey-Epsteins-NYC-mansion-undergoes-construction-work-year-sale.html
1059167831	20220719	202207	2022	2022.5452	COP	DETECTIVE						COP			USA	LOS ANGELES	USA								1	023	023	02	1	3.4	10	1	10	-2.56410256410256	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220818150000	https://www.latimes.com/california/story/2022-08-18/jai-rmanii-hicks-missing-altadena-woman-los-angeles-county-sheriffs-ask-for-help
1059167832	20220719	202207	2022	2022.5452	GOV	REGULATOR						GOV			MLT	MALTA	MLT								0	040	040	04	1	1.0	4	1	4	0.41407867494824	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20220818150000	https://timesofmalta.com/articles/view/work-create-centralised-due-diligence-agency-begin-september.974552
1059167833	20220719	202207	2022	2022.5452	IGOUNO	THE UN		UNO				IGO			UKR	UKRAINIAN	UKR								0	061	061	06	2	6.4	3	1	3	-5.21978021978022	4	Yuzhny, Krasnodarskiy Kray, Russia	RS	RS38	25090	46.6541	38.972	-3043302	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220818150000	https://www.entornointeligente.com/live-blog-civilian-casualties-in-pre-dawn-shelling-on-ukraines-kharkiv-2/
1059167834	20220719	202207	2022	2022.5452	IND	MADURAI	IND																		0	040	040	04	1	1.0	10	1	10	-1.88679245283018	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818150000	https://www.businesstoday.in/latest/economy/story/states-bicker-with-centre-on-gst-tribunal-formation-345016-2022-08-18
1059167835	20220719	202207	2022	2022.5452	JUD	LAWYER						JUD			GOV	GOVERNOR						GOV			1	015	015	01	1	0.0	3	1	3	-4.48717948717949	3	Fulton County, Georgia, United States	US	USGA	GA121	33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	20220818150000	https://electionlawblog.org/?p=131421
1059167836	20220719	202207	2022	2022.5452	LUX	LUXEMBOURG	LUX								MNCMYS	PETRONAS	MYS					MNC			1	1711	171	17	4	-9.2	10	1	10	-1.84696569920844	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	Luxembourg	LU	LU		49.75	6.166667	LU	20220818150000	https://www.economist.com/asia/2022/08/18/a-judgment-in-europe-awards-billions-to-a-forgotten-filipino-monarchy
1059167837	20220719	202207	2022	2022.5452	LUX	LUXEMBOURG	LUX								MNCMYS	PETRONAS	MYS					MNC			1	173	173	17	4	-5.0	10	1	10	-1.84696569920844	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220818150000	https://www.economist.com/asia/2022/08/18/a-judgment-in-europe-awards-billions-to-a-forgotten-filipino-monarchy
1059167838	20220719	202207	2022	2022.5452	MLT	MALTA	MLT								GOV	REGULATOR						GOV			0	040	040	04	1	1.0	4	1	4	0.41407867494824	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20220818150000	https://timesofmalta.com/articles/view/work-create-centralised-due-diligence-agency-begin-september.974552
1059167839	20220719	202207	2022	2022.5452	RUS	RUSSIA	RUS								UKR	UKRAINIAN	UKR								0	061	061	06	2	6.4	3	1	3	-5.21978021978022	4	Yuzhny, Krasnodarskiy Kray, Russia	RS	RS38	25090	46.6541	38.972	-3043302	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220818150000	https://www.entornointeligente.com/live-blog-civilian-casualties-in-pre-dawn-shelling-on-ukraines-kharkiv-2/
1059167840	20220719	202207	2022	2022.5452	UKR	UKRAINIAN	UKR								IGOUNO	THE UN		UNO				IGO			0	061	061	06	2	6.4	3	1	3	-5.21978021978022	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Yuzhny, Krasnodarskiy Kray, Russia	RS	RS38	25090	46.6541	38.972	-3043302	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220818150000	https://www.entornointeligente.com/live-blog-civilian-casualties-in-pre-dawn-shelling-on-ukraines-kharkiv-2/
1059167841	20220719	202207	2022	2022.5452	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	061	061	06	2	6.4	3	1	3	-5.21978021978022	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Yuzhny, Krasnodarskiy Kray, Russia	RS	RS38	25090	46.6541	38.972	-3043302	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220818150000	https://www.entornointeligente.com/live-blog-civilian-casualties-in-pre-dawn-shelling-on-ukraines-kharkiv-2/
1059167842	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								AGR	FARMER						AGR			0	013	013	01	1	0.4	4	1	4	-2.3407022106632	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818150000	https://www.dailymail.co.uk/news/article-11121155/Jeffrey-Epsteins-NYC-mansion-undergoes-construction-work-year-sale.html
1059167843	20220719	202207	2022	2022.5452	USAJUD	UNITED STATES	USA					JUD			GOV	GOVERNOR						GOV			1	015	015	01	1	0.0	2	1	2	-4.48717948717949	3	Fulton County, Georgia, United States	US	USGA	GA121	33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	20220818150000	https://electionlawblog.org/?p=131421
1059167844	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	012	012	01	1	-0.4	6	1	6	-2.16383307573416	0								4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	20220818150000	https://www.thecable.ng/living-in-critical-state-the-price-of-a-south-african-towns-dirty-water
1059167845	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	040	040	04	1	1.0	6	1	6	-2.16383307573416	0								4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	20220818150000	https://www.thecable.ng/living-in-critical-state-the-price-of-a-south-african-towns-dirty-water
1059167846	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								0	040	040	04	1	1.0	8	1	8	-2.16383307573416	0								4	Winburg, Free State, South Africa	SF	SF03	77326	-28.518	27.0093	-1301648	4	Winburg, Free State, South Africa	SF	SF03	77326	-28.518	27.0093	-1301648	20220818150000	https://www.thecable.ng/living-in-critical-state-the-price-of-a-south-african-towns-dirty-water
1059167847	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	3.08483290488432	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220818150000	https://www.cruisehive.com/carnival-releases-details-on-epic-23-day-seattle-to-sydney-cruise/79300
1059167848	20220818	202208	2022	2022.6247											AUT	VIENNA	AUT								1	190	190	19	4	-10.0	10	1	10	-8.10126582278481	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220818150000	https://www.peacefmonline.com/pages/local/social/202208/472545.php
1059167849	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	033	033	03	1	5.2	10	1	10	2.06611570247934	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220818150000	https://www.fool.com/investing/2022/08/15/kinder-morgan-is-investing-11-billion-to-turn-tras/?source=iedfolrf0000001
1059167850	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	033	033	03	1	5.2	10	1	10	2.67737617135207	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818150000	https://www.fool.com/investing/2022/08/15/3-more-reasons-this-7-yielding-dividend-will-keep/?source=iedfolrf0000001
1059167851	20220818	202208	2022	2022.6247											BUS	BOSS						BUS			1	042	042	04	1	1.9	4	1	4	-0.6993006993007	0								1	Sri Lanka	CE	CE		7	81	CE	1	Maldives	MV	MV		3.2	73	MV	20220818150000	https://aspiretravelclub.co.uk/news/older-clients-and-groups-returning-to-book-says-new-interim-kuoni-boss
1059167852	20220818	202208	2022	2022.6247											BUS	BOSS						BUS			1	042	042	04	1	1.9	1	1	1	-0.6993006993007	0								1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	20220818150000	https://aspiretravelclub.co.uk/news/older-clients-and-groups-returning-to-book-says-new-interim-kuoni-boss
1059167853	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	10	1	10	2.92598967297762	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220818150000	https://www.fool.ca/2022/08/18/5000-invested-in-these-3-stocks-could-make-you-rich-over-the-next-20-years-5/
1059167854	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	057	057	05	1	8.0	6	1	6	-0.53272450532725	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818150000	https://ysnews.com/news/2022/08/silverberg-business-scouts-strange-planes
1059167855	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	080	080	08	2	5.0	10	1	10	2.67737617135207	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220818150000	https://www.fool.com/investing/2022/08/15/3-more-reasons-this-7-yielding-dividend-will-keep/?source=iedfolrf0000001
1059167856	20220818	202208	2022	2022.6247											CHL	CHILE	CHL								0	141	141	14	3	-6.5	10	1	10	-0.54614964500273	0								4	Petorca, Valparaí, Chile	CI	CI01	22379	-32.25	-70.9333	-895989	4	Petorca, Valparaí, Chile	CI	CI01	22379	-32.25	-70.9333	-895989	20220818150000	https://www.sierraclub.org/sierra/chile-major-vote-looms-over-rights-nature
1059167857	20220818	202208	2022	2022.6247											COP	DETECTIVE						COP			1	012	012	01	1	-0.4	10	1	10	-3.20284697508897	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220818150000	https://www.iwradio.co.uk/news/sky-news/remains-of-children-discovered-in-suitcases-sold-at-storage-unit-auction-in-new-zealand/
1059167858	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	020	020	02	1	3.0	6	1	6	-2.38095238095238	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220818150000	http://kwayradio.com/chief-fitzgeral-leaving-for-colorado/
1059167859	20220818	202208	2022	2022.6247											COP	PRISON						COP			1	080	080	08	2	5.0	4	1	4	-2.8	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220818150000	https://insurancenewsnet.com/oarticle/texas-u-s-attorney-home-health-care-business-owner-sent-to-prison-for-10m-medicare-fraud
1059167860	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-7.54257907542579	0								3	Hampton County, South Carolina, United States	US	USSC		32.8002	-81.1165	1248004	3	Hampton County, South Carolina, United States	US	USSC		32.8002	-81.1165	1248004	20220818150000	https://insurancenewsnet.com/oarticle/evidence-dispute-spills-into-public-in-alex-murdaugh-case
1059167861	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	190	190	19	4	-10.0	4	1	4	-7.54257907542579	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220818150000	https://insurancenewsnet.com/oarticle/evidence-dispute-spills-into-public-in-alex-murdaugh-case
1059167862	20220818	202208	2022	2022.6247											COPELI	DETECTIVE						COP	ELI		1	112	112	11	3	-2.0	2	1	2	-14.2857142857143	0								3	Harding Lake, Alaska, United States	US	USAK		64.4213	-146.816	1866950	3	Harding Lake, Alaska, United States	US	USAK		64.4213	-146.816	1866950	20220818150000	https://www.newsminer.com/news/local_news/former-detective-pleads-not-guilty-again-to-accusations-of-felony-domestic-assault/article_641313a4-1e82-11ed-b88e-6714de9dfcc4.html
1059167863	20220818	202208	2022	2022.6247											COPELI	DETECTIVE						COP	ELI		1	112	112	11	3	-2.0	2	1	2	-14.2857142857143	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220818150000	https://www.newsminer.com/news/local_news/former-detective-pleads-not-guilty-again-to-accusations-of-felony-domestic-assault/article_641313a4-1e82-11ed-b88e-6714de9dfcc4.html
1059167864	20220818	202208	2022	2022.6247											COPELI	DETECTIVE						COP	ELI		1	180	180	18	4	-9.0	4	1	4	-14.2857142857143	0								3	Harding Lake, Alaska, United States	US	USAK		64.4213	-146.816	1866950	3	Harding Lake, Alaska, United States	US	USAK		64.4213	-146.816	1866950	20220818150000	https://www.newsminer.com/news/local_news/former-detective-pleads-not-guilty-again-to-accusations-of-felony-domestic-assault/article_641313a4-1e82-11ed-b88e-6714de9dfcc4.html
1059167865	20220818	202208	2022	2022.6247											CVL	NEIGHBORHOOD						CVL			0	013	013	01	1	0.4	1	1	1	2.45098039215686	0								3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	20220818150000	https://www.tallahassee.com/story/news/2022/08/04/election-2022-leon-county-commission-district-2-voters-guide-jimbo-jackson/10087559002/
1059167866	20220818	202208	2022	2022.6247											CVL	SETTLEMENT						CVL			0	030	030	03	1	4.0	10	1	10	-2.78810408921933	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818150000	https://therealdeal.com/2022/08/18/valerie-dillon-sells-tribeca-apartment-after-years-of-legal-dispute/
1059167867	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	1	1	1	-3.45911949685535	0								4	Ineia, Paphos, Cyprus	CY	CY06	14811	34.9583	32.3917	-2738283	4	Ineia, Paphos, Cyprus	CY	CY06	14811	34.9583	32.3917	-2738283	20220818150000	https://www.france24.com/en/live-news/20220818-cyprus-row-over-threat-to-dig-up-protected-turtle-nests
1059167868	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	042	042	04	1	1.9	3	1	3	2.33236151603498	0								3	University Of Oklahoma, Oklahoma, United States	US	USOK		35.204	-97.4445	1099184	3	University Of Oklahoma, Oklahoma, United States	US	USOK		35.204	-97.4445	1099184	20220818150000	https://sciencex.com/wire-news/422274815/the-steadispoon-story-how-a-grandmothers-inspiration-is-driving.html
1059167869	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-4.00801603206413	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220818150000	https://richardcrouse.ca/beast-3-stars-subtitle-could-have-been-mauls-well-that-ends-well/
1059167870	20220818	202208	2022	2022.6247											CVL	SCIENTIST						CVL			1	100	100	10	3	-5.0	10	1	10	0.13003901170351	0								4	Giessen, Hessen, Germany	GM	GM05	16543	50.5833	8.65	-1776188	4	Giessen, Hessen, Germany	GM	GM05	16543	50.5833	8.65	-1776188	20220818150000	https://optics.org/news/13/8/32
1059167871	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	114	114	11	3	-2.0	1	1	1	-3.45911949685535	0								4	Ineia, Paphos, Cyprus	CY	CY06	14811	34.9583	32.3917	-2738283	4	Ineia, Paphos, Cyprus	CY	CY06	14811	34.9583	32.3917	-2738283	20220818150000	https://www.france24.com/en/live-news/20220818-cyprus-row-over-threat-to-dig-up-protected-turtle-nests
1059167872	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	20	1	10	1.98412698412699	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220818150000	http://www.msn.com/en-us/news/world/students-congratulated-on-exam-results/ar-AA10NYZI
1059167873	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	0874	087	08	2	10.0	3	1	3	-8.10126582278481	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20220818150000	https://www.peacefmonline.com/pages/local/social/202208/472545.php
1059167874	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	0874	087	08	2	10.0	2	1	2	-8.10126582278481	0								4	Santasi, Ghana (general), Ghana	GH	GH00	190720	6.65671	-1.64219	-2078495	4	Santasi, Ghana (general), Ghana	GH	GH00	190720	6.65671	-1.64219	-2078495	20220818150000	https://www.peacefmonline.com/pages/local/social/202208/472545.php
1059167875	20220818	202208	2022	2022.6247											ESP	SPAIN	ESP								1	036	036	03	1	4.0	4	1	4	0.625	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818150000	https://www.barcablaugranes.com/2022/8/18/23311246/barcelona-seriously-considering-hector-bellerin-move-report
1059167876	20220818	202208	2022	2022.6247											EST	ESTONIA	EST								1	042	042	04	1	1.9	2	1	2	-5.23255813953489	0								4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20220818150000	https://spectrumlocalnews.com/nc/triad/ap-online/2022/08/16/estonia-removes-soviet-monument-citing-public-order
1059167877	20220818	202208	2022	2022.6247											EST	ESTONIA	EST								1	042	042	04	1	1.9	4	1	4	-4.86725663716814	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818150000	https://richardcrouse.ca/orphan-first-kill-3-stars-ghoulishly-fun-twist-some-good-creepy-kid-action/
