1059113600	20220719	202207	2022	2022.5452	MNCUSAMED	NEWS CORP	USA					MNC	MED		AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	1	4	0.93167701863354	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20220818081500	https://www.afr.com/rear-window/chris-kenny-lobbies-bosses-on-indigenous-voice-20220818-p5bazj
1059113601	20220719	202207	2022	2022.5452	idg	INDIGENOUS			idg						AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	0.93167701863354	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20220818081500	https://www.afr.com/rear-window/chris-kenny-lobbies-bosses-on-indigenous-voice-20220818-p5bazj
1059113602	20220811	202208	2022	2022.6055	GOV	ADMINISTRATION						GOV													0	192	192	19	4	-9.5	1	1	1	-8.0952380952381	4	Ghazipur, Uttar Pradesh, India	IN	IN36	17912	25.5833	83.5667	-2096229	0								4	Ghazipur, Uttar Pradesh, India	IN	IN36	17912	25.5833	83.5667	-2096229	20220818081500	https://www.ndtv.com/india-news/gangster-politician-mukhtar-ansaris-homes-raided-in-money-laundering-probe-3264662
1059113603	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	030	030	03	1	4.0	5	1	5	-5.92160133444537	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818081500	https://www.messenger-inquirer.com/news/national/explainer-dueling-views-remain-a-year-after-afghan-pullout/article_54a487d1-2ff4-5b55-872f-00b6cc0c7481.html
1059113604	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	130	130	13	3	-4.4	5	1	5	-5.92160133444537	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818081500	https://www.messenger-inquirer.com/news/national/explainer-dueling-views-remain-a-year-after-afghan-pullout/article_54a487d1-2ff4-5b55-872f-00b6cc0c7481.html
1059113605	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	1.74129353233831	0								4	Ntlakwe, Eastern Cape, South Africa	SF	SF05	77329	-31.0355	30.0446	-1267862	4	Ntlakwe, Eastern Cape, South Africa	SF	SF05	77329	-31.0355	30.0446	-1267862	20220818081500	https://www.iol.co.za/news/partnered/pnas-rock-your-funky-socks-campaign-is-set-to-deliver-two-more-early-childhood-development-schools-7af42127-069f-47d5-b458-b7eb83d5bc03
1059113606	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	8	1	8	-1.44927536231884	0								4	Condell Park, New South Wales, Australia	AS	AS02	5113	-34.2167	150.683	-1566627	4	Condell Park, New South Wales, Australia	AS	AS02	5113	-34.2167	150.683	-1566627	20220818081500	https://www.2gb.com/watch-major-police-operation-underway-at-condell-park/
1059113607	20220818	202208	2022	2022.6247											BLZ	BELIZE	BLZ								1	020	020	02	1	3.0	2	1	2	-0.34692107545533	0								4	Belmopan, Cayo, Belize	BH	BH02	5856	17.25	-88.7667	-1148793	4	Belmopan, Cayo, Belize	BH	BH02	5856	17.25	-88.7667	-1148793	20220818081500	http://7newsbelize.com/sstory.php?nid=63133
1059113608	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	3	1	3	0	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20220818081500	https://www.thelocal.se/20220818/today-in-sweden-a-roundup-of-the-latest-news-on-thursday-61/
1059113609	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	057	057	05	1	8.0	3	1	3	0.835073068893524	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220818081500	https://bozone.com/event/stroll-sip-livingston-bar-tour/2022-08-18/
1059113610	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			1	040	040	04	1	1.0	10	1	10	-3.17460317460317	0								4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	20220818081500	http://7newsbelize.com/sstory.php?nid=63128
1059113611	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-3.43383584589615	0								4	San Joaquin, Corozal, Belize	BH	BH03	20818	18.3333	-88.4333	-1150278	4	San Joaquin, Corozal, Belize	BH	BH03	20818	18.3333	-88.4333	-1150278	20220818081500	http://7newsbelize.com/sstory.php?nid=63126
1059113612	20220818	202208	2022	2022.6247											CRM	CRIMINAL						CRM			0	036	036	03	1	4.0	4	1	4	0	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818081500	https://www.thelocal.se/20220818/today-in-sweden-a-roundup-of-the-latest-news-on-thursday-61/
1059113613	20220818	202208	2022	2022.6247											CRM	CRIMINAL						CRM			0	036	036	03	1	4.0	6	1	6	0	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20220818081500	https://www.thelocal.se/20220818/today-in-sweden-a-roundup-of-the-latest-news-on-thursday-61/
1059113614	20220818	202208	2022	2022.6247											CRM	CONVICTS						CRM			1	0841	084	08	2	7.0	10	1	10	-8.54271356783919	0								0								0								20220818081500	https://www.thehindu.com/news/national/telangana/as-a-woman-i-feel-bilkis-banos-pain-says-trs-leader-kavitha/article65782490.ece
1059113615	20220818	202208	2022	2022.6247											DEU	FRANKFURT	DEU								1	036	036	03	1	4.0	10	1	10	0.386100386100388	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20220818081500	https://www.investegate.co.uk/artemis-resources-ld--arv-/rns/results-of-general-meeting/202208180800124590W/
1059113616	20220818	202208	2022	2022.6247											DEU	FRANKFURT	DEU								1	046	046	04	1	7.0	10	1	10	0.386100386100388	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20220818081500	https://www.investegate.co.uk/artemis-resources-ld--arv-/rns/results-of-general-meeting/202208180800124590W/
1059113617	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	173	173	17	4	-5.0	2	1	2	-7.7079107505071	0								4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	20220818081500	https://www.gettysburgtimes.com/news/basket/article_79768867-9552-5d2b-b579-bcb39abc8612.html
1059113618	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	1821	182	18	4	-9.0	2	1	2	-7.7079107505071	0								4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	20220818081500	https://www.gettysburgtimes.com/news/basket/article_79768867-9552-5d2b-b579-bcb39abc8612.html
1059113619	20220818	202208	2022	2022.6247											EDU	PUPIL						EDU			1	043	043	04	1	2.8	5	1	5	0.31315240083507	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220818081500	https://www.thesun.co.uk/news/19543346/a-levels-results-day-2022-when-aqa-grade-boundaries/
1059113620	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	130	130	13	3	-4.4	40	4	40	-0.268817204301075	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818081500	https://www.thenorthernecho.co.uk/news/national/uk-today/20670181.ucas-clearing-warning-students-level-results-day-university-options/
1059113621	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	040	040	04	1	1.0	6	1	6	-4.76190476190476	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220818081500	https://www.cc.com/episodes/ja9iv5/the-daily-show-with-trevor-noah-august-17-2022-john-boyega-season-27-ep-126
1059113622	20220818	202208	2022	2022.6247											EST	ESTONIAN	EST								1	043	043	04	1	2.8	5	1	5	-1.03896103896104	0								1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20220818081500	https://news.err.ee/1608688252/electricity-sellers-home-customers-increasingly-preferring-fixed-price
1059113623	20220818	202208	2022	2022.6247											EURCVL	EUROPEAN	EUR					CVL			0	042	042	04	1	1.9	5	1	5	-3.97955458196422	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220818081500	https://russiaun.ru/en/news/110822_sc
1059113624	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	2	1	2	0.39370078740158	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818081500	https://www.rigzone.com/news/scottish_first_minister_to_convene_urgent_energy_summit-18-aug-2022-170014-article/
1059113625	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	-0.42194092827005	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20220818081500	https://extra.ie/2022/08/17/news/rishi-sunak-visits-northern-ireland
1059113626	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	-0.42194092827005	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818081500	https://extra.ie/2022/08/17/news/rishi-sunak-visits-northern-ireland
1059113627	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	10	1	10	0.37700282752121	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818081500	https://www.eadt.co.uk/news/health/quadram-institute-funding-boost-9207260
1059113628	20220818	202208	2022	2022.6247											GOV	MINIST OF TOURISM						GOV			1	036	036	03	1	4.0	3	1	3	0.83194675540765	0								4	El Pilar, El Progreso, Guatemala	GT	GT05	64863	14.9667	-89.9167	-1134811	4	Caracol, Cayo, Belize	BH	BH02	5856	16.7575	-89.1247	-1149006	20220818081500	http://7newsbelize.com/sstory.php?nid=63134
1059113629	20220818	202208	2022	2022.6247											GOV	MINIST OF TOURISM						GOV			1	036	036	03	1	4.0	2	1	2	0.83194675540765	0								4	Caracol, Cayo, Belize	BH	BH02	5856	16.7575	-89.1247	-1149006	4	Caracol, Cayo, Belize	BH	BH02	5856	16.7575	-89.1247	-1149006	20220818081500	http://7newsbelize.com/sstory.php?nid=63134
1059113630	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	2	1	2	-8.75	0								1	United Kingdom	UK	UK		54	-4	UK	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818081500	https://www.irishcatholic.com/ireland-is-a-haven-for-human-trafficking-irish-religious-warn/
1059113631	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	10	1	10	-8.75	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818081500	https://www.irishcatholic.com/ireland-is-a-haven-for-human-trafficking-irish-religious-warn/
1059113632	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-7.01219512195122	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220818081500	https://patch.com/california/los-angeles/woman-tied-pistol-whipped-beverly-grove-home-invasion
1059113633	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	10	1	10	-0.8610086100861	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818081500	https://www.telegraphherald.com/news/features/article_c553af3c-cd49-5ab5-ba0d-ba8e454cdf98.html
1059113634	20220818	202208	2022	2022.6247											IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			0	112	112	11	3	-2.0	3	1	3	-5.92160133444537	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818081500	https://www.messenger-inquirer.com/news/national/explainer-dueling-views-remain-a-year-after-afghan-pullout/article_54a487d1-2ff4-5b55-872f-00b6cc0c7481.html
1059113635	20220818	202208	2022	2022.6247											IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			0	120	120	12	3	-4.0	3	1	3	-5.92160133444537	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818081500	https://www.messenger-inquirer.com/news/national/explainer-dueling-views-remain-a-year-after-afghan-pullout/article_54a487d1-2ff4-5b55-872f-00b6cc0c7481.html
1059113636	20220818	202208	2022	2022.6247											IND	BHOPAL	IND								0	036	036	03	1	4.0	4	1	4	1.49812734082397	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20220818081500	https://www.tellychakkar.com/movie/movie-news/good-news-bollywood-actress-geeta-basra-returns-showbiz-after-6-years-film-220818
1059113637	20220818	202208	2022	2022.6247											IND	BHOPAL	IND								0	036	036	03	1	4.0	2	1	2	1.49812734082397	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818081500	https://www.tellychakkar.com/movie/movie-news/good-news-bollywood-actress-geeta-basra-returns-showbiz-after-6-years-film-220818
1059113638	20220818	202208	2022	2022.6247											IND	DELHI	IND								1	042	042	04	1	1.9	6	1	6	-7.46268656716418	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220818081500	https://www.prokerala.com/news/articles/a1336485.html
1059113639	20220818	202208	2022	2022.6247											JUD	ATTORNEY						JUD			1	040	040	04	1	1.0	3	1	3	-3.17460317460317	0								4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	20220818081500	http://7newsbelize.com/sstory.php?nid=63128
1059113640	20220818	202208	2022	2022.6247											JUD	HIGH COURT						JUD			0	043	043	04	1	2.8	10	1	10	3.94366197183099	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818081500	https://www.thehindu.com/news/national/tamil-nadu/supreme-court-issues-notice-on-panneerselvams-plea-on-aiadmk-headquarters/article65782380.ece
1059113641	20220818	202208	2022	2022.6247											KEN	KENYA	KEN								1	040	040	04	1	1.0	20	1	10	1.90311418685122	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220818081500	https://www.kenyans.co.ke/news/78602-hefty-salaries-chebukati-juliana-cherera-and-other-iebc-commissioners-take-home
1059113642	20220818	202208	2022	2022.6247											LEG	SENATE						LEG			0	051	051	05	1	3.4	6	1	6	0.13262599469496	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818081500	https://www.santafenewmexican.com/news/local_news/liz-cheney-would-provide-endorsement-that-matters/article_919d7e88-1d6d-11ed-b7b4-e7e082cbedd2.html
1059113643	20220818	202208	2022	2022.6247											MEX	MEXICO	MEX								1	193	193	19	4	-10.0	4	1	4	-6.10932475884244	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818081500	https://www.nbcsandiego.com/news/local/suspect-in-kindercare-teachers-killing-arrested-in-mexico/3026059/
1059113644	20220818	202208	2022	2022.6247											MIL	LIEUTENANT COLONEL						MIL			0	040	040	04	1	1.0	6	1	6	-4.48548812664908	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20220818081500	http://7newsbelize.com/sstory.php?nid=63131
1059113645	20220818	202208	2022	2022.6247											MYS	SABAH	MYS								1	020	020	02	1	3.0	10	1	10	1.51187904967602	0								4	Keningau, Sabah, Malaysia	MY	MY16	37406	5.3378	116.16	-2404087	4	Keningau, Sabah, Malaysia	MY	MY16	37406	5.3378	116.16	-2404087	20220818081500	https://www.thestar.com.my/news/nation/2022/08/18/sabah-flag-relay-to-raise-awareness-on-states-history
1059113646	20220818	202208	2022	2022.6247											MYS	SELANGOR	MYS								1	043	043	04	1	2.8	6	1	6	-2.45231607629428	0								4	Semenyih, Selangor, Malaysia	MY	MY12	18585	2.9516	101.843	-2403373	4	Semenyih, Selangor, Malaysia	MY	MY12	18585	2.9516	101.843	-2403373	20220818081500	https://www.thestar.com.my/news/nation/2022/08/18/linked-treatment-plants-allows-water-to-be-channelled-to-areas-experiencing-disruption-says-air-selangor
1059113647	20220818	202208	2022	2022.6247											MYS	MALAYSIA	MYS								1	057	057	05	1	8.0	10	1	10	1.74757281553398	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220818081500	https://www.business-standard.com/article/companies/hal-signs-agreement-establishing-footprint-in-malaysia-to-export-weaponry-122081800475_1.html
1059113648	20220818	202208	2022	2022.6247											NGO	SPECIAL OLYMPICS						NGO			1	051	051	05	1	3.4	4	1	4	3.35570469798658	0								3	North Buena Vista, Iowa, United States	US	USIA		42.6797	-90.9565	459566	3	North Buena Vista, Iowa, United States	US	USIA		42.6797	-90.9565	459566	20220818081500	https://www.telegraphherald.com/news/tri-state/article_440a5696-96e7-5a13-b480-c08a7e364a7f.html
1059113649	20220818	202208	2022	2022.6247											NLD	AMSTERDAM	NLD								1	046	046	04	1	7.0	20	2	20	4.10720912188375	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220818081500	https://www.smdailyjournal.com/business/philips-to-convene-extraordinary-general-meeting-of-shareholders-to-appoint-roy-jakobs-as-new/article_93788be8-cadd-51a2-9802-90b9f18fdc56.html
1059113650	20220818	202208	2022	2022.6247											PAKGOV	PAKISTAN	PAK					GOV			1	057	057	05	1	8.0	6	1	6	-2.32258064516129	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220818081500	https://www.geo.tv/latest/434404-questions-raised-over-uk-pakistan-immigration-return-deal
1059113651	20220818	202208	2022	2022.6247											PHL	PHILIPPINE	PHL								0	100	100	10	3	-5.0	10	1	10	0.82304526748972	0								4	Pangulo, Romblon, Philippines	RP	RP54	24236	12.6233	122.077	-2444434	4	Pangulo, Romblon, Philippines	RP	RP54	24236	12.6233	122.077	-2444434	20220818081500	https://newsinfo.inquirer.net/1649065/palace-industry-stakeholders-agree-on-proposed-150000-mt-sugar-import
1059113652	20220818	202208	2022	2022.6247											RUS	RUSSIAN	RUS								0	020	020	02	1	3.0	1	1	1	-1.94319880418535	0								4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	4	Zaporizhzhya, Zaporiz'ka Oblast', Ukraine	UP	UP26	28566	47.8229	35.1903	-1060168	20220818081500	https://odessa-journal.com/at-energoatom-a-headquarters-has-been-created-for-round-the-clock-monitoring-of-the-situation-around-the-zaporizhzhia-npp/
1059113653	20220818	202208	2022	2022.6247											UAF	TERRORIST						UAF			0	1123	112	11	3	-2.0	10	1	10	-8.3955223880597	0								4	Sinjar, Babil, Iraq	IZ	IZ06	36778	32.5312	44.4116	-3111328	4	Sinjar, Babil, Iraq	IZ	IZ06	36778	32.5312	44.4116	-3111328	20220818081500	https://www.albawaba.com/editors-choice/ezidi-girls-hope-isis-killers-will-go-hell-1487911
1059113654	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	2	4	1.6814447131362	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220818081500	https://www.gazetteandherald.co.uk/news/20629073.lacock-residents-call-20mph-village-speed-limit/
1059113655	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.33196159122085	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Rupa, Punjab, Pakistan	PK	PK04	23674	33.5797	72.9403	242573	20220818081500	https://www.telegraphherald.com/news/features/article_d2f40bec-679f-5c52-8d7c-621b92469975.html
1059113656	20220818	202208	2022	2022.6247											USA	AMERICAN	USA								0	036	036	03	1	4.0	8	1	8	0	0								3	Boone County, Missouri, United States	US	USMO		39.0334	-92.3335	758464	3	Boone County, Missouri, United States	US	USMO		39.0334	-92.3335	758464	20220818081500	https://abc17news.com/news/top-stories-news/2022/08/18/mid-missouri-schools-offering-resources-to-students-to-combat-mental-health-crisis/
1059113657	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	1.32547864506628	0								3	Union County, Pennsylvania, United States	US	USPA		41.1254	-76.9164	1213689	3	Union County, Pennsylvania, United States	US	USPA		41.1254	-76.9164	1213689	20220818081500	https://www.standard-journal.com/opinion/article_0736cfd9-188b-5009-9c48-4ffffa1cb7aa.html
1059113658	20220818	202208	2022	2022.6247											USA	MAINE	USA								1	043	043	04	1	2.8	7	1	7	-1.5576323987539	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818081500	https://www.pressreleasepoint.com/attorney-general-aaron-frey-and-us-doe-announce-loan-discharge-itt-technical-institute-borrowers
