1059218795	20220719	202207	2022	2022.5452	SWE	SWEDEN	SWE								ISR	ISRAEL	ISR								0	071	071	07	2	7.4	1	1	1	-3.29489291598023	1	Belgium	BE	BE		50.833333	4	BE	1	Ireland	EI	EI		53	-8	EI	1	France	FR	FR		46	2	FR	20220818214500	https://www.jewishpress.com/news/eye-on-palestine/pflp/israel-ratifies-decision-to-designate-three-ngos-as-terror-organizations/2022/08/18/
1059218796	20220811	202208	2022	2022.6055											USA	DELAWARE	USA								1	040	040	04	1	1.0	4	1	4	0.87638376383764	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218797	20220811	202208	2022	2022.6055	COP	POLICE						COP			USA	IOWA	USA								1	173	173	17	4	-5.0	10	1	10	-10.5263157894737	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220818214500	https://patch.com/illinois/darien-il/darien-arrest-gets-attention-iowa
1059218798	20220811	202208	2022	2022.6055	EDU	SCHOOL						EDU													1	060	060	06	2	6.0	1	1	1	-0.852272727272723	3	Wake County, North Carolina, United States	US	USNC	NC183	35.7835	-78.6331	1008592	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220818214500	https://www.whqr.org/2022-08-18/wake-county-still-needs-400-teachers-what-does-that-mean-for-other-nc-schools
1059218799	20220811	202208	2022	2022.6055	EDU	SCHOOL						EDU													1	084	084	08	2	7.0	1	1	1	-0.852272727272723	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818214500	https://www.whqr.org/2022-08-18/wake-county-still-needs-400-teachers-what-does-that-mean-for-other-nc-schools
1059218800	20220811	202208	2022	2022.6055	REB	SUICIDE BOMBER						REB			AFGINSTALREL	TALIBAN	AFG	TAL				INS			0	190	190	19	4	-10.0	4	1	4	-5.32994923857868	5	Nangahar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangahar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangahar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20220818214500	https://www.chron.com/news/article/Blast-kills-21-in-Kabul-mosque-including-17381367.php
1059218801	20220811	202208	2022	2022.6055	RUS	RUSSIA	RUS								UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	2	1	2	-2.42718446601942	4	Kerch Strait, Russia (general), Russia	RS	RS00	25065	45.3389	36.6169	-1041278	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kerch Strait, Russia (general), Russia	RS	RS00	25065	45.3389	36.6169	-1041278	20220818214500	https://www.britainnews.net/news/272656499/zelensky-aide-threatens-europes-longest-bridge
1059218802	20220811	202208	2022	2022.6055	RUS	RUSSIA	RUS								UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	2	1	2	-2.42718446601942	4	Kerch Strait, Russia (general), Russia	RS	RS00	25065	45.3389	36.6169	-1041278	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220818214500	https://www.britainnews.net/news/272656499/zelensky-aide-threatens-europes-longest-bridge
1059218803	20220811	202208	2022	2022.6055	USA	DELAWARE	USA																		1	040	040	04	1	1.0	4	1	4	0.87638376383764	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218804	20220811	202208	2022	2022.6055	USA	DELAWARE	USA																		1	071	071	07	2	7.4	4	1	4	0.87638376383764	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218805	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	2	1	2	-5.62851782363978	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Big Island, Florida, United States	US	USFL		27.907	-82.6412	278689	20220818214500	https://www.foxnews.com/us/onlyfans-model-courtney-clenney-wants-evidence-murder-case-kept-secret
1059218806	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	060	060	06	2	6.0	2	1	2	-0.852272727272723	3	Wake County, North Carolina, United States	US	USNC	NC183	35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220818214500	https://www.whqr.org/2022-08-18/wake-county-still-needs-400-teachers-what-does-that-mean-for-other-nc-schools
1059218807	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	084	084	08	2	7.0	1	1	1	-0.852272727272723	3	Wake County, North Carolina, United States	US	USNC	NC183	35.7835	-78.6331	1008592	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818214500	https://www.whqr.org/2022-08-18/wake-county-still-needs-400-teachers-what-does-that-mean-for-other-nc-schools
1059218808	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	084	084	08	2	7.0	3	1	3	-0.852272727272723	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818214500	https://www.whqr.org/2022-08-18/wake-county-still-needs-400-teachers-what-does-that-mean-for-other-nc-schools
1059218809	20220811	202208	2022	2022.6055	USA	VIRGINIA	USA								USAGOVEDU	DELAWARE	USA					GOV	EDU		1	040	040	04	1	1.0	6	1	6	0.87638376383764	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218810	20220811	202208	2022	2022.6055	USACVL	HAWAII	USA					CVL			CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	6	1	6	-5.62851782363978	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Big Island, Florida, United States	US	USFL		27.907	-82.6412	278689	3	Big Island, Florida, United States	US	USFL		27.907	-82.6412	278689	20220818214500	https://www.foxnews.com/us/onlyfans-model-courtney-clenney-wants-evidence-murder-case-kept-secret
1059218811	20220811	202208	2022	2022.6055	USAGOVEDU	DELAWARE	USA					GOV	EDU		USA	VIRGINIA	USA								1	040	040	04	1	1.0	6	1	6	0.87638376383764	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218812	20220811	202208	2022	2022.6055	USAGOVEDU	DELAWARE	USA					GOV	EDU		USA	VIRGINIA	USA								1	071	071	07	2	7.4	6	1	6	0.87638376383764	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220818214500	https://milfordlive.com/heres-why-state-wants-advice-on-school-funding/
1059218813	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	051	051	05	1	3.4	5	1	5	-3.23291697281411	0								1	Zambia	ZA	ZA		-15	30	ZA	1	Zambia	ZA	ZA		-15	30	ZA	20220818214500	https://consortiumnews.com/2022/08/18/the-system-is-causing-food-crisis-not-the-war/
1059218814	20220818	202208	2022	2022.6247											BRB	BARBADOS	BRB								1	042	042	04	1	1.9	2	1	2	1.70940170940171	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818214500	https://barbados.loopnews.com/content/canon-ivan-harewood-passes-pm-expresses-condolences
1059218815	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	033	033	03	1	5.2	12	2	12	0.055126791620725	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220818214500	https://www.investegate.co.uk/gran-tierra-energy--inc.--gte-/gnw/gran-tierra-energy-inc.-announces-new-credit-facility/20220818220000H1776/
1059218816	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	8	1	8	-0.63768115942029	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220818214500	https://www.tpr.org/programs-and-podcasts
1059218817	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	-0.63768115942029	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220818214500	https://www.tpr.org/programs-and-podcasts
1059218818	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	040	040	04	1	1.0	5	1	5	7.77126099706745	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220818214500	https://markets.buffalonews.com/buffnews/article/abnewswire-2022-8-18-leading-real-estate-agency-ideal-homes-portugal-set-to-host-the-golden-visa-investment-seminar-in-bangkok-thailand
1059218819	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	190	190	19	4	-10.0	4	1	4	-9.74025974025975	0								3	Dover, Delaware, United States	US	USDE	DE001	39.1582	-75.5244	217882	3	Dover, Delaware, United States	US	USDE	DE001	39.1582	-75.5244	217882	20220818214500	https://www.mychesco.com/a/news/social-issues/crime/delaware-man-arrested-for-attempted-fraud-and-gun-possession-in-parkesburg/
1059218820	20220818	202208	2022	2022.6247											BUS	BANK						BUS			1	190	190	19	4	-10.0	6	1	6	-9.74025974025975	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220818214500	https://www.mychesco.com/a/news/social-issues/crime/delaware-man-arrested-for-attempted-fraud-and-gun-possession-in-parkesburg/
1059218821	20220818	202208	2022	2022.6247											CAN	ONTARIO	CAN								0	036	036	03	1	4.0	4	1	4	3.2	0								4	Owen Sound, Ontario, Canada	CA	CA08	12652	44.5667	-80.85	-570814	4	Owen Sound, Ontario, Canada	CA	CA08	12652	44.5667	-80.85	-570814	20220818214500	https://www.clintonnewsrecord.com:443/news/local-news/grey-supportive-housing-for-city-homeless-advances
1059218822	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								0	051	051	05	1	3.4	2	1	2	0.59970014992503	0								4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20220818214500	https://www.cbc.ca/news/canada/newfoundland-labrador/gander-mosque-doctors-1.6554703
1059218823	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-2.27272727272728	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220818214500	https://ottawacitizen.com/news/local-news/eviction-spat-erupts-at-freedom-movement-church-over-alleged-non-payment-of-rent-witnesses-say
1059218824	20220818	202208	2022	2022.6247											COP	PRISON						COP			1	084	084	08	2	7.0	4	1	4	-9.74025974025975	0								3	Dover, Delaware, United States	US	USDE	DE001	39.1582	-75.5244	217882	3	Dover, Delaware, United States	US	USDE	DE001	39.1582	-75.5244	217882	20220818214500	https://www.mychesco.com/a/news/social-issues/crime/delaware-man-arrested-for-attempted-fraud-and-gun-possession-in-parkesburg/
1059218825	20220818	202208	2022	2022.6247											COP	PRISON						COP			1	084	084	08	2	7.0	6	1	6	-9.74025974025975	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220818214500	https://www.mychesco.com/a/news/social-issues/crime/delaware-man-arrested-for-attempted-fraud-and-gun-possession-in-parkesburg/
1059218826	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	130	130	13	3	-4.4	10	1	10	-3.87596899224806	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20220818214500	https://www.freepressjournal.in/indore/indore-cops-take-action-against-wrongly-parked-buses
1059218827	20220818	202208	2022	2022.6247											COP	DEPUTIES						COP			1	182	182	18	4	-9.5	10	1	10	-6.35245901639344	0								3	Story City, Iowa, United States	US	USIA		42.1872	-93.5958	462019	3	Story City, Iowa, United States	US	USIA		42.1872	-93.5958	462019	20220818214500	https://www.kcci.com/article/homemade-explosive-device-discovered-by-deputies-at-iowa-mobile-home-park-story-city/40932380
1059218828	20220818	202208	2022	2022.6247											COPGOV	DEPUTY						COP	GOV		1	040	040	04	1	1.0	6	1	6	1.620029455081	0								4	Fort Providence, Northwest Territories, Canada	CA	CA13	190733	61.3667	-117.65	-564823	4	Fort Providence, Northwest Territories, Canada	CA	CA13	190733	61.3667	-117.65	-564823	20220818214500	https://www.cbc.ca/news/canada/north/nwt-health-staff-recruitment-retention-initiatives-paramedics-1.6555426
1059218829	20220818	202208	2022	2022.6247											CRM	CONVICTS						CRM			0	051	051	05	1	3.4	10	1	10	-6.34674922600619	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220818214500	https://www.arabnews.com/node/2145821/world
1059218830	20220818	202208	2022	2022.6247											CRM	THIEVES						CRM			1	060	060	06	2	6.0	5	1	5	-4.53563714902807	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818214500	https://www.nbcwashington.com/news/local/fishing-in-the-mailboxes-stolen-check-altered-cashed-for-5000/3136661/
1059218831	20220818	202208	2022	2022.6247											CRM	CONVICTS						CRM			0	0841	084	08	2	7.0	10	1	10	-6.34674922600619	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220818214500	https://www.arabnews.com/node/2145821/world
1059218832	20220818	202208	2022	2022.6247											CVL	NON RESIDENT						CVL			1	043	043	04	1	2.8	4	1	4	3.18021201413428	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20220818214500	https://www.freepressjournal.in/bhopal/bhopal-mou-signed-and-exchanged-on-nri-meet-at-indore-cm-reviews-preparations
1059218833	20220818	202208	2022	2022.6247											CVL	NON RESIDENT						CVL			1	043	043	04	1	2.8	6	1	6	3.18021201413428	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20220818214500	https://www.freepressjournal.in/bhopal/bhopal-mou-signed-and-exchanged-on-nri-meet-at-indore-cm-reviews-preparations
1059218834	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	111	111	11	3	-2.0	5	1	5	-8.3582089552239	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20220818214500	https://www.mirror.co.uk/news/uk-news/rough-sleeper-treated-second-degree-27778431
1059218835	20220818	202208	2022	2022.6247											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	5	1	5	-3.23291697281411	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220818214500	https://consortiumnews.com/2022/08/18/the-system-is-causing-food-crisis-not-the-war/
1059218836	20220818	202208	2022	2022.6247											DOM	DOMINICAN REPUBLIC	DOM								1	061	061	06	2	6.4	10	1	10	1.05485232067511	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20220818214500	https://www.dmagazine.com/food-drink/2022/08/at-bella-flan-the-cuban-cheeseburgers-steal-the-show/
